id,bletch_id,index_value_btc,index_value_usd,time_stamp
1,1,0.024041529051117,46.9569528814796,1500263426984
2,2,0.0240342440520933,46.9578656865394,1500263485735
3,3,0.0240129592373207,46.909315870106,1500263545953
4,4,0.0239891573743551,47.0446567437003,1500263605468
5,5,0.0240426658118344,46.909404838812,1500263665605
6,6,0.0239937333005601,46.9317423358956,1500263725696
7,7,0.0240759929747776,46.9573351781466,1500263786277
8,8,0.0240958281606412,47.0181894898593,1500263845408
9,9,0.0241998277002821,47.3106631540515,1500263905684
10,10,0.0241206384879741,47.1558482439894,1500263966150
11,11,0.0239516432061577,47.0956370034037,1500264025586
12,12,0.024075294451103,47.1738542063247,1500264085522
13,13,0.0241394052796194,47.345098363023,1500264145963
14,14,0.0240637673384196,47.3519594555219,1500264206640
15,15,0.0240597726849673,47.5055399710141,1500264265961
16,16,0.0240953207464679,47.3675453362365,1500264325590
17,17,0.0240878516144285,47.4528268019079,1500264385431
18,18,0.0241634322678446,47.4067210349296,1500264446883
19,19,0.0240584173536462,47.3688585117675,1500264505783
20,20,0.0241028307516535,47.3856832011358,1500264565519
21,21,0.0240572982967433,47.3688203462876,1500264625511
22,22,0.0240960023098238,47.445028548043,1500264685504
23,23,0.024081224538516,47.4161719285835,1500264745463
24,24,0.0241167038089708,47.3184198754292,1500264806402
25,25,0.0242637446050548,47.6054669151175,1500264865478
26,26,0.024251053942091,47.4571299698172,1500264925755
27,27,0.0243195098817545,47.5935240336923,1500264985333
28,28,0.024090156732413,47.4792899039128,1500265045299
29,29,0.0242624775492655,47.8196448761739,1500265106608
30,30,0.024222056930403,47.7399786658391,1500265166600
31,31,0.0242814390224151,47.7496926519695,1500265225516
32,32,0.0241299189107951,47.6083300109988,1500265285349
33,33,0.0241828359364338,47.640428623134,1500265345482
34,34,0.0240493755262624,47.6836588309416,1500265405486
35,35,0.0242025882283666,47.6807929910583,1500265465385
36,36,0.0241857664572157,47.7751119135965,1500265525543
37,37,0.0241201438559352,47.8772795468386,1500265585409
38,38,0.0241067640013263,47.8507212044327,1500265645671
39,39,0.024168053590823,47.7493068404608,1500265705303
40,40,0.0241044995115888,47.7025634884391,1500265765434
41,41,0.0240523381735894,47.6344531358852,1500265826200
42,42,0.0241387209818038,47.662870127411,1500265885500
43,43,0.0240844503968851,47.7471820673208,1500265945383
44,44,0.024124855691933,47.8395888371031,1500266005322
45,45,0.0240553550599491,47.7017690838791,1500266065872
46,46,0.0241289088808635,47.8476263107524,1500266125712
47,47,0.0242051311409328,47.8143319531758,1500266185830
48,48,0.0241643694189173,47.7599095817132,1500266245591
49,49,0.0241047188379139,47.847866893259,1500266305490
50,50,0.0241161336054055,47.9788066466183,1500266365891
51,51,0.0241221176777389,48.0006019669325,1500266425312
52,52,0.024110318922063,48.1755515477417,1500266485381
53,53,0.0242152715312573,48.0273587915191,1500266546159
54,54,0.0242323821147771,47.9449796331922,1500266605555
55,55,0.0242398428825906,47.9587715416343,1500266665685
56,56,0.0241058563596902,48.1666347679878,1500266725779
57,57,0.0242280794468193,48.0457352278095,1500266785800
58,58,0.0243229937238801,48.1186649438264,1500266845513
59,59,0.0242483480981113,48.1087226266528,1500266905871
60,60,0.0241069186208114,48.2314352922159,1500266965425
61,61,0.0241994273880783,48.0358633653355,1500267025628
62,62,0.0242250509299969,48.0237409636258,1500267085808
63,63,0.0241922625697929,47.9972070158435,1500267145574
64,64,0.0241654391096351,47.8531274880728,1500267205608
65,65,0.0241615461062418,47.9872467216068,1500267265281
66,66,0.0242560797960746,48.0418342049033,1500267325350
67,67,0.0241906108063181,47.9216000073161,1500267385922
68,68,0.0241552644778629,47.9481999885579,1500267445749
69,69,0.0241556722529764,47.9490094221581,1500267506554
70,70,0.0241908710885178,48.0188791107078,1500267566512
71,71,0.0241347381140512,47.9822728445453,1500267625521
72,72,0.0241674056619484,48.0907205267112,1500267685307
73,73,0.0241234639021599,48.0049694613811,1500267746130
74,74,0.0241616068862037,47.9098086785845,1500267805588
75,75,0.0240953279850361,47.8294670035766,1500267865453
76,76,0.024067504820591,47.8750805891197,1500267926032
77,77,0.024096885854104,47.9462966904863,1500267985406
78,78,0.0240334160378417,48.0365499714757,1500268045481
79,79,0.0241095112093569,47.8576208456856,1500268105680
80,80,0.0241449876442265,47.928041923666,1500268165316
81,81,0.0240714433087158,48.1125565988626,1500268225584
82,82,0.0241178512773987,47.8845466401985,1500268285373
83,83,0.0241148911441439,47.7981257368077,1500268345523
84,84,0.0241305958425502,47.7303185765642,1500268405495
85,85,0.0241582178635048,47.8245744113087,1500268465296
86,86,0.0242008253130153,47.797840034471,1500268525734
87,87,0.0242234828195385,47.8500990224036,1500268585397
88,88,0.0241348624623713,47.8558120335129,1500268645602
89,89,0.0241023249383202,47.7891257947037,1500268705737
90,90,0.0241175331107098,47.7768330923161,1500268765304
91,91,0.0241374046239541,47.8161985600531,1500268825325
92,92,0.0241043072061866,47.5775636497152,1500268886171
93,93,0.024134333450044,47.5764942167408,1500268945652
94,94,0.0239910962902595,47.8603178113644,1500269006697
95,95,0.0241721022670329,47.7894547870374,1500269066037
96,96,0.0241345640950172,47.7077582291843,1500269125728
97,97,0.0242671921804567,47.8330625068981,1500269185398
98,98,0.0242139605389323,47.7138513815714,1500269245503
99,99,0.0241895498606237,47.7741190792331,1500269305648
100,100,0.024200784720965,47.8323669852929,1500269366297
101,101,0.0241207434899766,48.0326013413301,1500269425352
102,102,0.0242154219755169,47.8010008254506,1500269485346
103,103,0.0241297560511869,48.0121821028491,1500269545873
104,104,0.024195931251744,47.7630102502552,1500269605690
105,105,0.0242064389142917,47.7878675758164,1500269665481
106,106,0.0241909901364232,47.7842209065754,1500269725287
107,107,0.0243002474633856,48.0002788144255,1500269785330
108,108,0.0242519540444691,47.9048848240398,1500269845559
109,109,0.0241723424395044,48.1297927547217,1500269905844
110,110,0.0242327782179399,47.9559411099565,1500269965440
111,111,0.024206220897756,47.9968209826975,1500270025327
112,112,0.0241618265517853,48.0822764563183,1500270085322
113,113,0.0242029419276464,48.1123021697105,1500270145483
114,114,0.0241579809085484,48.0142286355491,1500270205297
115,115,0.02416636988475,48.0891427610618,1500270265508
116,116,0.0241672179293719,48.0908303020158,1500270325382
117,117,0.024200537629511,48.1849644579905,1500270385465
118,118,0.0242542998940575,48.1239265917952,1500270446344
119,119,0.0242528476727053,48.0805429257082,1500270505396
120,120,0.0241850004194012,48.1037239841849,1500270565350
121,121,0.0242209741143295,48.1631648166031,1500270625369
122,122,0.024214860526631,48.1938683117325,1500270685485
123,123,0.0241540159125871,48.2401590404599,1500270745805
124,124,0.0241969666185281,48.3215843068669,1500270805254
125,125,0.0242082387328174,48.175363407856,1500270865294
126,126,0.0242365036089861,48.1858046502058,1500270925253
127,127,0.0242339308067364,48.3692295150894,1500270985347
128,128,0.0243044083558205,48.3716056860881,1500271045232
129,129,0.0242592582298291,48.4209942415743,1500271105411
130,130,0.0242331279575806,48.3685964094922,1500271165307
131,131,0.02423307139245,48.3687258379023,1500271225673
132,132,0.0242153432743791,48.4590185003891,1500271285271
133,133,0.0242892578295357,48.3630699421234,1500271346748
134,134,0.0242384222139923,48.505203381975,1500271406287
135,135,0.0242699279154564,48.4410772242969,1500271465294
136,136,0.0242338607654882,48.4648134676846,1500271525392
137,137,0.0241612548845386,48.3196104184911,1500271585354
138,138,0.0241700354997124,48.2499167670109,1500271646696
139,139,0.0241670643456991,48.2413271643107,1500271705205
140,140,0.0241454655113151,48.2885164760791,1500271765558
141,141,0.0241477908304113,48.2931668817396,1500271826218
142,142,0.0241316309034767,48.260607327554,1500271885739
143,143,0.0241055107153566,48.3310668740756,1500271945421
144,144,0.0240568472757908,48.3542630243396,1500272005857
145,145,0.0240511391202154,48.4406777678523,1500272065609
146,146,0.024046956316317,48.5332505245331,1500272125314
147,147,0.0241173390558437,48.6330965528899,1500272185427
148,148,0.0241666403645291,48.7153553132214,1500272245375
149,149,0.0241763569197232,48.6909410727533,1500272305839
150,150,0.0242313535019563,48.80146132587,1500272366079
151,151,0.0242672429117022,48.801182823004,1500272425306
152,152,0.0242400801596411,48.8840000547418,1500272485335
153,153,0.0242418654152397,48.9438414360607,1500272545405
154,154,0.0242842156910964,49.0053044224756,1500272605282
155,155,0.0243817532779827,49.1141161681027,1500272665211
156,156,0.0243049108113315,49.081579941511,1500272725320
157,157,0.0242612967367694,49.0806032984845,1500272785211
158,158,0.024340440745577,49.1533294460256,1500272845273
159,159,0.0242165910373504,49.0339956983375,1500272905529
160,160,0.0243377252735291,49.2763489840617,1500272965480
161,161,0.0243897159952991,49.376736135323,1500273025530
162,162,0.0246065792247722,49.8238937459032,1500273086433
163,163,0.0246775011063048,49.8352263841384,1500273145535
164,164,0.0246726268983919,49.8243962111506,1500273205329
165,165,0.0247009798837238,49.8959793651221,1500273265354
166,166,0.0247211668463133,49.9367570295529,1500273325302
167,167,0.0245022591200507,49.6129093340522,1500273385674
168,168,0.0245028744995323,49.4419001651563,1500273445274
169,169,0.0245334696299068,49.4354319736547,1500273505594
170,170,0.0245388395899517,49.4705460017385,1500273565491
171,171,0.0246576721114199,49.561920943954,1500273625514
172,172,0.0246161701464965,49.4108075265552,1500273685232
173,173,0.0246033830507917,49.3856326963627,1500273745303
174,174,0.0245158224416287,49.3501054167741,1500273805405
175,175,0.0245419291285893,49.2077949992779,1500273865486
176,176,0.0245392948043379,49.1843539692824,1500273925343
177,177,0.0246261390238774,49.3581704455575,1500273985366
178,178,0.0246252349079376,49.4967221649546,1500274046243
179,179,0.0246403088187152,49.5257887101765,1500274105414
180,180,0.0246614814552291,49.6931317471011,1500274165480
181,181,0.0244925629929651,49.5719677952416,1500274225375
182,182,0.0244941582678479,49.3557289097135,1500274285591
183,183,0.0245311926763802,49.5638029310657,1500274345362
184,184,0.0244360152643326,49.5376675844657,1500274405429
185,185,0.0244849165300567,49.5560019618429,1500274466035
186,186,0.0244349072123272,49.5823363189659,1500274525740
187,187,0.0243308653463878,49.3833841589494,1500274586148
188,188,0.0243234474495773,49.3683283505091,1500274646498
189,189,0.0243768139523511,49.3671923118828,1500274706080
190,190,0.0243488025182208,49.4280691119882,1500274766540
191,191,0.0243330604776692,49.3839462394297,1500274825351
192,192,0.0244462008950237,49.6135647164505,1500274885331
193,193,0.0244095869062187,49.606627086032,1500274945270
194,194,0.0243827260467299,49.688582101589,1500275005419
195,195,0.024370724717356,49.6782600928473,1500275066543
196,196,0.0243797768284143,49.7347447299652,1500275125367
197,197,0.0244015864808705,49.9014883692449,1500275185830
198,198,0.0243260112331883,49.7469362319824,1500275245326
199,199,0.0242509110873146,49.714367728995,1500275305206
200,200,0.0243312539311778,49.8547393049833,1500275366016
201,201,0.0243462798993561,49.8850405881827,1500275425617
202,202,0.0243533268879698,49.8997232601813,1500275485529
203,203,0.0243720512746902,49.9627051131149,1500275545350
204,204,0.0243024548504102,49.8197894187923,1500275605506
205,205,0.0242928511491449,49.9623781729119,1500275665323
206,206,0.0242197010756905,49.8925842159224,1500275725563
207,207,0.0243396125869032,50.1955830379705,1500275785282
208,208,0.024387980987188,50.2389969537974,1500275845839
209,209,0.0244874942014484,50.2204223579825,1500275905283
210,210,0.024403813081624,50.2240234745055,1500275965218
211,211,0.0243685367419684,50.2971472061576,1500276025225
212,212,0.0243141234163193,50.5157522334474,1500276085262
213,213,0.0243136484705188,50.4021932793854,1500276145264
214,214,0.0242710689328011,50.386739104495,1500276206249
215,215,0.0243011773365053,50.4429258444775,1500276265357
216,216,0.0243681642220036,50.4908362679914,1500276325294
217,217,0.0242255106466333,50.2919178473043,1500276385705
218,218,0.024324038734617,50.4964611726775,1500276445299
219,219,0.0243393616935824,50.4701004078125,1500276506051
220,220,0.0242354789157837,50.5309735394091,1500276565766
221,221,0.0242627821090654,50.6361836337983,1500276625329
222,222,0.0243007911725928,50.6722527610022,1500276685280
223,223,0.0243433641281262,50.9163369767474,1500276746419
224,224,0.0243143639963085,50.8897207006338,1500276805302
225,225,0.024368588745647,50.8331198093072,1500276865225
226,226,0.0243508575983673,50.8932923805876,1500276925418
227,227,0.0243533790681714,50.8067500133911,1500276985465
228,228,0.0244149125448787,51.0567092629758,1500277045928
229,229,0.0244021397105489,50.9887589679861,1500277105537
230,230,0.024409973175469,50.8447536258432,1500277165464
231,231,0.0244217553518249,50.7972511317957,1500277225458
232,232,0.0244903501754326,50.8233542980648,1500277285305
233,233,0.0245185459083276,50.9571391467364,1500277345215
234,234,0.0245432614077885,51.0499837282,1500277408275
235,235,0.0245800490600149,50.8807015542308,1500277465995
236,236,0.0245423966646851,50.8027610958981,1500277526471
237,237,0.0246249196703178,50.9243338782172,1500277585911
238,238,0.0246413517970969,50.9336741645993,1500277645451
239,239,0.0246201946565961,50.8899423551842,1500277705359
240,240,0.0246139334136543,50.9508421662645,1500277766576
241,241,0.0246024068983222,50.926982279527,1500277825306
242,242,0.0244739478000828,50.8375291098099,1500277885246
243,243,0.0244570379210354,50.9809401167775,1500277945267
244,244,0.0244757388164995,51.0196775629933,1500278005371
245,245,0.0244670603945198,50.9898432033872,1500278065394
246,246,0.0245569924583298,50.9803163434926,1500278125338
247,247,0.0245835693710295,50.9410891078725,1500278186738
248,248,0.0246002811238759,50.9225819264232,1500278245229
249,249,0.0245853045001747,50.8242165810312,1500278305371
250,250,0.0245416269877973,50.8257094917282,1500278366971
251,251,0.0245169738628931,50.7768593976992,1500278425449
252,252,0.0245845531297891,50.9175596781687,1500278485341
253,253,0.024620331938694,50.8409854534031,1500278546723
254,254,0.0246345404247006,50.8703259770068,1500278605524
255,255,0.0246482851067102,50.8336372726748,1500278665208
256,256,0.0246524643666083,50.7352647157672,1500278725702
257,257,0.0245288377106282,50.5276886652543,1500278785431
258,258,0.0245702304608762,50.6699577679419,1500278845389
259,259,0.0245683887182835,50.7418302715325,1500278905280
260,260,0.0245918095426157,50.8656988579463,1500278967683
261,261,0.0245568985697056,50.8325344703048,1500279026094
262,262,0.0245193629349107,50.6047775804742,1500279086263
263,263,0.0245065478944748,50.5918076043117,1500279145605
264,264,0.0244750089893156,50.7264141310758,1500279205573
265,265,0.0245106441172664,50.6230588275961,1500279265359
266,266,0.024468745669674,50.7070710261789,1500279325370
267,267,0.0244146067317801,50.6065968336338,1500279386259
268,268,0.0244129717019788,50.7518827415268,1500279445378
269,269,0.0243865134283482,50.6971227661931,1500279505535
270,270,0.0244111316262246,50.8093293668238,1500279565790
271,271,0.0243502335818432,50.9100073589029,1500279625361
272,272,0.0244596259681211,51.0465056066896,1500279687866
273,273,0.0245527739222879,51.2409025925972,1500279745921
274,274,0.0244834227893821,51.0964136929846,1500279805195
275,275,0.024455125325263,51.0962943033513,1500279865725
276,276,0.0244571584865191,50.9134451077263,1500279925445
277,277,0.0244478620034208,50.9510557654693,1500279985522
278,278,0.0245025505031611,50.88714191047,1500280045892
279,279,0.0244042128527528,51.0048048622533,1500280105435
280,280,0.0244652930706073,51.1324625175693,1500280180547
281,281,0.0244020322669567,51.0002474379396,1500280225986
282,282,0.0246299067958605,51.2932586967873,1500280285773
283,283,0.0245572895126107,51.1282767652555,1500280345287
284,284,0.0245878718678089,51.1235949449855,1500280405527
285,285,0.0245203251738481,51.1812747353731,1500280465465
286,286,0.024541724957102,51.2418946241811,1500280525324
287,287,0.024661719132895,51.2966224136129,1500280585398
288,288,0.0246057808845589,51.3266746939545,1500280645387
289,289,0.0246739224105875,51.3222520924702,1500280706312
290,290,0.0246563452643714,51.297279759072,1500280765339
291,291,0.0247328158881297,51.1341075360726,1500280825546
292,292,0.0246837495638732,51.0953615972175,1500280885343
293,293,0.0247120268582652,50.9641072303375,1500280945389
294,294,0.0246850600374693,51.0980742775615,1500281005352
295,295,0.0247203073622522,51.0271640510137,1500281066060
296,296,0.0246829352410256,51.0936759489229,1500281125313
297,297,0.0246972036993666,51.2462037321117,1500281186719
