Time,20 BTC,20 USD,Even BTC,Even USD
5/6/17 16:49,0.116114108,182.9447445,0.124307801,195.8543996
5/6/17 18:49,0.123508678,194.9670934,0.1346957,212.6265911
5/6/17 20:49,0.126187492,199.8582739,0.137695378,218.0846928
5/6/17 22:49,0.127070431,201.1397856,0.138205827,218.7660031
5/7/17 0:49,0.138906322,219.8539819,0.155380757,245.9288929
5/7/17 2:49,0.138429667,217.9630473,0.155045537,244.1253998
5/7/17 4:49,0.138648425,218.5473521,0.155102422,244.4832949
5/7/17 6:49,0.139691337,219.7498398,0.156343558,245.945615
5/7/17 8:49,0.140992377,220.4895194,0.158171899,247.3555424
5/7/17 10:49,0.140316695,219.0946975,0.157380671,245.7389004
5/7/17 12:49,0.14194507,222.0106055,0.15939961,249.3105543
5/7/17 14:49,0.142027994,222.996733,0.15870112,249.1750416
5/7/17 16:49,0.139887409,220.0974507,0.156411571,246.0964023
5/7/17 18:49,0.134773609,215.1943685,0.15033596,240.0429303
5/7/17 20:49,0.133139208,216.3978109,0.149005171,242.185554
5/7/17 22:49,0.134083748,218.5270102,0.150227754,244.8381882
5/8/17 0:49,0.130859911,216.1596347,0.145882853,240.9751311
5/8/17 2:49,0.130745547,217.7266373,0.145461459,242.2326037
5/8/17 4:49,0.133089652,221.4079445,0.147950558,246.130548
5/8/17 6:49,0.135670716,224.4956911,0.150362081,248.805639
5/8/17 8:49,0.134047365,222.5534789,0.148411716,246.4020354
5/8/17 10:49,0.134585257,222.9498994,0.149188973,247.1419773
5/8/17 12:49,0.142108134,235.2713843,0.157337642,260.4850536
5/8/17 14:49,0.13784029,229.3483236,0.153252512,254.9922578
5/8/17 16:49,0.13390597,227.0402498,0.148868752,252.4099458
5/8/17 18:49,0.136428719,234.9548114,0.150932366,259.9327027
5/8/17 20:49,0.139092611,240.7345365,0.153670229,265.9647491
5/8/17 22:49,0.134320237,234.419708,0.148225875,258.6882439
5/9/17 0:49,0.121641548,213.6305359,0.13332074,234.1418839
5/9/17 2:49,0.110354144,195.4989865,0.121575333,215.3779978
5/9/17 4:49,0.106588001,195.4280342,0.11690864,214.3508226
5/9/17 6:49,0.108508391,198.536718,0.118621231,217.0400792
5/9/17 8:49,0.117324778,210.1580094,0.127621405,228.6018426
5/9/17 10:49,0.115834103,209.5508427,0.125992512,227.9280138
5/9/17 12:49,0.113316075,204.317949,0.123542201,222.756471
5/9/17 14:49,0.112100796,203.72526,0.122099699,221.8966678
5/9/17 16:49,0.116572605,201.6647784,0.127186348,220.026022
5/9/17 18:49,0.113597232,199.3063432,0.124301388,218.0867847
5/9/17 20:49,0.114018576,200.6578719,0.124098239,218.3967671
5/9/17 22:49,0.118248879,206.0214752,0.129019795,224.7873187
5/10/17 0:49,0.121323217,213.1260687,0.132794566,233.2775579
5/10/17 2:49,0.123262709,212.4395815,0.13531296,233.2078273
5/10/17 4:49,0.12368548,214.6450197,0.135557018,235.2470052
5/10/17 6:49,0.124612652,216.5082529,0.136466499,237.1037179
5/10/17 8:49,0.118622878,208.8782807,0.130308874,229.4556835
5/10/17 10:49,0.118352747,209.8619069,0.130053771,230.6100464
5/10/17 12:49,0.11959559,210.4021305,0.131552978,231.4385234
5/10/17 14:49,0.119194275,210.047727,0.131429098,231.6082988
5/10/17 16:49,0.119774714,209.8584734,0.13212272,231.4935391
5/10/17 18:49,0.118891117,211.8116588,0.131125785,233.6084532
5/10/17 20:49,0.118817108,211.5253444,0.13083812,232.925871
5/10/17 22:49,0.116064182,210.0900966,0.127599031,230.9695582
5/11/17 0:49,0.115353192,210.9406144,0.127100001,232.4214165
5/11/17 2:49,0.114403461,212.6874752,0.126265361,234.7399333
5/11/17 4:49,0.11468348,213.8869837,0.126203162,235.3714209
5/11/17 6:49,0.116489452,215.7967095,0.12819478,237.4808301
5/11/17 8:49,0.115968533,214.6322409,0.127554695,236.0756786
5/11/17 10:49,0.115919647,216.7581479,0.12766052,238.7124069
5/11/17 12:49,0.115394102,214.9584418,0.127266858,237.0752489
5/11/17 14:49,0.115887966,214.8898963,0.127433238,236.2981787
5/11/17 16:49,0.116726522,213.9106895,0.128613096,235.6937866
5/11/17 18:49,0.115809863,214.2876217,0.127574764,236.056688
5/11/17 20:49,0.118494703,217.6581803,0.130515196,239.7381422
5/11/17 22:49,0.119641786,216.606667,0.131928028,238.8504176
5/12/17 0:49,0.124745094,221.8366963,0.138172344,245.7146435
5/12/17 2:49,0.123865422,223.4433122,0.13760378,248.2262102
5/12/17 4:49,0.122093518,222.8463094,0.134787245,246.0150276
5/12/17 6:49,0.122119446,223.4602674,0.135571843,248.0761371
5/12/17 8:49,0.123956596,223.1417058,0.137859615,248.1693644
5/12/17 10:49,0.124785751,223.6223056,0.138600056,248.3782297
5/12/17 12:49,0.126435547,224.8643559,0.140510815,249.8970785
5/12/17 14:49,0.128170153,218.844128,0.142437445,243.2048162
5/12/17 16:49,0.124414357,215.5777321,0.138338758,239.7050991
5/12/17 18:49,0.124865401,216.6102542,0.138987243,241.1081191
5/12/17 20:49,0.126416205,212.2502797,0.140606857,236.0761006
5/12/17 22:49,0.126957377,213.2020627,0.140900344,236.6167652
5/13/17 0:49,0.123047814,211.8292729,0.136342591,234.7164971
5/13/17 2:49,0.124752972,212.199816,0.138676711,235.8835381
5/13/17 4:49,0.123465782,213.9649662,0.136877517,237.207369
5/13/17 6:49,0.122253852,214.1716327,0.135788,237.8815657
5/13/17 8:49,0.118933731,212.520306,0.13209587,236.0394689
5/13/17 10:49,0.120707179,211.5598515,0.133917305,234.7128431
5/13/17 12:49,0.122198439,214.6928823,0.135589273,238.2195047
5/13/17 14:49,0.122932183,215.1399247,0.136471748,238.835112
5/13/17 16:49,0.119772178,215.997145,0.132992662,239.8389666
5/13/17 18:49,0.120533565,216.2432422,0.133705861,239.8749995
5/13/17 20:49,0.121054438,219.9752822,0.134483551,244.3781296
5/13/17 22:49,0.121804143,220.7797537,0.135194547,245.0509316
5/14/17 0:49,0.122764061,221.617365,0.136693241,246.7627398
5/14/17 2:49,0.123334984,225.055512,0.137718726,251.3022455
5/14/17 4:49,0.122829843,224.1792029,0.137024989,250.087047
5/14/17 6:49,0.124078009,224.1121812,0.138178796,249.5813045
5/14/17 8:49,0.122555042,222.6016245,0.136689295,248.2742346
5/14/17 10:49,0.123520509,223.3658428,0.13794935,249.4579489
5/14/17 12:49,0.123721958,221.527878,0.13830231,247.634435
5/14/17 14:49,0.124764762,222.2983678,0.139582403,248.6995515
5/14/17 16:49,0.124372281,223.7133971,0.139059409,250.1317208
5/14/17 18:49,0.124777537,225.0175714,0.139788737,252.0880187
5/14/17 20:49,0.12356259,222.0679217,0.138593854,249.0822607
5/14/17 22:49,0.124250951,221.9457458,0.139558844,249.2897755
5/15/17 0:49,0.126245119,223.0271513,0.142429377,251.6185855
5/15/17 2:49,0.126029142,223.0010046,0.142309322,251.8078072
5/15/17 4:49,0.128346859,222.9128252,0.144912794,251.6845414
5/15/17 6:49,0.127838947,225.9578959,0.144616744,255.6129865
5/15/17 8:49,0.127936074,224.3653312,0.144278268,253.0251262
5/15/17 10:49,0.129501246,222.5958067,0.146192634,251.2861331
5/15/17 12:49,0.129134262,224.5864341,0.145457725,252.9757118
5/15/17 14:49,0.129795944,223.8253178,0.146220502,252.1484821
5/15/17 16:49,0.132363257,232.3319298,0.149203634,261.8911708
5/15/17 18:49,0.132480314,230.6508756,0.149519116,260.3157716
5/15/17 20:49,0.132755613,228.7485409,0.150019262,258.4951896
5/15/17 22:49,0.134231127,228.0613694,0.152131311,258.4741401
5/16/17 0:49,0.14151342,241.4388765,0.162016718,276.4199626
5/16/17 2:49,0.140698312,240.9458598,0.161439325,276.4648438
5/16/17 4:49,0.142677445,244.2580788,0.163200129,279.3920933
5/16/17 6:49,0.141429562,246.2472529,0.162031685,282.1182271
5/16/17 8:49,0.142815111,248.6039755,0.163063979,283.8519906
5/16/17 10:49,0.140188682,248.0442466,0.160281276,283.5952789
5/16/17 12:49,0.140103686,246.8318714,0.16003262,281.9422685
5/16/17 14:49,0.139613701,246.5787379,0.159879271,282.3707754
5/16/17 16:49,0.141353553,247.3248982,0.162398382,284.1468252
5/16/17 18:49,0.140782047,245.3155319,0.161504732,281.4252261
5/16/17 20:49,0.14492044,242.2895852,0.167260754,279.6399097
5/16/17 22:49,0.139360133,244.5449811,0.160861734,282.275345
5/17/17 0:49,0.150048839,263.3057019,0.174314757,305.887536
5/17/17 2:49,0.148300606,265.4818134,0.17166284,307.3039492
5/17/17 4:49,0.148529656,274.2065383,0.173053136,319.4803163
5/17/17 6:49,0.147331933,269.3316141,0.171297537,313.1421756
5/17/17 8:49,0.1479595,268.5967992,0.17252701,313.1951832
5/17/17 10:49,0.148935182,273.2975476,0.174082214,319.4426032
5/17/17 12:49,0.150915487,275.2260821,0.176545455,321.9677122
5/17/17 14:49,0.152763381,278.3700154,0.18204357,331.7252543
5/17/17 16:49,0.156877415,282.6209374,0.185065522,333.4029397
5/17/17 18:49,0.155122466,283.4180535,0.18389437,335.9860476
5/17/17 20:49,0.154801522,285.0159191,0.182720374,336.4192711
5/17/17 22:49,0.158320992,287.7927327,0.185318853,336.868904
5/18/17 0:49,0.158318606,290.5431399,0.184059687,337.7826562
5/18/17 2:49,0.15785514,292.5418814,0.182995929,339.1335452
5/18/17 4:49,0.161095365,293.6816836,0.186663654,340.293442
5/18/17 6:49,0.161189845,295.3143025,0.187118228,342.8174339
5/18/17 8:49,0.161861783,298.4148576,0.187606007,345.8779393
5/18/17 10:49,0.157304733,296.0459353,0.183569516,345.4759934
5/18/17 12:49,0.157228236,297.1928126,0.183165538,346.2195
5/18/17 14:49,0.15869382,298.4284887,0.185377536,348.6080178
5/18/17 16:49,0.158234305,298.570728,0.183957835,347.1081987
5/18/17 18:49,0.161148825,305.4801584,0.187211289,354.8852072
5/18/17 20:49,0.160780173,307.2058913,0.187158809,357.6080798
5/18/17 22:49,0.15987588,308.4613248,0.185188904,357.2997669
5/19/17 0:49,0.164197728,316.1446637,0.190351019,366.4999494
5/19/17 2:49,0.166273498,322.0601262,0.19320731,374.2290347
5/19/17 4:49,0.165261519,321.656758,0.192336618,374.3543773
5/19/17 6:49,0.166315427,323.7928525,0.194438463,378.5444663
5/19/17 8:49,0.167447942,328.2649462,0.195434263,383.1293297
5/19/17 10:49,0.168510249,329.7223189,0.196271877,384.0432197
5/19/17 12:49,0.171980131,333.4041209,0.199833799,387.4017998
5/19/17 14:49,0.172277858,334.6514617,0.20053772,389.5465259
5/19/17 16:49,0.171044789,338.7080218,0.199473262,395.0029384
5/19/17 18:49,0.170163379,337.5667079,0.198612035,394.0025827
5/19/17 20:49,0.171167836,343.3079046,0.199412961,399.9585885
5/19/17 22:49,0.174538759,349.3044182,0.201892641,404.0477417
5/20/17 0:49,0.181381222,365.3217329,0.208802583,420.5513699
5/20/17 2:49,0.183411637,368.0888144,0.211624489,424.7091861
5/20/17 4:49,0.183540946,368.6016112,0.212062134,425.880142
5/20/17 6:49,0.183887723,363.1635422,0.213259297,421.1700504
5/20/17 8:49,0.185617206,369.6343921,0.214691828,427.5330117
5/20/17 10:49,0.187454909,375.0654056,0.217172519,434.5252914
5/20/17 12:49,0.185753117,376.7481869,0.217003153,440.1301355
5/20/17 14:49,0.189235027,384.1111502,0.22368727,454.0426569
5/20/17 16:49,0.187362242,383.899614,0.222926468,456.7696447
5/20/17 18:49,0.20609817,427.7629358,0.241993323,502.2644023
5/20/17 20:49,0.211284009,439.3312921,0.249292465,518.3637941
5/20/17 22:49,0.213703756,443.9033057,0.251988636,523.4282744
5/21/17 0:49,0.231684734,482.2123874,0.269660174,561.2518092
5/21/17 2:49,0.23414348,487.5124812,0.272422037,567.2126471
5/21/17 4:49,0.235282077,492.1324617,0.279023979,583.6260866
5/21/17 6:49,0.232589864,490.0831246,0.279311409,588.5286902
5/21/17 8:49,0.231313087,479.5467258,0.275528745,571.2124184
5/21/17 10:49,0.235904169,487.7247922,0.283268944,585.6500438
5/21/17 12:49,0.238994522,488.3542362,0.284694778,581.7367679
5/21/17 14:49,0.237759088,487.3894873,0.281716283,577.4986602
5/21/17 16:49,0.241653559,495.2738024,0.286340049,586.8596571
5/21/17 18:49,0.243585368,497.5620886,0.287925796,588.1345067
5/21/17 20:49,0.247287363,503.1555973,0.291672529,593.4660953
5/21/17 22:49,0.233350046,488.859012,0.274758569,575.6082117
5/22/17 0:49,0.203866392,447.551967,0.243612161,534.8066491
5/22/17 2:49,0.195385044,438.9715783,0.231109295,519.233254
5/22/17 4:49,0.195469467,428.7505474,0.230673158,505.9677318
5/22/17 6:49,0.20071907,443.6072095,0.236318238,522.284574
5/22/17 8:49,0.201872034,449.9182585,0.23922071,533.1583726
5/22/17 10:49,0.200752266,456.3600881,0.234585233,533.2708815
5/22/17 12:49,0.204447901,463.1767203,0.240029954,543.7878604
5/22/17 14:49,0.206553172,471.6559054,0.242676612,554.1423364
5/22/17 16:49,0.209800334,466.9169376,0.246758324,549.1680523
5/22/17 18:49,0.216626861,465.6459355,0.254923704,547.9661487
5/22/17 20:49,0.211771609,471.5031344,0.248834278,554.0220556
5/22/17 22:49,0.216954462,482.4720114,0.254906202,566.8706074
5/23/17 0:49,0.221800201,502.8964674,0.259867706,589.208445
5/23/17 2:49,0.226244745,505.6796285,0.261858731,585.2804497
5/23/17 4:49,0.231319238,510.5678219,0.267994072,591.5165152
5/23/17 6:49,0.229362185,517.1062207,0.26551342,598.6106257
5/23/17 8:49,0.229428742,517.7518422,0.266516236,601.4471895
5/23/17 10:49,0.228124389,524.9210624,0.264207435,607.9492344
5/23/17 12:49,0.230891281,524.3910413,0.267951339,608.5603632
5/23/17 14:49,0.229237939,527.9097577,0.267503282,616.0306341
5/23/17 16:49,0.231802726,531.7021377,0.270388964,620.2100935
5/23/17 18:49,0.231792544,537.9487725,0.269956419,626.5202562
5/23/17 20:49,0.230534243,548.5562313,0.268786103,639.5765319
5/23/17 22:49,0.233692715,552.6669132,0.272860264,645.2954233
5/24/17 0:49,0.233810182,552.9166571,0.272574584,644.5871029
5/24/17 2:49,0.235003193,560.6541671,0.273364241,652.1732699
5/24/17 4:49,0.239188058,570.4611274,0.279388684,666.3392171
