id,index_value_btc,index_value_usd,time_stamp
23054,1.44497226367264,3970.52368556496,2017-06-08 02:55:01.562
23055,1.44525277320891,3957.30442843425,2017-06-08 02:56:01.474
23056,1.44450620911547,3946.00094662701,2017-06-08 02:57:01.537
23057,1.44407897781758,3971.83814295881,2017-06-08 02:58:01.431
23058,1.44361299586685,3941.77084908447,2017-06-08 02:59:01.470
23059,1.44294476571498,3968.71857196544,2017-06-08 03:00:01.466
23060,1.44344249937203,3967.33057837402,2017-06-08 03:01:01.407
23061,1.44325595036806,3966.81784470563,2017-06-08 03:02:01.479
23062,1.44323309120822,3933.11325249156,2017-06-08 03:03:01.611
23063,1.44305782493556,3966.2732929919,2017-06-08 03:04:01.526
23064,1.44383233687261,3968.4020545411,2017-06-08 03:05:01.798
23065,1.44442554601325,3965.59811530209,2017-06-08 03:06:01.459
23066,1.44529414915545,3967.98282179882,2017-06-08 03:07:01.693
23067,1.44552974634411,3918.59985757946,2017-06-08 03:08:01.692
23068,1.44490452399767,3966.91312540941,2017-06-08 03:09:01.445
23069,1.44520302889155,3917.75753493124,2017-06-08 03:10:01.468
23070,1.44509196545717,3955.60688428696,2017-06-08 03:11:01.403
23071,1.4440754388888,3952.82437660715,2017-06-08 03:12:01.388
23072,1.44504687498713,3955.48345949601,2017-06-08 03:13:01.414
23073,1.44569942927666,3957.26967677613,2017-06-08 03:14:01.541
23074,1.44487880610726,3955.02340959322,2017-06-08 03:15:01.668
23075,1.44474878219803,3922.89747332666,2017-06-08 03:16:01.438
23076,1.44540815821927,3962.39856269755,2017-06-08 03:17:01.441
23077,1.44599037703098,3963.99463988142,2017-06-08 03:18:01.570
23078,1.44534534362657,3962.22636465758,2017-06-08 03:19:01.402
23079,1.44628162057046,3964.79304618325,2017-06-08 03:20:01.456
23080,1.44646995651665,3928.9161605901,2017-06-08 03:21:01.641
23081,1.44575487349373,3924.93533056078,2017-06-08 03:22:01.418
23082,1.44525789643342,3923.93299913259,2017-06-08 03:23:01.770
23083,1.44613686414538,3927.72218438749,2017-06-08 03:24:01.430
23084,1.44569225393461,3958.68127125899,2017-06-08 03:25:01.412
23085,1.44518803251058,3928.74366638002,2017-06-08 03:26:01.516
23086,1.44511783609154,3960.22982038199,2017-06-08 03:27:01.398
23087,1.44604808592689,3925.5288969423,2017-06-08 03:28:01.838
23088,1.44605385654529,3962.79490955385,2017-06-08 03:29:01.374
23089,1.44713216596585,3965.74993025613,2017-06-08 03:30:01.714
23090,1.44749747410845,3964.46398198718,2017-06-08 03:31:01.758
23091,1.44654375975853,3922.11535389649,2017-06-08 03:32:01.523
23092,1.44618045457257,3921.17368452805,2017-06-08 03:33:01.656
23093,1.44638313166905,3961.41197634046,2017-06-08 03:34:01.403
23094,1.44536714539692,3920.77518696096,2017-06-08 03:35:01.409
23095,1.44479194328736,3919.21486495846,2017-06-08 03:36:01.415
23096,1.44557735818999,3921.34542069406,2017-06-08 03:37:01.489
23097,1.44576016125841,3952.40467124664,2017-06-08 03:38:01.502
23098,1.44588013008927,3952.73264083676,2017-06-08 03:39:01.536
23099,1.44501882786724,3950.3780214352,2017-06-08 03:40:01.404
23100,1.44486884659113,3955.53074918174,2017-06-08 03:41:01.731
23101,1.44488832093796,3955.58406293261,2017-06-08 03:42:01.822
23102,1.4444005538935,3927.83064623029,2017-06-08 03:43:01.652
23103,1.44461054886491,3954.82362299454,2017-06-08 03:44:01.431
23104,1.44445626301057,3954.40124386827,2017-06-08 03:45:01.722
23105,1.44404894646369,3949.05509438373,2017-06-08 03:46:01.682
23106,1.4460255950643,3932.33646347381,2017-06-08 03:47:01.407
23107,1.44489250372203,3951.36197885367,2017-06-08 03:48:01.386
23108,1.44577237023455,3953.76815860412,2017-06-08 03:49:03.162
23109,1.4443316834559,3933.75288642681,2017-06-08 03:50:01.391
23110,1.44431148563672,3946.52336204291,2017-06-08 03:51:01.470
23111,1.44358742207166,3944.54488731392,2017-06-08 03:52:01.450
23112,1.44481328068071,3947.89449692882,2017-06-08 03:53:01.382
23113,1.4406321652684,3936.4697663093,2017-06-08 03:54:01.477
23114,1.44353168166995,3935.81800070674,2017-06-08 03:55:01.412
23115,1.44317778759763,3940.38047236718,2017-06-08 03:56:01.419
23116,1.442159733749,3932.10620045599,2017-06-08 03:57:01.695
23117,1.44313914828958,3940.27497353246,2017-06-08 03:58:01.428
23118,1.44302108164012,3939.9526102561,2017-06-08 03:59:01.440
23119,1.44339888326925,3940.98414093421,2017-06-08 04:00:01.452
23120,1.44237033055941,3950.76772502867,2017-06-08 04:01:01.835
23121,1.44303095174765,3952.57721931296,2017-06-08 04:02:01.512
23122,1.44308723100767,3952.73137270847,2017-06-08 04:03:01.486
23123,1.44417174408401,3955.70194078564,2017-06-08 04:04:01.385
23124,1.44249897963976,3951.12010515167,2017-06-08 04:05:01.413
23125,1.44178474789244,3948.54379981563,2017-06-08 04:06:01.652
23126,1.44181647300744,3950.1013366043,2017-06-08 04:07:02.088
23127,1.44149136359946,3947.74032292167,2017-06-08 04:08:01.475
23128,1.44133008593158,3947.29863983652,2017-06-08 04:09:01.389
23129,1.44102544201832,3946.46432678346,2017-06-08 04:10:01.543
23130,1.44024351372716,3952.38826254576,2017-06-08 04:11:01.388
23131,1.43981414495152,3959.48889861668,2017-06-08 04:12:01.419
23132,1.44125745157454,3963.44357925546,2017-06-08 04:13:01.665
23133,1.44107251363433,3954.663245541,2017-06-08 04:14:01.416
23134,1.43924285706208,3957.90346449215,2017-06-08 04:15:01.390
23135,1.43891631684446,3958.34367433376,2017-06-08 04:16:01.473
23136,1.44009474696377,3966.12173977051,2017-06-08 04:17:01.396
23137,1.44007729376014,3955.22989040399,2017-06-08 04:18:01.404
23138,1.43952265319382,3953.70654790295,2017-06-08 04:19:01.423
23139,1.44078203271424,3957.16548413098,2017-06-08 04:20:01.430
23140,1.44061701077361,3973.55305762608,2017-06-08 04:21:01.544
23141,1.4408011355462,3974.06091609761,2017-06-08 04:22:01.386
23142,1.44001893824722,3971.90343604164,2017-06-08 04:23:01.733
23143,1.44133171979377,3975.52438948676,2017-06-08 04:24:01.382
23144,1.44151477176243,3975.82747685023,2017-06-08 04:25:01.425
23145,1.44172729510968,3973.99153351327,2017-06-08 04:26:01.765
23146,1.44186570853675,3974.37305766779,2017-06-08 04:27:01.395
23147,1.44208698295699,3974.98298069249,2017-06-08 04:28:01.421
23148,1.44236412555508,3987.11272863065,2017-06-08 04:29:01.449
23149,1.44205442893078,3991.6066592804,2017-06-08 04:30:01.424
23150,1.44192118923491,3991.41088234493,2017-06-08 04:31:01.507
23151,1.44105450478297,3981.21569090895,2017-06-08 04:32:01.806
23152,1.44136274198017,3994.03057165447,2017-06-08 04:33:01.490
23153,1.44146627525415,3996.60939476966,2017-06-08 04:34:01.680
23154,1.44173267968592,3983.08929149509,2017-06-08 04:35:01.398
23155,1.44177346056902,3994.36128383344,2017-06-08 04:36:01.431
23156,1.44162510634249,3993.0997170538,2017-06-08 04:37:01.494
23157,1.44161469827275,3972.97477926384,2017-06-08 04:38:01.444
23158,1.441944678793,3993.98488800159,2017-06-08 04:39:01.430
23159,1.44218596436622,3978.16902968672,2017-06-08 04:40:01.674
23160,1.44176082907459,3984.46464483883,2017-06-08 04:41:01.427
23161,1.44166326738831,3994.48849811616,2017-06-08 04:42:01.643
23162,1.441713058738,3994.62645749831,2017-06-08 04:43:01.737
23163,1.4419470543802,3995.27480092393,2017-06-08 04:44:01.479
23164,1.4417591855645,3994.75426340283,2017-06-08 04:45:01.390
23165,1.44179812914803,3980.89114246545,2017-06-08 04:46:01.662
23166,1.44180039644723,3996.33908486053,2017-06-08 04:47:01.654
23167,1.44143145942379,3995.31647628708,2017-06-08 04:48:01.508
23168,1.44181656941107,3996.38391259651,2017-06-08 04:49:01.640
23169,1.4413848112288,3999.85726500803,2017-06-08 04:50:01.802
23170,1.442301548444,4001.17526363139,2017-06-08 04:51:01.905
23171,1.44180425307094,3999.79568669927,2017-06-08 04:52:01.430
23172,1.4416232237493,3999.29348239635,2017-06-08 04:53:01.387
23173,1.44167404851335,3999.43447842379,2017-06-08 04:54:01.389
23174,1.44160217736545,3999.23509636013,2017-06-08 04:55:01.482
23175,1.44182302044279,4008.25357860074,2017-06-08 04:56:01.411
23176,1.44126628777723,4005.26460107004,2017-06-08 04:57:01.401
23177,1.4411147661725,3996.51388069725,2017-06-08 04:58:01.525
23178,1.44100925447254,3996.2212745958,2017-06-08 04:59:01.498
23179,1.44054412075413,3994.93136111655,2017-06-08 05:00:01.424
23180,1.43967118409941,4001.35010552669,2017-06-08 05:01:01.569
23181,1.43967064537183,4001.95326988526,2017-06-08 05:02:01.685
23182,1.43985247459341,3995.59061699672,2017-06-08 05:03:01.507
23183,1.43967036289354,4001.34782310817,2017-06-08 05:04:01.541
23184,1.44024066428859,4002.9328902905,2017-06-08 05:05:01.379
23185,1.4399850281168,3995.94405317383,2017-06-08 05:06:01.541
23186,1.44076831837147,3998.146491164,2017-06-08 05:07:01.511
23187,1.44201373832687,4008.07718567952,2017-06-08 05:08:01.650
23188,1.44110089880712,3999.11263822571,2017-06-08 05:09:01.494
23189,1.44067079680757,4001.79449241629,2017-06-08 05:10:01.473
23190,1.44110767776309,4001.24987838599,2017-06-08 05:11:01.456
23191,1.44131651743288,4000.54695211704,2017-06-08 05:12:01.386
23192,1.44102369630983,4001.57870228278,2017-06-08 05:13:02.029
23193,1.4417284213128,4000.78195185881,2017-06-08 05:14:01.427
23194,1.4418407755221,3996.82588497054,2017-06-08 05:15:01.518
23195,1.44240030634798,4003.55513830557,2017-06-08 05:16:01.808
23196,1.44264958605028,3984.92996607568,2017-06-08 05:17:01.524
23197,1.44246633018143,3979.04337180547,2017-06-08 05:18:01.505
23198,1.44202971591996,3977.82455106805,2017-06-08 05:19:01.398
23199,1.44398282287678,4007.94760283325,2017-06-08 05:20:01.623
23200,1.44399509741239,3983.88139410397,2017-06-08 05:21:01.590
23201,1.44331719747303,3982.14101417205,2017-06-08 05:22:02.017
23202,1.44288617969661,3998.32417711008,2017-06-08 05:23:01.519
23203,1.44105460463525,3993.24877272056,2017-06-08 05:24:01.550
23204,1.44338618954727,3987.96057082394,2017-06-08 05:25:01.430
23205,1.4424363380957,3995.01495507999,2017-06-08 05:26:01.507
23206,1.44227887489928,3982.57908004813,2017-06-08 05:27:01.494
23207,1.44158420112917,3978.7723951165,2017-06-08 05:28:01.603
23208,1.44138937367272,3978.2346713367,2017-06-08 05:29:01.419
23209,1.44152840396035,3978.61839493058,2017-06-08 05:30:01.420
23210,1.44229734733909,4001.45206856369,2017-06-08 05:31:01.427
23211,1.44248237054424,4001.96538954313,2017-06-08 05:32:01.744
23212,1.44180899256217,3979.39281947158,2017-06-08 05:33:01.554
23213,1.44146765482247,3978.45072731003,2017-06-08 05:34:01.400
23214,1.44246051734044,4001.90476088862,2017-06-08 05:35:01.455
23215,1.44188541243361,3995.40680243703,2017-06-08 05:36:01.413
23216,1.44210628939603,3996.01884366482,2017-06-08 05:37:01.549
23217,1.44195092913218,3983.67783191349,2017-06-08 05:38:01.446
23218,1.44202709541301,3988.25759859664,2017-06-08 05:39:01.635
23219,1.44167613690617,3994.82690832153,2017-06-08 05:40:01.478
23220,1.44233283711918,4001.29091007929,2017-06-08 05:41:01.681
23221,1.44194343094169,4000.21062724983,2017-06-08 05:42:01.441
23222,1.4417771112371,3985.10077100156,2017-06-08 05:43:01.518
23223,1.4419402128876,4000.20169978851,2017-06-08 05:44:01.799
23224,1.4410346663392,3992.99177765261,2017-06-08 05:45:01.750
23225,1.44253726337563,3998.35265976141,2017-06-08 05:46:01.448
23226,1.44096459521284,3997.55279933135,2017-06-08 05:47:01.397
23227,1.44082045224931,3995.22221563307,2017-06-08 05:48:01.647
23228,1.4412331565875,4000.15703844018,2017-06-08 05:49:01.908
23229,1.44090775082035,3999.94550719977,2017-06-08 05:50:01.519
23230,1.44111067721737,4007.55586006023,2017-06-08 05:51:01.731
23231,1.44109345159938,4006.21097357726,2017-06-08 05:52:01.571
23232,1.44150229952255,4008.64491469626,2017-06-08 05:53:01.474
23233,1.44124795589309,4007.93761558398,2017-06-08 05:54:01.815
23234,1.4412446958854,4007.92854989379,2017-06-08 05:55:01.436
23235,1.44045695480922,4010.37620788434,2017-06-08 05:56:01.673
23236,1.44068261045038,4012.32988375651,2017-06-08 05:57:01.635
23237,1.43961899866429,4019.41624427071,2017-06-08 05:58:02.070
23238,1.43951268046225,4023.38036138477,2017-06-08 05:59:01.475
23239,1.43948136594597,4023.35041781899,2017-06-08 06:00:01.377
23240,1.43948338424961,4021.11046489822,2017-06-08 06:01:01.492
23241,1.43961790915859,4021.48625215996,2017-06-08 06:02:01.402
23242,1.44014400669818,4022.95587407095,2017-06-08 06:03:01.411
23243,1.43927694561682,4025.70079519862,2017-06-08 06:04:01.470
23244,1.43897159220773,4027.10589795255,2017-06-08 06:05:02.062
23245,1.43886461948935,4028.40366383054,2017-06-08 06:06:02.210
23246,1.43834690887825,4026.75285568828,2017-06-08 06:07:01.441
23247,1.43867966058788,4028.30304964607,2017-06-08 06:08:01.411
23248,1.4389056876358,4028.7200895271,2017-06-08 06:09:01.411
23249,1.43941800669956,4029.75146901589,2017-06-08 06:10:01.396
23250,1.43924678099861,4042.34047145175,2017-06-08 06:11:01.494
23251,1.43851231621272,4040.27761693085,2017-06-08 06:12:01.499
23252,1.43892373155249,4027.59069232736,2017-06-08 06:13:01.516
23253,1.43857391164346,4040.4506169374,2017-06-08 06:14:01.418
23254,1.43834584027347,4027.35396930731,2017-06-08 06:15:01.700
23255,1.43855430540969,4040.87027280971,2017-06-08 06:16:01.543
23256,1.4385752216822,4040.92902620086,2017-06-08 06:17:01.731
23257,1.43829705506433,4040.14766173461,2017-06-08 06:18:01.815
23258,1.43821264862418,4036.94784767618,2017-06-08 06:19:01.765
23259,1.4376915316611,4038.4467586054,2017-06-08 06:20:01.421
23260,1.43779715895689,4040.95767119153,2017-06-08 06:21:01.760
23261,1.43801331683738,4041.5651872378,2017-06-08 06:22:01.468
23262,1.43891893289217,4044.11043927211,2017-06-08 06:23:01.483
23263,1.43822432967746,4042.15824304509,2017-06-08 06:24:01.462
23264,1.437450266167,4039.98272206768,2017-06-08 06:25:01.800
23265,1.4372518865374,4039.94258283025,2017-06-08 06:26:01.491
23266,1.43708798295804,4039.48186953709,2017-06-08 06:27:01.419
23267,1.43691149004081,4038.98576912591,2017-06-08 06:28:01.383
23268,1.43577497580009,4035.79116397696,2017-06-08 06:29:01.387
23269,1.43638548212515,4037.50722399593,2017-06-08 06:30:01.493
23270,1.43641139598157,4043.9290031069,2017-06-08 06:31:01.511
23271,1.43661266306179,4044.49563031786,2017-06-08 06:32:01.870
23272,1.43744971856129,4046.85219266559,2017-06-08 06:33:01.549
23273,1.43803641117326,4048.50390837608,2017-06-08 06:34:01.451
23274,1.43896897344709,4051.1293509456,2017-06-08 06:35:01.471
23275,1.43938153913012,4040.76140098459,2017-06-08 06:36:01.777
23276,1.44033495865534,4043.43792608354,2017-06-08 06:37:01.510
23277,1.44072812928279,4018.33482538263,2017-06-08 06:38:01.499
23278,1.44069215246373,4026.60490384239,2017-06-08 06:39:01.419
23279,1.44102941028398,4045.38745319612,2017-06-08 06:40:01.413
23280,1.44104892313328,4034.90816379472,2017-06-08 06:41:01.450
23281,1.44061236911248,4033.68582126756,2017-06-08 06:42:01.820
23282,1.43989533780484,4031.67814794681,2017-06-08 06:43:01.491
23283,1.44152221067482,4036.23335944529,2017-06-08 06:44:01.782
23284,1.44146152470357,4036.06343993949,2017-06-08 06:45:01.584
23285,1.44225212116956,4039.05591037776,2017-06-08 06:46:01.499
23286,1.44183251204582,4037.88078663456,2017-06-08 06:47:01.485
23287,1.4421704255783,4038.82712024055,2017-06-08 06:48:01.526
23288,1.44354765129749,4042.68406841164,2017-06-08 06:49:01.546
23289,1.44364886208526,4042.96751124701,2017-06-08 06:50:01.772
23290,1.44291276815154,4032.14758496106,2017-06-08 06:51:01.480
23291,1.44371697866748,4039.59229216055,2017-06-08 06:52:01.468
23292,1.44298619912177,4037.51867472868,2017-06-08 06:53:01.680
23293,1.44322675063516,4038.36493228977,2017-06-08 06:54:01.482
23294,1.44278630986295,4045.5728128557,2017-06-08 06:55:01.940
23295,1.44086300962178,4031.85169078386,2017-06-08 06:56:01.720
23296,1.44274867952407,4037.12821001785,2017-06-08 06:57:01.411
23297,1.44322144549541,4035.27602603406,2017-06-08 06:58:01.757
23298,1.44265918685264,4028.14970175434,2017-06-08 06:59:01.441
23299,1.44188873246473,4041.93133261979,2017-06-08 07:00:01.485
23300,1.44175472237008,4044.26617172032,2017-06-08 07:01:01.391
23301,1.44257417194072,4038.9768695665,2017-06-08 07:02:02.018
23302,1.44368557040265,4042.18966542609,2017-06-08 07:03:01.469
23303,1.4434075564404,4048.90253657096,2017-06-08 07:04:01.428
23304,1.4435349275272,4049.25982520656,2017-06-08 07:05:01.716
23305,1.44319042642799,4041.22183208367,2017-06-08 07:06:02.341
23306,1.44155454569591,4042.37842594955,2017-06-08 07:07:02.162
23307,1.44112529091428,4038.03306514182,2017-06-08 07:08:01.586
23308,1.44132312108336,4041.72946967953,2017-06-08 07:09:01.534
23309,1.4413862835055,4036.93380580235,2017-06-08 07:10:01.495
23310,1.44168818609063,4042.23416992462,2017-06-08 07:11:01.378
23311,1.44157209417043,4039.77514237757,2017-06-08 07:12:01.403
23312,1.44110483089084,4035.07911544605,2017-06-08 07:13:01.429
23313,1.44129576132175,4029.70440612186,2017-06-08 07:14:01.748
23314,1.44159816001307,4030.95352708374,2017-06-08 07:15:01.576
23315,1.44177542966684,4031.82406478325,2017-06-08 07:16:01.782
23316,1.441767570868,4044.12920093333,2017-06-08 07:17:01.502
23317,1.44151234813592,4030.07931705402,2017-06-08 07:18:01.564
23318,1.44219308850975,4045.32276940808,2017-06-08 07:19:01.764
23319,1.44183292245291,4044.31251082197,2017-06-08 07:20:01.580
23320,1.44258290768429,4041.84321657893,2017-06-08 07:21:01.481
23321,1.44246749897086,4041.51986329154,2017-06-08 07:22:02.039
23322,1.44335389245413,4044.0033694169,2017-06-08 07:23:01.646
23323,1.44393452382567,4045.63018819999,2017-06-08 07:24:01.476
23324,1.4445840327051,4047.44998867348,2017-06-08 07:25:01.589
23325,1.44374863846604,4039.76750277822,2017-06-08 07:26:01.509
23326,1.44378899137346,4039.88041465198,2017-06-08 07:27:01.441
23327,1.44330847008403,3979.41794829217,2017-06-08 07:28:02.001
23328,1.44382752613797,4039.98823916193,2017-06-08 07:29:01.526
23329,1.44382934219519,4039.99332068978,2017-06-08 07:30:01.585
23330,1.44431332807984,4034.14044292636,2017-06-08 07:31:01.387
23331,1.44436145862363,4034.27487731083,2017-06-08 07:32:01.411
23332,1.4441127660923,4033.58024922772,2017-06-08 07:33:01.568
23333,1.4435204473697,4031.92583195725,2017-06-08 07:34:01.681
23334,1.44354586531043,4031.99682731587,2017-06-08 07:35:01.379
23335,1.44280633095159,4022.32762974339,2017-06-08 07:36:01.516
23336,1.44306750367847,4023.05574013001,2017-06-08 07:37:01.685
23337,1.4430878302107,4023.11240745291,2017-06-08 07:38:01.377
23338,1.44312782325261,4023.22390205478,2017-06-08 07:39:01.445
23339,1.44337462762694,4023.91195562976,2017-06-08 07:40:01.614
23340,1.44254387151088,4023.47123922457,2017-06-08 07:41:02.099
23341,1.44318837101299,4025.26884501089,2017-06-08 07:42:01.978
23342,1.44252828198404,4023.4277576958,2017-06-08 07:43:01.397
23343,1.44273152178236,4023.99462397927,2017-06-08 07:44:01.373
23344,1.44346331277609,4026.03569882944,2017-06-08 07:45:01.645
23345,1.44399866169482,4015.74583818667,2017-06-08 07:46:01.414
23346,1.44408669930502,4021.76701669749,2017-06-08 07:47:01.936
23347,1.44421903593903,4022.13557289985,2017-06-08 07:48:02.004
23348,1.44430119869745,4022.36439536042,2017-06-08 07:49:01.385
23349,1.44480986313305,4012.78601766846,2017-06-08 07:50:01.506
23350,1.44477557181243,4005.51024304851,2017-06-08 07:51:01.509
23351,1.44539080897313,3999.42527624483,2017-06-08 07:52:01.537
23352,1.44578615042957,4001.97943797358,2017-06-08 07:53:01.397
23353,1.44568851879876,4030.92655565545,2017-06-08 07:54:01.424
23354,1.44553164826101,4030.48916294729,2017-06-08 07:55:01.409
23355,1.4458539403389,4009.23730824454,2017-06-08 07:56:01.447
23356,1.44553285987697,4022.44092319385,2017-06-08 07:57:01.545
23357,1.44573931604881,4011.55070981326,2017-06-08 07:58:01.690
23358,1.44507698142227,4021.17236389431,2017-06-08 07:59:01.469
23359,1.44448447501608,4008.02551767188,2017-06-08 08:00:01.411
23360,1.44463656597682,4011.88576100856,2017-06-08 08:01:01.760
23361,1.44506136931713,4024.77047520838,2017-06-08 08:02:01.472
23362,1.44557259456388,4026.19433465338,2017-06-08 08:03:01.407
23363,1.44505364044899,4024.74894884212,2017-06-08 08:04:01.452
23364,1.44425297280066,4022.51893731467,2017-06-08 08:05:01.790
23365,1.44431057563798,4010.89379786393,2017-06-08 08:06:01.494
23366,1.44527793473945,4023.40807306573,2017-06-08 08:07:01.493
23367,1.44506320229097,4010.85962175074,2017-06-08 08:08:01.399
23368,1.44475289075233,4013.13344722946,2017-06-08 08:09:01.533
23369,1.44445406632099,4021.11456344636,2017-06-08 08:10:01.471
23370,1.44556975780521,4021.90754725839,2017-06-08 08:11:01.409
23371,1.44546061739255,4012.61312848788,2017-06-08 08:12:01.471
23372,1.44444339519239,4020.65152381986,2017-06-08 08:13:01.465
23373,1.4456560748008,4015.10735590874,2017-06-08 08:14:01.757
23374,1.44577085114336,4024.34653728308,2017-06-08 08:15:01.443
23375,1.44615509217576,4028.90131749614,2017-06-08 08:16:02.065
23376,1.44594186328729,4028.30727460659,2017-06-08 08:17:01.373
23377,1.44530208311486,4026.524885433,2017-06-08 08:18:01.693
23378,1.44624067381344,4029.1397428038,2017-06-08 08:19:01.384
23379,1.44514761537696,4026.0945475833,2017-06-08 08:20:01.479
23380,1.44531028102299,4030.79693653939,2017-06-08 08:21:01.387
23381,1.44518164763633,4030.43819346001,2017-06-08 08:22:02.052
23382,1.4462283643464,4033.35736075838,2017-06-08 08:23:01.703
23383,1.44687077777763,4035.14897472847,2017-06-08 08:24:01.472
23384,1.44574470473884,4032.00849215206,2017-06-08 08:25:01.667
23385,1.44636581708225,4031.28187805532,2017-06-08 08:26:01.681
23386,1.44660438833701,4031.94681908515,2017-06-08 08:27:01.667
23387,1.4468310617764,4014.94172811889,2017-06-08 08:28:01.512
23388,1.44573870155312,4029.53399419482,2017-06-08 08:29:01.424
23389,1.44667717027468,4032.14967544617,2017-06-08 08:30:01.377
23390,1.44676223750615,4035.74326152339,2017-06-08 08:31:01.495
23391,1.44649923074907,4035.00960417453,2017-06-08 08:32:01.666
23392,1.44609338008998,4033.87748376099,2017-06-08 08:33:01.749
23393,1.44555588067322,4032.37812913795,2017-06-08 08:34:01.515
23394,1.44615308306995,4034.04402522362,2017-06-08 08:35:01.424
23395,1.44571045125114,4032.25993379357,2017-06-08 08:36:01.446
23396,1.4466769027902,4034.9554831102,2017-06-08 08:37:01.541
23397,1.4464542028739,4034.33434631964,2017-06-08 08:38:01.803
23398,1.44642698691119,4034.25843773374,2017-06-08 08:39:01.505
23399,1.44588202763214,4032.73848090934,2017-06-08 08:40:01.415
23400,1.44541839544853,4025.64922734765,2017-06-08 08:41:01.510
23401,1.44608267860491,4027.49932900931,2017-06-08 08:42:01.529
23402,1.44668877446052,4029.18737263775,2017-06-08 08:43:02.040
23403,1.446884158929,4029.73153987475,2017-06-08 08:44:01.529
23404,1.44728736558115,4030.85451475372,2017-06-08 08:45:01.814
23405,1.4470551340998,4030.84442879171,2017-06-08 08:46:01.506
23406,1.44746193052196,4031.97758056546,2017-06-08 08:47:01.398
23407,1.44698120757356,4030.63850275652,2017-06-08 08:48:01.516
23408,1.4471903167272,4031.22098675945,2017-06-08 08:49:01.494
23409,1.44720436942136,4031.26013124167,2017-06-08 08:50:01.771
23410,1.44725392464469,4031.09424646985,2017-06-08 08:51:01.467
23411,1.44716367692952,4030.84287589888,2017-06-08 08:52:01.655
23412,1.44768236693714,4028.85659671504,2017-06-08 08:53:01.892
23413,1.44837051946434,4034.20434268479,2017-06-08 08:54:01.479
23414,1.44841147503994,4034.31841788776,2017-06-08 08:55:01.489
23415,1.44753130843912,4025.36743907292,2017-06-08 08:56:01.788
23416,1.4483694774245,4027.69826129592,2017-06-08 08:57:01.514
23417,1.44863614306579,4030.22164090047,2017-06-08 08:58:01.381
23418,1.44700542417558,4023.90503381867,2017-06-08 08:59:01.399
23419,1.44841041258106,4027.81209582604,2017-06-08 09:00:01.537
