BTC,16806562,512917.0265
ETH,97019580,10459997.08
BCH,16915125,2191034.086
XRP,38739142811,11000796080
XLM,17890770098,33635536328
LTC,54784883,27290615.54
ADA,25927070538,17732973542
DASH,7821939,5539255.738
ZEC,3070981,13458207.38
EOS,607271778,1203554533
ETC,99164643,127554005.2
IOT,2779530283,1674288833
XEM,8999999999,9268524430
XMR,15610311,18195065.86
NEO,65000000,112429157.8
TRX,65748192476,119556183848
LSK,117067620,131422273.7
BTG,16768136,44531468.69
QTUM,73812248,278627370.9
SC,31396146174,757394360680
MAID,452552412,2135317548
STEEM,246883836,1334459539
OMG,102042552,3627844136
GNO,1104590,11320168.14
DOGE,112802770929,1568673155122
DCR,6568813,74072668.75
STRAT,98703195,552305630.2
ARDR,998999495,7690305440
ZRX,493262584,5577844157
XVG,14581883585,264495849722
BNB,99014000,514918164.1
BTS,2607130000,26560113892
DGB,9706084463,184391908784
PIVX,55372460,418021162.6
BCN,183666257484,1588628245926
HSR,42505290,1129585923
SALT,70105824,630120308
WAVES,100000000,1770159192
DGD,2000000,23380946.95
REP,11000000,261205904.7
KNC,134132697,3085271529
GBYTE,645222,17303950.24
MONA,56762475,2724218786
CVC,342699966,13306325502
LBC,142572773,2596783621
ARK,97981284,9693911053
BAT,1000000000,24250026332
KMD,103996640,1727989525
GNT,834262000,8978703152
SYS,530289094,12071686252
PAY,104661310,2827692679
FCT,8745102,262596645.6
GAME,64355352,1108700220
VTC,42511075,936207456.7
MTL,19300994,730255983.5
ICN,99788314,3909234017
POWR,360621601,2629351060
ICON,380045004,1544677948
VEN,277162633,3661450340
SNT,3470483788,69744838604
QASH,350000000,7228199339
WTC,24898178,757610293.4
LRC,561167415,21080121442
ETHOS,75405076,2409828704
ZCL,3087975,75289879.46
AION,71124551,1342057662
FUN,4419085589,91008506842
BTM,987000000,31231152782
AE,233020472,7191815667
GXS,60000000,1906686013
