EOS,551196496,66424311.59
TRX,65748192475,16358723653
OMG,102042552,45108487.31
REP,11000000,8913924.588
SNT,3470483788,4295283729
BNB,99014000,154135178.6
SALT,51573256,87642176.22
GNT,833032000,1344542440
PAY,104661310,225542436.5
BAT,1000000000,2132743421
POWR,355736229,688293297.7
BTM,987000000,1744826134
DGD,2000000,4979544.876
KNC,134132697,304740544
AE,233020472,532280150.2
QASH,350000000,827936149.1
WTC,24898178,48039724.75
SAN,60522560,179420275.4
ZRX,500000000,1406622844
FUN,4249873622,14957291595
GNO,1104590,3679186.329
ICN,99788314,366247809.8
CVC,342700000,1246641422
MCO,11443876,46663952.39
MTL,19300994,86784807.1
