TRX,66630467715.0,20703383228.759216
XTZ,607489041.0,817556629.4483429
ZEC,5537719.0,6857729.7943812
ETC,107062920.0,79282085.7005955
XMR,16675043.0,8607814.013007319
IOT,2779530283.0,1165524661.230574
NEO,65000000.0,52187232.23963555
DOGE,117570476118.0,172990193756.6199
ONT,537500000.0,681737564.0245383
XEM,8999999999.0,6165323040.23742
MAID,452552412.0,3034247490.667265
BNB,144443333.0,71488866.0207321
MANA,1050141509.0,8533468794.1862
ZIL,9285376205.0,19820065344.118958
VET,55454734800.0,98674597393.39415
DCR,9047224.0,22641777.92299166
LSK,113328394.0,287169513.08809394
ZRX,552255319.0,1282163874.8319838
BTG,17413924.0,29817807.540179655
SC,38629372119.0,152563307408.9747
