ZEN,5017300.000000001
ZEC,5097669.000000001
ZCL,5142750.000000001
XZC,5757841.000000001
XVG,15172086051.000004
XMR,16519693.000000004
XLM,18894758341.000004
PIVX,56781166.000000015
NANO,133248289.00000003
MONA,63227400.000000015
LTC,58889952.000000015
IOT,2779530283.0000005
HC,43529781.00000001
DOGE,116724000000.00003
DGB,10972839500.000002
DASH,8402968.000000002
BTG,17308336.000000004
BTC,17342800.000000004
BCN,184067000000.00003
BCH,17423525.000000004
