ZEC,3251056,482.84,0.00687285947675,0.25,0.00687285947675,0.0172679639143,0.0172679639143,0.0173920697787,0.0173920697787,0.0173920697787,0.0173920697787,2.53054348594,0.0173920697787,8226938.58322
ZCL,3285763,170.8,0.00245716247309,0.25,0.00245716247309,0.00617358656326,0.00617358656326,0.00621795649018,0.00621795649018,0.00621795649018,0.00621795649018,2.53054348594,0.00621795649018,8314766.15599
XVG,14580131956,0.05911,0.00377339427886,0.25,0.00377339427886,0.00948060068186,0.00948060068186,0.00954873831225,0.00954873831225,0.00954873831225,0.00954873831225,2.53054348594,0.00954873831225,36895657945.4
XRB,133248289,8.87,0.00517481744666,0.25,0.00517481744666,0.0130016569136,0.0130016569136,0.0130951005806,0.0130951005806,0.0130951005806,0.0130951005806,2.53054348594,0.0130951005806,337190589.742
XMR,15706725,272.43,0.0187348553003,0.25,0.0187348553003,0.0470710635594,0.0470710635594,0.0474093660403,0.0474093660403,0.0474093660403,0.0474093660403,2.53054348594,0.0474093660403,39746550.6342
XLM,18432218741,0.4495,0.0362758071569,0.25,0.0362758071569,0.0911424613097,0.0911424613097,0.0917975074982,0.0917975074982,0.0917975074982,0.0917975074982,2.53054348594,0.0917975074982,46643531066.4
VTC,42872625,3.51,0.000658865799147,0.25,0.000658865799147,0.00165539116324,0.00165539116324,0.00166728855614,0.00166728855614,0.00166728855614,0.00166728855614,2.53054348594,0.00166728855614,108491041.919
PIVX,55533809,5.37,0.00130569433759,0.25,0.00130569433759,0.00328053887626,0.00328053887626,0.00330411630062,0.00330411630062,0.00330411630062,0.00330411630062,2.53054348594,0.00330411630062,140530718.614
MONA,57335175,4.59,0.00115224173257,0.25,0.00115224173257,0.00289499133887,0.00289499133887,0.00291579781057,0.00291579781057,0.00291579781057,0.00291579781057,2.53054348594,0.00291579781057,145089153.611
LTC,55159783,213.75,0.0516224301304,0.25,0.0516224301304,0.129700638239,0.129700638239,0.130632804295,0.130632804295,0.130632804295,0.130632804295,2.53054348594,0.130632804295,139584229.556
IOT,2779530283,2.02,0.0245828681739,0.25,0.0245828681739,0.0617641146269,0.0617641146269,0.0622080169232,0.0622080169232,0.0622080169232,0.0622080169232,2.53054348594,0.0622080169232,7033722251.62
HSR,42607998,13.61,0.00253897851973,0.25,0.00253897851973,0.00637914824334,0.00637914824334,0.00642499555405,0.00642499555405,0.00642499555405,0.00642499555405,2.53054348594,0.00642499555405,107821391.788
DOGE,113146970858,0.006639,0.00328893562498,0.25,0.00328893562498,0.00826340504714,0.00826340504714,0.00832279462147,0.00832279462147,0.00832279462147,0.00832279462147,2.53054348594,0.00832279462147,2.86323330058e+11
DGB,9823915576,0.0427,0.00183663251824,0.25,0.00183663251824,0.00461451367601,0.00461451367601,0.00464767845511,0.00464767845511,0.00464767845511,0.00464767845511,2.53054348594,0.00464767845511,24859845567.3
DASH,7876593,679.31,0.0234269734691,0.25,0.0234269734691,0.058859945246,0.058859945246,0.0592829751075,0.0592829751075,0.0592829751075,0.0592829751075,2.53054348594,0.0592829751075,19932061.1075
BTG,16816561,129.49,0.00953417656867,0.25,0.00953417656867,0.0239544861199,0.0239544861199,0.0241266484097,0.0241266484097,0.0241266484097,0.0241266484097,2.53054348594,0.0241266484097,42555038.8945
BTC,16857087,9504.51,0.701490886062,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.35638381762,0.25,6007593.019
BCN,183719516364,0.005407,0.00434932073987,0.25,0.00434932073987,0.0109276079108,0.0109276079108,0.0110061452665,0.0110061452665,0.0110061452665,0.0110061452665,2.53054348594,0.0110061452665,4.64910225375e+11
BCH,16960513,1359.07,0.100923100191,0.25,0.100923100191,0.253567886571,0.25,0.25,0.25,0.25,0.25,2.47713357523,0.25,42013456.2054
