ZEN,15564842.5482
ZEC,15856859.2012
XZC,18955618.8846
XVG,56364731105.8
XMR,60556647.3497
XLM,70240291896.4
PIVX,211893871.566
NANO,498893753.113
MONA,226423731.226
LTC,214045656.97
IOT,10406815015.7
HSR,161610138.237
DOGE,4.30742313047e+11
DGB,39129942204.6
DASH,30544861.7869
BTG,63993768.0476
BTC,5514798.56684
BCN,6.88502742084e+11
BCH,47599762.5158
