BTC,17445736.999999996
XLM,19160772794.999996
BCH,17532712.999999996
LTC,59745833.99999999
BSV,17531522.999999996
DASH,8527638.999999998
ZEC,5537718.999999999
XMR,16675042.999999996
IOT,2779530282.9999995
DOGE,117570476117.99997
BTG,17413923.999999996
HC,43529780.99999999
DGB,11230577876.999996
BCD,153756874.99999997
NANO,133248288.99999996
XVG,15172086050.999998
XZC,6413632.999999998
ZEN,5455637.999999998
PIVX,56781165.999999985
MONA,64634599.999999985
