BTS,2605550000,835507436.8
MONA,56142875,35267217.5
PIVX,55177221,64634875.86
ARDR,998999495,465027912.2
REP,11000000,5866713.64
DGD,2000000,3277295.377
BCN,183253534612,101561952213
DGB,9577325146,10453599522
ARK,97981284,70629239.35
VTC,42122900,61676237.18
PAY,104661310,148441113.2
EMC2,216169659,357470435.9
MTL,19300994,57117558.78
CVC,342700000,820479034.1
GBYTE,645222,724632.2114
LBC,125020137,762684949.6
KNC,134132697,200565473.6
BNB,99014000,101444312.9
KMD,103779715,68870450.95
BAT,1000000000,1403668474
SYS,529674039,882397014.9
ZRX,500000000,925771060.9
GNT,833032000,884912744.6
FCT,8745102,11875289.06
GAME,64355352,150137583.1
ICN,99788314,241046578.3
NXT,998999942,449129522
XVG,14415659121,3612823332
SNT,3470483788,2826947815
VET,277162633,343451987.4
POWR,355736229,453001328.2
XZC,3699275,6940715.107
FUN,4250000000,9844165244
MANA,2274000000,4481107403
AE,233020472,350321027.2
BTM,987000000,1148360095
WTC,24898178,31617421.22
SAN,60522560,118085739.5
BAY,1008405846,1919062532
GXS,40510000,79377876.25
