LINK,350000000.0,226816387.73603395
BNB,141175490.242,26804752.40783677
DASH,8891879.13172747,5609684.244486817
ZEC,6867193.75,8406837.26999441
XMR,17070711.1613356,9543989.390037613
XTZ,659731260.601439,917552345.8854376
NEO,70538831.0,51581685.79055493
ETC,111597907.0,113285609.036846
ONT,494757215.0,596674496.22504
MIOTA,2779530283.0,2226512130.4445605
RVN,3872460000.0,16648727889.088707
MAID,452552412.0,4019921901.2683992
DOGE,120149812688.099,273711196121.53177
XEM,8999999999.0,9526722845.31569
VET,55454734800.0,104805106711.64038
DCR,10011345.7150358,29036783.1547099
BTG,17513923.589,32914409.44033789
BAT,1271156300.3263,3025302049.4081764
MANA,1050141509.4260001,18423952476.686066
LSK,118133366.121928,495795934.81091756
