NEO,65000000,19570894.3297
LSK,117932368,85430842.7026
XMR,15706725,8777528.82829
ETC,99763912,68369152.9135
XEM,8999999999,4354961556.27
IOT,2779530283,1169648743.47
TRX,65748192476,51568693250.1
VEN,470459299,483992583.506
ICX,381495014,534996286.252
QTUM,73872372,74309667.9129
STEEM,249153205,543526978.743
BTG,16816561,18425354.7234
SC,32388174390,91280927187.6
MAID,452552412,4947301340.83
OMG,102042552,152954066.454
SNT,3470483788,10743284271.4
DCR,6731780,29367180.7592
GNO,1104590,15068414.5038
DOGE,113146970858,3.59187631595e+11
ZRX,507078283,2229984520.26
