MAID,452552412,681947790
GNT,829252000,583657483.2
ZEC,1552444,908821.3541
REP,11000000,11701514.53
FCT,8753219,10366706.09
DCR,5145367,9469536.55
STEEM,234682494,169458606.8
GAME,63215616,90260001.65
DOGE,109868913184,116736528163
WAVES,100000000,72507936.83
BCN,183036096642,109205139249
LSK,108519270,109905342.6
ICN,87000000,138932134.3
SC,27042087630,18781466390
ANS,50000000,45138124.22
ARDR,998999495,1358763523
XLM,9748516951,9658657109
NXT,998999983,2146028093
DGB,8670247199,12243614165
GNO,1104590,1537051.468
