TRX,65748111645,11414483419.6
ZRX,532471995,576394367.407
ZIL,7575893444,6464419966.65
VEN,547499372,168651204.634
SNT,3470483788,6570826154.57
REP,11000000,12670940.8257
QASH,350000000,1916828669.41
PPT,37004027,61719164.249
POWR,373406643,1449434070.47
POLY,276420107,1454278435.68
OMG,102042552,58016014.3941
LRC,572074043,1256120404.03
KNC,134132697,501984434.651
GNT,839242000,1373918875.77
GNO,1104590,9877868.51204
FUN,5010848189,18069771925.1
ETHOS,76853089,362600089.963
ENG,74836171,302166741.636
DGD,2000000,4550037.72828
CVC,342699966,2505009257.08
BNB,114041290,30049731.2124
BAT,1000000000,1798760264.39
AION,167480575,422446706.753
AE,233020472,231446865.934
