EOS,660855757,111381187.708
TRX,65748192476,23884595375.3
VEN,470459299,224117927.396
ICX,381495014,248292445.408
OMG,102042552,70827011.6707
PPT,37004027,42463542.7388
BNB,99014000,104334408.127
SNT,3470483788,4974792355.08
AE,233020472,420114593.94
REP,11000000,21122182.7961
WTC,24898178,46463472.7529
ZRX,507078283,1032618114.08
DGD,2000000,4567784.45601
KNC,134132697,407712687.108
LRC,561202251,1620090003.03
GNO,1104590,6978030.70648
BAT,1000000000,2762253455.16
BTM,987000000,1213110871.83
ETHOS,75601200,259366521.611
QASH,350000000,1179190375.73
GNT,834262000,2618870305.91
POWR,363837589,1382509236.82
