BTC,17556200.0,422806.0259368162
XRP,21821174210.0,5178155360.35125
ETH,104993521.0,11864708.619227951
XLM,19178623630.0,19150135659.353874
EOS,906245118.0,459562653.2103155
LTC,60616861.0,35394741.72691009
BCH,17640138.0,12289656.893244794
TRX,66682072191.0,68302961621.10079
ADA,25927070538.0,37572994498.466675
BSV,17638686.0,24399731.706387762
DASH,8649295.0,19655032.624959625
XMR,16815461.0,33713237.284293614
ZEC,5966356.0,31614451.227660764
ONT,537500000.0,1807398148.3392246
BNB,144443333.0,156553383.8347505
ETC,108522867.0,381117266.64528394
NEO,65000000.0,182643339.00840366
XTZ,785312964.0,3908560371.9774833
IOT,2779530283.0,5625202050.628538
DOGE,118404131673.0,835561100452.9479
MAID,452552412.0,12724950081.860567
LINK,350000000.0,3818419065.3616595
VET,55454734800.0,352103258487.81433
XEM,8999999999.0,38304820044.51757
ZIL,8279187391.0,95028457505.845
DCR,9370033.0,97611155.49819894
MANA,1050141509.0,37581750731.16265
LSK,114878273.0,1325676901.7264764
BTG,17413924.0,129483819.58020912
ZRX,584285404.0,6500717232.531905
HOT,133214575156.0,1507133573714.196
WAVES,100000000.0,615870749.934767
GAS,10128375.0,680559309.863895
SC,39565441104.0,677576858770.6677
HC,43529781.0,1411643169.413146
RVN,2972860000.0,120615775906.82048
DGB,11476387786.0,146071822814.6911
QTUM,89280032.0,775931003.8272209
STEEM,313694525.0,3858342721.490548
ICX,400230000.0,5416245462.061496
BAT,1239066787.0,9868630584.873568
KMD,111855741.0,1561357929.4703825
OMG,140245398.0,1237611797.1130064
RDD,28808713174.0,1366638071079.8215
BTS,2693840000.0,35141270949.53562
IOST,12013965609.0,220908619708.7931
BCD,153756875.0,2174795921.665507
REP,11000000.0,129397792.10391009
SNT,3470483788.0,80752775356.74461
ELF,280000000.0,10357973690.50157
GNO,1104590.0,125745378.51691085
AE,233020472.0,3471536658.2872787
NANO,133248289.0,1742878212.7100084
XZC,6868563.0,301818797.1054341
QASH,350000000.0,15460003104.919853
NULS,63075548.0,3797468383.8227983
ZEN,5882463.0,285214281.9779222
WTC,40999959.0,1463741171.871428
PIVX,56781166.0,2213148689.2023573
XVG,15172086051.0,271944843823.6408
STRAT,99225315.0,1869480905.4777822
STORJ,135787439.0,7410996892.804181
POWR,396349006.0,17882378840.92027
POLY,373831587.0,18651780290.009132
DGD,2000000.0,103732247.09423707
LRC,788984491.0,28745684917.543495
AION,291866662.0,14279933798.584873
GNT,963622000.0,25095439213.728443
PPT,53252246.0,1387020215.604037
NAS,45500000.0,2593991963.5088625
