OMG,98312024,17182624.98
EOS,355102241,216161651.7
BAT,1000000000,752584558.8
GNT,833032000,575443208.5
PAY,104661310,83979125.9
REP,11000000,8790464.886
MTL,19300994,18547471.28
ICN,99900350,106169594.4
DGD,2000000,2335371.255
CVC,340100000,408034219.6
GNO,1104590,1497421.911
PPT,41252246,56147941.52
SNGLS,600000000,849773298.1
MCO,9814875,18499127.3
FUN,3839463249,7083456061
AE,233020472,414011018.3
BNT,40772871,74732347.45
SNT,3470483788,6465068612
EDG,82046288,192485236.8
ANT,32941128,89526048.91
CFI,325000000,927365124.2
WINGS,89708333,248322621.2
STORJ,98134688,340778747.3
