BTC,17504850.0,409647.8515697744
XRP,21821174210.0,4553728109.730564
ETH,104593906.0,13180014.733602822
XLM,19166823282.0,17339928492.67787
EOS,906245118.0,604297396.8612432
TRX,66660890242.0,56528723545.15048
LTC,60210775.0,44638621.30812593
BCH,17589725.0,12375524.36682009
ADA,25927070538.0,36703902833.38066
BSV,17588661.0,22111149.247095622
DASH,8591920.0,20876885.005101785
ZEC,5765906.0,28827280.358778648
XMR,16751209.0,32476080.679455727
ETC,107839853.0,355707905.72971225
XTZ,782483650.0,3759830759.722289
IOT,2779530283.0,5487712468.816323
NEO,65000000.0,203526991.67875236
BNB,144443333.0,226388886.50873613
ONT,537500000.0,2636032542.562032
DOGE,118015305208.0,745341688224.9473
MAID,452552412.0,13164150927.438091
XEM,8999999999.0,35024758596.34883
ZIL,8238440891.0,76476427293.43921
LINK,350000000.0,3650227484.3106084
VET,55454734800.0,364004080295.9044
DCR,9220900.0,89782632.62975565
MANA,1050141509.0,41615828382.42688
LSK,114153959.0,1286245243.558391
ZRX,583934416.0,5604741747.215525
BTG,17413924.0,142165703.79602334
WAVES,100000000.0,511210146.1183368
SC,39138574599.0,615151000325.3931
HC,43529781.0,1597667956.6587465
STEEM,309857002.0,5047279794.859012
GAS,10128375.0,739302098.5941042
QTUM,89212972.0,764785032.5715411
DGB,11362218262.0,162292141790.9159
RDD,28808713174.0,1173913158954.2917
BAT,1229949089.0,12540690739.29627
ICX,400230000.0,7496252611.457801
OMG,140245398.0,1291741514.0619786
BCD,153756875.0,2015618753.6595888
REP,11000000.0,114306841.04551677
SNT,3470483788.0,77146538375.9666
KMD,111571400.0,2253048094.723866
BTS,2686400000.0,38000965490.832214
IOST,12013965609.0,249768757224.31738
NANO,133248289.0,1656977263.9798982
POLY,379761312.0,14922624901.961338
GNO,1104590.0,124017247.3798142
AE,233020472.0,3850578916.3162866
WTC,40997359.0,1514612653.6122549
XVG,15172086051.0,237955370058.30237
XZC,6665688.0,308106277.1335664
ELF,280000000.0,14169138913.147757
STRAT,99188932.0,1850138942.402351
PIVX,56781166.0,2204186810.741903
LRC,788984491.0,25649959773.218323
DGD,2000000.0,92811381.61655483
ZEN,5682750.0,348192367.95868
POWR,395889007.0,18242628732.778423
AION,274151662.0,12596761072.566841
QASH,350000000.0,19257632135.955566
PPT,53252246.0,1184215836.7338765
WAN,106152493.0,5117691603.375536
GNT,963622000.0,24976875722.43174
FCT,8745102.0,238827574.81633094
STORJ,135787439.0,10706002361.644247
NAS,45500000.0,2694160672.3375797
MONA,65364075.0,2867282293.39538
