XMR,16444607.0,6453776.78362
ETC,104878889.0,65925187.691
TRX,65748111645.0,33344513382.0
ONT,537500000.0,374125440.146
NEO,65000000.0,39402363.3646
DOGE,1.16336e+11,1.26757730017e+11
IOT,2779530283.0,1315490295.87
VET,55454734800.0,58229640489.7
MAID,452552412.0,3033039644.48
BNB,144443333.0,74825088.0293
XEM,8999999999.0,7770805694.18
DCR,8547628.0,19005610.3707
LSK,110599188.0,224027209.669
ZIL,7780347516.0,21077489585.7
MANA,1050141509.0,9773391853.35
ZRX,539969401.0,1154529980.39
STEEM,277545814.0,847588219.634
SC,37091040665.0,1.18939895135e+11
ICX,400230000.0,1142367756.17
OMG,140245398.0,199002893.695
