TRX,66654507757.0,7394596982.9552555
BNB,144443333.0,29968362.305808034
LINK,350000000.0,384048068.192801
ZIL,8238440891.0,8920787775.784378
MANA,1050141509.0,5095598651.269637
ZRX,583926430.0,651174096.0258578
REP,11000000.0,12976518.704699667
BAT,1229949089.0,1595209049.4788754
OMG,140245398.0,153017624.66393408
SNT,3470483788.0,8900467074.700584
IOST,12013965609.0,29826756074.75998
POLY,288427107.0,1589757118.47732
GNO,1104590.0,17117077.653831642
AE,233020472.0,470113945.3995184
WTC,40997359.0,177891017.62807235
POWR,395889007.0,1977781456.6681297
LRC,788984491.0,2266681196.0746937
PAY,114347861.0,601808989.587154
DGD,2000000.0,10820088.862889847
AION,274151662.0,1474899987.0880105
QASH,350000000.0,2352664406.185909
PPT,53252246.0,150707581.68482924
GNT,959842000.0,3024229911.6049204
