BNB,99014000,42051100.9
BTS,2607130000,1750400252
DGB,9706084463,9507143402
PIVX,55372460,60338124.32
BCN,183666257484,84891893833
HSR,42505290,52534318.18
SALT,70105824,70954579.11
WAVES,100000000,67211172.06
DGD,2000000,3407338.004
REP,11000000,9184682.533
KNC,134132697,183183390.5
GBYTE,645222,746611.7571
MONA,56762475,97316176.21
CVC,342699966,860553285.1
LBC,142572773,2725916799
ARK,97981284,96979442.04
BAT,1000000000,1168210289
KMD,103996640,101731610.7
GNT,834262000,867027643.8
SYS,530289094,925161004.1
PAY,104661310,228792316.3
FCT,8745102,13631837.91
GAME,64355352,143360914.3
VTC,42511075,145974264.3
MTL,19300994,150683111.6
ICN,99788314,242658517.3
POWR,360621601,554991262.4
ICX,380045004,78287873.6
VEN,277162633,120546489.2
SNT,3470483788,1868233940
QASH,350000000,348162220.5
WTC,24898178,30580533.28
LRC,561167415,567036579
ETHOS,75405076,92498543.73
ZCL,3087975,4499447.544
AION,71124551,104578577.4
FUN,4419085589,6417038820
BTM,987000000,1745027349
AE,233020472,389264704.8
GXS,60000000,57315048.57
