BTC,17174262,482635.690246
ETH,100953466,8496845.79002
XRP,39315683476,8731131751.74
XLM,18767431429,12890707698.6
BCH,17260075,4768818.51489
EOS,896149492,479578023.7
LTC,57592707,47310575.3704
ADA,25927070538,24317461484.1
ETC,103339456,235232451.055
DASH,8218031,16483498.9837
ZEC,4445156,18157008.1852
TRX,65748111645,1.00286442424e+11
ONT,537500000,1215127139.81
NEO,65000000,118531253.015
XMR,16263560,29131596.3801
IOT,2779530283,3883641642.91
MAID,452552412,8630314762.02
VEN,554545494,1511952089.99
XEM,8999999999,22623155201.4
ZIL,7576552268,55033543703.3
BNB,95512523,282547394.848
DCR,8180892,62177279.4815
MANA,1050141509,29717287890.2
LSK,108422608,781324354.194
ZRX,536784002,3328835693.92
ICX,400230000,3047164981.36
STEEM,266231622,2789658081.52
OMG,140245398,579139543.241
DOGE,115461392845,1.20808614692e+12
SC,35909709134,3.76909084278e+11
DGB,10580390435,96924748611.8
QTUM,88664516,511137351.712
BTS,2644960000,20221105032.0
ELF,250000000,6058908650.6
FUN,5010848189,1.53718062699e+11
ZEN,4366363,132131903.795
BTG,17145736,135661454.649
RDD,28808713174,9.10647005923e+11
BCN,183890481254,1.3405463539e+12
AE,233020472,1932348524.76
GNO,1104590,73589345.6393
BAT,1000000000,12410133069.4
DGD,2000000,43170384.4351
SNT,3470483788,57252702352.4
HSR,43282491,741819190.218
WAN,106152493,2084902355.67
AION,188769272,4640715177.79
XVG,15172086051,1.68065951454e+11
POLY,276420107,10222747034.2
LRC,572074043,14311107210.1
XZC,5279986,238633402.155
NAS,45500000,1273734558.12
REP,11000000,130952544.653
STRAT,98950587,1347385876.11
NANO,133248289,1817116732.0
POWR,373755607,12069818634.3
PPT,37004027,672549146.989
PIVX,56781166,1842471849.19
GXS,60000000,1440477991.19
WAVES,100000000,1419825976.98
QASH,350000000,15832591829.6
GNT,959242000,13204381585.9
ETHOS,77351941,3536887924.79
MONA,61144450,1825490541.83
STORJ,135787539,8017232292.58
KNC,134132697,4424072454.51
CVC,440000000,18623951461.0
ENG,74836171,3385738868.18
KMD,108592830,2400796651.98
BNT,51260938,1714854751.41
