OMG,102042552,20459658.89
EOS,473076514,298098936.6
REP,11000000,8810604.887
PAY,104661310,80963142.34
SALT,49025364,55410251.52
GNT,833032000,754512673.3
BAT,1000000000,983695493.9
WTC,24898178,23505875.04
KNC,134132697,137594326.2
MTL,19300994,20600787.82
BNB,99014000,123749135.4
ICN,99788314,116780580.4
TRON,65613192466,6890504555
GNO,1104590,1986732.127
CVC,342700000,480833486.7
SNT,3470483788,5852415441
ZRX,500000000,738505654.2
SNGLS,600000000,1029737331
BNT,40772871,76251523.76
BQX,72366119,19318313.02
AE,233020472,496325575.7
POWR,348757230,99454183.37
