BTC,17674975.0,430547.3249839094
XRP,42004966728.0,7462601226.536432
ETH,105880246.0,14160566.764507212
XLM,19102801342.0,22601188464.607048
EOS,943876959.0,480283926.6004731
LTC,61571658.0,31142603.702617828
BCH,17757450.0,8445514.491207015
ADA,25927070538.0,32948330469.03108
TRX,66682072191.0,97174607099.41103
XTZ,792719487.0,1875783260.7876723
BNB,141175490.0,104311506.03446355
DASH,8778365.0,20646683.750223484
XMR,16952473.0,36292679.29073788
ZEC,6433269.0,37916537.46956016
ETC,110116977.0,389823597.31054056
BSV,17755261.0,41966223.1933286
ONT,494804358.0,2053882926.0401103
RVN,3439310000.0,45242386900.92564
NEO,65000000.0,235436757.906471
IOT,2779530283.0,7704572084.287061
DOGE,119308689354.0,916383645435.4817
BAT,1253998401.0,5965977460.2973995
MAID,452552412.0,17423853875.032646
VET,55454734800.0,361654551893.56274
XEM,8999999999.0,40891074667.43217
DCR,9709035.0,96803099.13467114
LINK,350000000.0,4860270364.591779
MANA,1050141509.0,45100450000.8443
LSK,116565083.0,1318870275.9978783
ZIL,8687360058.0,131736709624.4593
BTG,17513924.0,139358991.99413627
QKC,1135966685.0,80621203997.30316
ZRX,587710997.0,8184034691.489269
ICX,473406688.0,6764271703.45565
QTUM,89436388.0,938795039.3632287
SC,40498046505.0,830369296044.4259
IOST,12013965609.0,200708808904.2809
STEEM,317620347.0,6490555195.109936
REP,11000000.0,111003419.68984693
OMG,140245398.0,1428940683.5208826
WAVES,100000000.0,1034334913.2522964
WTC,41682339.0,1051715553.6040179
DGB,11736872183.0,222880130818.1259
NANO,133248289.0,1502847384.2333987
KMD,113025979.0,2349989732.159484
BTS,2713230000.0,43423125354.78685
NULS,71308354.0,3147964128.872213
BCD,186492898.0,1035391829.8640826
ELF,334800000.0,13820362615.1719
GAS,10128375.0,862286342.5054674
ZEN,6348575.0,300240695.3259016
SNT,3470483788.0,100005345654.04605
MCO,15793831.0,465878823.3022277
GNO,1104590.0,155474852.27589902
XZC,7387618.0,360496541.775877
WAX,942732361.0,32052995401.93784
AE,261902788.0,4922892258.722812
XVG,15917654269.0,305867413569.5557
QASH,350000000.0,18516526727.12171
AION,309581662.0,12918410278.253632
POWR,404852067.0,20256476882.809856
NAS,45500000.0,2239957686.5814805
STRAT,99309458.0,2675277050.8892603
STORJ,135787439.0,10283096164.355593
THETA,870502690.0,24232226612.33733
PIVX,56781166.0,3664074790.988545
POLY,433099471.0,26965099062.638443
LRC,828954240.0,38328994334.995155
GNT,963622000.0,30244877712.59775
PPT,53252246.0,2009753730.9896717
