XMR,16519693,6342725.393541919
ETC,105563362,73061502.49487819
TRX,65748111645,29677721226.190224
ONT,537500000,400083523.16081434
NEO,65000000,42969551.54540492
DOGE,116723706868,168097656893.98514
IOT,2779530283,1450079322.9076357
VET,55454734800,64716768202.02783
MAID,452552412,2901570602.312747
BNB,144443333,70028270.82873572
XEM,8999999999,7281804530.562502
DCR,8707483,16348160.70059106
LSK,111568877,240569538.91444853
ZIL,7781012516,19002343822.798317
MANA,1050141509,8780884836.412296
ZRX,544664889,846664594.1374153
STEEM,281073466,849759377.1617806
SC,37591723050,98435564847.82915
ICX,400230000,1054005469.3588998
OMG,140245398,201716567.6064203
