BAT,1000000000,682243746
BCN,183253534612,80131243384
ARDR,998999495,491152471.1
REP,11000000,6110756.337
MONA,54670500,40638648.09
GNT,833032000,523294908.7
KMD,100945510,59429318.61
WTC,24898178,16302930.01
KNC,134132697,95431064.22
BTS,2600620000,1959467559
MTL,19300994,14288053.58
FCT,8745102,6770215.823
ICN,99900350,80995309.73
BNB,100000000,85828478.6
DOGE,111518452922,106841657845
SC,30156418850,26955701013
GAME,64355352,60946945.04
FUN,4000000000,4778931171
CVC,340200000,333490868.5
ETP,22600000,22389273.88
ZRX,500000000,512211174.3
SNT,3470483788,4059345323
SNGLS,600000000,714211471.6
BNT,40772871,52885640.43
SYS,528219663,594380552.5
MCO,9814875,13398569.7
DGB,8742253657,10474033006
AE,233020472,344237815.2
NXS,53133374,77324265.34
XVG,14120211551,22434169507
VTC,40380950,63216691.2
NXT,998999942,1701589405
ANT,32732352,68978269.83
ADX,56325759,130166982.7
PART,7739541,17799648.44
UBQ,38385634,91868197.59
MLN,599400,1602723.887
ENG,74836171,192033555.6
EDG,82046288,210609705.1
WINGS,89708333,248550914
