BTC,20986335.65,458127.4575237617
ETH,135135633.79999998,18234263.582887
XRP,100000000000.0,23454096339.70203
BCH,20982433.29,18219750.88764823
XTZ,1923800541.46,1684567793.3990176
LINK,1000000000.0,888651320.8248116
LTC,83880542.21,97557258.08683889
BSV,20982141.46,24686483.312834803
EOS,1366411730.19,1684576513.8984528
XLM,50000000000.0,62158772140.17499
ADA,42014022058.74,51958235090.66621
TRX,104145119673.46,252860823441.4899
BNB,100000000.0,266712773.52336627
XMR,22466083.47,65496243.860109076
DASH,17600805.03,59176574.12788895
ICX,4105532970.53,13872818551.35137
ETC,194571423.67,691903525.9045652
ZEC,20924230.74,75323627.4637736
NEO,100000000.0,410611633.2800844
VET,86716263400.0,472072032195.8372
DOGE,280666706295.71,1773982820613.473
ONT,1000000000.0,6557724880.170005
MIOTA,2779530283.28,19507090652.883015
RVN,20754957265.63,216061612510.5901
BAT,1500000000.0,16004279769.692305
DGB,21000000000.0,225984622913.64636
ZIL,21002615139.56,233257283955.1096
XEM,8999999999.0,98315887722.05708
ZRX,1000000000.0,11747615944.448954
DCR,20619744.270000003,281898439.6834659
LSK,231538505.47,3650933916.2997465
SC,91002491209.17,1435349683835.202
THETA,1000000000.0,18146422770.02239
WAVES,194428800.0,3605396118.9884763
KNC,178212585.95999998,3590503199.164706
OMG,140245398.25,2856597571.2287307
NMR,9248182.0,192074200.774771
QTUM,107823401.54,2486601051.3200307
MONA,105082725.0,2433021473.9389977
REP,11000000.0,252011757.81873646
BTG,20983114.73,500056370.15459967
SNT,6804870174.89,179100362459.59216
BCD,210000000.0,6068933754.298723
ZEN,20865535.36,593971255.251656
ARK,381936707.22,12640957211.864067
NANO,133248289.0,4028680569.6697884
KMD,200000000.0,6458092581.0605545
NULS,250401085.34,8526915127.218618
GAS,60464204.03,2392787550.29622
XVG,16500000000.0,677376703453.6134
XZC,21347303.34,930643380.3599677
BTS,3527780933.67,160329192315.561
HOT,165258092888.50708,7597357245637.945
MCO,22111377.4,1024450603.6633637
IOST,15009539282.66929,690362399676.6696
LRC,1069947807.9592704,49293686609.77036
DGD,2000000.0,94599128.6364034
AION,901012592.0,42488064628.30207
STEEM,369876095.2620906,20244469437.657635
PIVX,175458680.4,9991633353.863283
STORJ,425000000.0,25205182760.1835
AE,503616445.26,30995315456.42343
RCN,1000000000.0,66399641601.85058
MANA,1411976376.4337554,103788505203.75127
GNT,1000000000.0,78375683621.32043
ARDR,998999495.0,80589951173.87393
ELF,544480202.6527623,45377504606.70982
GXC,100000000.0,8515695986.917053
MAID,452552432.9453368,40654116666.40778
WAN,209675017.96,19532512645.913067
