VTC,41214576.45,26252199.65
DOGE,111919989065,89478218036
MTL,19304118.63,24882043.09
MONA,55321793.22,39596341
BTS,2602132302,1335091871
CVC,342700000,409076977.3
KNC,134131000,111387837.8
TRX,65610000000,51394991990
ARDR,998999495,517587989.9
KMD,100945510,50077725.39
BAT,1000050000,833566368
REP,11000000,6223759.082
ZRX,500000000,599718149.4
SYS,528850392.5,551057805.6
GNT,833032000,557170909.5
BNB,99010000,77898683.94
FCT,8745102,6037739.94
GAME,64358409.46,57856789.53
ICN,99790000,109344024.2
BCN,183252498000,97692611823
WTC,24898178,22964351.91
ETP,36366000,34747809.45
SNT,3470483788,3976013692
XVG,14266621794,18215648238
BQX,72366119,91680758.79
DGB,9404742886,13292994248
BNT,40772871,59592493.21
SNGLS,600000000,873342027
XZC,3432626,5361447.882
PART,7771501,14481772.35
NXT,998999942,1768953135
FUN,4000000000,7552435614
POWR,84046288,493632033.9
MCO,9814875,19506544.42
AE,233020472,301029961.4
ADX,57229170,120033140.6
LINK,350000000,647083341.1
VEN,277162633,460769669
ZEN,2455648,5033149.765
NXS,53755655,123221985.1
