LINK,1000000000.0,175046234.1497605
TRX,104145119673.46,23578105632.92564
BNB,100000000.0,22916479.555715874
VET,86716263400.0,59133351192.925385
BAT,1500000000.0,1665944257.186251
ZRX,1000000000.0,1687946482.239259
REP,11000000.0,34154189.765766665
ZIL,20999982720.4,69083574632.27809
MCO,22111377.4,77864867.41999893
OMG,140245398.25,496925699.1849951
AE,503616445.26,2392706525.7271204
SNT,6804870174.89,33181480853.15659
IOST,12013965608.0,65565856355.54808
QASH,1000000000.0,6741605702.367391
FUN,11000000000.0,92857599240.42049
AION,641095291.0,5898509269.414262
KNC,178212585.95999998,1631091289.7791224
GNT,1000000000.0,10655646236.951113
CVC,1000000000.0,15906972655.380245
DGD,2000000.0,17428898.000795603
