LINK,1000000000.0,125361930.5731708
BNB,100000000.0,25877219.016837187
TRX,104145119673.46,29902829834.52315
VET,86716263400.0,90573256384.65285
BAT,1500000000.0,2320213408.6252027
ZRX,1000000000.0,2119632945.0839405
KNC,178212585.95999998,612773525.9456104
REP,11000000.0,39358087.892432936
ZIL,20999982720.4,80183135668.9353
AION,901012592.0,3658723139.6859
OMG,140245398.25,575162881.4226942
MCO,22111377.4,99626708.33150837
SNT,6804870174.89,33847699184.50975
AE,503616445.26,2966854861.988229
DGD,2000000.0,11994017.84313647
NMR,9248182.0,56261519.118087016
IOST,12013965608.8475,96614104802.75955
GNT,1000000000.0,9345274845.188349
FUN,11000000000.0,169424801988.22116
CVC,1000000000.0,17312182355.70197
