BTC,17611793.0,450125.55466593656
XRP,22903314113.0,5866414585.303346
ETH,104875903.32,13003711.973697005
XLM,34207988788.18,16970758249.208216
EOS,910923238.7,424913156.27733123
LTC,61082030.73,29546154.266544838
BCH,17694373.38,10656132.995559623
ADA,30291279684.93,27190421949.362137
TRX,66718250405.57,77808775144.30704
BSV,17691375.52,27875727.81717506
DASH,8713552.18,19292306.824245103
BNB,141175529.0,109902535.19841798
XTZ,667123116.0800003,2527373251.82583
ONT,925000000.0,1448615636.2624109
RVN,3195506428.57,31174418002.892994
XMR,16881004.0,34038658.59955423
ZEC,6182605.67,31896235.074739307
NEO,80000000.0,195607995.14364508
ETC,109498727.21,378687338.45497954
IOT,2779530283.28,5921477573.365683
DOGE,118740746295.71,874690916718.8525
MAID,452552412.0,14217590872.461916
VET,85466263400.0,320461981877.52655
LINK,650000000.0,3660386531.0988064
MANA,1050141509.0,35007931121.5782
XEM,8933249239.04,35733376704.32257
DCR,9524299.239999998,92805782.85578509
ZIL,10249349158.76,95195068223.34515
LSK,130785946.57,1092611485.817749
ZRX,924020833.33,5972851479.870769
BAT,1500150000.0,8091027784.466998
STEEM,308998184.0,4066319755.6718955
HOT,133214575156.0,1646009270552.7498
QTUM,95622838.56,701974635.700255
WAVES,99000000.0,660833171.2616291
BTG,17650275.02,141280080.9635039
DGB,11597750786.54,144386778118.66226
ICX,632363400.0,5541440281.594003
OMG,140245398.25,1017905843.176159
SC,40001785993.23,665665513826.4799
BTS,2703260000.0,29789572188.351845
KMD,112412165.0,1720866984.3729744
NULS,66446647.0,2489427208.942453
IOST,12013965609.0,212263798078.31476
ELF,280000000.0,9973615718.894045
RDD,28808713174.0,1496372064138.8633
BCD,189111820.03,1980865595.5451286
GAS,16136733.01,635312969.5636852
REP,11000000.0,124588614.07184377
XZC,7075940.270000001,245322517.1644888
SNT,3470483788.0,80150960496.14986
GNO,1104590.0,121111536.07359125
QASH,350000000.0,11952011338.095085
ZEN,6104988.0,264719155.64159238
NANO,133248289.0,1725130005.8196607
WTC,41007759.0,1359500681.479498
AE,301214412.5,3782348438.704877
PIVX,56781166.0,2060743208.2220123
POLY,408467617.0,15220327821.1838
STORJ,135787439.0,6429952049.462072
XVG,15805763453.0,254656849171.31152
POWR,396829006.0,15638367573.052555
STRAT,99265555.0,1854240476.008505
AION,309271154.0,12128953628.135216
NAS,45500000.0,1944885062.3099003
LRC,828954240.0,28932729268.265015
GNT,963622000.0,21722977775.741154
PPT,53252246.0,1218954205.3939226
MCO,15793831.0,519928727.0369528
THETA,1000000000.0,16316213369.451426
