ZRX,544664889,333524504.1546779
ZIL,7781012516,7501149396.290655
VET,55454734800,25591719021.670197
TRX,65748111645,11672603065.087584
SNT,3470483788,7128061004.101563
REP,11000000,17837514.39045296
QASH,350000000,1204259967.9680483
PPT,37004027,75185082.08496372
POWR,387841725,1656911347.7964902
POLY,285332107,908038043.361032
OMG,140245398,81046245.98669642
MANA,1050141509,3450107365.7674947
LRC,788984491,2386350857.894871
GNT,959242000,1512722264.3431396
GNO,1104590,13300678.311264008
FUN,5179824689,18140965382.449764
ETHOS,81836492,693248038.8552729
ENG,74836171,425354144.0441169
DGD,2000000,6505606.25174952
CVC,440000000,1892900849.269413
BNT,58213996,200011263.99568573
BNB,144443333,27552953.56351782
BAT,1000000000,1054422757.9743946
AION,242806287,637862933.9262044
AE,233020472,226036826.05777487
