HOT,133214575156.0,67181140819.83812
WAVES,100000000.0,30311155.931136213
GAS,10128375.0,32379704.38148639
SC,39565441104.0,32905048564.818665
HC,43529781.0,71720447.47458364
RVN,2972860000.0,7409684649.246852
DGB,11476387786.0,7569706007.869083
QTUM,89280032.0,38730233.81285977
STEEM,313694525.0,242130557.09207302
ICX,400230000.0,325135587.7548124
BAT,1239066787.0,562931142.9635202
KMD,111855741.0,83044767.53896983
OMG,140245398.0,60895690.619707316
RDD,28808713174.0,65542576409.598145
BTS,2693840000.0,1713804612.7509723
IOST,12013965609.0,10968349521.606224
BCD,153756875.0,101865491.94956563
REP,11000000.0,6211499.043728141
SNT,3470483788.0,4018812013.150834
ELF,280000000.0,566093455.4020487
GNO,1104590.0,5981448.815008698
AE,233020472.0,187879859.66535163
NANO,133248289.0,83071295.03926563
XZC,6868563.0,14975511.023726378
QASH,350000000.0,784979250.0857422
NULS,63075548.0,197127760.6215907
ZEN,5882463.0,14744265.695109237
WTC,40999959.0,77942386.2864546
PIVX,56781166.0,109798522.2393606
XVG,15172086051.0,13549137644.337097
STRAT,99225315.0,92649798.28738894
STORJ,135787439.0,374494211.84468687
POWR,396349006.0,910724909.4419988
POLY,373831587.0,947436467.0796303
DGD,2000000.0,5254372.800453482
LRC,788984491.0,1521943911.3423774
AION,291866662.0,742333047.7330178
GNT,963622000.0,1277815327.0535066
PPT,53252246.0,69338730.99943726
NAS,45500000.0,127279194.4675567
