DASH,8591920.0,4755185.88199557
ZEC,5765906.0,6566069.437317575
XMR,16751209.0,7397166.785742135
ETC,107839853.0,81020574.23925021
XTZ,782483650.0,856387058.8430699
IOT,2779530283.0,1249951458.265419
NEO,65000000.0,46357906.22975243
BNB,144443333.0,51565223.29379907
ONT,537500000.0,600416428.3995752
DOGE,118015305208.0,169768539331.6048
MAID,452552412.0,2998435093.325232
XEM,8999999999.0,7977686209.267356
ZIL,8238440891.0,17419247520.99528
LINK,350000000.0,831422417.4355644
VET,55454734800.0,82910216882.87674
DCR,9220900.0,20450038.740218047
MANA,1050141509.0,9478952417.628746
LSK,114153959.0,292971639.27751374
ZRX,583934416.0,1276607540.9275603
BTG,17413924.0,32381475.84898853
