NEO,50000000,13929901.87
MAID,452360000,1072673901
LSK,113625185.1,81923692.9
QTUM,59000000,36395809.28
ADA,25929000000,15643698740
GNO,1105000,5140537.355
EOS,409525860.1,771311189
OMG,98312024,52938007.79
STEEM,243986266.3,381494161.5
PIVX,54498099.52,113671037.3
DCR,5970300,15302499.03
SALT,54672000,143370343.6
WAVES,100000000,102817351.9
PAY,104652500,209486750.6
SIA,30159749003,100512653742
STRAT,98590310.83,124921912.7
ARK,97987500,145415986.3
DOGE,111526794624,400117679318
CVC,340200000,1244124694
IOT,2779530283,913590907.4
