LINK,1000000000.0,122824787.20948388
BNB,100000000.0,26755812.047146343
TRX,104145119673.46,29173781849.121582
VET,86716263400.0,103950270225.40952
BAT,1500000000.0,2484373267.315168
ZRX,1000000000.0,2287504474.788456
NMR,9248182.0,20657520.630859453
SNT,6804870174.89,25732707729.772552
KNC,178212585.95999998,662451968.2692614
REP,11000000.0,42352522.44574369
ZIL,20999982720.4,82738760946.91292
MCO,22111377.4,86225160.08379382
OMG,140245398.25,600329382.7300502
AION,901012592.0,5598940441.401824
AE,503616445.26,3441833414.0061183
IOST,12013973042.669352,122615071571.14774
GNT,1000000000.0,10241513744.911243
FUN,11000000000.0,231620486229.58893
CVC,1000000000.0,22109719953.93042
MANA,1370175175.4102097,14344035616.538345
