EOS,607271778,112610628.2
TRX,65748192476,13594700943
ICX,380045004,149885375.3
OMG,102042552,63054012.17
BNB,99014000,80508573.68
SNT,3470483788,3576811228
ZRX,493262584,745263393.9
REP,11000000,17584454.98
QASH,350000000,666570985.8
GNT,834262000,1659960321
SALT,70105824,135845479.4
WTC,24898178,58547697.06
ETHOS,75405076,177092291.6
BAT,1000000000,2236586966
KNC,134132697,350712185.4
AION,71124551,200220016.3
FUN,4419085589,12285686500
BTM,987000000,3340927107
AE,233020472,745263393.9
POWR,360621601,1062553750
DGD,2000000,6523489.679
GNO,1104590,5401002.955
ICN,99788314,464579778
LRC,561167415,1085615007
