BTC,17611793.000000004
XLM,34207988788.180008
LTC,61082030.73000001
BCH,17694373.380000003
BSV,17691375.520000003
DASH,8713552.180000002
XMR,16881004.000000004
ZEC,6182605.670000001
IOT,2779530283.2800007
DOGE,118740746295.71004
BTG,17650275.020000003
DGB,11597750786.540003
BCD,189111820.03000003
XZC,7075940.270000003
ZEN,6104988.000000001
NANO,133248289.00000003
PIVX,56781166.000000015
XVG,15805763453.000004
