BNB,141175490.0,26993295.764272343
DASH,8778365.0,5302897.273000618
XMR,16952473.0,9345494.231074352
ZEC,6433269.0,9730042.95306629
ETC,110116977.0,100343491.85552247
BSV,17755261.0,11000885.286248554
ONT,494804358.0,530343045.63385594
RVN,3439310000.0,11789033420.443182
NEO,65000000.0,60150265.53205934
IOT,2779530283.0,1988030617.3767269
DOGE,119308689354.0,236203382754.61652
BAT,1253998401.0,1535377041.2650528
MAID,452552412.0,4481935974.554638
VET,55454734800.0,93808621948.43156
XEM,8999999999.0,10541793931.616066
DCR,9709035.0,24954887.90004784
LINK,350000000.0,1255257120.7767937
MANA,1050141509.0,11602162244.89408
LSK,116565083.0,339788912.7325956
ZIL,8687360058.0,34014371240.050922
