,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
THETA,1000000000.0,0.0,0.0,0.0,-0.17113718833375874,-0.17113718833375874
WAVES,99000000.0,0.0,0.0,0.0,-0.016942581645042115,-0.016942581645042115
MCO,22111377.4,0.0,0.0,0.0,-0.003784078958422616,-0.003784078958422616
GAS,60464204.03,0.0,0.0,0.0,-0.010347673872532926,-0.010347673872532926
XZC,21347303.34,0.0,0.0,0.0,-0.0036533174721154575,-0.0036533174721154575
SNT,6804870174.89,0.0,0.0,0.0,-1.1645663487069278,-1.1645663487069278
HOT,163438653709.776,,,,-27.970431660945913,
NANO,133248289.0,0.0,0.0,0.0,-0.02280373752974411,-0.02280373752974411
BTS,3527780933.67,0.0,0.0,0.0,-0.6037345100457261,-0.6037345100457261
AE,503616445.26,0.0,0.0,0.0,-0.08618750244043873,-0.08618750244043873
DGD,2000000.0,0.0,0.0,0.0,-0.0003422743766675175,-0.0003422743766675175
NMR,9248182.0,0.0,0.0,0.0,-0.0015827078646788776,-0.0015827078646788776
ARK,381936707.22,0.0,0.0,0.0,-0.06536357419508482,-0.06536357419508482
STEEM,361607932.375,2760052.375,0.7691427283895269,276.0052375,-0.061884564825841475,275.9433529351742
IOST,12013965608.8475,0.8474998474121094,7.054290485086767e-09,8.474998474121094e-05,-2.0560362950366353,-2.055951545051894
XVG,16500000000.0,0.0,0.0,0.0,-2.823763607507019,-2.823763607507019
NULS,250401085.34,0.0,0.0,0.0,-0.042852937700809175,-0.042852937700809175
STORJ,425000000.0,0.0,0.0,0.0,-0.07273330504184747,-0.07273330504184747
PIVX,175458680.4,0.0,0.0,0.0,-0.030027505232407586,-0.030027505232407586
RCN,1000000000.0,0.0,0.0,0.0,-0.17113718833375874,-0.17113718833375874
GNT,1000000000.0,0.0,0.0,0.0,-0.17113718833375874,-0.17113718833375874
ELF,544480199.986466,0.9864660501480103,1.8117574107634482e-07,9.864660501480103e-05,-0.09318081052908647,-0.09308216392407168
ARDR,998999495.0,0.0,0.0,0.0,-0.17096596472114486,-0.17096596472114486
WAN,209675017.96,0.0,0.0,0.0,-0.03588319303750477,-0.03588319303750477
GXC,100000000.0,0.0,0.0,0.0,-0.017113718833375872,-0.017113718833375872
MAID,452552412.0,0.0,0.0,0.0,-0.07744854736334078,-0.07744854736334078
FUN,11000000000.0,0.0,0.0,0.0,-1.8825090716713462,-1.8825090716713462
CVC,1000000000.0,0.0,0.0,0.0,-0.17113718833375874,-0.17113718833375874
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,686310214.2791466,-161312840.23579276,-19.03120017518939,-16131.284023579276,-1031.582871740845,-17162.86689532012
BNB,117974011.11953792,11599719.484790877,10.90462677262316,1159.9719484790878,-177.32501520366364,982.6469332754242
TRX,122864175064.02377,12080541739.221115,10.90462677262316,1208054.1739221115,-184675.34929483663,1023378.8246272749
ICX,4843461923.169358,476230307.93708324,10.904626772623205,47623.03079370833,-7280.136964183747,40342.89382952458
BAT,1769610166.7930691,173995792.2718637,10.904626772623205,17399.579227186372,-2659.8752280549547,14739.703999131418
SC,107359289098.16275,10556033704.435226,10.904626772623205,1055603.3704435227,-161370.1813723734,894233.1890711493
KNC,210244535.97686642,20672160.05795178,10.90462677262316,2067.216005795178,-316.01549514841207,1751.2005106467657
REP,12977141.223149173,1275969.1433269996,10.904626772623205,127.59691433269997,-19.505751672403,108.09116266029696
OMG,165453121.72609523,16268072.787327826,10.904626772623182,1626.8072787327826,-248.6901737692511,1378.1171049635316
THETA,1179740111.195379,115997194.8479091,10.904626772623205,11599.71948479091,-1773.2501520366359,9826.469332754274
MCO,26085678.832558997,2564857.7526234575,10.904626772623228,256.4857752623458,-39.20900333628945,217.27677192605634
GAS,71332046.7856923,7013678.056191646,10.904626772623205,701.3678056191646,-107.21815898897171,594.1496466301929
SNT,8027978296.794849,789345851.5914412,10.904626772623205,78934.58515914412,-12066.737072213267,66867.84808693086
AE,594136521.1308541,58418094.92943567,10.904626772623228,5841.809492943567,-893.0379381254455,4948.771554818122
DGD,2359480.222390759,231994.38969581807,10.904626772623205,23.19943896958181,-3.5465003040732728,19.652938665508536
NMR,10910451.261035105,1072763.1694429256,10.904626772623205,107.27631694429256,-16.39934013756249,90.87697680673007
STEEM,426603382.34921366,44881491.95290655,11.757641644892347,4488.149195290655,-641.2213210616226,3846.9278742290326
IOST,14173357123.279211,1393586310.5270824,10.904626780446725,139358.63105270825,-21303.76634245175,118054.8647102565
STORJ,501389547.25803626,49298807.810361326,10.904626772623182,4929.880781036133,-753.6313146155704,4176.249466420562
RCN,1179740111.195379,115997194.8479091,10.904626772623205,11599.71948479091,-1773.2501520366363,9826.469332754274
GNT,1179740111.195379,115997194.8479091,10.904626772623205,11599.71948479091,-1773.2501520366363,9826.469332754274
GXC,117974011.11953793,11599719.484790891,10.904626772623182,1159.9719484790892,-177.32501520366367,982.6469332754255
MAID,533894232.8546171,52494810.3136552,10.904626772623205,5249.48103136552,-802.4886333835465,4446.992397981973
FUN,12977141223.14917,1275969143.3269958,10.90462677262316,127596.9143326996,-19505.751672403,108091.1626602966
CVC,1179740111.1953793,115997194.84790933,10.904626772623228,11599.719484790934,-1773.2501520366366,9826.469332754297
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
ETH,81355203.27710763,-11122764.255279616,-12.027474815970896,-1112.2764255279617,-145.62750263935445,-1257.903928167316
XRP,77853104205.94897,7496329293.342346,10.654736949858613,749632.9293342347,-139358.6726053209,610274.2567289138
XTZ,3648839133.423165,205484262.55091858,5.967559843719128,20548.426255091857,-6531.497791520892,14016.928463570966
EOS,2591649438.720876,145948657.70540428,5.967559843719128,14594.86577054043,-4639.106292833835,9955.759477706593
ADA,79687267227.86508,4487585980.710007,5.967559843719128,448758.5980710007,-142641.86248815234,306116.73558284837
ETC,369040245.9259916,20782489.995542765,5.967559843719106,2078.2489995542765,-660.5897007541228,1417.6592988001537
NEO,189668266.26704285,10681162.528157622,5.967559843719128,1068.1162528157622,-339.5101337565922,728.6061190591699
ONT,1896682662.6704285,106811625.28157663,5.96755984371915,10681.162528157663,-3395.1013375659227,7286.061190591741
RVN,39365567610.18606,2216870718.1915894,5.967559843719106,221687.07181915894,-70465.18317366397,151221.88864549497
VET,164473233362.3422,9262305032.099213,5.967559843719106,926230.5032099213,-294410.50185805885,631820.0013518624
XEM,17070143962.137173,961304627.427372,5.967559843719128,96130.4627427372,-30555.912034698198,65574.55070803901
DCR,39109111.46560692,2202428.3983691707,5.967559843719128,220.24283983691708,-70.00612135134428,150.2367184855728
LSK,439155069.06557107,24731004.084517717,5.967559843719106,2473.1004084517717,-786.0966896192115,1687.0037188325603
ZRX,1896682662.6704283,106811625.2815764,5.96755984371915,10681.16252815764,-3395.101337565922,7286.061190591718
QTUM,204506776.33107,11516792.76187545,5.96755984371915,1151.6792761875452,-366.07137478936164,785.6079013981835
ZIL,39830303142.16126,2243042285.250946,5.96755984371915,224304.22852509463,-71297.0694228913,153007.15910220332
AION,1708934962.0941443,96238619.35068583,5.96755984371915,9623.861935068584,-3059.029056262939,6564.832878805645
KMD,379336532.53408563,21362325.056315184,5.967559843719106,2136.2325056315185,-679.0202675131844,1457.212238118334
WAVES,187771583.6043724,10574350.90287605,5.967559843719128,1057.435090287605,-336.11503241902636,721.3200578685785
HOT,309991260901.52795,,,,-554890.7918200342,
BTS,6691080934.591187,376808015.16265106,5.967559843719172,37680.801516265106,-11977.173766542579,25703.627749722527
ARK,724412730.8216054,40795280.45286167,5.967559843719128,4079.528045286167,-1296.7138255481461,2782.814219738021
NULS,474931397.27823627,26745746.897435963,5.967559843719106,2674.5746897435965,-850.1370597657924,1824.4376299778041
ELF,1032706155.4816576,58156816.85983884,5.9675600357066205,5815.681685983885,-1848.5654552522114,3967.116230731673
ARDR,1894785022.1830132,106704759.71642375,5.967559843719128,10670.475971642376,-3391.704521702181,7278.771449940195
WAN,397686971.3598427,22395729.449251354,5.96755984371915,2239.5729449251353,-711.8679339301549,1527.7050109949805
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0,0.0
BCH,20982433.29,0.0,0.0,0.0,-0.0,0.0
LTC,83880542.21,0.0,0.0,0.0,-0.0,0.0
BSV,20982141.46,0.0,0.0,0.0,-0.0,0.0
XLM,50000000000.0,0.0,0.0,0.0,-0.0,0.0
DASH,17600805.03,0.0,0.0,0.0,-0.0,0.0
XMR,22466083.47,0.0,0.0,0.0,-0.0,0.0
ZEC,20924230.74,0.0,0.0,0.0,-0.0,0.0
DOGE,280666706295.71,0.0,0.0,0.0,-0.0,0.0
IOT,2779530283.28,,,,-0.0,
ZEN,20865535.36,0.0,0.0,0.0,-0.0,0.0
BTG,20983114.73,0.0,0.0,0.0,-0.0,0.0
MONA,105082725.0,0.0,0.0,0.0,-0.0,0.0
BCD,210000000.0,0.0,0.0,0.0,-0.0,0.0
DGB,21000000000.0,0.0,0.0,0.0,-0.0,0.0
XZC,21347303.34,0.0,0.0,0.0,-0.0,0.0
NANO,133248289.0,0.0,0.0,0.0,-0.0,0.0
XVG,16500000000.0,0.0,0.0,0.0,-0.0,0.0
PIVX,175458680.4,0.0,0.0,0.0,-0.0,0.0
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,1000000000.0,0.0,0.0,0.0,-0.0,0.0
BNB,100000000.0,0.0,0.0,0.0,-0.0,0.0
TRX,104145119673.46,0.0,0.0,0.0,-0.0,0.0
ETC,194571423.67,0.0,0.0,0.0,-0.0,0.0
DASH,17600805.03,0.0,0.0,0.0,-0.0,0.0
XMR,22466083.47,0.0,0.0,0.0,-0.0,0.0
ICX,4105532970.53,0.0,0.0,0.0,-0.0,0.0
NEO,100000000.0,0.0,0.0,0.0,-0.0,0.0
ZEC,20924230.74,0.0,0.0,0.0,-0.0,0.0
ONT,1000000000.0,0.0,0.0,0.0,-0.0,0.0
DOGE,280666706295.71,0.0,0.0,0.0,-0.0,0.0
IOT,2779530283.28,,,,-0.0,
RVN,20754957265.63,0.0,0.0,0.0,-0.0,0.0
VET,86716263400.0,0.0,0.0,0.0,-0.0,0.0
XEM,8999999999.0,0.0,0.0,0.0,-0.0,0.0
DCR,20619744.270000003,0.0,0.0,0.0,-0.0,0.0
BAT,1500000000.0,0.0,0.0,0.0,-0.0,0.0
LSK,231538505.47,0.0,0.0,0.0,-0.0,0.0
ZRX,1000000000.0,0.0,0.0,0.0,-0.0,0.0
QTUM,107823401.54,0.0,0.0,0.0,-0.0,0.0
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0,0.0
ETH,135135633.79999998,0.0,0.0,0.0,-0.0,0.0
XRP,100000000000.0,0.0,0.0,0.0,-0.0,0.0
BCH,20982433.29,0.0,0.0,0.0,-0.0,0.0
XTZ,1923800541.46,0.0,0.0,0.0,-0.0,0.0
LTC,83880542.21,0.0,0.0,0.0,-0.0,0.0
EOS,1366411730.19,0.0,0.0,0.0,-0.0,0.0
BSV,20982141.46,0.0,0.0,0.0,-0.0,0.0
XLM,50000000000.0,0.0,0.0,0.0,-0.0,0.0
ADA,42014022058.74,0.0,0.0,0.0,-0.0,0.0
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,1000000000.0,0.0,0.0,0.0,-4.386004761635501e-08,-4.386004761635501e-08
BNB,100000000.0,0.0,0.0,0.0,-4.386004761635501e-09,-4.386004761635501e-09
TRX,104145119673.46,0.0,0.0,0.0,-4.567809907888946e-06,-4.567809907888946e-06
VET,86716263400.0,0.0,0.0,0.0,-3.803379441836383e-06,-3.803379441836383e-06
BAT,1500000000.0,0.0,0.0,0.0,-6.579007142453252e-08,-6.579007142453252e-08
ZRX,1000000000.0,0.0,0.0,0.0,-4.386004761635501e-08,-4.386004761635501e-08
KNC,178212585.95999998,0.0,0.0,0.0,-7.816412506039358e-09,-7.816412506039358e-09
REP,11000000.0,0.0,0.0,0.0,-4.824605237799052e-10,-4.824605237799052e-10
ZIL,20999982720.4,0.0,0.0,0.0,-9.210602420593763e-07,-9.210602420593763e-07
AION,901012592.0,0.0,0.0,0.0,-3.951845518805545e-08,-3.951845518805545e-08
OMG,140245398.25,0.0,0.0,0.0,-6.151169845219671e-09,-6.151169845219671e-09
MCO,22111377.4,0.0,0.0,0.0,-9.698060656271958e-10,-9.698060656271958e-10
SNT,6804870174.89,0.0,0.0,0.0,-2.9846192989378943e-07,-2.9846192989378943e-07
AE,503616445.26,0.0,0.0,0.0,-2.2088641269483044e-08,-2.2088641269483044e-08
DGD,2000000.0,0.0,0.0,0.0,-8.772009523271002e-11,-8.772009523271002e-11
NMR,9248182.0,0.0,0.0,0.0,-4.0562570288471727e-10,-4.0562570288471727e-10
IOST,12013965608.8475,0.8474998474121094,7.054290485086767e-09,8.474998474121094e-05,-5.269331036653028e-07,8.422305163754564e-05
GNT,1000000000.0,0.0,0.0,0.0,-4.386004761635501e-08,-4.386004761635501e-08
FUN,11000000000.0,0.0,0.0,0.0,-4.824605237799051e-07,-4.824605237799051e-07
CVC,1000000000.0,0.0,0.0,0.0,-4.386004761635501e-08,-4.386004761635501e-08
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
ZEN,20865535.36,0.0,0.0,0.0,-0.26447043953104343,-0.26447043953104343
SC,91002491209.17,0.0,0.0,0.0,-1153.455611527099,-1153.455611527099
BTG,20983114.73,0.0,0.0,0.0,-0.265960756799552,-0.265960756799552
MONA,105082725.0,0.0,0.0,0.0,-1.3319224255873479,-1.3319224255873479
KNC,178212585.95999998,0.0,0.0,0.0,-2.2588426381409206,-2.2588426381409206
REP,11000000.0,0.0,0.0,0.0,-0.13942488340934084,-0.13942488340934084
BCD,210000000.0,0.0,0.0,0.0,-2.661747774178325,-2.661747774178325
ZIL,20999982720.4,0.0,0.0,0.0,-266.1745583990857,-266.1745583990857
AION,901012592.0,0.0,0.0,0.0,-11.420325053631636,-11.420325053631636
OMG,140245398.25,0.0,0.0,0.0,-1.7776089363366203,-1.7776089363366203
KMD,200000000.0,0.0,0.0,0.0,-2.5349978801698327,-2.5349978801698327
DGB,21000000000.0,0.0,0.0,0.0,-266.1747774178325,-266.1747774178325
THETA,1000000000.0,0.0,0.0,0.0,-12.674989400849164,-12.674989400849164
WAVES,99000000.0,0.0,0.0,0.0,-1.2548239506840673,-1.2548239506840673
MCO,22111377.4,0.0,0.0,0.0,-0.28026147418317576,-0.28026147418317576
GAS,60464204.03,0.0,0.0,0.0,-0.7663831452110316,-0.7663831452110316
XZC,21347303.34,0.0,0.0,0.0,-0.270576843571212,-0.270576843571212
SNT,6804870174.89,0.0,0.0,0.0,-86.25165734088537,-86.25165734088537
HOT,163438653709.776,,,,-2071.583203460468,
NANO,133248289.0,0.0,0.0,0.0,-1.6889206507562864,-1.6889206507562864
BTS,3527780933.67,0.0,0.0,0.0,-44.71458594278503,-44.71458594278503
AE,503616445.26,0.0,0.0,0.0,-6.383333105763835,-6.383333105763835
DGD,2000000.0,0.0,0.0,0.0,-0.025349978801698328,-0.025349978801698328
NMR,9248182.0,0.0,0.0,0.0,-0.11722060882712404,-0.11722060882712404
ARK,381936707.22,0.0,0.0,0.0,-4.8410437158087305,-4.8410437158087305
STEEM,361607932.375,2760052.375,0.7691427283895269,276.0052375,-4.583376710116108,271.4218607898839
IOST,12013965608.8475,0.8474998474121094,7.054290485086767e-09,8.474998474121094e-05,-152.27688675430846,-152.2768020043237
XVG,16500000000.0,0.0,0.0,0.0,-209.13732511401122,-209.13732511401122
NULS,250401085.34,0.0,0.0,0.0,-3.1738311026456274,-3.1738311026456274
STORJ,425000000.0,0.0,0.0,0.0,-5.386870495360896,-5.386870495360896
PIVX,175458680.4,0.0,0.0,0.0,-2.2239369143569814,-2.2239369143569814
RCN,1000000000.0,0.0,0.0,0.0,-12.674989400849164,-12.674989400849164
GNT,1000000000.0,0.0,0.0,0.0,-12.674989400849167,-12.674989400849167
ELF,544480199.986466,0.9864660501480103,1.8117574107634482e-07,9.864660501480103e-05,-6.901280763800691,-6.901182117195676
ARDR,998999495.0,0.0,0.0,0.0,-12.66230801057867,-12.66230801057867
WAN,209675017.96,0.0,0.0,0.0,-2.6576286302658585,-2.6576286302658585
GXC,100000000.0,0.0,0.0,0.0,-1.2674989400849166,-1.2674989400849166
MAID,452552412.0,0.0,0.0,0.0,-5.736097025428725,-5.736097025428725
FUN,11000000000.0,0.0,0.0,0.0,-139.42488340934082,-139.42488340934082
CVC,1000000000.0,0.0,0.0,0.0,-12.674989400849165,-12.674989400849165
