,New Weight,Old Weight,Turnover
STEEM,0.0010427899610293417,0.0011906024620710002,0.00014781250104165845
SC,0.0009543772886328497,0.001079434063642,0.0001250567750091504
ICX,0.0010414103223882404,0.001213092692962,0.00017168237057375965
OMG,0.0021604553058747742,0.0024916975640090003,0.00033124225813422606
BTG,0.0019001854647832336,0.00218266772231,0.00028248225752676654
DGB,0.0011621444812245133,0.001319609104398,0.00015746462317348673
RDD,0.0005180407514201452,0.000597467059309811,7.942630788966587e-05
BCN,0.0017824351070804937,0.0020537442069570003,0.00027130909987650655
BTS,0.0012723784947766858,0.0014625914669810002,0.00019021297220431438
HSR,0.0004092843167563185,0.00047040928732536324,6.112497056904475e-05
QTUM,0.0014482196699834912,0.0016685171035820002,0.00022029743359850903
ZEN,0.00033985027577623095,0.0003693057382346558,2.9455462458424862e-05
ELF,0.00035857135329156795,0.00041354772074697713,5.497636745540918e-05
NANO,0.0012528534182681384,0.00143849099733,0.0001856375790618616
AE,0.0010074462975635974,0.0011619085470930002,0.00015446224952940274
GNO,0.00011767476176925504,0.00013571672436294232,1.804196259368728e-05
SNT,0.0005676897183153817,0.0006547282345500754,8.703851623469367e-05
BAT,0.0007102168332096376,0.0008191076892056018,0.00010889085599596416
XVG,0.0009329825579607931,0.001076027983829,0.00014304542586820697
QASH,0.0003046964534437801,0.0003514126900675806,4.67162366238005e-05
WAVES,0.0009276472821473399,0.0010698747004390002,0.0001422274182916603
XZC,0.0002646087348748766,0.0002904372432758983,2.5828508401021678e-05
WAN,0.00042084557307442725,0.00048536985995606446,6.45242868816372e-05
AION,0.00039432054094840714,0.0004155867994697796,2.1266258521372477e-05
DGD,0.0003199333748654762,0.00036898574510195616,4.905237023647993e-05
STRAT,0.0006734113954612342,0.0007762654631701107,0.00010285406770887647
FUN,0.00033547683382475737,0.0003869123361866267,5.1435502361869346e-05
POLY,0.0002041440213902646,0.00022896035215549162,2.4816330765227017e-05
PPT,0.0005048041922802468,0.0005822010632602425,7.739687097999568e-05
POWR,0.0002737291612228256,0.000306276368457533,3.254720723470738e-05
REP,0.0006150175555666436,0.0007093124032057019,9.429484763905831e-05
MONA,0.0003546413923707468,0.0004032048886202987,4.8563496249551925e-05
GXS,0.00034503441897063957,0.00039793529581974276,5.2900876849103185e-05
NAS,0.0002750201354130937,0.00031718638177748843,4.216624636439471e-05
LRC,0.0002516541682680715,0.0002902379310237679,3.8583762755696406e-05
ENG,0.00019262129915408627,0.0002221541082444503,2.9532809090364044e-05
PIVX,0.00027170633267622135,0.0003133645048867141,4.1658172210492746e-05
GNT,0.0006220814804852213,0.0007174593731819405,9.537789269671918e-05
CVC,0.00023695721435195309,0.0002741396585362578,3.718244418430473e-05
ZCL,7.942957816516773e-05,8.641621218818547e-05,6.986634023017739e-06
KMD,0.0005533937484916424,0.0006339153412893877,8.052159279774531e-05
BNT,0.0003657287688538398,0.000382193721379535,1.6464952525695198e-05
STORJ,0.00015953394281354547,0.0001839937792762648,2.4459836462719324e-05
ETHOS,0.0001133513894776263,0.0001279636773406327,1.4612287863006396e-05
