,New Weight,Old Weight,Turnover
10 Index,,,0.0005347331689978863
20 Index,,,0.04500018888879904
40 Index,,,0.00848834298315667
Total Index,,,0.0031275156056518134
ETH Index,,,0.0029228317965712186
Currency Index,,,0.004131189320269965
Platform Index,,,0.0005997505751106429
Application Index,,,0.004656996627588929
10 Index,New Weight,Old Weight,Turnover
BTC,0.6920642681090562,0.6918357680114471,0.00022850009760910783
XRP,0.10609634424652184,0.105930282129069,0.00016606211745283372
ETH,0.0891130494040662,0.089046366166836,6.668323723019176e-05
XLM,0.034646245945139265,0.035178576197224004,0.0005323302520847395
BCH,0.021347858911814455,0.021315643971822,3.221493999245456e-05
LTC,0.017567788814073053,0.017561372583880002,6.4162301930507926e-06
EOS,0.016015674508264556,0.016013429536758002,2.2449715065542275e-06
BSV,0.00966452484646379,0.009638296951417,2.622789504679035e-05
BNB,0.007213264412853356,0.0072068807328830005,6.3836799703556255e-06
ADA,0.006270980801747306,0.006273383718657001,2.402916909694311e-06
40 Index,New Weight,Old Weight,Turnover
BTG,0.05203826672986335,0.052684802548851,0.0006465358189876522
SC,0.05518645904342958,0.054309189459005,0.0008772695844245781
DGB,0.04315150876330807,0.046562575706004,0.0034110669426959325
OMG,0.040863230741960216,0.041143243748117,0.000280013006156786
ZIL,0.0389139192301373,0.039774899899405004,0.0008609806692677011
MONA,0.03567984263625568,0.036426182397105,0.0007463397608493197
AE,0.03319286745841156,0.033625361100594005,0.0004324936421824452
NANO,0.0344116309193134,0.035457781475937006,0.001046150556623604
KMD,0.03343558556465033,0.033933531027595006,0.0004979454629446753
BCD,0.03279689956119652,0.033262730138148004,0.000465830576951487
XZC,0.03205972229442761,0.032592855512699005,0.0005331332182713922
NULS,0.03188464496102029,0.032373965594271005,0.0004893206332507172
ZEN,0.03143198348478908,0.032111425407127005,0.0006794419223379242
BTS,0.030929208357963013,0.031188955506755003,0.0002597471487919903
THETA,0.028763887031046976,0.029080530179363004,0.000316643148316028
REP,0.03068456795686815,0.030916800770586002,0.0002322328137178524
GAS,0.030467819088951662,0.030778347394834003,0.0003105283058823412
MCO,0.028568002754267564,0.028981050203782003,0.0004130474495144393
SNT,0.027724987735418413,0.028051308728904004,0.0003263209934855904
WAVES,0.0236692217826114,0.024019262518668,0.00035004073605660047
ARK,0.022905596714273755,0.023318333756974,0.00041273704270024594
IOST,0.02578880872770068,0.025992832977035002,0.00020402424933432112
XVG,0.018495795371246057,0.018761345267617,0.0002655498963709431
QASH,0.019417126463608384,0.019558780123856003,0.000141653660247619
MAID,0.016491103894794874,0.016733236108991002,0.00024213221419612865
STORJ,0.017939863840212043,0.018143321543122003,0.00020345770290996004
ARDR,0.016595765392263984,0.016840597716179,0.0002448323239150167
STEEM,0.016154618999387332,0.016410003745568003,0.0002553847461806702
AION,0.01490074297549947,0.015125732247205,0.00022498927170553143
GXC,0.015222146797485204,0.0,0.0
ELF,0.014867204357680484,0.015060108055511001,0.0001929036978305168
WAN,0.014525569870123413,0.014732910810996001,0.00020734094087258848
GNT,0.013870659138929608,0.013984387257645002,0.00011372811871539386
CVC,0.01283065993902738,0.013075620689540001,0.00024496075051262146
RCN,0.012558127096521134,0.012735223590146,0.00017709649362486653
PIVX,0.012503715716409996,0.012783475702596001,0.00027975998618600534
FUN,0.010699953385086102,0.010738435467650001,3.848208256389957e-05
WTC,0.009327814608460522,0.009430363246344001,0.00010254863788347959
KNC,0.00968435100588338,0.009778437997215,9.408699133162113e-05
NAS,0.009366119609516148,0.009522054378039001,0.00015593476852285293
Total Index,New Weight,Old Weight,Turnover
BTC,0.643679160349191,0.6435652042670641,0.00011395608212694253
XRP,0.09867870503893486,0.09853934533106501,0.00013935970786985163
ETH,0.08288278337688491,0.08283344903678301,4.9334340101903074e-05
XLM,0.032223981972299406,0.032724025216057,0.0005000432437575961
BCH,0.019855340801158618,0.019828415067697003,2.692573346161492e-05
LTC,0.016339551215281817,0.016336085609797,3.46560548481617e-06
EOS,0.014895951712798406,0.01489614519213,1.9347933159427622e-07
BSV,0.008988837489534163,0.008965816503177002,2.302098635716121e-05
BNB,0.006708954926004786,0.0067040443490190005,4.9105769857858694e-06
ADA,0.005832550303548582,0.0058356790166730005,3.1287131244187028e-06
LINK,0.00919295958179154,0.009139734833612,5.322474817954018e-05
TRX,0.006924798090538329,0.007002978023428001,7.817993288967203e-05
XTZ,0.005696359313967704,0.005696174813822,1.8450014570379342e-07
XMR,0.004453526990076729,0.004455589851947,2.0628618702710558e-06
DASH,0.00425437267626689,0.00425380626624,5.664100268896327e-07
NEO,0.0035054512161718657,0.003496883434312,8.567781859865602e-06
ETC,0.0031512992077611835,0.0031482951876060004,3.0040201551831056e-06
ONT,0.002845304987137933,0.002842986445295,2.3185418429327864e-06
ZEC,0.0026360862577247644,0.002640590617107,4.504359382235569e-06
IOT,0.002538406161669395,0.0,0.002538406161669395
DOGE,0.002434166632782079,0.002410155092972,2.4011539810079013e-05
ICX,0.0022404305279882554,0.002239237688918,1.1928390702552367e-06
RVN,0.0020317379592253828,0.0020367894197190002,5.0514604936174705e-06
XEM,0.0012248286136880278,0.001225526257796,6.976441079722777e-07
VET,0.0011888995586367894,0.001196587071014,7.687512377210683e-06
BAT,0.0011694693900591738,0.0011652909247860002,4.1784652731735854e-06
DCR,0.0011710825768543654,0.001201052717633,2.9970140778634666e-05
ZRX,0.0009251396491220703,0.0009264382894373639,1.2986403152935718e-06
QTUM,0.0007621741758255424,0.0007599036154090115,2.270560416530853e-06
LSK,0.000614535453892881,0.0006132535450516274,1.2819088412535607e-06
BTG,0.0005699831386228705,0.000568342071916125,1.6410667067455215e-06
SC,0.000604465773203878,0.0005858652926057496,1.860048059812837e-05
DGB,0.0004726451118923965,0.0005022979962004034,2.9652884308006887e-05
OMG,0.0004475812508030129,0.0004438364627789871,3.744788024025831e-06
ZIL,0.00042623014202319457,0.00042907532960179096,2.8451875785963907e-06
MONA,0.00039080680371147584,0.0003929507367208828,2.1439330094069533e-06
AE,0.00036356658210872056,0.0003627366237282032,8.299583805173498e-07
NANO,0.0003769158857334903,0.00038250402420883484,5.588138475344528e-06
KMD,0.0003662251108547439,0.00036606103465550534,1.6407619923857657e-07
BCD,0.0003592294848333609,0.0003588247093983727,4.047754349881575e-07
XZC,0.00035115506885760286,0.00035159837629787313,4.433074402702725e-07
NULS,0.00034923741989909197,0.0003492370814522794,3.384468125677484e-10
ZEN,0.0003442793491336823,0.000346404905497069,2.1255563633866873e-06
BTS,0.00033877237584616933,0.00033645367805699354,2.318697789175793e-06
THETA,0.00031505527834079893,0.00031370884913602663,1.346429204772306e-06
REP,0.00033609279190895136,0.00033351778419745103,2.575007711500324e-06
GAS,0.00033371870822416377,0.00033202420588583376,1.6945023383300051e-06
MCO,0.0003129097277315676,0.0003126356999032191,2.7402782834848967e-07
SNT,0.0003036760545801498,0.000302606029668976,1.0700249111738063e-06
WAVES,0.00025925262634989926,0.00025910996654299965,1.426598068996138e-07
ARK,0.0002508885235360672,0.00025154863412628646,6.601105902192574e-07
IOST,0.0002824687881374851,0.00028040003633761075,2.0687517998743427e-06
XVG,0.0002025872912285,0.0002023897087104864,1.9758251801360073e-07
QASH,0.00021267877237758585,0.0002109921093362258,1.6866630413600538e-06
MAID,0.00018062959717904717,0.00018051129775475462,1.1829942429255821e-07
STORJ,0.00019649808767060477,0.00019572272189304443,7.753657775603454e-07
ARDR,0.00018177597065705111,0.0001816694708012725,1.0649985577861022e-07
STEEM,0.00017694402637056521,0.00017702439940360062,8.037303303540938e-08
AION,0.0001632101294433367,0.0001631702044750814,3.992496825530015e-08
GXC,0.00016673051493526324,0.0,0.0
ELF,0.00016284277580435453,0.00016246227757261552,3.804982317390075e-07
WAN,0.00015910080072108668,0.000158932607738456,1.6819298263067838e-07
GNT,0.00015192746276151503,0.0001508578421854732,1.069620576041834e-06
CVC,0.00014053619158019867,0.0001410544406499724,5.182490697737277e-07
RCN,0.00013755109744253445,0.0001373823761572934,1.687212852410501e-07
PIVX,0.0001369551212280778,0.0001379029001839097,9.477789558318876e-07
FUN,0.00011719823500673692,0.00011584184371124791,1.3563912954890037e-06
WTC,0.000102168987960767,0.0001017308963316177,4.3809162914930746e-07
KNC,0.00010607418595460695,0.00010548578420759861,5.884017470083431e-07
NAS,0.00010258854852837729,0.00010272002270664691,1.3147417826962294e-07
MIOTA,0.0,0.002532925881681,0.002532925881681
Platform Index,New Weight,Old Weight,Turnover
XRP,0.25,0.249744585667682,0.00025541433231798805
ETH,0.25,0.250095020842451,9.502084245099907e-05
EOS,0.15945958598509732,0.159409473673041,5.011231205631628e-05
ADA,0.06243683348154376,0.06244988273403201,1.3049252488246676e-05
XTZ,0.06097892335722398,0.060956993732293005,2.1929624930971947e-05
NEO,0.03752548413146742,0.037421516808036,0.00010396732343141701
ETC,0.0337343243770734,0.033691137687196004,4.3186689877398876e-05
ONT,0.030458688642265464,0.030423909474279004,3.477916798646022e-05
RVN,0.02174953974440765,0.021796479904133,4.694015972535326e-05
XEM,0.013111660631497966,0.013114835629012,3.1749975140347997e-06
VET,0.012727043901142718,0.012805146076892001,7.810217574928321e-05
DCR,0.012536314997524677,0.012852934707300001,0.0003166197097753242
ZRX,0.00990352199521795,0.009914178345096001,1.0656349878051391e-05
QTUM,0.008158993857455353,0.008132025691229,2.6968166226352605e-05
LSK,0.006578536970331871,0.00656266594865,1.5871021681870476e-05
ZIL,0.004562748543484598,0.004591702857853,2.8954314368402276e-05
KMD,0.003920401037824857,0.0039173622508290006,3.03878699585685e-06
NULS,0.0037385496047067156,0.0037373225505330002,1.227054173715339e-06
BTS,0.003626522416100761,0.0036005223519360004,2.6000064164760726e-05
WAVES,0.002775271916851409,0.002772837056269,2.434860582409097e-06
ARK,0.0026857350817739625,0.0026919202819630002,6.185200189037787e-06
ARDR,0.0019458925204562962,0.0019441160344060003,1.7764860502959227e-06
AION,0.0017471471559113551,0.001746148152786,9.99003125355018e-07
ELF,0.0017432146740994085,0.001738572350224,4.642323875408494e-06
WAN,0.0017031572270125082,0.0017007999730090002,2.357254003508037e-06
WTC,0.0010937081990365595,0.0010886620954000002,5.046103636559274e-06
NAS,0.0010981995504920912,0.0010992471234580001,1.04757296590899e-06
Application Index,New Weight,Old Weight,Turnover
BNB,0.2294448826312545,0.231112388488406,0.0016675058571515022
LINK,0.2499999999999999,0.24869104079287502,0.0013089592071248712
TRX,0.2368266745942912,0.24141797891889302,0.004591304324601836
ICX,0.07662226460118242,0.077194532684685,0.0005722680835025806
BAT,0.03999561331123192,0.040171746320673,0.0001761330094410818
SC,0.020672605482828274,0.020196872224842,0.0004757332579862737
OMG,0.01530718698979289,0.015300630430574001,6.556559218889521e-06
AE,0.012433902549745982,0.012504828895955,7.092634620901872e-05
THETA,0.010774825909332734,0.010814666138713,3.984022938026584e-05
REP,0.01149430455909803,0.011497550985101001,3.246426002970898e-06
GAS,0.011413111383943216,0.011446061998301001,3.295061435778547e-05
MCO,0.010701448518495551,0.010777670846098,7.622232760244943e-05
SNT,0.01038565879031145,0.010431912237706,4.62534473945498e-05
IOST,0.009660374627049884,0.009666392218855001,6.017591805117586e-06
QASH,0.007273570400240258,0.007273652709059001,8.230881874335405e-08
MAID,0.006177495180930911,0.0062228701066610005,4.537492573008974e-05
STORJ,0.006720194301513437,0.006747262306635001,2.7068005121563647e-05
STEEM,0.006051449415098811,0.006102664248167001,5.12148330681899e-05
GXC,0.005702149418546089,0.0,0.0
GNT,0.00519588806993801,0.005200609425382001,4.7213554439902786e-06
CVC,0.004806308931600532,0.004862651108547,5.634217694646792e-05
RCN,0.004704219324260229,0.004736061910832001,3.1842586571771865e-05
FUN,0.004008155602816723,0.003993482708825,1.467289399172296e-05
KNC,0.003627715406496874,0.0036364722942030005,8.756887706126443e-06
ETH Index,New Weight,Old Weight,Turnover
BNB,0.2268336598169117,0.22657201063728802,0.00026164917962367973
LINK,0.3108192989050995,0.30888937932611205,0.0019299195789874712
TRX,0.2341314424816648,0.23667513994122402,0.0025436974595592354
VET,0.04019738409554216,0.040440236440551,0.00024285234500884267
BAT,0.039540438818978084,0.039382541949466006,0.00015789686951207804
ZRX,0.03127950847287345,0.031310202475002005,3.0694002128552056e-05
OMG,0.015132981858552741,0.015000037961388001,0.00013294389716474002
ZIL,0.01441108847886964,0.014501166025073,9.007754620335949e-05
AE,0.01229239714924685,0.012259162064668,3.323508457884865e-05
REP,0.011363492357250156,0.011271672891000001,9.181946625015473e-05
MCO,0.01057965950233815,0.010565935342362,1.3724159976150063e-05
SNT,0.010267463654014493,0.010226969423611001,4.049423040349172e-05
IOST,0.009550433667234315,0.009476488625119,7.394504211531532e-05
QASH,0.007190792729398238,0.007130756294579,6.003643481923733e-05
AION,0.005518229200992779,0.005514552019546,3.67718144677915e-06
GNT,0.005136755692203535,0.005098439515747,3.8316176456534325e-05
CVC,0.004751610202254082,0.004767120645921,1.5510443666918138e-05
FUN,0.003962540345533642,0.003915027717474,4.751262805964204e-05
WTC,0.0034543927801780317,0.003438129661114,1.6263119064031505e-05
KNC,0.003586429790863375,0.003565031042746,2.139874811737507e-05
Currency Index,New Weight,Old Weight,Turnover
BTC,0.8691226275592769,0.868560821551638,0.0005618060076388876
XLM,0.04351017340221838,0.044164609953556005,0.0006544365513376227
BCH,0.026809514788122484,0.026760589862653002,4.89249254694811e-05
LTC,0.02206234807673615,0.022047313689594002,1.5034387142148775e-05
BSV,0.012137105780104948,0.012100338701111001,3.676707899394685e-05
XMR,0.006013339126004701,0.006013300216739,3.890926570087466e-08
DASH,0.005744432609885286,0.005740971452201001,3.4611576842855096e-06
ZEC,0.003559354342843341,0.0035637625225370005,4.408179693659274e-06
IOT,0.003427462575991933,0.0,0.003427462575991933
DOGE,0.0032867139875291077,0.003252764869417,3.3949118112107466e-05
BTG,0.000769615164852704,0.0007670390717720979,2.5760930806061674e-06
DGB,0.0006381852743657562,0.0006779054513060957,3.9720176940339475e-05
MONA,0.0005276837546293996,0.000530329502671464,2.6457480420643935e-06
NANO,0.0005089276539569968,0.0005162305347008263,7.302880743829477e-06
BCD,0.0004850467328874871,0.0004842727392992278,7.739935882593307e-07
XZC,0.00047414431742781864,0.0004745200215124982,3.7570408467955214e-07
ZEN,0.0004648604319753626,0.00046751087118003407,2.6504392046714756e-06
XVG,0.00027354186636570935,0.00027314679306097024,3.9507330473910864e-07
PIVX,0.00018492255482509794,0.00018611487302906682,1.1923182039688825e-06
MIOTA,0.0,0.003418457322017,0.003418457322017
20 Index,New Weight,Old Weight,Turnover
LINK,0.1559158606015696,0.154952255638858,0.0009636049627115839
TRX,0.11744703587263874,0.11872633732533601,0.0012793014526972651
XTZ,0.09661227777963932,0.096571197303129,4.108047651031621e-05
XMR,0.07553340001031636,0.07553870110343401,5.301093117651701e-06
DASH,0.07215567209213,0.07211772420142801,3.794789070199478e-05
NEO,0.05945369805049675,0.05928508711873701,0.00016861093175974534
ETC,0.05344715416396692,0.053375229108667,7.192505529991788e-05
ONT,0.048257383467914014,0.048199118515898004,5.826495201601001e-05
ZEC,0.04470895948538802,0.044767761843027006,5.880235763898456e-05
IOT,0.04305227035229505,0.0,0.04305227035229505
DOGE,0.04128433090792291,0.040861028781944,0.00042330212597890826
ICX,0.0379984977396411,0.037963347638205004,3.515010143609332e-05
RVN,0.03445899762867962,0.034531101896541,7.21042678613823e-05
XEM,0.020773528447884205,0.020777195558437003,3.6671105527984194e-06
VET,0.020164158909263517,0.020286569479025,0.0001224105697614844
BAT,0.01983461634699521,0.019755984233498003,7.863211349720678e-05
DCR,0.019861976568178126,0.020362278679471,0.0005003021112928753
ZRX,0.01569069713470786,0.015706550055542,1.5852920834141804e-05
QTUM,0.012926744808876085,0.012883172369805001,4.357243907108371e-05
LSK,0.010422739631496558,0.010396912143972,2.5827487524558018e-05
MIOTA,0.0,0.042942447005039006,0.042942447005039006
