,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
SNT,6804870174.89,0.0,0.0,0.0,-63.008622024752114,-63.008622024752114
WAVES,99000000.0,0.0,0.0,0.0,-0.9166748843303675,-0.9166748843303675
GAS,60464204.03,0.0,0.0,0.0,-0.559858759952808,-0.559858759952808
NULS,250401085.34,0.0,0.0,0.0,-2.3185493529317474,-2.3185493529317474
IOST,12013965608.0,0.0,0.0,0.0,-111.24141953598397,-111.24141953598397
DGD,2000000.0,0.0,0.0,0.0,-0.018518684531926614,-0.018518684531926614
XVG,16500000000.0,0.0,0.0,0.0,-152.77914738839456,-152.77914738839456
ARK,381936707.22,0.0,0.0,0.0,-3.5364826960849993,-3.5364826960849993
STEEM,358847880.0,3158889.496999979,0.8881043780784026,315.8889496999979,-3.322695342335329,312.56625435766256
MAID,452552412.0,0.0,0.0,0.0,-4.19033767599524,-4.19033767599524
RCN,1000000000.0,0.0,0.0,0.0,-9.259342265963307,-9.259342265963307
PIVX,175458680.4,0.0,0.0,0.0,-1.624631975357868,-1.624631975357868
KNC,178212585.95999998,0.0,0.0,0.0,-1.650131329506047,-1.650131329506047
STORJ,425000000.0,0.0,0.0,0.0,-3.935220463034405,-3.935220463034405
ARDR,998999495.0,0.0,0.0,0.0,-9.250078247729498,-9.250078247729498
WAN,209675017.96,0.0,0.0,0.0,-1.9414527559136436,-1.9414527559136436
GXC,100000000.0,0.0,0.0,0.0,-0.9259342265963307,-0.9259342265963307
GNT,1000000000.0,0.0,0.0,0.0,-9.259342265963307,-9.259342265963307
ELF,544480199.0,0.0,0.0,0.0,-5.041528519580813,-5.041528519580813
FUN,11000000000.0,0.0,0.0,0.0,-101.85276492559638,-101.85276492559638
NAS,51952589.0,0.0,0.0,0.0,-0.4810468031539204,-0.4810468031539204
CVC,1000000000.0,0.0,0.0,0.0,-9.259342265963307,-9.259342265963307
NMR,9248182.0,,,,-0.08563208247592106,
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,1000000000.0,0.0,0.0,0.0,-0.0,0.0
ETC,194571423.67,0.0,0.0,0.0,-0.0,0.0
DASH,17600805.03,0.0,0.0,0.0,-0.0,0.0
TRX,104145119673.46,0.0,0.0,0.0,-0.0,0.0
BNB,100000000.0,0.0,0.0,0.0,-0.0,0.0
XMR,22466083.47,0.0,0.0,0.0,-0.0,0.0
ZEC,20924230.74,0.0,0.0,0.0,-0.0,0.0
NEO,100000000.0,0.0,0.0,0.0,-0.0,0.0
ICX,4105532970.53,0.0,0.0,0.0,-0.0,0.0
IOT,2779530283.28,,,,-0.0,
ONT,1000000000.0,0.0,0.0,0.0,-0.0,0.0
DOGE,280666706295.71,0.0,0.0,0.0,-0.0,0.0
RVN,20754957265.63,0.0,0.0,0.0,-0.0,0.0
VET,86716263400.0,0.0,0.0,0.0,-0.0,0.0
XEM,8999999999.0,0.0,0.0,0.0,-0.0,0.0
DCR,20619744.270000003,0.0,0.0,0.0,-0.0,0.0
BAT,1500000000.0,0.0,0.0,0.0,-0.0,0.0
LSK,231538505.47,0.0,0.0,0.0,-0.0,0.0
QTUM,107823401.54,0.0,0.0,0.0,-0.0,0.0
ZRX,1000000000.0,0.0,0.0,0.0,-0.0,0.0
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0,0.0
ETH,135135633.79999998,0.0,0.0,0.0,-0.0,0.0
XRP,100000000000.0,0.0,0.0,0.0,-0.0,0.0
BCH,20982433.29,0.0,0.0,0.0,-0.0,0.0
LTC,83880542.21,0.0,0.0,0.0,-0.0,0.0
BSV,20982141.46,0.0,0.0,0.0,-0.0,0.0
EOS,1366411730.19,0.0,0.0,0.0,-0.0,0.0
XTZ,1923800541.46,0.0,0.0,0.0,-0.0,0.0
XLM,50000000000.0,0.0,0.0,0.0,-0.0,0.0
ADA,42014022058.74,0.0,0.0,0.0,-0.0,0.0
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,6.78811805438766e-14,6.78811805438766e-14
BCH,20982433.29,-7.450580596923828e-09,-3.3306690738754696e-14,-7.450580596923828e-13,6.786855819721615e-14,-6.771895014951667e-13
LTC,83880542.21,-1.4901161193847656e-08,-2.220446049250313e-14,-1.4901161193847657e-12,2.713151226033723e-13,-1.2188009967813934e-12
BSV,20982141.46,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,6.786761426087354e-14,-3.046614155853179e-13
XLM,50000000000.0,-1.52587890625e-05,-3.3306690738754696e-14,-1.52587890625e-09,1.6172709156082859e-10,-1.3641518146891716e-09
DASH,17600805.03,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,5.693054013262203e-14,-3.1559848971356937e-13
XMR,22466083.47,-7.450580596923828e-09,-3.3306690738754696e-14,-7.450580596923828e-13,7.266748676731814e-14,-6.723905729250647e-13
ZEC,20924230.74,0.0,0.0,0.0,6.768029961455767e-14,6.768029961455767e-14
IOT,2779530283.28,,,,8.990506972402406e-12,
DOGE,280666706295.71,-6.103515625e-05,-2.220446049250313e-14,-6.103515625e-09,9.078282021432493e-10,-5.195687422856751e-09
BTG,20983114.73,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,6.787076234340161e-14,-3.046582675027898e-13
ZEN,20865535.36,-7.450580596923828e-09,-3.3306690738754696e-14,-7.450580596923828e-13,6.749044695264852e-14,-6.775676127397343e-13
MONA,105082725.0,-4.470348358154297e-08,-4.440892098500626e-14,-4.470348358154297e-12,3.3989446975072737e-13,-4.13045388840357e-12
XZC,21347303.34,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,6.904874563689921e-14,-3.034802842092922e-13
DGB,21000000000.0,-3.814697265625e-06,-2.220446049250313e-14,-3.814697265625e-10,6.7925378455548e-11,-3.13544348106952e-10
BCD,210000000.0,-8.940696716308594e-08,-4.440892098500626e-14,-8.940696716308595e-12,6.7925378455548e-13,-8.261442931753115e-12
NANO,133248289.0,-4.470348358154297e-08,-3.3306690738754696e-14,-4.470348358154297e-12,4.3099716470853493e-13,-4.0393511934457626e-12
XVG,16500000000.0,-3.814697265625e-06,-2.220446049250313e-14,-3.814697265625e-10,5.336994021507342e-11,-3.280997863474266e-10
PIVX,175458680.4,-2.9802322387695312e-08,-2.220446049250313e-14,-2.9802322387695314e-12,5.675284414038591e-13,-2.4127037973656723e-12
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,847623054.5149394,-53269884.232804894,-5.913009408959391,-5326.98842328049,-195.7135993643479,-5522.702022644838
TRX,110783633324.80266,2674145573.215027,2.473553088476055,267414.5573215027,-25579.6058320581,241834.95148944462
BNB,106374291.63474703,2567710.884196669,2.4735530884760992,256.7710884196669,-24.561502173372343,232.20958624629458
ICX,4367231615.232275,105418216.93857956,2.473553088476055,10541.821693857957,-1008.3805697852439,9533.441124072713
BAT,1595614374.5212054,38515663.26294947,2.473553088476055,3851.566326294947,-368.42253260058504,3483.143793694362
SC,96803255393.72752,2336680871.667923,2.4735530884760326,233668.0871667923,-22351.578856163258,211316.50831062905
REP,11701172.079822173,282448.19726162776,2.4735530884760326,28.244819726162778,-2.7017652390709572,25.54305448709182
OMG,149185048.9387674,3601096.355450183,2.473553088476077,360.1096355450183,-34.44637653922844,325.6632590057899
MCO,23520821.07993554,567756.2441455908,2.4735530884760326,56.77562441455908,-5.430886440663559,51.344737973895526
THETA,1063742916.34747,25677108.841966152,2.4735530884760326,2567.7108841966156,-245.61502173372335,2322.095862462892
AE,535718426.2014185,12931414.279545248,2.473553088476077,1293.1414279545247,-123.6957641479954,1169.4456638065294
SNT,7238632445.203408,174729392.13610077,2.473553088476055,17472.939213610076,-1671.3783359007732,15801.560877709302
GAS,64318368.72950066,1552545.9479211718,2.473553088476055,155.2545947921172,-14.850916786940733,140.40367800517646
IOST,12779770812.752129,308483902.5402584,2.473553088476077,30848.390254025842,-2950.810423917125,27897.579830108716
DGD,2127485.8326949407,51354.21768393251,2.473553088476055,5.135421768393251,-0.4912300434674468,4.644191724925804
STEEM,381721890.39630705,12493311.248992741,3.3836251998272893,1249.331124899274,-88.13842984530056,1161.1926950539735
MAID,481399422.5409619,11620237.539618313,2.4735530884760326,1162.0237539618313,-111.15367050902893,1050.8700834528024
RCN,1063742916.34747,25677108.841966152,2.4735530884760326,2567.7108841966156,-245.61502173372335,2322.095862462892
KNC,189572375.91891462,4575983.9667031765,2.473553088476055,457.5983966703177,-43.77168817378845,413.82670849652925
STORJ,452090739.4476749,10912771.257835686,2.473553088476055,1091.2771257835686,-104.38638423683243,986.8907415467362
GXC,106374291.63474703,2567710.884196624,2.473553088476055,256.7710884196624,-24.561502173372336,232.2095862462901
GNT,1063742916.34747,25677108.84196639,2.473553088476055,2567.710884196639,-245.61502173372338,2322.0958624629156
FUN,11701172079.822174,282448197.261631,2.473553088476077,28244.819726163103,-2701.765239070957,25543.054487092148
CVC,1063742916.34747,25677108.841966152,2.4735530884760326,2567.7108841966156,-245.61502173372332,2322.095862462892
NMR,9837688.091592181,,,,-2.2714924229274294,
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,20983114.73,0.0,0.0,0.0,-15.694997150906573,-15.694997150906573
ZEN,20865535.36,0.0,0.0,0.0,-15.6070498703955,-15.6070498703955
MONA,105082725.0,0.0,0.0,0.0,-78.60001199566902,-78.60001199566902
SC,91002491209.17,0.0,0.0,0.0,-68068.24718978809,-68068.24718978809
XZC,21347303.34,0.0,0.0,0.0,-15.967403763075094,-15.967403763075094
REP,11000000.0,0.0,0.0,0.0,-8.22780463632209,-8.22780463632209
DGB,21000000000.0,0.0,0.0,0.0,-15707.627032978535,-15707.627032978535
BCD,210000000.0,0.0,0.0,0.0,-157.07627032978536,-157.07627032978536
KMD,200000000.0,0.0,0.0,0.0,-149.5964479331289,-149.5964479331289
OMG,140245398.25,0.0,0.0,0.0,-104.90106708583527,-104.90106708583527
ZIL,20999982720.4,0.0,0.0,0.0,-15707.614108144628,-15707.614108144628
BTS,3527780933.67,0.0,0.0,0.0,-2638.7174838162446,-2638.7174838162446
MCO,22111377.4,0.0,0.0,0.0,-16.53891758974431,-16.53891758974431
NANO,133248289.0,0.0,0.0,0.0,-99.66735363783506,-99.66735363783506
THETA,1000000000.0,0.0,0.0,0.0,-747.9822396656446,-747.9822396656446
AION,901012592.0,259917301.0,40.542693831766115,25991.7301,-673.9414165311076,25317.788683468894
AE,503616445.26,0.0,0.0,0.0,-376.6961566580252,-376.6961566580252
SNT,6804870174.89,0.0,0.0,0.0,-5089.922034048169,-5089.922034048169
WAVES,99000000.0,0.0,0.0,0.0,-74.0502417268988,-74.0502417268988
GAS,60464204.03,0.0,0.0,0.0,-45.22615074995989,-45.22615074995989
NULS,250401085.34,0.0,0.0,0.0,-187.2955646273214,-187.2955646273214
IOST,12013965608.0,0.0,0.0,0.0,-8986.232902737866,-8986.232902737866
DGD,2000000.0,0.0,0.0,0.0,-1.4959644793312892,-1.4959644793312892
XVG,16500000000.0,0.0,0.0,0.0,-12341.706954483132,-12341.706954483132
ARK,381936707.22,0.0,0.0,0.0,-285.68187367693713,-285.68187367693713
STEEM,358847880.0,3158889.496999979,0.8881043780784026,315.8889496999979,-268.41184098166843,47.477108718329475
MAID,452552412.0,0.0,0.0,0.0,-338.5011666938495,-338.5011666938495
RCN,1000000000.0,0.0,0.0,0.0,-747.9822396656444,-747.9822396656444
PIVX,175458680.4,0.0,0.0,0.0,-131.23997673437052,-131.23997673437052
KNC,178212585.95999998,0.0,0.0,0.0,-133.29984918296697,-133.29984918296697
STORJ,425000000.0,0.0,0.0,0.0,-317.89245185789883,-317.89245185789883
ARDR,998999495.0,0.0,0.0,0.0,-747.2338796949479,-747.2338796949479
WAN,209675017.96,0.0,0.0,0.0,-156.83318953565504,-156.83318953565504
GXC,100000000.0,0.0,0.0,0.0,-74.79822396656445,-74.79822396656445
GNT,1000000000.0,0.0,0.0,0.0,-747.9822396656444,-747.9822396656444
ELF,544480199.0,0.0,0.0,0.0,-407.26151870161584,-407.26151870161584
FUN,11000000000.0,0.0,0.0,0.0,-8227.80463632209,-8227.80463632209
NAS,51952589.0,0.0,0.0,0.0,-38.85961387664872,-38.85961387664872
CVC,1000000000.0,0.0,0.0,0.0,-747.9822396656444,-747.9822396656444
NMR,9248182.0,,,,-6.9174758851955,
