,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,149155824.75227302,-50790.71289002895,-0.034040523425649116,-5.079071289002895,-148.9436017204102,-154.02267300941307
MANA,1270029800.3719249,185257958.96496248,17.07805751342888,18525.79589649625,-1268.2227668535309,17257.57312964272
SC,46717945477.18079,7260300037.570862,18.400236396981096,726030.0037570862,-46651.47389252739,679378.5298645588
LINK,423286220.30516624,61744331.675338924,17.07805751342888,6174.433167533893,-422.68395696635184,5751.749210567541
GAS,12249147.347380966,1786770.7009491734,17.07805751342888,178.67707009491735,-12.231718921825927,166.44535117309144
BAT,1477146868.1913807,257357692.94174004,21.098538842916813,25735.769294174006,-1475.0451427817638,24260.72415139224
OMG,169611269.81318206,24741023.914433986,17.078057513428835,2474.1023914433986,-169.3699422084597,2304.732449234939
ICX,484033839.864962,70605525.33263117,17.078057513428902,7060.552533263118,-483.3451431332657,6577.207390129852
STEEM,369571743.17358106,58858838.59848541,18.943158694672093,5885.883859848541,-369.04590627812365,5516.837953570417
RDD,34840946603.65174,5082213546.729034,17.07805751342888,508221.3546729035,-34791.373941414255,473429.98073148925
POLY,348657360.9024073,52412925.761080444,17.692459180229413,5241.292576108045,-348.1612815683626,4893.131294539682
QASH,423286220.30516624,61744331.675338864,17.078057513428856,6174.433167533887,-422.6839569663518,5751.749210567536
SNT,4197165615.0082164,612236291.6575947,17.078057513428835,61223.62916575947,-4191.19377171261,57032.43539404686
AE,281812442.4188737,41107695.17232001,17.078057513428856,4110.769517232001,-281.41147188322003,3829.3580453487807
IOST,14517274713.580547,,,,-14496.619133691405,
GNO,1335879.217391096,194863.34664360736,17.07805751342888,19.486334664360736,-1.3339784915013218,18.152356172859413
DGD,2418778.401743807,352824.7524305079,17.07805751342888,35.28247524305079,-2.4153368969505817,32.867138346100205
REP,13303281.20959094,1940536.1383677926,17.078057513428856,194.05361383677928,-13.284352933228204,180.76926090355107
PPT,64402691.23457403,9394355.25565926,17.07805751342888,939.435525565926,-64.3110573046445,875.1244682612815
GNT,1160822549.3432894,169328008.01120174,17.07805751342888,16932.800801120175,-1159.1708989214203,15773.629902198754
STORJ,164219862.34065232,23954584.774173826,17.078057513428856,2395.4584774173827,-163.98620577956325,2231.4722716378196
LRC,954189323.0708156,139186628.85429275,17.07805751342888,13918.662885429276,-952.8316761170374,12965.831209312239
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,25400048652.526005,1828105168.467102,7.755428268795073,182810.5168467102,-80109.88406657185,102700.63278013836
ETH,66995973.28943952,-8783272.259077556,-11.590603991239446,-878.3272259077556,-211.30036900974198,-1089.6275949174976
EOS,2154778518.670988,191148609.3636279,9.734451917726838,19114.86093636279,-6796.012861286606,12318.848075076185
ADA,61646781359.37814,5468634677.06028,9.734451917726815,546863.467706028,-194429.41135020053,352434.0563558275
XTZ,1444426358.6916661,128133860.34791803,9.734451917726883,12813.386034791803,-4555.61442895041,8257.771605841393
ETC,254563446.00378913,23963565.323887616,10.391837694465988,2396.356532388762,-802.8743734285132,1593.4821589602489
NEO,154550464.25266835,13710043.079797119,9.734451917726838,1371.004307979712,-487.4407897043473,883.5635182753647
ONT,1278013454.3970654,113371510.08293796,9.734451917726862,11337.151008293797,-4030.760376401333,7306.390631892464
XEM,21399295047.991768,1898313656.991764,9.734451917726883,189831.36569917641,-67491.80164387207,122339.56405530435
ZIL,22077833896.05277,4671521111.424732,26.83808552234148,467152.11114247324,-69631.86323180237,397520.2479106709
VET,131854692436.13235,11696720047.488083,9.734451917726862,1169672.0047488085,-415859.99575010996,753812.0089986986
DCR,21511579.5291982,2216511.1653375737,11.487449142647588,221.65111653375737,-67.84593863372496,153.80517790003242
LSK,269460860.0878356,25368930.74957505,10.393187033406171,2536.893074957505,-849.8597210351601,1687.0333539223452
ZRX,1313097168.2685456,118780901.25124145,9.945514813080948,11878.090125124145,-4141.411827873634,7736.678297250511
WAVES,237769945.0041052,21092373.96891868,9.734451917726862,2109.2373968918682,-749.9089072374576,1359.3284896544105
QTUM,211940396.69804782,18936219.700704366,9.811300457484396,1893.6219700704366,-668.4444128738061,1225.1775571966305
STRAT,235743412.74123964,20985667.821920514,9.771786265405469,2098.5667821920515,-743.51737362836,1355.0494085636915
BTS,6370974345.401497,571924173.0012836,9.862376699606411,57192.41730012837,-20093.584196755502,37098.83310337287
KMD,264360371.40037236,24206827.76264003,10.079729574657303,2420.682776264003,-833.7731550988029,1586.9096211652004
ELF,665755846.0114944,59058647.11297238,9.734451917726862,5905.8647112972385,-2099.7449402648804,3806.119771032358
WTC,95987153.7725898,8548742.2397127,9.77687276088992,854.8742239712701,-302.7364185712951,552.137805399975
POWR,933387320.7863647,87054734.49315655,10.286113982027011,8705.473449315656,-2943.8349146613796,5761.638534654276
FCT,20793224.215952903,1844549.617803391,9.734451917726883,184.45496178033912,-65.58029884500102,118.8746629353381
WAN,252398724.2265866,22390080.800890237,9.734451917726862,2239.0080800890237,-796.0470002616183,1442.9610798274052
AION,630789780.7088022,61635700.01312351,10.829352209473054,6163.570001312351,-1989.4645437198812,4174.10545759247
NAS,108185324.97686785,9597030.15585798,9.734451917726838,959.7030155857981,-341.20855279304317,618.4944627927549
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
WAVES,100000000.0,0.0,0.0,0.0,-40.92197715022561,-40.92197715022561
LINK,350000000.0,0.0,0.0,0.0,-143.2269200257896,-143.2269200257896
GAS,10128375.0,0.0,0.0,0.0,-4.144731303189163,-4.144731303189163
QTUM,89136748.0,62380.0,0.07003136974264024,6.238,-36.47651964901417,-30.238519649014172
HC,43529781.0,0.0,0.0,0.0,-17.813247034363247,-17.813247034363247
DGB,11230577877.0,108754509.0,0.9778478348515307,10875.4509,-4595.774512664232,6279.676387335768
BAT,1221399089.0,40550549.0,3.4340177953728013,4055.0549,-499.8206561136438,3555.234243886356
OMG,140245398.0,0.0,0.0,0.0,-57.39118972380296,-57.39118972380296
ICX,400230000.0,0.0,0.0,0.0,-163.78202914834793,-163.78202914834793
STEEM,305585450.0,,,,-125.05160802341412,
RDD,28808713174.0,0.0,0.0,0.0,-11789.095022338313,-11789.095022338313
BCD,153756875.0,0.0,0.0,0.0,-62.92035325440095,-62.92035325440095
POLY,288292107.0,1505000.0,0.5247795187668602,150.5,-117.97483015244396,32.52516984755604
STRAT,99147692.0,33721.0,0.03402244876253846,3.3721,-40.57319586521606,-37.201095865216054
BTS,2679470000.0,3120000.0,0.11657668092737161,312.0,-1096.4921011471502,-784.4921011471502
KMD,111183258.0,348739.0,0.31464836329555546,34.8739,-45.49838743363639,-10.62448743363639
QASH,350000000.0,0.0,0.0,0.0,-143.2269200257896,-143.2269200257896
NANO,133248289.0,0.0,0.0,0.0,-54.52783437764658,-54.52783437764658
XVG,15172086051.0,0.0,0.0,0.0,-6208.717587002787,-6208.717587002787
SNT,3470483788.0,0.0,0.0,0.0,-1420.1905827276441,-1420.1905827276441
XZC,6413633.0,655792.0,11.389546880506085,65.5792,-2.6245854307593293,62.95461456924067
ZEN,5455638.0,186000.0,3.5296542191323166,18.6,-2.232554935759025,16.367445064240975
ELF,280000000.0,0.0,0.0,0.0,-114.58153602063169,-114.58153602063169
AE,233020472.0,0.0,0.0,0.0,-95.35658430718784,-95.35658430718784
WTC,40369759.0,15600.0,0.03865772546518542,1.56,-16.520103553581144,-14.960103553581144
IOST,12003807131.0,,,,-4912.195211304972,
GNO,1104590.0,0.0,0.0,0.0,-0.45202006740367695,-0.45202006740367695
PIVX,56781166.0,0.0,0.0,0.0,-23.23597577615167,-23.23597577615167
DGD,2000000.0,0.0,0.0,0.0,-0.8184395430045119,-0.8184395430045119
REP,11000000.0,0.0,0.0,0.0,-4.501417486524817,-4.501417486524817
POWR,392559001.0,1963619.0,0.5027245816234371,196.36190000000002,-160.6429046903739,35.71899530962611
PPT,53252246.0,0.0,0.0,0.0,-21.79187194010193,-21.79187194010193
FCT,8745102.0,0.0,0.0,0.0,-3.578668642203923,-3.578668642203923
WAN,106152493.0,0.0,0.0,0.0,-43.439698929854835,-43.439698929854835
MONA,64634600.0,596725.0,0.9318313576145432,59.6725,-26.449756243139724,33.222743756860275
GNT,959842000.0,0.0,0.0,0.0,-392.78632391826847,-392.78632391826847
AION,265294161.0,2620882.0,0.9977725979504859,262.08820000000003,-108.56361594530273,153.5245840546973
STORJ,135787439.0,0.0,0.0,0.0,-55.56690476045654,-55.56690476045654
NAS,45500000.0,0.0,0.0,0.0,-18.61949960335265,-18.61949960335265
LRC,788984491.0,0.0,0.0,0.0,-322.8680531258438,-322.8680531258438
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17445736.999999996,44662.0,0.25666230390939404,4.466200000000001,-4.7739804127626275,-0.3077804127626269
XLM,19160772794.999996,6272905.999996185,0.03274899389880126,627.2905999996185,-5243.295483402336,-4616.0048834027175
BCH,17532712.999999996,46500.0,0.26592378807235306,4.65,-4.797781168235465,-0.14778116823546483
LTC,59745833.99999999,370310.0,0.623674495908455,37.031,-16.349291592563127,20.681708407436872
BSV,17531522.999999996,,,,-4.797455527840268,
DASH,8527638.999999998,53856.0,0.6355602922567094,5.3856,-2.333566163075294,3.052033836924706
ZEC,5537718.999999999,186513.0,3.485438609539604,18.651300000000003,-1.515382356009577,17.135917643990425
XMR,16675042.999999996,72871.99999999814,0.43893054709529533,7.287199999999814,-4.563082010463333,2.724117989536481
IOT,2779530282.9999995,0.0,0.0,0.0,-760.6112099318337,-760.6112099318337
DOGE,117570476117.99997,360471353.00001526,0.3075431604347534,36047.13530000153,-32172.854039156286,3874.281260845244
BTG,17413923.999999996,41875.0,0.24104813427592298,4.1875,-4.765274868315224,-0.577774868315224
HC,43529780.99999999,0.0,0.0,0.0,-11.911810998059114,-11.911810998059114
DGB,11230577876.999996,108754508.9999981,0.9778478348515085,10875.45089999981,-3073.2183345881745,7802.232565411636
BCD,153756874.99999997,0.0,0.0,0.0,-42.07516768008091,-42.07516768008091
NANO,133248288.99999996,0.0,0.0,0.0,-36.46304662968001,-36.46304662968001
XVG,15172086050.999998,1.9073486328125e-06,2.220446049250313e-14,1.9073486328125e-10,-4151.801762701288,-4151.801762701097
XZC,6413632.999999998,655791.9999999991,11.389546880506064,65.57919999999991,-1.755073936781691,63.82412606321822
ZEN,5455637.999999998,185999.99999999907,3.5296542191322944,18.59999999999991,-1.4929211045153021,17.107078895484605
PIVX,56781165.999999985,-7.450580596923828e-09,-1.1102230246251565e-14,-7.450580596923828e-13,-15.538017929412971,-15.538017929413716
MONA,64634599.999999985,596724.9999999925,0.931831357614521,59.67249999999926,-17.687089653291654,41.98541034670761
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66630467715.0,489384884.0,0.7399106017820234,48938.4884,-38962.99982576699,9975.488574233015
XTZ,607489041.0,0.0,0.0,0.0,-355.2368189861858,-355.2368189861858
ZEC,5537719.0,,,,-3.238250485574376,
ETC,107062920.0,637562.0,0.5990696315064215,63.7562,-62.60638228068463,1.1498177193153722
XMR,16675043.0,72872.0,0.43893054709531754,7.2872,-9.750940069679158,-2.463740069679158
IOT,2779530283.0,0.0,0.0,0.0,-1625.3651166831387,-1625.3651166831387
NEO,65000000.0,0.0,0.0,0.0,-38.0095634253624,-38.0095634253624
DOGE,117570476118.0,360471353.0,0.3075431604347534,36047.1353,-68750.80721472579,-32703.67191472579
ONT,537500000.0,0.0,0.0,0.0,-314.30985140203524,-314.30985140203524
XEM,8999999999.0,0.0,0.0,0.0,-5262.862627542339,-5262.862627542339
MAID,452552412.0,0.0,0.0,0.0,-264.63568626484204,-264.63568626484204
BNB,144443333.0,0.0,0.0,0.0,-84.46504656975756,-84.46504656975756
MANA,1050141509.0,0.0,0.0,0.0,-614.0833891067888,-614.0833891067888
ZIL,9285376205.0,1252097679.0,15.586384499772299,125209.7679,-5429.739935266128,119780.02796473388
VET,55454734800.0,0.0,0.0,0.0,-32427.85014795771,-32427.85014795771
DCR,9047224.0,142256.0,1.5974902997967,14.2256,-5.290477453099398,8.935122546900601
LSK,113328394.0,676250.0,0.6002992717120348,67.625,-66.27019660980707,1.3548033901929273
ZRX,552255319.0,1060167.0,0.1923396815362466,106.0167,-322.9382088388345,-216.92150883883448
BTG,17413924.0,41875.0,0.24104813427592298,4.1875,-10.183009980960623,-5.995509980960623
SC,38629372119.0,431375322.0,1.129313990711367,43137.5322,-22589.00876367779,20548.52343632221
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17445737.0,44662.0,0.25666230390939404,4.466200000000001,-6.97861081371951,-2.5124108137195096
XRP,40794121066.0,466779362.0,1.157476149621095,46677.936200000004,-16318.387374942686,30359.548825057318
ETH,104030417.0,504602.0,0.4874165926633811,50.4602,-41.61405121674997,8.84614878325003
XLM,19160772795.0,6272906.0,0.032748993898823464,627.2906,-7664.656198039074,-7037.365598039074
EOS,906245118.0,0.0,0.0,0.0,-362.51446300923334,-362.51446300923334
BCH,17532713.0,46500.0,0.26592378807235306,4.65,-7.013402789210949,-2.363402789210949
LTC,59745834.0,370310.0,0.623674495908455,37.031,-23.899415841651795,13.131584158348204
BSV,17531523.0,,,,-7.012926767655176,
ADA,25927070538.0,0.0,0.0,0.0,-10371.297860592264,-10371.297860592264
DASH,8527639.0,53856.0,0.6355602922567094,5.3856,-3.4112100704542456,1.9743899295457545
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66630467715.0,489384884.0,0.7399106017820234,48938.4884,-68445.55253680867,-19507.064136808665
BNB,144443333.0,0.0,0.0,0.0,-148.3781230492185,-148.3781230492185
MANA,1050141509.0,0.0,0.0,0.0,-1078.7484808419229,-1078.7484808419229
ZIL,9285376205.0,1252097679.0,15.586384499772299,125209.7679,-9538.319730574032,115671.44816942597
VET,55454734800.0,0.0,0.0,0.0,-56965.38076849956,-56965.38076849956
ZRX,552255319.0,1060167.0,0.1923396815362466,106.0167,-567.2993413767834,-461.28264137678343
LINK,350000000.0,0.0,0.0,0.0,-359.534372328742,-359.534372328742
BAT,1221399089.0,40550549.0,3.4340177953728013,4055.0549,-1254.6712995043208,2800.3836004956793
OMG,140245398.0,0.0,0.0,0.0,-144.0658318340703,-144.0658318340703
POLY,288292107.0,1505000.0,0.5247795187668602,150.5,-296.14549067878727,-145.64549067878727
QASH,350000000.0,0.0,0.0,0.0,-359.53437232874194,-359.53437232874194
SNT,3470483788.0,0.0,0.0,0.0,-3565.0234582733,-3565.0234582733
AE,233020472.0,0.0,0.0,0.0,-239.3681975436206,-239.3681975436206
WTC,40369759.0,15600.0,0.03865772546518542,1.56,-41.46947418036453,-39.909474180364526
IOST,12003807131.0,,,,-12330.803606855321,
GNO,1104590.0,0.0,0.0,0.0,-1.134680206658872,-1.134680206658872
DGD,2000000.0,0.0,0.0,0.0,-2.054482127592811,-2.054482127592811
REP,11000000.0,0.0,0.0,0.0,-11.299651701760464,-11.299651701760464
POWR,392559001.0,1963619.0,0.5027245816234371,196.36190000000002,-403.25272579009436,-206.89082579009434
PPT,53252246.0,0.0,0.0,0.0,-54.70289383058788,-54.70289383058788
GNT,959842000.0,0.0,0.0,0.0,-985.9891171564697,-985.9891171564697
AION,265294161.0,2620882.0,0.9977725979504859,262.08820000000003,-272.52105616461495,-10.432856164614918
LRC,788984491.0,0.0,0.0,0.0,-810.4772678537058,-810.4772678537058
