,New Weight,Old Weight,Turnover
10 Index,,,0.0004077611230818147
20 Index,,,0.07813592348740249
40 Index,,,0.1024036181617104
Total Index,,,0.005809480727839361
ETH Index,,,0.03077274207074926
Currency Index,,,0.005019418291162602
Platform Index,,,0.033420626922549955
Application Index,,,0.05161892755286661
Currency Index,New Weight,Old Weight,Turnover
BTC,0.8955653818815271,0.8915214352371541,0.00404394664437302
XLM,0.008573380531332333,0.008473468442968,9.991208836433209e-05
LTC,0.0297091400736562,0.029456443313517003,0.0002526967601391983
BCH,0.0308322130563604,0.030674435211476003,0.0001577778448843964
BSV,0.013855937304412484,0.013830034516034002,2.590278837848181e-05
DASH,0.004919117456087942,0.004864694509172001,5.442294691594164e-05
XMR,0.007042562384818206,0.007012857743230001,2.9704641588205495e-05
ZEC,0.002474350279456858,0.002405618115697,6.873216375985784e-05
DOGE,0.0017702608605991632,0.0017462532862410002,2.400757435816296e-05
MIOTA,0.0,0.004114570215958,0.004114570215958
BTG,0.001668812324132876,0.0016725028094930002,3.690485360124257e-06
MONA,0.0006482366139714551,0.0006467413603617558,1.4952536096993338e-06
XZC,0.0003748057156965381,0.0003646014350447819,1.020428065175616e-05
NANO,0.0009015008675899287,0.000901413982114853,8.688547507569415e-08
BCD,0.0010581121573659162,0.0008077389099877376,0.0002503732473781786
XVG,0.00046637469304132873,0.000467072015182295,6.973221409662701e-07
PIVX,0.00013981379995117464,0.0001396586286623251,1.5517128884953322e-07
DGB,0.0,0.0006538339845406436,0.0006538339845406436
ZEN,0.0,0.0002466262831603145,0.0002466262831603145
ETH Index,New Weight,Old Weight,Turnover
TRX,0.17699107824720536,0.188192249649064,0.01120117140185864
BNB,0.4979193690188436,0.480789937824156,0.017129431194687572
LINK,0.08653390211054947,0.092192898128456,0.005658996017906537
VET,0.03677500611915978,0.039326097430403,0.002551091311243224
BAT,0.03768143804246949,0.039952040930969004,0.0022706028884995136
MANA,0.005057223840514598,0.005379822563761001,0.0003225987232464032
ZIL,0.011358549616389078,0.012209506350300001,0.0008509567339109233
ZRX,0.015966802956128626,0.016961017906043003,0.0009942149499143765
OMG,0.025970108839188058,0.027361016172031002,0.0013909073328429444
IOST,0.014315269015614137,0.015276750084203001,0.0009614810685888639
WTC,0.009414574773729948,0.009900474287402001,0.0004858995136720525
GNO,0.002263776566195777,0.002371183408907,0.00010740684271122328
AE,0.010108455697697588,0.01057385447019,0.0004653987724924126
REP,0.015397057183648994,0.016390409775474003,0.0009933525918250086
QASH,0.005058456010981204,0.0053609772497510005,0.0003025212387697965
WAX,0.0070640038304324955,0.007457554229229,0.0003935503987965048
SNT,0.008826464903697795,0.009417628495237002,0.000591163591539207
MCO,0.008286476289980005,0.008827018113755001,0.0005405418237749964
POWR,0.003670323949142065,0.0038877699375630004,0.00021744598842093552
GNT,0.007698352112364816,0.008171792993095001,0.0004734408807301853
AION,0.004474920459345307,0.0,0.004474920459345307
ENG,0.0042849009512307724,0.0,0.0042849009512307724
LRC,0.004883489465491117,0.0,0.004883489465491117
20 Index,New Weight,Old Weight,Turnover
BNB,0.3232483160525427,0.283651115812631,0.039597200239911645
XTZ,0.06272476291934738,0.060452799852454005,0.0022719630668933746
LINK,0.056177646179560635,0.054390943667587004,0.0017867025119736313
DASH,0.07314817638098513,0.07001849687427701,0.0031296795067081162
XMR,0.10472419089347393,0.10093742927707101,0.0037867616164029144
ZEC,0.03679404126568478,0.034624530727891005,0.0021695105377937743
ETC,0.051770374765914604,0.049666723785846,0.0021036509800686012
NEO,0.06178171504281526,0.059749320150806,0.002032394892009258
ICX,0.010179650917209938,0.0,0.010179650917209938
ONT,0.04028394886034836,0.036213369885658,0.0040705789746903615
RVN,0.013663747442148808,0.012457010307373001,0.0012067371347758062
