,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
GAS,60464204.03,0.0,0.0,0.0,-0.034375719566730294,-0.034375719566730294
BTS,3527780933.67,0.0,0.0,0.0,-2.0056496238423707,-2.0056496238423707
AION,901012592.0,0.0,0.0,0.0,-0.5122527731170857,-0.5122527731170857
DGD,2000000.0,0.0,0.0,0.0,-0.0011370601868726951,-0.0011370601868726951
RCN,1000000000.0,0.0,0.0,0.0,-0.5685300934363476,-0.5685300934363476
HOT,163924509213.415,485855503.63900757,0.29727086745450215,48585.55036390076,-93.19601653961027,48492.35434736115
AE,503616445.26,0.0,0.0,0.0,-0.28632110467974903,-0.28632110467974903
XVG,16500000000.0,0.0,0.0,0.0,-9.380746541699736,-9.380746541699736
PIVX,175458680.4,0.0,0.0,0.0,-0.09975353996203028,-0.09975353996203028
IOST,12013965608.8475,0.0,0.0,0.0,-6.830300990139137,-6.830300990139137
GXC,100000000.0,0.0,0.0,0.0,-0.05685300934363476,-0.05685300934363476
STORJ,425000000.0,0.0,0.0,0.0,-0.24162528971044772,-0.24162528971044772
NULS,250401085.34,0.0,0.0,0.0,-0.14236055244491305,-0.14236055244491305
GNT,1000000000.0,0.0,0.0,0.0,-0.5685300934363476,-0.5685300934363476
ARDR,998999495.0,0.0,0.0,0.0,-0.5679612762352142,-0.5679612762352142
ELF,544480199.986466,0.0,0.0,0.0,-0.3095533789725468,-0.3095533789725468
MAID,452552412.0,0.0,0.0,0.0,-0.2572896650792045,-0.2572896650792045
WAN,209675017.96,0.0,0.0,0.0,-0.11920655755206669,-0.11920655755206669
FUN,11000000000.0,0.0,0.0,0.0,-6.253831027799824,-6.253831027799824
CVC,1000000000.0,0.0,0.0,0.0,-0.5685300934363476,-0.5685300934363476
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0,0.0
ETH,135135633.79999998,0.0,0.0,0.0,-0.0,0.0
XRP,100000000000.0,0.0,0.0,0.0,-0.0,0.0
BCH,20982433.29,0.0,0.0,0.0,-0.0,0.0
BSV,20982141.46,0.0,0.0,0.0,-0.0,0.0
XTZ,1923800541.46,0.0,0.0,0.0,-0.0,0.0
LTC,83880542.21,0.0,0.0,0.0,-0.0,0.0
EOS,1366411730.19,0.0,0.0,0.0,-0.0,0.0
XLM,50000000000.0,0.0,0.0,0.0,-0.0,0.0
ADA,42014022058.74,0.0,0.0,0.0,-0.0,0.0
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,20983114.73,0.0,0.0,0.0,-0.90510669848298,-0.90510669848298
NMR,9248182.0,0.0,0.0,0.0,-0.398920350229135,-0.398920350229135
MONA,105082725.0,0.0,0.0,0.0,-4.532743566252469,-4.532743566252469
SC,91002491209.17,0.0,0.0,0.0,-3925.392651754245,-3925.392651754245
ZEN,20865535.36,0.0,0.0,0.0,-0.9000349121080881,-0.9000349121080881
SNT,6804870174.89,0.0,0.0,0.0,-293.5280894591947,-293.5280894591947
MCO,22111377.4,0.0,0.0,0.0,-0.9537743111518112,-0.9537743111518112
BCD,210000000.0,0.0,0.0,0.0,-9.058350446403235,-9.058350446403235
REP,11000000.0,0.0,0.0,0.0,-0.4744850233830265,-0.4744850233830265
WAVES,99000000.0,0.0,0.0,0.0,-4.27036521044724,-4.27036521044724
DGB,21000000000.0,0.0,0.0,0.0,-905.8350446403234,-905.8350446403234
KNC,178212585.95999998,0.0,0.0,0.0,-7.687200274216384,-7.687200274216384
ZIL,20999982720.4,0.0,0.0,0.0,-905.8342992847407,-905.8342992847407
KMD,200000000.0,0.0,0.0,0.0,-8.627000425145937,-8.627000425145937
THETA,1000000000.0,0.0,0.0,0.0,-43.13500212572969,-43.13500212572969
OMG,140245398.25,0.0,0.0,0.0,-6.049485551637558,-6.049485551637558
XZC,21347303.34,0.0,0.0,0.0,-0.9208159749494965,-0.9208159749494965
NANO,133248289.0,0.0,0.0,0.0,-5.747665229264844,-5.747665229264844
STEEM,367786256.33699995,6178323.961999953,1.7085698096890312,617.8323961999953,-15.864460948910656,601.9679352510847
ARK,381936707.22,0.0,0.0,0.0,-16.474840677828897,-16.474840677828897
GAS,60464204.03,0.0,0.0,0.0,-2.608123569364604,-2.608123569364604
BTS,3527780933.67,0.0,0.0,0.0,-152.1708380729641,-152.1708380729641
AION,901012592.0,0.0,0.0,0.0,-38.86518007122922,-38.86518007122922
DGD,2000000.0,0.0,0.0,0.0,-0.08627000425145938,-0.08627000425145938
RCN,1000000000.0,0.0,0.0,0.0,-43.13500212572969,-43.13500212572969
HOT,163924509213.415,485855503.63900757,0.29727086745450215,48585.55036390076,-7070.884053379854,41514.6663105209
AE,503616445.26,0.0,0.0,0.0,-21.723496436842527,-21.723496436842527
XVG,16500000000.0,0.0,0.0,0.0,-711.7275350745399,-711.7275350745399
PIVX,175458680.4,0.0,0.0,0.0,-7.568410552031726,-7.568410552031726
IOST,12013965608.8475,0.0,0.0,0.0,-518.2224320760803,-518.2224320760803
GXC,100000000.0,0.0,0.0,0.0,-4.313500212572969,-4.313500212572969
STORJ,425000000.0,0.0,0.0,0.0,-18.332375903435118,-18.332375903435118
NULS,250401085.34,0.0,0.0,0.0,-10.801051348425922,-10.801051348425922
GNT,1000000000.0,0.0,0.0,0.0,-43.135002125729685,-43.135002125729685
ARDR,998999495.0,0.0,0.0,0.0,-43.09184534042789,-43.09184534042789
ELF,544480199.986466,0.0,0.0,0.0,-23.48615458383394,-23.48615458383394
MAID,452552412.0,0.0,0.0,0.0,-19.5208492536241,-19.5208492536241
WAN,209675017.96,0.0,0.0,0.0,-9.044332345417011,-9.044332345417011
FUN,11000000000.0,0.0,0.0,0.0,-474.4850233830266,-474.4850233830266
CVC,1000000000.0,0.0,0.0,0.0,-43.135002125729685,-43.135002125729685
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,819949992.0985402,133639777.81939363,19.47221169653721,13363.977781939364,2387.9496953172425,15751.927477256606
BNB,107897623.05454728,-10076388.06499064,-8.541193072413789,-1007.638806499064,314.231475799071,-693.407330699993
TRX,112370108654.97705,-10494066409.046692,-8.541193072413744,-1049406.6409046692,327256.746522622,-722149.8943820472
ICX,4429772488.922619,-413689434.2467394,-8.541193072413755,-41368.94342467394,12900.876842713862,-28468.066581960076
BAT,1618464345.8182094,-151145820.9748597,-8.541193072413789,-15114.582097485973,4713.4721369860645,-10401.109960499907
NMR,9978568.553758493,-931882.7072766107,-8.541193072413765,-93.18827072766106,29.060698783184037,-64.12757194447703
SC,98189524935.11778,-9169764163.044983,-8.5411930724138,-916976.4163044983,285958.47114049474,-631017.9451640036
SNT,7342293170.654124,-685685126.1407242,-8.541193072413789,-68568.51261407242,21383.04397676767,-47185.468637304744
MCO,23857650.639220357,-2228028.1933386438,-8.541193072413812,-222.8028193338644,69.48090752352225,-153.32191181034216
REP,11868738.536000201,-1108402.6871489715,-8.541193072413789,-110.84026871489715,34.56546233789782,-76.27480637699932
KNC,192287144.23488185,-17957391.741984546,-8.541193072413755,-1795.7391741984547,560.000038921796,-1235.7391352766588
THETA,1078976230.5454729,-100763880.64990616,-8.541193072413765,-10076.388064990617,3142.31475799071,-6934.073306999907
OMG,151321451.15513366,-14131670.570961565,-8.541193072413765,-1413.1670570961564,440.69518466125953,-972.4718724348969
STEEM,396832628.5089272,-29770753.840286434,-6.97855550894727,-2977.0753840286434,1155.7001810739093,-1821.375202954734
GAS,65239438.94722179,-6092607.838470511,-8.541193072413789,-609.2607838470511,189.99756065363036,-419.2632231934208
DGD,2157952.4610909456,-201527.76129981363,-8.541193072413812,-20.152776129981365,6.284629515981421,-13.868146613999944
RCN,1078976230.5454729,-100763880.64990616,-8.541193072413765,-10076.388064990617,3142.31475799071,-6934.073306999907
AE,543390173.7473452,-50746347.38350892,-8.541193072413812,-5074.634738350892,1582.5213883073186,-3492.1133500435735
IOST,12962783326.53722,-1210573796.741993,-8.541193072413812,-121057.3796741993,37751.66143467434,-83305.71823952495
GXC,107897623.05454728,-10076388.06499064,-8.541193072413789,-1007.638806499064,314.231475799071,-693.407330699993
STORJ,458564897.98182595,-42824649.27621031,-8.5411930724138,-4282.464927621031,1335.483772146052,-2946.9811554749795
GNT,1078976230.5454729,-100763880.64990616,-8.541193072413765,-10076.388064990617,3142.314757990711,-6934.073306999906
MAID,488293295.6240218,-45600937.23059529,-8.541193072413789,-4560.093723059529,1422.0621229918922,-3138.0316000676366
FUN,11868738536.000198,-1108402687.1489716,-8.541193072413789,-110840.26871489716,34565.46233789781,-76274.80637699936
CVC,1078976230.5454729,-100763880.6499064,-8.541193072413789,-10076.38806499064,3142.3147579907104,-6934.07330699993
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
ETH,88568104.33422945,7212901.057121828,8.865936985681966,721.2901057121828,-112.6170506413265,608.6730550708563
XRP,67269300731.74715,-10583803474.201828,-13.594581207968181,-1058380.3474201828,-85534.97112826853,-1143915.3185484514
XTZ,3895690923.701023,246851790.27785826,6.765214394263364,24685.179027785827,-4953.490032729976,19731.68899505585
EOS,2766980079.5980663,175330640.8771901,6.765214394263364,17533.064087719013,-3518.2997094723582,14014.764378246655
ADA,85078281700.75972,5391014472.894638,6.765214394263364,539101.4472894638,-108179.63453993188,430921.81274953193
ETC,394006609.76400167,24966363.838010073,6.765214394263364,2496.6363838010075,-500.99144221675834,1995.6449415842492
NEO,202499731.11789054,12831464.850847691,6.765214394263341,1283.1464850847692,-257.4845949970832,1025.661890087686
ONT,2024997311.1789057,128314648.50847721,6.765214394263341,12831.464850847722,-2574.8459499708324,10256.618900876889
XEM,18224975798.585155,1154831836.4479828,6.765214394263364,115483.18364479828,-23173.613547162648,92309.57009763563
RVN,42028732656.533844,2663165046.3477783,6.765214394263341,266316.50463477784,-53440.81765722511,212875.68697755272
VET,175600200220.48175,11126966858.139557,6.765214394263364,1112696.6858139557,-223281.01961209395,889415.6662018618
DCR,41754926.70394664,2645815.238339722,6.765214394263319,264.58152383397226,-53.09266502304378,211.4888588109285
LSK,468864851.01113236,29709781.94556123,6.765214394263364,2970.978194556123,-596.1759830717289,2374.8022114843943
ZRX,2024997311.1789057,128314648.50847721,6.765214394263341,12831.464850847722,-2574.845949970833,10256.618900876889
QTUM,218342098.2006635,13835321.869593501,6.765214394263341,1383.5321869593502,-277.6286487673478,1105.9035381920023
WAVES,200474733.80671167,12703150.202339262,6.765214394263364,1270.3150202339261,-254.9097490471124,1015.4052711868137
ZIL,42524908543.61349,2694605401.4522247,6.765214394263364,269460.5401452225,-54071.72045707939,215388.81968814312
KMD,404999462.23578113,25662929.70169556,6.765214394263386,2566.292970169556,-514.9691899941664,2051.32378017539
ARK,773420805.161025,49008074.33941972,6.765214394263386,4900.807433941973,-983.4281837306125,3917.37925021136
BTS,7143746905.10996,452665970.5187731,6.765214394263341,45266.59705187731,-9083.492449444519,36183.104602432795
AION,1824548076.138337,115613114.04419231,6.765214394263364,11561.311404419232,-2319.968623383922,9241.34278103531
HOT,331946690393.4871,21955429491.959167,7.082596273232866,2195542.9491959168,-422080.358649118,1773462.590546799
NULS,507061524.5297796,32130127.251543403,6.765214394263364,3213.0127251543404,-644.7442204559998,2568.2685046983406
ARDR,2022971291.2440846,128186269.06107163,6.765214394263364,12818.626906107163,-2572.269803723657,10246.357102383507
ELF,1102570940.9627466,69864785.481089,6.765214394263364,6986.4785481089,-1401.9526377744608,5584.52591033444
WAN,424591347.5903889,26904376.230546236,6.765214394263408,2690.4376230546236,-539.8808708043676,2150.556752250256
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.650000013,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.4803730349812958e-12,9.743084403469857e-15
BCH,20982433.290000014,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.4800977630799441e-12,1.0018356304821569e-14
BSV,20982141.460000016,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.4800771774345986e-12,1.003894195016709e-14
LTC,83880542.21000005,5.960464477539063e-08,6.661338147750939e-14,5.960464477539063e-12,-5.916921129930295e-12,4.3543347608767816e-14
XLM,50000000000.00003,3.0517578125e-05,6.661338147750939e-14,3.0517578125e-09,-3.5269926576755583e-09,-4.752348451755581e-10
DASH,17600805.030000012,1.1175870895385742e-08,6.661338147750939e-14,1.1175870895385743e-12,-1.241558202199781e-12,-1.2397111266120668e-13
XMR,22466083.470000014,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.5847542289083245e-12,-9.46381095235588e-14
ZEC,20924230.740000013,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.4759921637497842e-12,1.4123955634981527e-14
DOGE,280666706295.7102,0.00018310546875,6.661338147750939e-14,1.8310546875000002e-08,-1.9798188247179034e-08,-1.4876413721790321e-09
IOT,2779530283.280002,,,,-1.960676580183085e-10,
BTG,20983114.730000015,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.480145831757477e-12,9.970287627288648e-15
MONA,105082725.00000007,7.450580596923828e-08,6.661338147750939e-14,7.450580596923828e-12,-7.412519990470796e-12,3.8060606453032136e-14
ZEN,20865535.360000014,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.471851800263795e-12,1.8264319120970748e-14
BCD,210000000.00000015,1.4901161193847656e-07,6.661338147750939e-14,1.4901161193847657e-11,-1.4813369162237345e-11,8.77920316103112e-14
DGB,21000000000.000015,1.52587890625e-05,6.661338147750939e-14,1.52587890625e-09,-1.4813369162237345e-09,4.4541990026265576e-11
XZC,21347303.340000015,1.4901161193847656e-08,6.661338147750939e-14,1.4901161193847657e-12,-1.5058356428270586e-12,-1.5719523442292877e-14
NANO,133248289.00000009,8.940696716308594e-08,6.661338147750939e-14,8.940696716308595e-12,-9.399314739016616e-12,-4.586180227080219e-13
XVG,16500000000.000011,1.1444091796875e-05,6.661338147750939e-14,1.1444091796875001e-09,-1.163907577032934e-09,-1.9498397345433993e-11
PIVX,175458680.40000013,1.1920928955078125e-07,6.661338147750939e-14,1.1920928955078126e-11,-1.2376829549924848e-11,-4.559005948467226e-13
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,1000000000.0,0.0,0.0,0.0,-0.0,0.0
BNB,100000000.0,0.0,0.0,0.0,-0.0,0.0
TRX,104145119673.46,0.0,0.0,0.0,-0.0,0.0
DASH,17600805.03,0.0,0.0,0.0,-0.0,0.0
XMR,22466083.47,0.0,0.0,0.0,-0.0,0.0
ETC,194571423.67,0.0,0.0,0.0,-0.0,0.0
ICX,4105532970.53,0.0,0.0,0.0,-0.0,0.0
NEO,100000000.0,0.0,0.0,0.0,-0.0,0.0
ZEC,20924230.74,0.0,0.0,0.0,-0.0,0.0
DOGE,280666706295.71,0.0,0.0,0.0,-0.0,0.0
IOT,2779530283.28,,,,-0.0,
ONT,1000000000.0,0.0,0.0,0.0,-0.0,0.0
XEM,8999999999.0,0.0,0.0,0.0,-0.0,0.0
RVN,20754957265.63,0.0,0.0,0.0,-0.0,0.0
VET,86716263400.0,0.0,0.0,0.0,-0.0,0.0
DCR,20619744.270000003,0.0,0.0,0.0,-0.0,0.0
LSK,231538505.47,0.0,0.0,0.0,-0.0,0.0
BAT,1500000000.0,0.0,0.0,0.0,-0.0,0.0
ZRX,1000000000.0,0.0,0.0,0.0,-0.0,0.0
QTUM,107823401.54,0.0,0.0,0.0,-0.0,0.0
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,1000000000.0,0.0,0.0,0.0,-0.0,0.0
BNB,100000000.0,0.0,0.0,0.0,-0.0,0.0
TRX,104145119673.46,0.0,0.0,0.0,-0.0,0.0
VET,86716263400.0,0.0,0.0,0.0,-0.0,0.0
BAT,1500000000.0,0.0,0.0,0.0,-0.0,0.0
ZRX,1000000000.0,0.0,0.0,0.0,-0.0,0.0
NMR,9248182.0,0.0,0.0,0.0,-0.0,0.0
SNT,6804870174.89,0.0,0.0,0.0,-0.0,0.0
MCO,22111377.4,0.0,0.0,0.0,-0.0,0.0
REP,11000000.0,0.0,0.0,0.0,-0.0,0.0
KNC,178212585.95999998,0.0,0.0,0.0,-0.0,0.0
ZIL,20999982720.4,0.0,0.0,0.0,-0.0,0.0
OMG,140245398.25,0.0,0.0,0.0,-0.0,0.0
AION,901012592.0,0.0,0.0,0.0,-0.0,0.0
DGD,2000000.0,0.0,0.0,0.0,-0.0,0.0
AE,503616445.26,0.0,0.0,0.0,-0.0,0.0
IOST,12013965608.8475,0.0,0.0,0.0,-0.0,0.0
GNT,1000000000.0,0.0,0.0,0.0,-0.0,0.0
FUN,11000000000.0,0.0,0.0,0.0,-0.0,0.0
CVC,1000000000.0,0.0,0.0,0.0,-0.0,0.0
