,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BCD,210000000.0,0.0,0.0,0.0,459.35880791822046,459.35880791822046
XZC,21347303.34,0.0,0.0,0.0,46.695580069195465,46.695580069195465
SNT,6804870174.89,0.0,0.0,0.0,14885.128817027253,14885.128817027253
NULS,250401085.34,0.0,0.0,0.0,547.7330669676713,547.7330669676713
BTS,3527780933.67,0.0,0.0,0.0,7716.748782320371,7716.748782320371
THETA,1000000000.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
ARK,381936707.22,0.0,0.0,0.0,835.457097756141,835.457097756141
GAS,60464204.03,0.0,0.0,0.0,132.26078421402315,132.26078421402315
XVG,16500000000.0,0.0,0.0,0.0,36092.47776500304,36092.47776500304
IOST,12013965608.0,0.0,0.0,0.0,26279.62342886371,26279.62342886371
WAVES,99000000.0,0.0,0.0,0.0,216.5548665900182,216.5548665900182
MAID,452552412.0,0.0,0.0,0.0,989.9235071277875,989.9235071277875
STORJ,425000000.0,0.0,0.0,0.0,929.6547303106842,929.6547303106842
ARDR,998999495.0,0.0,0.0,0.0,2185.2343673052587,2185.2343673052587
QASH,1000000000.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
RCN,1000000000.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
GXC,100000000.0,0.0,0.0,0.0,218.7422894848669,218.7422894848669
STEEM,352682261.0,3299485.0,0.944375403325548,329.9485,771.4652523183938,1101.4137523183938
WAN,209675017.96,0.0,0.0,0.0,458.64793476350985,458.64793476350985
AION,641095291.0,0.0,0.0,0.0,1402.3465173130696,1402.3465173130696
PIVX,175458680.4,0.0,0.0,0.0,383.80233460689544,383.80233460689544
GNT,1000000000.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
ELF,544480199.0,0.0,0.0,0.0,1191.0084530843592,1191.0084530843592
FUN,11000000000.0,0.0,0.0,0.0,24061.651843335356,24061.651843335356
KNC,178212585.95999998,0.0,0.0,0.0,389.8262906790904,389.8262906790904
CVC,1000000000.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
WTC,43033578.0,291375.0,0.6817032804790069,29.137500000000003,94.13263376445599,123.27013376445599
NAS,51952589.0,0.0,0.0,0.0,113.6422826252631,113.6422826252631
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,1000000000.0,0.0,0.0,0.0,-2.034671896960871,-2.034671896960871
TRX,104145119673.46,0.0,0.0,0.0,-211.9011482052158,-211.9011482052158
BNB,100000000.0,0.0,0.0,0.0,-0.20346718969608707,-0.20346718969608707
VET,86716263400.0,0.0,0.0,0.0,-176.43914414943654,-176.43914414943654
BAT,1500000000.0,0.0,0.0,0.0,-3.0520078454413064,-3.0520078454413064
ZRX,1000000000.0,0.0,0.0,0.0,-2.034671896960871,-2.034671896960871
REP,11000000.0,0.0,0.0,0.0,-0.022381390866569578,-0.022381390866569578
ZIL,20999982720.4,0.0,0.0,0.0,-42.728074677861784,-42.728074677861784
OMG,140245398.25,0.0,0.0,0.0,-0.2853533704973603,-0.2853533704973603
MCO,22111377.4,0.0,0.0,0.0,-0.044989398198875735,-0.044989398198875735
AE,503616445.26,0.0,0.0,0.0,-1.0246942280178548,-1.0246942280178548
SNT,6804870174.89,0.0,0.0,0.0,-13.845678107315889,-13.845678107315889
IOST,12013965608.0,0.0,0.0,0.0,-24.44447819365202,-24.44447819365202
QASH,1000000000.0,0.0,0.0,0.0,-2.034671896960871,-2.034671896960871
AION,641095291.0,0.0,0.0,0.0,-1.3044185718716514,-1.3044185718716514
GNT,1000000000.0,0.0,0.0,0.0,-2.034671896960871,-2.034671896960871
FUN,11000000000.0,0.0,0.0,0.0,-22.38139086656958,-22.38139086656958
KNC,178212585.95999998,0.0,0.0,0.0,-0.3626041403375354,-0.3626041403375354
CVC,1000000000.0,0.0,0.0,0.0,-2.034671896960871,-2.034671896960871
WTC,43033578.0,291375.0,0.6817032804790069,29.137500000000003,-0.08755921178227359,29.04994078821773
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,62733727011.1884,4902329531.355148,8.476934234668398,490232.95313551486,422625.2432034281,912858.196338943
ETH,93686314.16714619,641390.4108166248,0.6893341247678597,64.13904108166248,631.1469634613198,695.2860045429824
EOS,2836248699.455878,-502710236.7144737,-15.055897551440445,-50271.02367144737,19107.270578379113,-31163.75309306826
XTZ,3993215707.369351,-707776583.1637807,-15.055897551440422,-70777.65831637807,26901.53829358386,-43876.12002279422
ADA,87208132651.5269,-15457185054.712204,-15.055897551440445,-1545718.5054712205,587504.680928572,-958213.8245426485
NEO,207569112.35396793,-36790538.723242015,-15.055897551440422,-3679.0538723242016,1398.3538165119705,-2280.700055812231
ETC,403870177.0062972,-71583874.9696747,-15.055897551440445,-7158.387496967471,2720.7969287311203,-4437.59056823635
ONT,2075691123.5396788,-367905387.2324207,-15.055897551440445,-36790.53872324207,13983.538165119706,-22807.000558122363
VET,179996178205.90872,-31903380465.525635,-15.055897551440466,-3190338.0465525636,1212600.178790473,-1977737.8677620906
RVN,43080880565.71357,-7635860589.80394,-15.055897551440422,-763586.058980394,290227.73703936563,-473358.3219410284
DCR,42800220.150897175,-7586115.000287823,-15.055897551440411,-758.6115000287824,288.33698095455344,-470.274519074229
XEM,18681220109.78142,-3311148484.7238693,-15.0558975514404,-331114.84847238695,125851.84347209381,-205263.00500029314
ZRX,2075691123.5396793,-367905387.2324197,-15.055897551440411,-36790.538723241974,13983.538165119704,-22807.000558122272
QTUM,223808077.4864326,-39668810.29629043,-15.055897551440422,-3966.881029629043,1507.7526505276169,-2459.128379101426
LSK,480602420.56172246,-85184263.51415616,-15.055897551440422,-8518.426351415617,3237.727527934523,-5280.698823481094
KMD,415138224.70793575,-73581077.44648409,-15.055897551440435,-7358.10774464841,2796.707633023941,-4561.400111624469
ZIL,43589477727.22093,-7726006774.622902,-15.055897551440435,-772600.6774622903,293654.0598375678,-478946.6176247225
NULS,519755310.16493964,-92123908.26543105,-15.055897551440435,-9212.390826543106,3501.4931334392854,-5710.89769310382
BTS,7322583569.811339,-1297889610.473012,-15.055897551440445,-129788.9610473012,49330.859324156074,-80458.10172314513
ARK,792782632.9305274,-140516572.16804945,-15.055897551440411,-14051.657216804946,5340.826522071022,-8710.830694733924
WAVES,205493421.23042825,-36422633.33600962,-15.055897551440435,-3642.263333600962,1384.370278346851,-2257.8930552541115
ARDR,2073614384.1921217,-367537296.0529673,-15.055897551440435,-36753.729605296736,13969.54756526781,-22784.182040028925
WAN,435220573.60759485,-77140568.67553848,-15.055897551440435,-7714.056867553848,2931.99861591582,-4782.058251638027
AION,1330715804.8717873,-235862411.28823662,-15.055897551440456,-23586.24112882366,8964.780469177023,-14621.460659646638
ELF,1130172716.0074182,-200317198.45348024,-15.055897551440422,-20031.719845348027,7613.759642868473,-12417.960202479553
WTC,89324415.86875242,-15120282.244760364,-14.476830818475161,-1512.0282244760365,601.7616803446557,-910.2665441313808
NAS,107837527.83220519,-19113637.37377177,-15.055897551440422,-1911.3637373771774,726.4810110582782,-1184.8827263188991
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.649999995,0.0,0.0,0.0,62.58553439971778,62.58553439971778
BCH,20982433.289999995,0.0,0.0,0.0,62.57389676606448,62.57389676606448
LTC,83880542.20999998,0.0,0.0,0.0,250.1488896157503,250.1488896157503
XLM,49999999999.99999,-92283354823.15994,-64.85885502057242,-9228335.482315995,149110.20066458764,-9079225.281651407
BSV,20982141.459999997,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,62.57302646946727,62.57302646946764
XMR,22466083.469999995,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,66.9984442871815,66.99844428718187
DASH,17600805.029999997,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,52.48919139763167,52.48919139763204
DOGE,280666706295.70996,-6.103515625e-05,-2.220446049250313e-14,-6.103515625e-09,837005.3779124442,837005.3779124381
ZEC,20924230.739999995,0.0,0.0,0.0,62.40032488787067,62.40032488787067
IOT,2779530283.2799997,,,,8289.12636586358,
DGB,20999999999.999996,-3.814697265625e-06,-2.220446049250313e-14,-3.814697265625e-10,62626.28427912681,62626.284279126434
BTG,20983114.729999993,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,62.5759289591673,62.57592895916693
NANO,133248288.99999999,2.9802322387695312e-08,2.220446049250313e-14,2.9802322387695314e-12,397.3735822200594,397.37358222006236
ZEN,20865535.359999996,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,62.22528329007298,62.22528329007261
MONA,105082724.99999997,1.4901161193847656e-08,2.220446049250313e-14,1.4901161193847657e-12,313.37812422263363,313.3781242226351
BCD,209999999.99999994,-2.9802322387695312e-08,-1.1102230246251565e-14,-2.9802322387695314e-12,626.2628427912681,626.2628427912651
XZC,21347303.339999996,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,63.662013693504434,63.662013693504065
XVG,16499999999.999998,1.9073486328125e-06,2.220446049250313e-14,1.9073486328125e-10,49206.366219313924,49206.36621931411
PIVX,175458680.39999998,2.9802322387695312e-08,2.220446049250313e-14,2.9802322387695314e-12,523.2535808557551,523.2535808557581
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
KMD,200000000.0,0.0,0.0,0.0,-3.79506102008667,-3.79506102008667
SC,91002491209.17,0.0,0.0,0.0,-1726.8000355935046,-1726.8000355935046
DGB,21000000000.0,0.0,0.0,0.0,-398.48140710910036,-398.48140710910036
BTG,20983114.73,0.0,0.0,0.0,-0.39816100395914716,-0.39816100395914716
NANO,133248289.0,0.0,0.0,0.0,-2.528426937885717,-2.528426937885717
REP,11000000.0,0.0,0.0,0.0,-0.20872835610476684,-0.20872835610476684
ZEN,20865535.36,0.0,0.0,0.0,-0.3959298995398804,-0.3959298995398804
ZIL,20999982720.4,0.0,0.0,0.0,-398.4810792234184,-398.4810792234184
OMG,140245398.25,0.0,0.0,0.0,-2.6611992207255315,-2.6611992207255315
MONA,105082725.0,0.0,0.0,0.0,-1.9939767676599354,-1.9939767676599354
MCO,22111377.4,0.0,0.0,0.0,-0.41957013235582674,-0.41957013235582674
AE,503616445.26,0.0,0.0,0.0,-9.556275702404191,-9.556275702404191
BCD,210000000.0,0.0,0.0,0.0,-3.9848140710910034,-3.9848140710910034
XZC,21347303.34,0.0,0.0,0.0,-0.40507159394799985,-0.40507159394799985
SNT,6804870174.89,0.0,0.0,0.0,-129.12448773737702,-129.12448773737702
NULS,250401085.34,0.0,0.0,0.0,-4.751436991806148,-4.751436991806148
BTS,3527780933.67,0.0,0.0,0.0,-66.94071954387988,-66.94071954387988
THETA,1000000000.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
ARK,381936707.22,0.0,0.0,0.0,-7.247365548554385,-7.247365548554385
GAS,60464204.03,0.0,0.0,0.0,-1.1473267191241017,-1.1473267191241017
XVG,16500000000.0,0.0,0.0,0.0,-313.0925341571503,-313.0925341571503
IOST,12013965608.0,0.0,0.0,0.0,-227.9686628779133,-227.9686628779133
WAVES,99000000.0,0.0,0.0,0.0,-1.8785552049429015,-1.8785552049429015
MAID,452552412.0,0.0,0.0,0.0,-8.587320091637016,-8.587320091637016
STORJ,425000000.0,0.0,0.0,0.0,-8.064504667684172,-8.064504667684172
ARDR,998999495.0,0.0,0.0,0.0,-18.956320212803842,-18.956320212803842
QASH,1000000000.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
RCN,1000000000.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
GXC,100000000.0,0.0,0.0,0.0,-1.897530510043335,-1.897530510043335
STEEM,352682261.0,3299485.0,0.944375403325548,329.9485,-6.692253505985667,323.25624649401436
WAN,209675017.96,0.0,0.0,0.0,-3.978647437729843,-3.978647437729843
AION,641095291.0,0.0,0.0,0.0,-12.164978745176104,-12.164978745176104
PIVX,175458680.4,0.0,0.0,0.0,-3.3293819931094255,-3.3293819931094255
GNT,1000000000.0,0.0,0.0,0.0,-18.975305100433353,-18.975305100433353
ELF,544480199.0,0.0,0.0,0.0,-10.331677897169666,-10.331677897169666
FUN,11000000000.0,0.0,0.0,0.0,-208.72835610476682,-208.72835610476682
KNC,178212585.95999998,0.0,0.0,0.0,-3.3816381913282045,-3.3816381913282045
CVC,1000000000.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
WTC,43033578.0,291375.0,0.6817032804790069,29.137500000000003,-0.8165752721132964,28.320924727886705
NAS,51952589.0,0.0,0.0,0.0,-0.9858162270324174,-0.9858162270324174
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,853412092.0717373,7032986.251874328,0.8309498903640522,703.2986251874328,40.325398663108324,743.6240238505411
TRX,110470156664.9527,-381630903.39442444,-0.3442713119615859,-38163.090339442446,5219.9320226128075,-32943.158316829635
BNB,106073291.77912939,-366441.46609173715,-0.3442713119615859,-36.64414660917372,5.012171515073921,-31.631975094099797
ICX,4354873966.918645,-15044375.208089828,-0.3442713119615859,-1504.437520808983,205.77635409087281,-1298.66116671811
BAT,1591099376.686941,-5496621.991375446,-0.3442713119615526,-549.6621991375447,75.18257272610882,-474.4796264114359
SC,96529338026.57947,-333470862.96687317,-0.3442713119615748,-33347.08629668732,4561.200942393668,-28785.88535429365
REP,11668062.09570423,-40308.56127009541,-0.3442713119616192,-4.030856127009541,0.551338866658131,-3.4795172603514097
OMG,148762910.4925245,-513917.29347348213,-0.3442713119615748,-51.39172934734822,7.029339902288479,-44.36238944505974
MCO,23454265.865886476,-81025.2555176355,-0.3442713119615859,-8.10252555176355,1.1082601596332926,-6.9942653921302576
AE,534202541.42831933,-1845459.485489726,-0.3442713119615637,-184.5459485489726,25.242120014549567,-159.30382853442305
SNT,7218149795.802022,-24935866.034505844,-0.3442713119615859,-2493.5866034505843,341.07176454359745,-2152.514838906987
THETA,1060732917.7912939,-3664414.6609175205,-0.344271311961597,-366.4414660917521,50.12171515073921,-316.3197509410129
GAS,64136371.56267001,-221565.91570822895,-0.3442713119615859,-22.156591570822897,3.0305696112078375,-19.12602195961506
IOST,12743608793.618095,-44024151.709711075,-0.3442713119615748,-4402.415170971108,602.1605620349534,-3800.2546089361545
MAID,480037240.43424773,-1658339.6933662295,-0.3442713119615748,-165.83396933662297,22.68270308504397,-143.151266251579
STORJ,450811490.0612998,-1557376.2308898568,-0.3442713119615859,-155.73762308898569,21.30172893906416,-134.43589414992152
QASH,1060732917.7912939,-3664414.6609175205,-0.344271311961597,-366.4414660917521,50.12171515073921,-316.3197509410129
RCN,1060732917.7912939,-3664414.6609169245,-0.3442713119615415,-366.44146609169246,50.121715150739206,-316.31975094095327
GXC,106073291.77912939,-366441.46609173715,-0.3442713119615859,-36.64414660917372,5.012171515073921,-31.631975094099797
STEEM,374101683.7637606,2219588.9846122265,0.5968528777730908,221.95889846122265,17.677039824560662,239.6359382857833
GNT,1060732917.7912939,-3664414.6609175205,-0.344271311961597,-366.4414660917521,50.12171515073921,-316.3197509410129
FUN,11668062095.70423,-40308561.27009392,-0.3442713119616081,-4030.856127009392,551.3388666581311,-3479.517260351261
KNC,189035956.2924825,-653044.8127518296,-0.344271311961597,-65.30448127518297,8.932320469763743,-56.37216080541922
CVC,1060732917.7912939,-3664414.6609175205,-0.344271311961597,-366.4414660917521,50.121715150739206,-316.3197509410129
