,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
STORJ,523642976.55495226,19356616.27226138,3.8384175731841275,1935.6616272261383,-707.8827337497304,1227.778893476408
AE,620506386.912872,22937200.657172084,3.8384175731841053,2293.7200657172084,-838.8267906634595,1454.8932750537488
RCN,1232101121.30577,45544979.46414423,3.8384175731841053,4554.4979464144235,-1665.606432352307,2888.8915140621166
MANA,1739697676.6612878,114370003.3822043,7.036735131166738,11437.00033822043,-2351.796934917565,9085.203403302865
GNT,1232101121.30577,45544979.46414399,3.838417573184083,4554.497946414399,-1665.6064323523071,2888.891514062092
GXC,123210112.130577,4554497.946414396,3.838417573184083,455.44979464143967,-166.5606432352307,288.88915140620895
MAID,557590360.0816038,20611505.79682839,3.8384203832908304,2061.150579682839,-753.7742432904391,1307.3763363924
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
ETH,73323086.52288172,-2510329.268885836,-3.310320711095227,-251.0329268885836,-13.237255806160139,-264.27018269474377
XRP,94312925082.75201,6139568656.211792,6.9630656073831565,613956.8656211792,-17026.61977763316,596930.2458435461
XTZ,3508396102.3189206,-41496331.25835514,-1.1689461592090722,-4149.633125835514,-633.3821839488148,-4783.015309784329
EOS,2491897410.904812,-29473468.04894495,-1.1689461592090278,-2947.346804894495,-449.87036191611134,-3397.2171668106066
ADA,76620121502.69965,-906241442.0167542,-1.1689461592090833,-90624.14420167542,-13832.480277733473,-104456.62447940889
ETC,354835966.47104114,-4196900.913590848,-1.1689461592090722,-419.6900913590849,-64.05969361283556,-483.74978497192046
NEO,182367975.61437154,-2156997.587019235,-1.1689461592090722,-215.6997587019235,-32.9234850650438,-248.6232437669673
VET,158142694091.00623,-1870467709.091217,-1.168946159209061,-187046.77090912173,-28550.016029463044,-215596.78693858476
ONT,1823679756.1437156,-21569975.87019229,-1.1689461592090722,-2156.997587019229,-329.23485065043803,-2486.232437669667
RVN,37850395404.95736,-447683927.4065094,-1.1689461592090722,-44768.39274065094,-6833.255255605918,-51601.647996256856
ZIL,38302044056.0931,-448168431.02168274,-1.1565573509324856,-44816.84310216828,-6914.792858741666,-51731.635960909945
XEM,16413117803.46976,-194129782.81015778,-1.168946159209061,-19412.978281015778,-2963.113655524708,-22376.091936540484
ZRX,1823679756.1437156,-21569975.87019229,-1.1689461592090722,-2156.997587019229,-329.23485065043803,-2486.232437669667
DCR,37603810.20205939,-444767.38635341823,-1.1689461592090278,-44.476738635341825,-6.788738425183678,-51.265477060525505
LSK,422252085.19341,-4994279.976008177,-1.16894615920905,-499.4279976008177,-76.2305452682411,-575.6585428690588
WAVES,354575866.5713153,-4193824.5244703293,-1.1689461592090389,-419.38245244703296,-64.0127369301439,-483.39518937717685
QTUM,196635354.62705314,-2325748.1694598496,-1.1689461592090722,-232.57481694598496,-35.49922150264411,-268.0740384486291
ARK,696530241.0853033,-8238365.558676004,-1.168946159209061,-823.8365558676005,-125.74687475949678,-949.5834306270973
KMD,364735951.22874314,-4313995.174038351,-1.1689461592090389,-431.3995174038351,-65.84697013008761,-497.24648753392273
NULS,456651390.2509729,-5401145.368653655,-1.16894615920905,-540.1145368653655,-82.4407639346225,-622.555300799988
BTS,6433542672.843756,-76094149.61458683,-1.1689461592090833,-7609.414961458683,-1161.4684288243052,-8770.883390282988
HOT,301377838539.6882,-3250228093.9574585,-1.0669496510530951,-325022.80939574586,-54408.72353092385,-379431.5329266697
AION,1643158424.0609775,-19434819.868179083,-1.16894615920905,-1943.4819868179084,-296.64474616128416,-2240.1267329791926
ARDR,1821855155.429295,-21548395.001483917,-1.16894615920905,-2154.839500148392,-328.9054495361881,-2483.7449496845798
ELF,992957523.1988704,-11744419.913035274,-1.1689456752376537,-1174.4419913035274,-179.26185820250245,-1353.7038495060299
WAN,382380085.6227221,-4522685.077979267,-1.16894615920905,-452.2685077979267,-69.03232322318853,-521.3008310211152
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,1000000000.0,0.0,0.0,0.0,-173.40763383156556,-173.40763383156556
TRX,104145119673.46,0.0,0.0,0.0,-18059.55877767993,-18059.55877767993
BNB,100000000.0,0.0,0.0,0.0,-17.340763383156556,-17.340763383156556
VET,86716263400.0,0.0,0.0,0.0,-15037.262050908794,-15037.262050908794
BAT,1500000000.0,0.0,0.0,0.0,-260.11145074734833,-260.11145074734833
ZIL,21002615139.56,2632419.1599998474,0.012535339647889998,263.24191599998477,-3642.013795626116,-3378.771879626131
ZRX,1000000000.0,0.0,0.0,0.0,-173.4076338315656,-173.4076338315656
KNC,178212585.95999998,0.0,0.0,0.0,-30.903422850328084,-30.903422850328084
OMG,140245398.25,0.0,0.0,0.0,-24.319622666298088,-24.319622666298088
NMR,9248182.0,0.0,0.0,0.0,-1.603705357863676,-1.603705357863676
REP,11000000.0,0.0,0.0,0.0,-1.9074839721472214,-1.9074839721472214
SNT,6804870174.89,0.0,0.0,0.0,-1180.016435558667,-1180.016435558667
MCO,22111377.4,0.0,0.0,0.0,-3.8342816356907545,-3.8342816356907545
IOST,15009539282.66929,2995567461.905342,24.934031031503267,299556.7461905342,-2602.768691909616,296953.9774986246
LRC,1069947807.9592704,,,,-185.5371177014874,
DGD,2000000.0,0.0,0.0,0.0,-0.3468152676631312,-0.3468152676631312
AION,901012592.0,0.0,0.0,0.0,-156.2424616311658,-156.2424616311658
AE,503616445.26,0.0,0.0,0.0,-87.33093613120077,-87.33093613120077
MANA,1411976376.4337554,42190644.46118212,3.080090811022318,4219.064446118212,-244.84748246344543,3974.2169636547665
GNT,1000000000.0,0.0,0.0,0.0,-173.4076338315656,-173.4076338315656
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LSK,231538505.47,0.0,0.0,0.0,-96.39498848566018,-96.39498848566018
SC,91002491209.17,0.0,0.0,0.0,-37886.50218013491,-37886.50218013491
THETA,1000000000.0,0.0,0.0,0.0,-416.3237915438212,-416.3237915438212
WAVES,194428800.0,0.0,0.0,0.0,-80.94533520131532,-80.94533520131532
KNC,178212585.95999998,0.0,0.0,0.0,-74.19413948769635,-74.19413948769635
OMG,140245398.25,0.0,0.0,0.0,-58.387495946013175,-58.387495946013175
NMR,9248182.0,0.0,0.0,0.0,-3.8502381951273192,-3.8502381951273192
QTUM,107823401.54,0.0,0.0,0.0,-44.88944734628468,-44.88944734628468
MONA,105082725.0,0.0,0.0,0.0,-43.74843849775669,-43.74843849775669
REP,11000000.0,0.0,0.0,0.0,-4.579561706982033,-4.579561706982033
BTG,20983114.73,0.0,0.0,0.0,-8.735769882792603,-8.735769882792603
SNT,6804870174.89,0.0,0.0,0.0,-2833.0293521736708,-2833.0293521736708
BCD,210000000.0,0.0,0.0,0.0,-87.42799622420245,-87.42799622420245
ZEN,20865535.36,0.0,0.0,0.0,-8.68681879366687,-8.68681879366687
ARK,381936707.22,0.0,0.0,0.0,-159.00933807959274,-159.00933807959274
NANO,133248289.0,0.0,0.0,0.0,-55.47443289320684,-55.47443289320684
KMD,200000000.0,0.0,0.0,0.0,-83.26475830876424,-83.26475830876424
NULS,250401085.34,0.0,0.0,0.0,-104.24792925543674,-104.24792925543674
GAS,60464204.03,0.0,0.0,0.0,-25.17268667444879,-25.17268667444879
XVG,16500000000.0,0.0,0.0,0.0,-6869.342560473049,-6869.342560473049
XZC,21347303.34,0.0,0.0,0.0,-8.887390265744878,-8.887390265744878
BTS,3527780933.67,0.0,0.0,0.0,-1468.6991340414959,-1468.6991340414959
HOT,165258092888.50708,170375302.89108276,0.10320289442655728,17037.530289108276,-68800.87581464426,-51763.34552553598
MCO,22111377.4,0.0,0.0,0.0,-9.205492475424357,-9.205492475424357
IOST,15009539282.66929,2995567461.905342,24.934031031503267,299556.7461905342,-6248.828303486805,293307.9178870474
LRC,1069947807.9592704,,,,-445.44472816360366,
DGD,2000000.0,0.0,0.0,0.0,-0.8326475830876423,-0.8326475830876423
AION,901012592.0,0.0,0.0,0.0,-375.112978530166,-375.112978530166
STEEM,369876095.2620906,2784625.5170906186,0.7585644850382822,278.46255170906187,-153.98821838093718,124.47433332812469
PIVX,175458680.4,0.0,0.0,0.0,-73.04762308340355,-73.04762308340355
STORJ,425000000.0,0.0,0.0,0.0,-176.937611406124,-176.937611406124
AE,503616445.26,0.0,0.0,0.0,-209.66750797446446,-209.66750797446446
RCN,1000000000.0,0.0,0.0,0.0,-416.3237915438212,-416.3237915438212
MANA,1411976376.4337554,42190644.46118212,3.080090811022318,4219.064446118212,-587.8393586072068,3631.225087511005
GNT,1000000000.0,0.0,0.0,0.0,-416.3237915438212,-416.3237915438212
ARDR,998999495.0,0.0,0.0,0.0,-415.9072575087626,-415.9072575087626
ELF,544480202.6527623,2.6662962436676025,4.89695728411732e-07,0.0002666296243667603,-226.6800623889461,-226.67979575932173
GXC,100000000.0,0.0,0.0,0.0,-41.632379154382114,-41.632379154382114
MAID,452552432.9453368,12.247110843658447,2.7062303287195277e-06,0.0012247110843658447,-188.4083447561835,-188.40712004509913
WAN,209675017.96,0.0,0.0,0.0,-87.29269846912601,-87.29269846912601
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0,0.0
ETH,135135633.79999998,0.0,0.0,0.0,-0.0,0.0
XRP,100000000000.0,0.0,0.0,0.0,-0.0,0.0
BCH,20982433.29,0.0,0.0,0.0,-0.0,0.0
XTZ,1923800541.46,0.0,0.0,0.0,-0.0,0.0
LINK,1000000000.0,0.0,0.0,0.0,-0.0,0.0
LTC,83880542.21,0.0,0.0,0.0,-0.0,0.0
BSV,20982141.46,0.0,0.0,0.0,-0.0,0.0
EOS,1366411730.19,0.0,0.0,0.0,-0.0,0.0
XLM,50000000000.0,0.0,0.0,0.0,-0.0,0.0
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.14741073355835652,-0.14741073355835652
ETH,135135633.79999998,0.0,0.0,0.0,-0.9492101546718297,-0.9492101546718297
XRP,100000000000.0,0.0,0.0,0.0,-702.4129224691807,-702.4129224691807
BCH,20982433.29,0.0,0.0,0.0,-0.14738332287743527,-0.14738332287743527
XTZ,1923800541.46,0.0,0.0,0.0,-13.513023605747108,-13.513023605747108
LINK,1000000000.0,0.0,0.0,0.0,-7.024129224691806,-7.024129224691806
LTC,83880542.21,0.0,0.0,0.0,-0.5891877679202556,-0.5891877679202556
BSV,20982141.46,0.0,0.0,0.0,-0.14738127302580364,-0.14738127302580364
EOS,1366411730.19,0.0,0.0,0.0,-9.597852566989276,-9.597852566989276
XLM,50000000000.0,0.0,0.0,0.0,-351.2064612345903,-351.2064612345903
ADA,42014022058.74,0.0,0.0,0.0,-295.11192018964186,-295.11192018964186
TRX,104145119673.46,0.0,0.0,0.0,-731.5287787073761,-731.5287787073761
BNB,100000000.0,0.0,0.0,0.0,-0.7024129224691807,-0.7024129224691807
XMR,22466083.47,0.0,0.0,0.0,-0.15780467346599253,-0.15780467346599253
DASH,17600805.03,0.0,0.0,0.0,-0.12363032898932555,-0.12363032898932555
ICX,4105532970.53,0.0,0.0,0.0,-28.837794121235543,-28.837794121235543
ETC,194571423.67,0.0,0.0,0.0,-1.3666948232903382,-1.3666948232903382
ZEC,20924230.74,0.0,0.0,0.0,-0.14697450064502868,-0.14697450064502868
NEO,100000000.0,0.0,0.0,0.0,-0.7024129224691806,-0.7024129224691806
VET,86716263400.0,0.0,0.0,0.0,-609.1062400040124,-609.1062400040124
DOGE,280666706295.71,0.0,0.0,0.0,-1971.4392140896884,-1971.4392140896884
ONT,1000000000.0,0.0,0.0,0.0,-7.024129224691807,-7.024129224691807
IOT,2779530283.28,,,,-19.523779893702944,
RVN,20754957265.63,0.0,0.0,0.0,-145.78550188674126,-145.78550188674126
BAT,1500000000.0,0.0,0.0,0.0,-10.53619383703771,-10.53619383703771
DGB,21000000000.0,0.0,0.0,0.0,-147.50671371852795,-147.50671371852795
ZIL,21002615139.56,2632419.1599998474,0.012535339647889998,263.24191599998477,-147.52508279673796,115.71683320324681
XEM,8999999999.0,0.0,0.0,0.0,-63.21716301520214,-63.21716301520214
ZRX,1000000000.0,0.0,0.0,0.0,-7.024129224691807,-7.024129224691807
DCR,20619744.270000003,0.0,0.0,0.0,-0.14483574833257842,-0.14483574833257842
LSK,231538505.47,0.0,0.0,0.0,-1.6263563829132908,-1.6263563829132908
SC,91002491209.17,0.0,0.0,0.0,-639.2132580220901,-639.2132580220901
THETA,1000000000.0,0.0,0.0,0.0,-7.024129224691807,-7.024129224691807
WAVES,194428800.0,0.0,0.0,0.0,-1.3656930162017584,-1.3656930162017584
KNC,178212585.95999998,0.0,0.0,0.0,-1.2517882332495365,-1.2517882332495365
OMG,140245398.25,0.0,0.0,0.0,-0.9851018004763661,-0.9851018004763661
NMR,9248182.0,0.0,0.0,0.0,-0.06496042546146873,-0.06496042546146873
QTUM,107823401.54,0.0,0.0,0.0,-0.7573655058627937,-0.7573655058627937
MONA,105082725.0,0.0,0.0,0.0,-0.7381146396827524,-0.7381146396827524
REP,11000000.0,0.0,0.0,0.0,-0.07726542147160986,-0.07726542147160986
BTG,20983114.73,0.0,0.0,0.0,-0.14738810940005415,-0.14738810940005415
SNT,6804870174.89,0.0,0.0,0.0,-47.79828746567851,-47.79828746567851
BCD,210000000.0,0.0,0.0,0.0,-1.4750671371852795,-1.4750671371852795
ZEN,20865535.36,0.0,0.0,0.0,-0.1465622167110163,-0.1465622167110163
ARK,381936707.22,0.0,0.0,0.0,-2.6827727871665608,-2.6827727871665608
NANO,133248289.0,0.0,0.0,0.0,-0.9359532009050798,-0.9359532009050798
KMD,200000000.0,0.0,0.0,0.0,-1.4048258449383613,-1.4048258449383613
NULS,250401085.34,0.0,0.0,0.0,-1.7588495814312413,-1.7588495814312413
GAS,60464204.03,0.0,0.0,0.0,-0.4247083825748511,-0.4247083825748511
XVG,16500000000.0,0.0,0.0,0.0,-115.8981322074148,-115.8981322074148
XZC,21347303.34,0.0,0.0,0.0,-0.149946217258855,-0.149946217258855
BTS,3527780933.67,0.0,0.0,0.0,-24.779589154501995,-24.779589154501995
HOT,165258092888.50708,170375302.89108276,0.10320289442655728,17037.530289108276,-1160.794199874996,15876.73608923328
MCO,22111377.4,0.0,0.0,0.0,-0.15531317219352994,-0.15531317219352994
IOST,15009539282.66929,2995567461.905342,24.934031031503267,299556.7461905342,-105.42894352455707,299451.31724700966
LRC,1069947807.9592704,,,,-7.515451666781648,
DGD,2000000.0,0.0,0.0,0.0,-0.014048258449383611,-0.014048258449383611
AION,901012592.0,0.0,0.0,0.0,-6.328828879282516,-6.328828879282516
STEEM,369876095.2620906,2784625.5170906186,0.7585644850382822,278.46255170906187,-2.5980574902453415,275.8644942188165
PIVX,175458680.4,0.0,0.0,0.0,-1.2324444447234995,-1.2324444447234995
STORJ,425000000.0,0.0,0.0,0.0,-2.9852549204940177,-2.9852549204940177
AE,503616445.26,0.0,0.0,0.0,-3.5374669911861676,-3.5374669911861676
RCN,1000000000.0,0.0,0.0,0.0,-7.024129224691808,-7.024129224691808
MANA,1411976376.4337554,42190644.46118212,3.080090811022318,4219.064446118212,-9.917904530282781,4209.146541587929
GNT,1000000000.0,0.0,0.0,0.0,-7.024129224691806,-7.024129224691806
ARDR,998999495.0,0.0,0.0,0.0,-7.0171015482818575,-7.0171015482818575
ELF,544480202.6527623,2.6662962436676025,4.89695728411732e-07,0.0002666296243667603,-3.8244993037193846,-3.824232674095018
GXC,100000000.0,0.0,0.0,0.0,-0.7024129224691805,-0.7024129224691805
MAID,452552432.9453368,12.247110843658447,2.7062303287195277e-06,0.0012247110843658447,-3.17878676995672,-3.177562058872354
WAN,209675017.96,0.0,0.0,0.0,-1.4727844213406158,-1.4727844213406158
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.650000002,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,-3.2003408366181116e-13,5.249494618438026e-14
BCH,20982433.290000003,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-3.1997457407292694e-13,-6.925036039191183e-13
LTC,83880542.21000001,0.0,0.0,0.0,-1.2791481519658828e-12,-1.2791481519658828e-12
BSV,20982141.460000005,0.0,0.0,0.0,-3.1997012377020646e-13,-3.1997012377020646e-13
XLM,50000000000.00001,-7.62939453125e-06,-1.1102230246251565e-14,-7.62939453125e-10,-7.624820478409988e-10,-1.5254215009659988e-09
XMR,22466083.470000003,-3.725290298461914e-09,-1.1102230246251565e-14,-3.725290298461914e-13,-3.4259970662344817e-13,-7.151287364696396e-13
DASH,17600805.030000005,0.0,0.0,0.0,-2.6840595725849104e-13,-2.6840595725849104e-13
ZEC,20924230.740000002,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,-3.1908700608265556e-13,5.344202376353586e-14
DOGE,280666706295.7101,0.0,0.0,0.0,-4.280066499542822e-09,-4.280066499542822e-09
IOT,2779530283.2800007,,,,-4.2386838848628125e-11,
DGB,21000000000.000004,0.0,0.0,0.0,-3.202424600932195e-10,-3.202424600932195e-10
MONA,105082725.00000003,-1.4901161193847656e-08,-1.1102230246251565e-14,-1.4901161193847657e-12,-1.6024738270142505e-12,-3.092589946399016e-12
BTG,20983114.730000004,0.0,0.0,0.0,-3.1998496578826054e-13,-3.1998496578826054e-13
BCD,210000000.00000006,-2.9802322387695312e-08,-1.1102230246251565e-14,-2.9802322387695314e-12,-3.2024246009321956e-12,-6.182656839701727e-12
ZEN,20865535.360000003,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-3.1819192261183146e-13,-6.907209524580229e-13
NANO,133248289.00000006,1.4901161193847656e-08,2.220446049250313e-14,1.4901161193847657e-12,-2.031988565360585e-12,-5.418724459758192e-13
XVG,16500000000.000004,0.0,0.0,0.0,-2.516190757875296e-10,-2.516190757875296e-10
XZC,21347303.340000004,0.0,0.0,0.0,-3.2553871133132386e-13,-3.2553871133132386e-13
PIVX,175458680.40000004,0.0,0.0,0.0,-2.6756818788574268e-12,-2.6756818788574268e-12
