,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
ETH,75833415.79176755,-3948896.127583444,-4.94958848970839,-394.8896127583444,124.76385194637635,-270.12576081196806
XRP,88173356426.54022,10715446145.991562,13.833895217648863,1071544.6145991562,145065.9642844439,1216610.5788836002
XTZ,3549892433.5772753,-240205892.4830904,-6.337721922184891,-24020.589248309043,5840.41018572287,-18180.179062586172
EOS,2521370878.9537573,-170610280.05562496,-6.337721922184903,-17061.028005562497,4148.249683325509,-12912.778322236987
ADA,77526362944.7164,-5245874220.289444,-6.337721922184891,-524587.4220289445,127549.14924227475,-397038.2727866697
ETC,359032867.384632,-24294203.825770974,-6.33772192218488,-2429.4203825770974,590.6937336603801,-1838.7266489167173
NEO,184524973.20139074,-12486008.15450415,-6.337721922184891,-1248.600815450415,303.5870954319671,-945.0137200184479
ONT,1845249732.0139077,-124860081.54504108,-6.33772192218488,-12486.008154504108,3035.8709543196715,-9450.137200184437
VET,160013161800.09744,-10827399719.405273,-6.33772192218488,-1082739.9719405274,263259.385323194,-819480.5866173335
RVN,38298079332.36387,-2591465656.6504135,-6.337721922184891,-259146.56566504136,63009.37192087217,-196137.1937441692
XEM,16607247586.279919,-1123740733.7805138,-6.337721922184903,-112374.07337805138,27322.838585841175,-85051.2347922102
ZIL,38750212487.11479,-2622059554.9136047,-6.337721922184891,-262205.9554913605,63753.23758207736,-198452.71790928315
ZRX,1845249732.0139081,-124860081.54504061,-6.337721922184847,-12486.008154504061,3035.8709543196724,-9450.137200184388
DCR,38048577.58841281,-2574582.950990103,-6.337721922184903,-257.45829509901034,62.598882714792474,-194.85941238421788
LSK,427246365.16941816,-28909916.673801184,-6.33772192218488,-2890.9916673801185,702.9210235629592,-2188.070643817159
WAVES,358769691.0957856,-24276395.822704613,-6.3377219221849135,-2427.6395822704612,590.2607466032284,-1837.3788356672328
QTUM,198961102.796513,-13462838.708748132,-6.33772192218488,-1346.2838708748134,327.337932931233,-1018.9459379435804
KMD,369049946.4027815,-24972016.30900842,-6.337721922184924,-2497.2016309008422,607.1741908639342,-1890.027440036908
HOT,304628066633.6456,-18624738751.287354,-5.761663453812504,-1862473.8751287356,501185.0067331005,-1361288.868395635
AION,1662593243.9291565,-112500505.71022892,-6.33772192218488,-11250.050571022892,2735.357957529081,-8514.692613493811
ARK,704768606.6439793,-47688648.40853381,-6.337721922184891,-4768.864840853382,1159.5105558376945,-3609.3542850156873
BTS,6509636822.458342,-440479015.0510769,-6.337721922184869,-44047.90150510769,10709.887669731486,-33338.01383537621
NULS,462052535.61962664,-31265099.93451935,-6.337721922184903,-3126.5099934519353,760.1853819138272,-2366.324611538108
ARDR,1843403550.4307787,-124735158.4091556,-6.3377219221849135,-12473.515840915561,3032.8335502505197,-9440.682290665041
ELF,1004701943.1119055,-67983842.16997051,-6.33772192218488,-6798.384216997051,1652.9716243410785,-5145.412592655973
WAN,386902770.70070136,-26180039.84044361,-6.337721922184891,-2618.0039840443615,636.5462968712195,-1981.457687173142
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0,0.0
ETH,135135633.79999998,0.0,0.0,0.0,-0.0,0.0
XRP,100000000000.0,0.0,0.0,0.0,-0.0,0.0
XTZ,1923800541.46,0.0,0.0,0.0,-0.0,0.0
BCH,20982433.29,0.0,0.0,0.0,-0.0,0.0
LINK,1000000000.0,,,,-0.0,
BSV,20982141.46,0.0,0.0,0.0,-0.0,0.0
LTC,83880542.21,0.0,0.0,0.0,-0.0,0.0
XLM,50000000000.0,0.0,0.0,0.0,-0.0,0.0
EOS,1366411730.19,0.0,0.0,0.0,-0.0,0.0
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,679498023.3447757,-5699495.639619708,-0.8318033095139565,-569.9495639619709,-100.66699131133639,-670.6165552733072
BNB,118655614.18416257,571728.8629498482,0.4841717914299881,57.17288629498482,-17.578717335072596,39.594168959912224
TRX,123574031391.37512,595427708.5268402,0.4841717914299881,59542.77085268402,-18307.37620567062,41235.3946470134
ICX,4871445361.715667,23472516.970443726,0.4841717914300103,2347.2516970443726,-721.7000359876783,1625.5516610566942
BAT,1779834212.7624385,8575932.944247961,0.4841717914300103,857.5932944247961,-263.680760026089,593.9125343987071
THETA,1186556141.8416257,5717288.62949872,0.4841717914300103,571.728862949872,-175.78717335072596,395.941689599146
OMG,166409038.65856233,801823.4207542837,0.4841717914300325,80.18234207542837,-24.653342133814355,55.52899994161401
SC,107979564867.12921,520287508.24620056,0.4841717914299659,52028.75082462006,-15997.07069753428,36031.68012708578
NMR,10973487.152969172,52874.52579213679,0.4841717914300325,5.287452579213679,-1.6257117724130639,3.6617408068006148
SNT,8074360500.450627,38905406.87611294,0.4841717914300103,3890.540687611294,-1196.2088930625735,2694.3317945487206
REP,13052117.560257884,62890.17492448911,0.4841717914300325,6.289017492448911,-1.933658906857986,4.355358585590926
KNC,211459238.4243167,1018892.7913427055,0.4841717914300325,101.88927913427055,-31.32748674143168,70.56179239283887
MCO,26236390.65854812,126417.1265915744,0.4841717914300103,12.64171265915744,-3.8868965320371247,8.754816127120314
GAS,71744172.6533617,345691.3061924279,0.4841717914300325,34.56913061924279,-10.628831515335277,23.940299103907513
DGD,2373112.283683252,,,,-0.35157434670145205,
RCN,1186556141.8416257,5717288.629498959,0.4841717914300325,571.7288629498959,-175.78717335072596,395.9416895991699
STEEM,435574638.04359907,2702371.751506269,0.6242884938446824,270.2371751506269,-64.52997182763711,205.7072033229898
AE,597569186.2556999,2879320.5761135817,0.4841717914300103,287.9320576113582,-88.52931136519602,199.40274624616217
MAID,536978854.2847754,2587402.8724600673,0.4841774443850033,258.74028724600674,-79.55291082756973,179.187376418437
IOST,14255252051.839682,68685901.6125946,0.4841615714842762,6868.590161259461,-2111.9021470873695,4756.688014172091
STORJ,504286360.28269094,2429847.6675369143,0.4841717914300103,242.98476675369145,-74.70954867405854,168.2752180796329
MANA,1625327673.2790837,7371590.447966576,0.4556112818011604,737.1590447966576,-240.79076191961386,496.3682828770437
GXC,118655614.1841626,571728.8629499078,0.4841717914300325,57.17288629499078,-17.5787173350726,39.59416895991818
GNT,1186556141.841626,5717288.629498959,0.4841717914300325,571.7288629498959,-175.787173350726,395.9416895991699
FUN,13052117560.257883,62890174.92448807,0.4841717914300325,6289.017492448807,-1933.6589068579858,4355.358585590821
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0048844724571411174,-0.0048844724571411174
ETH,135135633.79999998,0.0,0.0,0.0,-0.0314521930975791,-0.0314521930975791
XRP,100000000000.0,0.0,0.0,0.0,-23.27453700637404,-23.27453700637404
XTZ,1923800541.46,0.0,0.0,0.0,-0.4477556689509318,-0.4477556689509318
BCH,20982433.29,0.0,0.0,0.0,-0.004883564200918795,-0.004883564200918795
LINK,1000000000.0,0.0,0.0,0.0,-0.2327453700637404,-0.2327453700637404
BSV,20982141.46,0.0,0.0,0.0,-0.004883496278837451,-0.004883496278837451
LTC,83880542.21,0.0,0.0,0.0,-0.019522807837813645,-0.019522807837813645
XLM,50000000000.0,0.0,0.0,0.0,-11.63726850318702,-11.63726850318702
EOS,1366411730.19,0.0,0.0,0.0,-0.31802600380250734,-0.31802600380250734
ADA,42014022058.74,0.0,0.0,0.0,-9.778569111927592,-9.778569111927592
BNB,100000000.0,0.0,0.0,0.0,-0.02327453700637404,-0.02327453700637404
TRX,104145119673.46,0.0,0.0,0.0,-24.23929441873198,-24.23929441873198
XMR,22466083.47,0.0,0.0,0.0,-0.0052288769111080305,-0.0052288769111080305
ICX,4105532970.53,0.0,0.0,0.0,-0.9555437905348924,-0.9555437905348924
ETC,194571423.67,0.0,0.0,0.0,-0.04528559800590297,-0.04528559800590297
DASH,17600805.03,0.0,0.0,0.0,-0.004096505880127095,-0.004096505880127095
NEO,100000000.0,0.0,0.0,0.0,-0.023274537006374038,-0.023274537006374038
ZEC,20924230.74,0.0,0.0,0.0,-0.004870017826880392,-0.004870017826880392
DOGE,280666706295.71,0.0,0.0,0.0,-65.32387642136615,-65.32387642136615
IOT,2779530283.28,,,,-0.6469228043853767,
ONT,1000000000.0,0.0,0.0,0.0,-0.23274537006374038,-0.23274537006374038
VET,86716263400.0,0.0,0.0,0.0,-20.182808815577786,-20.182808815577786
RVN,20754957265.63,0.0,0.0,0.0,-4.830620209446173,-4.830620209446173
XEM,8999999999.0,0.0,0.0,0.0,-2.094708330340918,-2.094708330340918
ZIL,20999982720.4,0.0,0.0,0.0,-4.887648749591651,-4.887648749591651
DGB,21000000000.0,0.0,0.0,0.0,-4.887652771338548,-4.887652771338548
ZRX,1000000000.0,0.0,0.0,0.0,-0.23274537006374038,-0.23274537006374038
BAT,1500000000.0,0.0,0.0,0.0,-0.3491180550956106,-0.3491180550956106
DCR,20619744.270000003,0.0,0.0,0.0,-0.004799150010740841,-0.004799150010740841
LSK,231538505.47,0.0,0.0,0.0,-0.05388951513962053,-0.05388951513962053
THETA,1000000000.0,0.0,0.0,0.0,-0.23274537006374038,-0.23274537006374038
OMG,140245398.25,0.0,0.0,0.0,-0.0326414671154329,-0.0326414671154329
SC,91002491209.17,0.0,0.0,0.0,-21.180408493200552,-21.180408493200552
WAVES,194428800.0,0.0,0.0,0.0,-0.04525240300704897,-0.04525240300704897
NMR,9248182.0,0.0,0.0,0.0,-0.0021524715420068227,-0.0021524715420068227
SNT,6804870174.89,0.0,0.0,0.0,-1.583802027090483,-1.583802027090483
QTUM,107823401.54,0.0,0.0,0.0,-0.025095397492958575,-0.025095397492958575
BTG,20983114.73,0.0,0.0,0.0,-0.004883722802923772,-0.004883722802923772
MONA,105082725.0,0.0,0.0,0.0,-0.024457517717431265,-0.024457517717431265
REP,11000000.0,0.0,0.0,0.0,-0.0025601990707011446,-0.0025601990707011446
ZEN,20865535.36,0.0,0.0,0.0,-0.004856356748941261,-0.004856356748941261
KMD,200000000.0,0.0,0.0,0.0,-0.046549074012748076,-0.046549074012748076
KNC,178212585.95999998,0.0,0.0,0.0,-0.04147815426927634,-0.04147815426927634
BCD,210000000.0,0.0,0.0,0.0,-0.04887652771338548,-0.04887652771338548
NANO,133248289.0,0.0,0.0,0.0,-0.03101292233366523,-0.03101292233366523
MCO,22111377.4,0.0,0.0,0.0,-0.005146320715582025,-0.005146320715582025
GAS,60464204.03,0.0,0.0,0.0,-0.014072763542571852,-0.014072763542571852
HOT,165087717585.616,1009145335.3789978,0.6150378574966808,100914.53353789978,-38.42340192244246,100876.11013597735
XZC,21347303.34,0.0,0.0,0.0,-0.004968486015731221,-0.004968486015731221
DGD,2000000.0,,,,-0.0004654907401274808,
AION,901012592.0,0.0,0.0,0.0,-0.20970650915712993,-0.20970650915712993
ARK,381936707.22,0.0,0.0,0.0,-0.08889400026284537,-0.08889400026284537
RCN,1000000000.0,0.0,0.0,0.0,-0.2327453700637404,-0.2327453700637404
BTS,3527780933.67,0.0,0.0,0.0,-0.8210746789108317,-0.8210746789108317
NULS,250401085.34,0.0,0.0,0.0,-0.058279693271820525,-0.058279693271820525
STEEM,367091469.745,511165.31599998474,0.13944156568810318,51.116531599998474,-0.08543883997304239,51.03109276002543
XVG,16500000000.0,0.0,0.0,0.0,-3.840298606051716,-3.840298606051716
PIVX,175458680.4,0.0,0.0,0.0,-0.04083719550059355,-0.04083719550059355
AE,503616445.26,0.0,0.0,0.0,-0.11721439592222416,-0.11721439592222416
MAID,452552420.698226,25.459316313266754,5.6257168479234565e-06,0.0025459316313266754,-0.10532948062865014,-0.10278354899732346
IOST,12013971820.763948,-1221.905403137207,-1.0170702058331926e-05,-0.1221905403137207,-2.7961963173590543,-2.918386857672775
STORJ,425000000.0,0.0,0.0,0.0,-0.09891678227708968,-0.09891678227708968
MANA,1369785731.9725733,-389443.4376363754,-0.02842289399380693,-38.94434376363755,-0.3188112870959881,-39.26315505073354
GXC,100000000.0,0.0,0.0,0.0,-0.023274537006374038,-0.023274537006374038
GNT,1000000000.0,0.0,0.0,0.0,-0.2327453700637404,-0.2327453700637404
ARDR,998999495.0,0.0,0.0,0.0,-0.23251250715726474,-0.23251250715726474
ELF,544480199.986466,0.0,0.0,0.0,-0.12672524563822943,-0.12672524563822943
WAN,209675017.96,0.0,0.0,0.0,-0.048800889648221615,-0.048800889648221615
FUN,11000000000.0,0.0,0.0,0.0,-2.5601990707011444,-2.5601990707011444
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LSK,231538505.47,,,,-3.515012196873782,
THETA,1000000000.0,0.0,0.0,0.0,-15.181112920024509,-15.181112920024509
OMG,140245398.25,0.0,0.0,0.0,-2.129081227347058,-2.129081227347058
SC,91002491209.17,0.0,0.0,0.0,-1381.5190950499475,-1381.5190950499475
WAVES,194428800.0,0.0,0.0,0.0,-2.9516455677048614,-2.9516455677048614
NMR,9248182.0,0.0,0.0,0.0,-0.1403976952469381,-0.1403976952469381
SNT,6804870174.89,0.0,0.0,0.0,-103.30550253111203,-103.30550253111203
QTUM,107823401.54,0.0,0.0,0.0,-1.6368792341998846,-1.6368792341998846
BTG,20983114.73,0.0,0.0,0.0,-0.31854703412995966,-0.31854703412995966
MONA,105082725.0,0.0,0.0,0.0,-1.5952727141688825,-1.5952727141688825
REP,11000000.0,0.0,0.0,0.0,-0.16699224212026964,-0.16699224212026964
ZEN,20865535.36,0.0,0.0,0.0,-0.3167620484369243,-0.3167620484369243
KMD,200000000.0,0.0,0.0,0.0,-3.0362225840049017,-3.0362225840049017
KNC,178212585.95999998,0.0,0.0,0.0,-2.705465391228335,-2.705465391228335
BCD,210000000.0,0.0,0.0,0.0,-3.1880337132051473,-3.1880337132051473
NANO,133248289.0,0.0,0.0,0.0,-2.02285732170906,-2.02285732170906
MCO,22111377.4,0.0,0.0,0.0,-0.3356753171266779,-0.3356753171266779
GAS,60464204.03,0.0,0.0,0.0,-0.9179139089988311,-0.9179139089988311
HOT,165087717585.616,1009145335.3789978,0.6150378574966808,100914.53353789978,-2506.215282376353,98408.31825552344
XZC,21347303.34,0.0,0.0,0.0,-0.3240758225425564,-0.3240758225425564
DGD,2000000.0,,,,-0.030362225840049023,
AION,901012592.0,0.0,0.0,0.0,-13.678373901515974,-13.678373901515974
ARK,381936707.22,0.0,0.0,0.0,-5.798224280609162,-5.798224280609162
RCN,1000000000.0,0.0,0.0,0.0,-15.18111292002451,-15.18111292002451
BTS,3527780933.67,0.0,0.0,0.0,-53.555640711153764,-53.555640711153764
NULS,250401085.34,0.0,0.0,0.0,-3.8013671518432335,-3.8013671518432335
STEEM,367091469.745,511165.31599998474,0.13944156568810318,51.116531599998474,-5.572857054176606,45.543674545821865
XVG,16500000000.0,0.0,0.0,0.0,-250.48836318040446,-250.48836318040446
PIVX,175458680.4,0.0,0.0,0.0,-2.663658039950892,-2.663658039950892
AE,503616445.26,0.0,0.0,0.0,-7.645458123873402,-7.645458123873402
MAID,452552420.698226,25.459316313266754,5.6257168479234565e-06,0.0025459316313266754,-6.870249400850205,-6.8677034692188785
IOST,12013971820.763948,-1221.905403137207,-1.0170702058331926e-05,-0.1221905403137207,-182.38546282900995,-182.50765336932366
STORJ,425000000.0,0.0,0.0,0.0,-6.451972991010416,-6.451972991010416
MANA,1369785731.9725733,-389443.4376363754,-0.02842289399380693,-38.94434376363755,-20.794871873314065,-59.73921563695161
GXC,100000000.0,0.0,0.0,0.0,-1.518111292002451,-1.518111292002451
GNT,1000000000.0,0.0,0.0,0.0,-15.18111292002451,-15.18111292002451
ARDR,998999495.0,0.0,0.0,0.0,-15.16592414064246,-15.16592414064246
ELF,544480199.986466,0.0,0.0,0.0,-8.26581539871207,-8.26581539871207
WAN,209675017.96,0.0,0.0,0.0,-3.183100124158927,-3.183100124158927
FUN,11000000000.0,0.0,0.0,0.0,-166.99224212026962,-166.99224212026962
