,New Weight,Old Weight,Turnover
10 Index,,,0.07799221321240832
20 Index,,,0.23491162752324396
40 Index,,,0.27606336957250055
Total Index,,,0.09515737058200609
ETH Index,,,0.25977546809706487
Currency Index,,,0.04886242469790359
Platform Index,,,0.06961112808721417
Application Index,,,0.18841394330917627
40 Index,New Weight,Old Weight,Turnover
BTG,0.05487349117308512,0.06283649187158301,0.00796300069849789
DGB,0.03821597864543768,0.04403434750663,0.005818368861192323
SC,0.0492294009103124,0.030525009231919004,0.018704391678393398
MONA,0.040517988549328005,0.034623780770045,0.005894207779283005
KMD,0.04045446735496965,0.031909620073475004,0.008544847281494648
OMG,0.03956525789503332,0.053472246360118006,0.013906988465084688
XZC,0.03677540226365866,0.019409309947920002,0.01736609231573866
ZIL,0.036528155291137336,0.020697254175428,0.015830901115709336
BTS,0.0351677735178786,0.037288882192816,0.002121108674937401
NANO,0.033600738392684924,0.045783803766624005,0.012183065373939081
BCD,0.03375900493641347,0.039191229976209004,0.005432225039795534
REP,0.03260525671666492,0.042943459196988006,0.010338202480323085
NULS,0.03105539403790172,0.012450588597306002,0.018604805440595718
SNT,0.02885048650812923,0.020144583826881002,0.00870590268124823
WAVES,0.028608163748596913,0.039382041396078,0.01077387764748109
THETA,0.02754452284314067,0.032948440103436005,0.005403917260295335
AE,0.027419070934227997,0.020819340131447,0.006599730802780996
GAS,0.02450315295425591,0.0055930791327550005,0.01891007382150091
QASH,0.02428187482171726,0.011562572908478001,0.012719301913239257
MAID,0.024285987440761516,0.0,0.024285987440761516
ZEN,0.02402606941988755,0.011291660742087001,0.012734408677800547
ARK,0.022722129219965945,0.009220932137721,0.013501197082244945
MCO,0.0214032311758432,0.020850081336104002,0.0005531498397391976
IOST,0.019454541990989473,0.026587400107873003,0.0071328581168835295
XVG,0.01860948402762317,0.024437225044631,0.00582774101700783
ARDR,0.01805211961860316,0.024683945636285003,0.0066318260176818425
STORJ,0.017875656816945203,0.007806420395725,0.010069236421220203
GNT,0.01578817760864729,0.021089211848929,0.005301034240281711
STEEM,0.01577082268905269,0.021269831663592,0.00549900897453931
GXC,0.015467146147745218,0.0,0.0
ELF,0.013856203459864751,0.017688210970105003,0.003832007510240251
WAN,0.013903062510026274,0.009601199615712,0.004301862894314274
PIVX,0.011466932683643065,0.0050805052396,0.0063864274440430645
WTC,0.010203708832978858,0.013830715345476,0.0036270065124971423
NAS,0.008941872994319445,0.011430028170047,0.0024881551757275563
FUN,0.014856981072387247,0.0,0.014856981072387247
AION,0.013870812888124088,0.0,0.013870812888124088
CVC,0.012613146965904563,0.0,0.012613146965904563
RCN,0.011706789445458542,0.0,0.011706789445458542
KNC,0.011569541496655128,0.0,0.011569541496655128
GNO,0.0,0.0073370883952360005,0.0073370883952360005
POWR,0.0,0.008732027810853001,0.008732027810853001
QKC,0.0,0.005360666612563,0.005360666612563
QTUM,0.0,0.07645223174296001,0.07645223174296001
WAX,0.0,0.014654836819828002,0.014654836819828002
