,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17611793.000000004,55593.000000003725,0.31665736321073723,5.5593000000003725,-39.40348229672429,-33.84418229672392
XLM,34207988788.180008,15029365158.180008,78.3651916223563,1502936.5158180008,-76534.73332451691,1426401.7824934837
LTC,61082030.73000001,465169.7300000116,0.767393300025887,46.516973000001165,-136.6609700964305,-90.14399709642933
BCH,17694373.380000003,54235.38000000268,0.307454397465623,5.423538000000269,-39.58824227779986,-34.164704277799586
BSV,17691375.520000003,52689.52000000328,0.29871567530599386,5.268952000000328,-39.58153506045759,-34.312583060457264
DASH,8713552.180000002,64257.180000001565,0.7429181222284864,6.425718000000157,-19.495135961807712,-13.069417961807556
XMR,16881004.000000004,65543.00000000373,0.3897781928191124,6.554300000000373,-37.768462431106926,-31.21416243110655
ZEC,6182605.670000001,216249.67000000086,3.624484861446442,21.624967000000087,-13.83256054993789,7.792406450062197
IOT,2779530283.2800007,0.2800006866455078,1.0073675227317835e-08,2.8000068664550784e-05,-6218.740608093256,-6218.740580093187
DOGE,118740746295.71004,336614622.71003723,0.2842929701470931,33661.46227100372,-265662.8370866521,-232001.3748156484
BTG,17650275.020000003,236351.02000000328,1.3572530809253802,23.63510200000033,-39.48957947001109,-15.854477470010757
DGB,11597750786.540003,121363000.54000282,1.0575017401211584,12136.300054000283,-25948.054681272326,-13811.754627272043
BCD,189111820.03000003,35354945.03000003,22.994058008788244,3535.494503000003,-423.10650895416586,3112.3879940458373
XZC,7075940.270000003,207377.27000000328,3.0192235260854794,20.73772700000033,-15.831249388499147,4.906477611501183
ZEN,6104988.000000001,222525.00000000093,3.782854222797516,22.252500000000094,-13.658903814036098,8.593596185963996
NANO,133248289.00000003,2.9802322387695312e-08,2.220446049250313e-14,2.9802322387695314e-12,-298.1210713003669,-298.12107130036395
PIVX,56781166.000000015,1.4901161193847656e-08,2.220446049250313e-14,1.4901161193847657e-12,-127.03849456261285,-127.03849456261136
XVG,15805763453.000004,633677402.0000038,4.176600369058936,63367.740200000386,-35362.78903610196,28004.951163898426
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66718250405.57,36178214.569999695,0.05425478450395982,3617.8214569999695,-495273.7188405874,-491655.89738358743
BNB,141175529.0,-3267804.0,-2.2623432540150534,-326.78040000000004,-1047.9970447678265,-1374.7774447678266
VET,85466263400.0,30011528600.0,54.11896514921211,3001152.8600000003,-634447.0044135528,2366705.8555864478
LINK,650000000.0,300000000.0,85.71428571428572,30000.0,-4825.185242260273,25174.814757739725
MANA,1050141509.0,0.0,0.0,0.0,-7795.580479248821,-7795.580479248821
ZIL,10249349158.76,1970161767.7600002,23.79655967084029,197016.17677600004,-76084.6281594177,120931.54861658234
ZRX,924020833.33,339735429.33000004,58.14545888091362,33973.542933000004,-6859.3410592691625,27114.201873730843
BAT,1500150000.0,261083213.0,21.07095563687318,26108.3213,-11136.156371041152,14972.164928958848
OMG,140245398.25,0.25,1.782589631460496e-07,2.5e-05,-1041.092347585869,-1041.092322585869
IOST,12013965609.0,0.0,0.0,0.0,-89184.01470395271,-89184.01470395271
REP,11000000.0,0.0,0.0,0.0,-81.65698102286618,-81.65698102286618
SNT,3470483788.0,0.0,0.0,0.0,-25762.65716517097,-25762.65716517097
GNO,1104590.0,0.0,0.0,0.0,-8.199771333458886,-8.199771333458886
QASH,350000000.0,0.0,0.0,0.0,-2598.176668909378,-2598.176668909378
WTC,41007759.0,7800.0,0.01902440926830895,0.78,-304.4154362230245,-303.63543622302456
AE,301214412.5,68193940.5,29.265214302715847,6819.39405,-2236.0235968478437,4583.370453152156
POLY,408467617.0,34636030.0,9.265142701812401,3463.603,-3032.2029499840332,431.4000500159668
POWR,396829006.0,480000.0,0.12110538760881084,48.0,-2945.8053283877125,-2897.8053283877125
AION,309271154.0,17404492.0,5.963165467661402,1740.4492,-2295.8317048270837,-555.3825048270837
LRC,828954240.0,39969749.0,5.065973977427651,3996.9749,-6153.627331318587,-2156.6524313185864
GNT,963622000.0,0.0,0.0,0.0,-7153.31485156512,-7153.31485156512
PPT,53252246.0,0.0,0.0,0.0,-395.3106946406364,-395.3106946406364
MCO,15793831.0,,,,-117.24332347685048,
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,69288844009.63902,18312438809.523285,35.92336246079923,1831243.8809523287,-311837.5425116351,1519406.3384406934
BNB,97868390.85313895,-18971765.714011565,-16.237367589547937,-1897.1765714011565,-440.4610717558721,-2337.637643157029
MAID,567607666.1263546,-54177225.588588715,-8.713178192407122,-5417.722558858872,-2554.5436966877924,-7972.266255546664
LINK,815253599.8021162,334370709.0481715,69.53266907124387,33437.070904817156,-3669.085301101135,29767.98560371602
MANA,1317125608.4828868,-125717490.22748375,-8.713178192407167,-12571.749022748376,-5927.782730381639,-18499.531753130017
BAT,1881542596.527915,179125401.18573737,10.521827532982254,17912.54011857374,-8467.966637610567,9444.573480963172
STEEM,387556741.28971803,-43444201.55509788,-10.079839099270881,-4344.420155509788,-1744.2164538174522,-6088.63660932724
ICX,793133135.7432394,243236680.4105215,44.23317845599675,24323.66804105215,-3569.5311629143653,20754.136878137786
OMG,175900870.42922142,-16789450.728428572,-8.713178029680202,-1678.9450728428574,-791.6497373325383,-2470.5948101753957
SC,50171692353.068665,-4189289624.206932,-7.706427426123708,-418928.96242069325,-225799.94616238994,-644728.9085830832
IOST,15068351862.517036,-1438249598.838379,-8.713178192407145,-143824.9598838379,-67815.79172910223,-211640.75161294013
RDD,36132934031.95408,-3448829596.658394,-8.713178192407112,-344882.9596658394,-162617.8862313262,-507500.8458971656
GAS,20239276.423766367,6323384.284794986,45.44002081682124,632.3384284794987,-91.08776906889918,541.2506594105995
REP,13796599.381266585,-1316862.8995716758,-8.713178192407122,-131.6862899571676,-62.09221278786537,-193.77850274503297
SNT,4352806771.110592,-415468303.99837875,-8.713178192407112,-41546.830399837876,-19590.001621939366,-61136.83202177724
GNO,1385416.8827775687,-132235.7809307156,-8.713178192407101,-13.223578093071563,-6.235130665758928,-19.45870875883049
QASH,438982707.58575493,-41900183.168189704,-8.713178192407135,-4190.018316818971,-1975.6613159775345,-6165.679632796505
AE,377794052.46600705,57635314.80826825,18.002105839723328,5763.531480826825,-1700.2790359747141,4063.252444852111
POLY,512314915.6336032,-1311410.6855246425,-0.2553238839844485,-131.14106855246425,-2305.696199246935,-2436.8372677993993
STORJ,170309536.08101583,-16255767.331541061,-8.713178192407112,-1625.5767331541063,-766.4856869370262,-2392.0624200911325
LRC,1039704504.9711193,-44321617.29205096,-4.088611554813704,-4432.161729205096,-4679.236641953019,-9111.398371158115
GNT,1208609698.997715,-115359823.72827792,-8.713178192407122,-11535.982372827793,-5439.402024642581,-16975.384397470374
PPT,66790900.383150525,-6375082.461478569,-8.713178192407135,-637.5082461478569,-300.5954354603411,-938.103681608198
MCO,19809196.27294809,,,,-89.15217410796221,
THETA,1254236307.387871,,,,-5644.746617078669,
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17611793.0,55593.0,0.316657363210715,5.5593,-52.25523856862046,-46.69593856862046
XRP,22903314113.0,1082139903.0,4.9591277379752,108213.9903,-67955.49680755769,40258.493492442314
ETH,104875903.32,-117617.68000000715,-0.11202375049409463,-11.761768000000716,-311.1730502445818,-322.9348182445825
XLM,34207988788.18,15029365158.18,78.36519162235626,1502936.515818,-101497.13973353196,1401439.376084468
EOS,910923238.7,4678120.700000048,0.5162092029057375,467.8120700000048,-2702.763492392223,-2234.951422392218
LTC,61082030.73,465169.7299999967,0.7673933000258648,46.51697299999967,-181.23402245597345,-134.71704945597378
BCH,17694373.38,54235.37999999896,0.30745439746560077,5.423537999999896,-52.50025947353272,-47.07672147353283
ADA,30291279684.93,4364209146.93,16.832634988721917,436420.914693,-89876.03059409247,346544.8840989076
TRX,66718250405.57,36178214.569999695,0.05425478450395982,3617.8214569999695,-197957.02185598132,-194339.20039898134
BSV,17691375.52,52689.51999999955,0.29871567530597165,5.268951999999955,-52.491364644397756,-47.2224126443978
DASH,8713552.18,64257.1799999997,0.7429181222284642,6.4257179999999705,-25.853628188000098,-19.427910188000126
BNB,141175529.0,-3267804.0,-2.2623432540150534,-326.78040000000004,-418.87620118781757,-745.6566011878176
XTZ,667123116.0800003,-118189847.91999972,-15.050031431799937,-11818.984791999972,-1979.394010899509,-13798.37880289948
ONT,925000000.0,387500000.0,72.09302325581395,38750.0,-2744.530081404768,36005.469918595234
RVN,3195506428.57,222646428.57000017,7.489300827149625,22264.642857000017,-9481.257857873168,12783.384999126849
XMR,16881004.0,65543.0,0.3897781928190902,6.5543000000000005,-50.086944088988346,-43.53264408898835
ZEC,6182605.67,216249.66999999993,3.62448486144642,21.624966999999994,-18.34415918138236,3.2808078186176353
NEO,80000000.0,15000000.0,23.076923076923084,1500.0,-237.36476379716913,1262.6352362028308
ETC,109498727.21,975860.2099999934,0.8992208158304482,97.58602099999935,-324.88924400365386,-227.30322300365452
IOT,2779530283.28,0.2800002098083496,1.0073653022857343e-08,2.8000020980834962e-05,-8247.031864472949,-8247.031836472928
DOGE,118740746295.71,336614622.7100067,0.2842929701470487,33661.46227100067,-352310.8649697599,-318649.4026987592
MAID,452552412.0,0.0,0.0,0.0,-1342.7499547527395,-1342.7499547527395
VET,85466263400.0,30011528600.0,54.11896514921211,3001152.8600000003,-253583.49280709555,2747569.367192905
LINK,650000000.0,300000000.0,85.71428571428572,30000.0,-1928.5887058519995,28071.411294148
MANA,1050141509.0,0.0,0.0,0.0,-3115.8323904673475,-3115.8323904673475
XEM,8933249239.04,-66750759.959999084,-0.7416751107490627,-6675.075995999909,-26505.482444574634,-33180.55844057455
DCR,9524299.239999998,154266.23999999836,1.6463788334576623,15.426623999999837,-28.259162992951964,-12.832538992952127
ZIL,10249349158.76,1970161767.7600002,23.79655967084029,197016.17677600004,-30410.42927679727,166605.74749920276
LSK,130785946.57,15907673.569999993,13.847417056835454,1590.7673569999993,-388.0496914447154,1202.717665555284
ZRX,924020833.33,339735429.33000004,58.14545888091362,33973.542933000004,-2741.6248355879857,31231.918097412017
BAT,1500150000.0,261083213.0,21.07095563687318,26108.3213,-4451.034380129041,21657.28691987096
STEEM,308998184.0,-4696341.0,-1.4971064604968776,-469.63410000000005,-916.8160119864275,-1386.4501119864276
HOT,133214575156.0,0.0,0.0,0.0,-395255.5770780522,-395255.5770780522
QTUM,95622838.56,6342806.560000002,7.1043954822955335,634.2806560000002,-283.7186561051155,350.56199989488476
WAVES,99000000.0,-1000000.0,-1.0000000000000009,-100.0,-293.7388951989968,-393.7388951989968
BTG,17650275.02,236351.01999999955,1.357253080925358,23.635101999999957,-52.369417013467185,-28.734315013467228
DGB,11597750786.54,121363000.54000092,1.0575017401211584,12136.300054000092,-34411.21720031875,-22274.917146318658
ICX,632363400.0,232133400.0,58.00000000000001,23213.34,-1876.259863437185,21337.080136562814
OMG,140245398.25,0.25,1.782589631460496e-07,2.5e-05,-416.11644786563966,-416.11642286563966
SC,40001785993.23,436344889.23000336,1.102843484249405,43634.48892300034,-118687.68104684936,-75053.19212384903
BTS,2703260000.0,9420000.0,0.34968669260238006,942.0,-8020.733392279193,-7078.733392279193
KMD,112412165.0,556424.0,0.4974478690369599,55.6424,-333.5335874144175,-277.8911874144175
NULS,66446647.0,3371099.0,5.344541754912702,337.10990000000004,-197.15115837836098,139.95874162163906
IOST,12013965609.0,0.0,0.0,0.0,-35646.15136309498,-35646.15136309498
ELF,280000000.0,0.0,0.0,0.0,-830.7766732900919,-830.7766732900919
RDD,28808713174.0,0.0,0.0,0.0,-85477.16747308633,-85477.16747308633
BCD,189111820.03,35354945.03,22.994058008788222,3535.4945030000003,-561.1060311584214,2974.388471841579
GAS,16136733.01,6008358.01,59.322033495007844,600.8358010000001,-47.8786477422079,552.9571532577921
REP,11000000.0,0.0,0.0,0.0,-32.637655022110756,-32.637655022110756
XZC,7075940.270000001,207377.27000000142,3.019223526085457,20.73772700000014,-20.994736135392845,-0.2570091353927033
SNT,3470483788.0,0.0,0.0,0.0,-10297.13205750656,-10297.13205750656
GNO,1104590.0,0.0,0.0,0.0,-3.2773843055339387,-3.2773843055339387
QASH,350000000.0,0.0,0.0,0.0,-1038.470841612615,-1038.470841612615
ZEN,6104988.0,222525.0,3.7828542227974937,22.2525,-18.113862932556902,4.138637067443099
NANO,133248289.0,0.0,0.0,0.0,-395.3556080607741,-395.3556080607741
WTC,41007759.0,7800.0,0.01902440926830895,0.78,-121.67246286107796,-120.89246286107796
AE,301214412.5,68193940.5,29.265214302715847,6819.39405,-893.7210984420698,5925.67295155793
PIVX,56781166.0,0.0,0.0,0.0,-168.47310069647315,-168.47310069647315
POLY,408467617.0,34636030.0,9.265142701812401,3463.603,-1211.9477428499695,2251.6552571500306
STORJ,135787439.0,0.0,0.0,0.0,-402.88941731071884,-402.88941731071884
XVG,15805763453.0,633677402.0,4.1766003690588915,63367.7402,-46896.64135819092,16471.09884180908
POWR,396829006.0,480000.0,0.12110538760881084,48.0,-1177.4152909631928,-1129.4152909631928
STRAT,99265555.0,40240.0,0.04055416704900061,4.024,-294.5268126971237,-290.5028126971237
AION,309271154.0,17404492.0,5.963165467661402,1740.4492,-917.6259302310991,822.8232697689009
NAS,45500000.0,0.0,0.0,0.0,-135.00120940963996,-135.00120940963996
LRC,828954240.0,39969749.0,5.065973977427651,3996.9749,-2459.5565922032733,1537.4183077967268
GNT,963622000.0,0.0,0.0,0.0,-2859.1238552469463,-2859.1238552469463
PPT,53252246.0,0.0,0.0,0.0,-158.0025849182343,-158.0025849182343
MCO,15793831.0,,,,-46.8612370595926,
THETA,1000000000.0,,,,-2967.0595474646143,
