,New Weight,Old Weight,Turnover
10 Index,,,0.0175323951008458
20 Index,,,0.24674634181015404
40 Index,,,0.05534242737277346
Total Index,,,0.0026606749083231875
ETH Index,,,0.05447705182326951
Currency Index,,,0.0002757416497319177
Platform Index,,,0.027013018252282694
Application Index,,,0.044705920928867604
Application Index,New Weight,Old Weight,Turnover
TRX,0.25,0.294705920928861,0.044705920928861
BNB,0.25,0.22404615527502902,0.025953844724970976
LINK,0.05038322933030175,0.049602046023839004,0.0007811833064627488
MAID,0.015604527962341838,0.015374732480430002,0.00022979548191183648
MANA,0.011393473644845215,0.011219245816603001,0.00017422782824221342
SC,0.02762023962133212,0.026910476495502003,0.0007097631258301158
STEEM,0.035043492706290404,0.034375985018525006,0.0006675076877653979
GAS,0.006191071601082573,0.00610644576588,8.462583520257253e-05
REP,0.046863856978551416,0.046130698356497,0.0007331586220544126
ICX,0.025783003754744013,0.025395424228173,0.0003875795265710115
BAT,0.042625851864476184,0.041644800883989,0.0009810509804871817
OMG,0.0506699766451069,0.049898262952959,0.0007717136921478948
RDD,0.012228447885842294,0.012041451717305002,0.0001869961685372918
SNT,0.021556624806565026,0.021226983115072002,0.0003296416914930246
IOST,0.02226813793205181,0.021909074832740003,0.0003590630993118085
POLY,0.01003018253070556,0.009872179114956001,0.00015800341574955835
GNO,0.003567590732836885,0.003513290973715,5.4299759121884984e-05
AE,0.02740277117905702,0.02698632809214,0.0004164430869170177
LRC,0.019243389281255404,0.018951319878707,0.0002920694025484033
PAY,0.010504440251037668,0.0,0.010504440251037668
DGD,0.010218866110362766,0.010063179858091001,0.0001556862522717646
QASH,0.008224539735774047,0.008099746204761001,0.00012479353101304581
PPT,0.019534683059294417,0.01923699941612,0.0002976836431744165
GNT,0.017546418594191718,0.01727810056403,0.0002683180301617169
STORJ,0.005495183791953257,0.005411152006063001,8.403178589025655e-05
Total Index,New Weight,Old Weight,Turnover
BTC,0.5660784792270109,0.565574890692599,0.0005035885344119029
XRP,0.1175832486870525,0.11708458749719002,0.0004986611898624843
ETH,0.11133263451912907,0.11107217634352201,0.00026045817560706175
XLM,0.017488078041602798,0.017545616454238,5.753841263520312e-05
EOS,0.020126689100479902,0.020165080297140002,3.839119666010013e-05
LTC,0.017380197745285243,0.017304941577057,7.525616822824308e-05
BCH,0.02089745250308054,0.020883966519454,1.348598362653844e-05
TRX,0.015935210706899426,0.015976799219604,4.1588512704575364e-05
ADA,0.01008124744207302,0.010092685227132001,1.1437785058980923e-05
BSV,0.011997720238654795,0.011988272465597001,9.447773057794095e-06
DASH,0.005498822130736697,0.0054756439848990006,2.317814583769652e-05
ZEC,0.0027038711374157785,0.0026217410360330003,8.213010138277818e-05
XMR,0.006808296562083011,0.0067977449286520004,1.0551633431010905e-05
ETC,0.0042012970882926975,0.004184024723819,1.727236447369735e-05
XTZ,0.002979851656760433,0.0023246930458970002,0.0006551586108634326
IOT,0.007459986273248234,0.007477447576417001,1.7461303168766866e-05
NEO,0.00443969159275524,0.004448046130369,8.354537613760281e-06
BNB,0.008520739435293719,0.008536667665499001,1.5928230205282043e-05
ONT,0.0028977429660772304,0.002905347602898,7.604636820769759e-06
DOGE,0.0021556491400715827,0.002152984412863,2.664727208582726e-06
LINK,0.0016111102237527054,0.0016137159824880002,2.6057587352947865e-06
XEM,0.00448245982953447,0.004490680671754,8.220842219529984e-06
MAID,0.0004989877558690685,0.000500190083252461,1.2023273833924831e-06
ZIL,0.0016326181358941089,0.001843464837974,0.00021084670207989118
DCR,0.001430091995169753,0.0014111325910750002,1.89594040947527e-05
MANA,0.000364330395595093,0.00036499857842597314,6.681828308801566e-07
LSK,0.0012853681527321065,0.0012795779027990001,5.790249933106421e-06
ZRX,0.001585272081690311,0.001500687753518,8.45843281723109e-05
BTG,0.0017607215428118612,0.0017647700335790002,4.048490767138936e-06
SC,0.0008832155268313609,0.0008754853780890974,7.73014874226347e-06
STEEM,0.0011205897304631882,0.001118362666159,2.2270643041881043e-06
WAVES,0.0027450722990121643,0.002750233685126,5.161386113835837e-06
HC,0.0004308004963966576,0.000431618208866748,8.177124700903737e-07
GAS,0.00019797259693495368,0.0001986625536346805,6.899566997268245e-07
QTUM,0.0016551727899574882,0.0016575741699230001,2.4013799655119277e-06
DGB,0.0009725145623340428,0.0009651652572258128,7.349305108229941e-06
REP,0.0014985708559419279,0.0015007817456850002,2.21088974307229e-06
ICX,0.0008244660276934592,0.0008261957972335287,1.7297695400694812e-06
