,New Weight,Old Weight,Turnover
10 Index,,,0.017811580639116854
20 Index,,,0.097571114696426
40 Index,,,0.12014379659084692
Total Index,,,0.026535912807549186
ETH Index,,,0.07461291475443847
Currency Index,,,0.018321370079833522
Platform Index,,,0.0885198299127803
Application Index,,,0.1275501640302879
Platform Index,New Weight,Old Weight,Turnover
XRP,0.25,0.209649286529681,0.04035071347031899
ETH,0.25,0.220368491926717,0.02963150807328299
EOS,0.14998583609924274,0.188768517922724,0.03878268182348127
ADA,0.0836942621908149,0.09061804021157101,0.006923778020756111
XTZ,0.027171246164631103,0.040456237090669006,0.013284990926037903
ONT,0.04728497678926196,0.0347578636832,0.012527113106061957
RVN,0.007464340656806852,0.00878831440476,0.0013239737479531482
NEO,0.03146001569860682,0.032362113370605,0.0009020976719981838
ETC,0.020715672299446014,0.025967998806231,0.005252326506784987
VET,0.02051366249417003,0.016841996886275003,0.003671665607895027
XEM,0.019321998080788317,0.024627073073395,0.005305074992606684
DCR,0.007816194497672943,0.009731240916778001,0.001915046419105058
ZIL,0.008155965914446691,0.008336299081370001,0.00018033316692330978
LSK,0.008952014362588322,0.00994933595399,0.0009973215914016783
ZRX,0.011655620017639857,0.009316790362412,0.002338829655227857
HOT,0.006164967879683317,0.007800766515664001,0.0016357986359806839
QTUM,0.011040322300398085,0.013036501321332002,0.0019961790209339168
WAVES,0.01084771972620828,0.013866065416449,0.003018345690240721
BTS,0.006349495184038773,0.007996901263668001,0.0016474060796292283
KMD,0.0049356259115617244,0.006214542758875,0.0012789168473132757
NULS,0.002191077177493954,0.002631732642258,0.0004406554647640461
ELF,0.002024299096699132,0.002561977845197,0.000537678748497868
WTC,0.0026393892378226737,0.003339999155328,0.0007006099175053265
POWR,0.001978245537386842,0.002501104401362,0.0005228588639751581
STRAT,0.003844826290911826,0.0048639179786940006,0.0010190916877821747
AION,0.00210128353109966,0.0025090604483880004,0.0004077769172883402
NAS,0.001690942860579276,0.002137830032394,0.0004468871718147241
40 Index,New Weight,Old Weight,Turnover
BAT,0.09471507918629082,0.085548949323279,0.009166129863011824
STEEM,0.030480097601070226,0.033863552107815005,0.003383454506744779
HOT,0.033104464205367286,0.036202334214922,0.0030978700095547138
QTUM,0.05928399977779297,0.060500692705059006,0.0012166929272660332
WAVES,0.05824976810821037,0.064350590861073,0.006100822752862632
BTG,0.048190013259328784,0.0,0.048190013259328784
DGB,0.03097033034247929,0.033514079085035,0.0025437487425557133
ICX,0.04643378855818421,0.032129389045801,0.014304399512383208
OMG,0.05478385228377927,0.059910449361732,0.005126597077952731
SC,0.02308249534966592,0.024967174506940002,0.0018846791572740829
BTS,0.034095333527181484,0.037112569854475,0.003017236327293518
KMD,0.026503179661135797,0.028840877816039,0.002337698154903204
NULS,0.011765582142379587,0.012213526002608001,0.0004479438602284138
IOST,0.02492157162842405,0.027253697859488002,0.002332126231063953
ELF,0.010870022082106306,0.011889803138808,0.0010197810567016945
RDD,0.008251170852142154,0.009023304017264,0.0007721331651218463
BCD,0.03632928019447718,0.0315865519519,0.004742728242577182
GAS,0.009982796413876976,0.006849716543456,0.003133079870420976
REP,0.0355176337297727,0.038846214177409,0.0033285804476363007
XZC,0.011745849188485268,0.012468255394226002,0.0007224062057407336
SNT,0.018673844424799902,0.020389346227935,0.0017155018031350978
GNO,0.003619415076499208,0.003954619587342,0.0003352045108427921
QASH,0.01011067137492217,0.0110358563004,0.0009251849254778306
ZEN,0.00880150131830548,0.009273460433626,0.0004719591153205197
NANO,0.030911118865289175,0.033789929180232,0.0028788103149428243
WTC,0.014172915131557941,0.015500497990288001,0.00132758285873006
AE,0.033957359808078215,0.028728329211167,0.005229030596911214
PIVX,0.011225535518826709,0.012282674873565,0.0010571393547382912
POLY,0.009988035300632513,0.010003398459496,1.5363158863487478e-05
STORJ,0.009106259549330895,0.009963727055768,0.0008574675064371047
XVG,0.02493159753739896,0.026171579685439,0.0012399821480400426
POWR,0.010622725026300432,0.011607297470410002,0.0009845724441095698
STRAT,0.02064583576222684,0.022572805365352003,0.001926969603125165
AION,0.01128341084628485,0.011644220441105002,0.0003608095948201516
NAS,0.009079975515499923,0.009921388772759,0.0008414132572590778
LRC,0.012141728108535092,0.012634076952856002,0.0004923488443209102
GNT,0.018629542926234057,0.020375089073873,0.0017455461476389433
PPT,0.017443804570903675,0.019070898070546002,0.001627093499642327
MCO,0.012080035254603926,0.0,0.012080035254603926
THETA,0.023298379991619145,0.0,0.023298379991619145
DGD,0.0,0.008839228389995001,0.008839228389995001
HC,0.0,0.014384434053587001,0.014384434053587001
RVN,0.0,0.040785414436911006,0.040785414436911006
20 Index,New Weight,Old Weight,Turnover
DASH,0.08248901262447063,0.08935660172712201,0.006867589102651381
BNB,0.21067124114167787,0.23579848186308802,0.02512724072141015
XTZ,0.05950719809231756,0.076459942588184,0.016952744495866444
ONT,0.10355787377363568,0.065690347220116,0.03786752655351967
RVN,0.01634750189232537,0.0,0.01634750189232537
XMR,0.08144150504588518,0.088526804076622,0.007085299030736819
ZEC,0.03132767453191771,0.032993907129732006,0.0016662325978142947
NEO,0.06889994573017898,0.06116251802665801,0.007737427703520969
ETC,0.04536897600019982,0.049078012208713,0.0037090362085131848
IOT,0.0734035466982435,0.080094219962263,0.006690673264019495
DOGE,0.0212138806314458,0.023098416168267,0.0018845355368212018
MAID,0.004932343257994983,0.005378136052377001,0.00044579279438201804
VET,0.04492655840086291,0.031830397674133,0.013096160726729908
LINK,0.02837354333926888,0.016678642560165,0.01169490077910388
MANA,0.00510980998999015,0.005577587556046,0.0004677775660558506
XEM,0.04231671820888164,0.046543740315906,0.0042270221070243655
DCR,0.017118089891164232,0.018391481148905,0.0012733912577407684
ZIL,0.017862216416740434,0.015755121953903002,0.002107094462837432
LSK,0.01960562606411644,0.018803668124837,0.0008019579392794379
ZRX,0.025526738268682337,0.017608193629568003,0.007918544639114334
BTG,0.0,0.021173780013385,0.021173780013385
10 Index,New Weight,Old Weight,Turnover
BTC,0.6386619404772199,0.651205088726869,0.012543148249649083
XRP,0.062410391729620075,0.060831363018310006,0.0015790287113100696
ETH,0.13110592762147427,0.13427218046928302,0.003166252847808748
XLM,0.0325158324431665,0.018629556921182,0.013886275521984497
EOS,0.03370546848297507,0.034292081627306,0.0005866131443309289
LTC,0.0325175107936963,0.033012490167840004,0.0004949793741437017
BCH,0.026392572347009768,0.026921323035057003,0.0005287506880472352
ADA,0.01880813808719773,0.016461861681373,0.0023462764058247293
TRX,0.013777300274577787,0.014066717167663001,0.0002894168930852141
BSV,0.010104917743062498,0.010307337185112,0.00020241944204950173
Currency Index,New Weight,Old Weight,Turnover
BTC,0.8204415276606707,0.835853568558222,0.015412040897551327
XLM,0.041770673265571635,0.023911947100523002,0.017858726165048633
LTC,0.041772829317757235,0.042373145098926,0.0006003157811687657
BCH,0.033904576119089744,0.034554834289077005,0.0006502581699872612
BSV,0.012981036796726608,0.013229971199016002,0.00024893440228939377
DASH,0.010873337747500876,0.011024397408091,0.00015105966059012453
XMR,0.010735259919525423,0.010922020875293,0.00018676095576757729
ZEC,0.004129475856136891,0.0040706331397270005,5.8842716409890534e-05
IOT,0.009675731709239578,0.009881648293335,0.00020591658409542177
DOGE,0.002796320160734348,0.002849773988877,5.345382814265229e-05
BTG,0.00259076498422062,0.0026123214288280004,2.1556444607380258e-05
DGB,0.0016650098635427994,0.001683855012706,1.8845149163200644e-05
BCD,0.0019531147776053151,0.001587009856466,0.0003661049211393151
XZC,0.0006314738828500513,0.0006264452110412502,5.028671808801101e-06
ZEN,0.0004731814722965086,0.0004659284474647329,7.253024831775667e-06
NANO,0.0016618265686774794,0.0016977146077850002,3.58880391075208e-05
PIVX,0.0006035010655588719,0.000617121049420008,1.3619983861136095e-05
XVG,0.0013403588322954095,0.0013149442516960002,2.541458059940934e-05
HC,0.0,0.000722720183497454,0.000722720183497454
ETH Index,New Weight,Old Weight,Turnover
TRX,0.21558545844198826,0.23358364244575802,0.017998184003769763
BNB,0.3382600964004576,0.376362614365635,0.038102517965177385
VET,0.07213543667973492,0.050805126437966,0.021330310241768916
LINK,0.04555741663243525,0.026621110824872,0.018936305807563253
MANA,0.008204464977921206,0.008902497666061,0.0006980326881397946
ZIL,0.028680113214831805,0.025147061343945003,0.0035330518708868025
ZRX,0.0409865005814764,0.028104785647130003,0.012881714934346394
BAT,0.06202529534771994,0.055606983895709006,0.006418311452010932
OMG,0.03587585680527098,0.038941908921095,0.0030660521158240236
IOST,0.01632018738792435,0.017714956758197002,0.0013947693702726534
REP,0.02325914459521621,0.025250114972302003,0.0019909703770857948
