,New Weight,Old Weight,Turnover
10 Index,,,0.0006430635797495072
20 Index,,,0.04151978653684068
40 Index,,,0.039974840085898564
Total Index,,,0.003819784805478349
ETH Index,,,0.009708446714024797
Currency Index,,,0.004130104484817929
Platform Index,,,0.03452846669153905
Application Index,,,0.021771067578196072
Platform Index,New Weight,Old Weight,Turnover
ETH,0.2499999999999999,0.24604765594417402,0.003952344055825868
XRP,0.2499999999999999,0.220042356009431,0.029957643990568883
EOS,0.15006119503040888,0.16006909556026,0.010007900529851121
XTZ,0.08780618188643596,0.093536383398735,0.005730201512299041
ADA,0.060818753958358736,0.066049245721186,0.00523049176282727
ETC,0.05909933338792912,0.06337830339925,0.004278970011320882
NEO,0.030079583472534793,0.031897607039938006,0.0018180235674032132
ONT,0.02005854897660352,0.02138237647558,0.0013238274989764813
RVN,0.015269691035889226,0.016209010137031,0.0009393191011417747
VET,0.013481455588634205,0.014645614935689001,0.001164159347054796
XEM,0.011717484251332958,0.012562533284889,0.0008450490335560421
DCR,0.010379108726575416,0.010960073291952002,0.0005809645653765856
LSK,0.006304749550387283,0.006707594409265,0.0004028448588777175
QTUM,0.006188397418953206,0.006620592957742,0.00043219553878879376
ZRX,0.006171157842719911,0.006539994806158,0.00036883696343808885
KMD,0.003405967452449964,0.0036137483138980004,0.00020778086144803646
ZIL,0.003334436879908629,0.0035632666445490004,0.00022882976464037126
BTS,0.0028337149055827674,0.0032020258632240004,0.00036831095764123297
AION,0.0025388817899148998,0.0019204031447650001,0.0006184786451498996
WAVES,0.002378112397236523,0.002537717872706,0.0001596054754694769
NULS,0.0019372544281432808,0.002050728286336,0.00011347385819271915
ARK,0.0016909597109121524,0.0018010858099490002,0.00011012609903684784
ARDR,0.001421633714450177,0.001444503097221,2.286938277082308e-05
WAN,0.0013034615038018435,0.001388982614041,8.552111023915664e-05
ELF,0.001015999274851702,0.001080379113342,6.437983849029807e-05
NAS,0.0007039368159846473,0.0007487218686773212,4.4785052692673886e-05
ETH Index,New Weight,Old Weight,Turnover
LINK,0.3188270569669691,0.31944604083371003,0.0006189838667409187
TRX,0.2216532128027616,0.22262187710161502,0.0009686642988534222
BNB,0.20637875780823825,0.20670037936298802,0.00032162155474976806
VET,0.057863731977437376,0.059243957556905,0.0013802255794676255
BAT,0.03837402447669791,0.038470186307888,9.61618311900933e-05
ZRX,0.02648721579461004,0.026455370868331003,3.1844926279035735e-05
REP,0.017931099585048797,0.017763705329498003,0.0001673942555507936
OMG,0.014603360541189953,0.014518346178054002,8.501436313595144e-05
ZIL,0.014311730706391947,0.014414008478347002,0.00010227777195505501
MCO,0.012733221566041716,0.012804758701003002,7.153713496128519e-05
AION,0.01089713009460839,0.0077683513393060006,0.0031287787553023897
AE,0.010500843415323131,0.010478595961290001,2.2247454033130082e-05
SNT,0.010334310917478056,0.010384588377586,5.027746010794441e-05
IOST,0.008149081641514337,0.008168181132506001,1.9099490991663845e-05
DGD,0.0075051055270732685,0.007557375853734001,5.227032666073241e-05
KNC,0.005997271335576154,0.006044045287868001,4.6773952291846894e-05
GNT,0.004659675999615577,0.004686347443959,2.667144434342298e-05
FUN,0.0037307355104374135,0.0036592230795100002,7.151243092741325e-05
CVC,0.003050158599715291,0.0028607788041860004,0.00018937979552929082
NMR,0.006012274733271811,0.0,0.006012274733271811
QASH,0.0,0.0059538820017060005,0.0059538820017060005
Total Index,New Weight,Old Weight,Turnover
BTC,0.6458249024406981,0.6453818419642571,0.0004430604764410484
ETH,0.08106830559596724,0.08113080349526401,6.249789929677063e-05
XRP,0.0788521547951005,0.07900326132070701,0.00015110652560651472
BCH,0.026054645972825842,0.026108470400578003,5.382442775216101e-05
LTC,0.019553114178133508,0.01961081235775,5.769817961649368e-05
BSV,0.019277178835439102,0.019312950209125,3.577137368589861e-05
EOS,0.018604848624771683,0.018653822268655,4.897364388331896e-05
XTZ,0.010886363539789666,0.010900361905999,1.3998366209334867e-05
XLM,0.010079280748968222,0.010151000437137,7.171968816877851e-05
ADA,0.007540415166713831,0.007697119086912001,0.00015670392019816962
LINK,0.009209652747890748,0.009202830066635,6.822681255748073e-06
ETC,0.0073272384062017,0.007385857983144,5.8619576942300564e-05
DASH,0.006714672519235757,0.006726818571489001,1.2146052253243604e-05
TRX,0.006402684702444349,0.0064134502926830005,1.0765590238651611e-05
BNB,0.005961466106535095,0.005954772396058,6.693710477095015e-06
XMR,0.005415471245834906,0.005420502271684001,5.031025849094525e-06
ZEC,0.0045872077627196976,0.0045823610802140004,4.846682505697114e-06
NEO,0.0037293192093351604,0.0037172215563270002,1.2097653008160108e-05
ICX,0.003378669494344598,0.0034644081017700004,8.573860742540221e-05
IOT,0.0027348860225591114,0.0,0.0027348860225591114
ONT,0.002486893878638336,0.002491817980609,4.924101970664018e-06
DOGE,0.0022048359807915075,0.0022440625826340003,3.922660184249279e-05
RVN,0.001893162920715,0.0018889342329860002,4.2286877289998345e-06
VET,0.0016714543717800887,0.0017067423106830002,3.528793890291153e-05
XEM,0.0014527541295070929,0.001463988175357,1.1234045849907144e-05
DCR,0.0012868199981937473,0.0012772437960240001,9.576202169747161e-06
BAT,0.0011084738018519603,0.001108276647596,1.971542559601764e-07
LSK,0.0007816738429830767,0.0007816766473423022,2.8043592255246746e-09
QTUM,0.0007672483028421902,0.0007715378406717683,4.289537829578059e-06
ZRX,0.0007651109101197702,0.0007621452493687871,2.965660750983072e-06
BTG,0.0009144569370457374,0.0007861847154553052,0.00012827222159043211
ZEN,0.0007572649521460558,0.000754396498169471,2.868453976584786e-06
MONA,0.0005970060335474691,0.0005936808092828189,3.325224264650239e-06
SC,0.0005940465622377262,0.0005598131432075473,3.423341903017888e-05
XZC,0.0005496382310547435,0.0005496554681599502,1.7237105206721615e-08
REP,0.0005179585513761961,0.0005117495307642851,6.209020611911017e-06
DGB,0.0004457012818820602,0.00045204104435333993,6.339762471279753e-06
BCD,0.0004176410582207012,0.0004589308636545644,4.128980543386318e-05
KMD,0.0004222777838127292,0.0004211320026215132,1.1457811912160207e-06
OMG,0.0004218333312612891,0.0004182549026950608,3.5784285662283075e-06
ZIL,0.00041340929869967166,0.0004152490676017681,1.83976890209646e-06
BTS,0.0003513289152031811,0.00037315148900641626,2.1822573803235133e-05
MCO,0.0003678124124746006,0.00036888864880609863,1.0762363314980195e-06
NANO,0.0003493566177451918,0.00034824948293918476,1.1071348060070433e-06
THETA,0.00034225202528732044,0.0003454752249614003,3.2231996740798483e-06
AION,0.00031477499141589613,0.00022379622263270102,9.097876878319511e-05
AE,0.00030332783652398836,0.0003018748885320788,1.452947991909567e-06
SNT,0.00029851737127997084,0.00029916665081047963,6.492795305087931e-07
WAVES,0.00029484252177461713,0.0002957356509060602,8.931291314430803e-07
GAS,0.00029524358327229363,0.0002477703392899424,4.747324398235122e-05
NULS,0.00024018418203300743,0.0002389838015935423,1.2003804394651433e-06
IOST,0.00023539473985212573,0.00023531480534169882,7.993451042691128e-08
DGD,0.00021679281676454843,0.00021771828991869443,9.254731541459994e-07
XVG,0.0002121977313460124,0.00021312671748437842,9.289861383660091e-07
ARK,0.0002096481335213484,0.0002098914501378367,2.4331661648829416e-07
STEEM,0.00020328753925350464,0.0002032858315726236,1.7076808810339433e-09
MAID,0.00018222543109306389,0.00018262596866220783,4.0053756914393973e-07
RCN,0.00017701748987083765,0.000176510608764704,5.068811061336364e-07
PIVX,0.00017395322533410475,0.00017419365009687502,2.4042476277026984e-07
KNC,0.000173237450299764,0.0001741211803850816,8.837300853176122e-07
STORJ,0.00017241359295035223,0.0001695551721368012,2.85842081355103e-06
ARDR,0.0001762566268505169,0.00016833670451986402,7.919922330652882e-06
WAN,0.00016160543011493618,0.00016186656597199392,2.611358570577438e-07
GXC,0.00015880472256452386,0.0,0.0
GNT,0.00013459961109444396,0.0001350076496406611,4.080385462171352e-07
ELF,0.00012596536171568702,0.00012590312884892932,6.223286675769682e-08
FUN,0.00010776619422520696,0.0001054175161750688,2.348678050138157e-06
NAS,8.727531391539415e-05,8.725309915744637e-05,2.2214757947774423e-08
CVC,8.810701888541656e-05,8.241536230798078e-05,5.691656577435782e-06
NMR,0.00017367083912231247,0.0,0.00017367083912231247
MIOTA,0.0,0.0027266609318230004,0.0027266609318230004
QASH,0.0,0.000171523691937151,0.000171523691937151
20 Index,New Weight,Old Weight,Turnover
LINK,0.13179297032384046,0.131297734845289,0.000495235478551459
ETC,0.10485504071208443,0.105374804930027,0.0005197642179425727
DASH,0.0960890340045254,0.09597222101859701,0.0001168129859283884
TRX,0.09162439215478717,0.09150136315404901,0.00012302900073815626
BNB,0.0853104180116999,0.084957357841069,0.00035306017063090056
XMR,0.07749706321504812,0.077334870343439,0.00016219287160912366
ZEC,0.06564435740314617,0.065377022689639,0.0002673347135071641
NEO,0.05336770770174834,0.053033987015940004,0.00033372068580833636
ICX,0.048349802168621885,0.049427071134483004,0.0010772689658611195
IOT,0.039137062197352544,0.0,0.039137062197352544
ONT,0.03558821815740958,0.035551026600712,3.7191556697582784e-05
DOGE,0.031551882675700416,0.032016274539198,0.00046439186349758743
RVN,0.027091745091597542,0.026949621395493003,0.00014212369610453954
VET,0.023919027399607204,0.024350270268465,0.00043124286885779656
XEM,0.0207893595034639,0.020886871741944,9.751223848010124e-05
DCR,0.018414790923893892,0.018222570236425,0.00019222068746889073
BAT,0.01586260186690407,0.015811898335379,5.070353152506965e-05
LSK,0.011185993697187443,0.011152262123104,3.373157408344263e-05
QTUM,0.010979559770117973,0.011007610712588,2.8050942470027318e-05
ZRX,0.01094897302126354,0.010873605634424001,7.536738683953936e-05
MIOTA,0.0,0.038901555439727,0.038901555439727
10 Index,New Weight,Old Weight,Turnover
BTC,0.7037113463742025,0.7030682827944511,0.0006430635797514128
ETH,0.08833460317744841,0.088382552755967,4.794957851858572e-05
XRP,0.08591981480686617,0.086064843570525,0.000145028763658836
BCH,0.028389970605885776,0.028442134961617002,5.21643557312261e-05
LTC,0.021305694859554147,0.021363693974723003,5.799911516885664e-05
BSV,0.021005026937357483,0.021039207886447003,3.418094908952049e-05
EOS,0.02027243456445766,0.020321164831753002,4.873026729534241e-05
XTZ,0.011862127822498856,0.011874673609911,1.2545787412145126e-05
XLM,0.010982704754082015,0.011058331644817001,7.562689073498628e-05
ADA,0.008216276097646897,0.008385113969785,0.00016883787213810286
Currency Index,New Weight,Old Weight,Turnover
BTC,0.8647162148502768,0.8644325629678571,0.00028365188241974426
BCH,0.03488542290602482,0.034970013898829005,8.459099280418853e-05
LTC,0.026180308032026426,0.026266968926018004,8.66608939915775e-05
BSV,0.025810849121141472,0.025868008614765,5.715949362352854e-05
XLM,0.01349548068636355,0.013596377762745,0.00010089707638145061
DASH,0.008990496004179506,0.009009985469492,1.9489465312494403e-05
XMR,0.007250952664772581,0.007260288974081001,9.336309308419569e-06
ZEC,0.006141963430521347,0.0061376721119970005,4.2913185243466725e-06
IOT,0.00366182889593886,0.0,0.00366182889593886
DOGE,0.0029521274519927585,0.003005725670655,5.359821866224171e-05
BTG,0.0012243964861952295,0.001053025704099,0.00017137078209622948
ZEN,0.0010139269646986726,0.001010448165727,3.4787989716725774e-06
MONA,0.0007993510247452062,0.0007951835489998202,4.1674757453860276e-06
XZC,0.000735928715195837,0.0007362154529242515,2.867377284145479e-07
DGB,0.0005967641135646058,0.0006054694649414475,8.705351376841705e-06
BCD,0.0005591933566913363,0.0006146977756401438,5.550441894880745e-05
NANO,0.00046776507221670156,0.00046644974109144973,1.3153311252518348e-06
XVG,0.00028411852555683783,0.000285464608163164,1.3460826063261817e-06
PIVX,0.00023291169789742885,0.0002333171676285049,4.054697310760646e-07
MIOTA,0.0,0.0036521239743390003,0.0036521239743390003
Application Index,New Weight,Old Weight,Turnover
LINK,0.25,0.26770481408226104,0.017704814082261044
TRX,0.21811864420819665,0.214970177361915,0.0031484668462816445
