,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
FUN,11734115127.474789,734115127.4747868,6.673773886134415,73411.51274747869,-61.934854674114675,73349.57789280458
KNC,190106090.98360336,11893505.02360335,6.673773886134438,1189.350502360335,-1.00341551023007,1188.347086850105
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.649999995,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-0.0002121969105378017,-0.00021219691091033073
XLM,142283354823.15997,354823.15997314453,0.0002493784640344998,35.48231599731445,-1.4386545997337266,34.04366139758073
BCH,20982433.289999995,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-0.00021215745301888955,-0.00021215745339141857
LTC,83880542.20999998,-1.4901161193847656e-08,-2.220446049250313e-14,-1.4901161193847657e-12,-0.0008481324328383966,-0.0008481324343285126
BSV,20982141.459999993,-7.450580596923828e-09,-3.3306690738754696e-14,-7.450580596923828e-13,-0.0002121545022691525,-0.00021215450301421057
XMR,22466083.46999999,-7.450580596923828e-09,-3.3306690738754696e-14,-7.450580596923828e-13,-0.00022715892777681635,-0.00022715892852187441
DASH,17600805.029999997,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-0.00017796515373774655,-0.00017796515411027557
ZEC,20924230.739999995,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-0.00021156895574612146,-0.00021156895611865048
IOT,2779530283.2799997,,,,-0.02810436984782891,
DOGE,280666706295.70996,-293704.2900390625,-0.0001046451096997636,-29.370429003906253,-2.837875509094426,-32.20830451300068
BTG,20983114.729999993,-7.450580596923828e-09,-3.3306690738754696e-14,-7.450580596923828e-13,-0.00021216434319091051,-0.00021216434393596858
DGB,20999999999.999996,-3.814697265625e-06,-2.220446049250313e-14,-3.814697265625e-10,-0.2123350734311655,-0.21233507381263522
MONA,105082724.99999997,-2.9802322387695312e-08,-3.3306690738754696e-14,-2.9802322387695314e-12,-0.0010625118156772366,-0.0010625118186574688
NANO,133248288.99999997,-2.9802322387695312e-08,-2.220446049250313e-14,-2.9802322387695314e-12,-0.001347299296637722,-0.001347299299617954
BCD,209999999.99999994,-5.960464477539063e-08,-3.3306690738754696e-14,-5.960464477539063e-12,-0.002123350734311655,-0.002123350740272119
XZC,21347303.339999996,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-0.0002158467248693459,-0.00021584672524187492
ZEN,20865535.359999996,-3.725290298461914e-09,-2.220446049250313e-14,-3.725290298461914e-13,-0.0002109754753736276,-0.00021097547574615663
XVG,16499999999.999996,-3.814697265625e-06,-2.220446049250313e-14,-3.814697265625e-10,-0.1668347005530586,-0.16683470093452832
PIVX,175458680.39999995,-5.960464477539063e-08,-3.3306690738754696e-14,-5.960464477539063e-12,-0.0017740967517556854,-0.00177409675771615
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.0,0.0
XRP,100000000000.0,0.0,0.0,0.0,-0.0,0.0
ETH,135135633.79999998,0.0,0.0,0.0,-0.0,0.0
XLM,142283354823.16,0.0,0.0,0.0,-0.0,0.0
BCH,20982433.29,0.0,0.0,0.0,-0.0,0.0
LTC,83880542.21,0.0,0.0,0.0,-0.0,0.0
EOS,1366411730.19,0.0,0.0,0.0,-0.0,0.0
BSV,20982141.46,0.0,0.0,0.0,-0.0,0.0
BNB,100000000.0,0.0,0.0,0.0,-0.0,0.0
ADA,42014022058.74,0.0,0.0,0.0,-0.0,0.0
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,0.0,0.0,0.0,-0.01127650401044845,-0.01127650401044845
XRP,100000000000.0,0.0,0.0,0.0,-53.732601052954436,-53.732601052954436
ETH,135135633.79999998,-2.9802322387695312e-08,-2.220446049250313e-14,-2.9802322387695314e-12,-0.07261189099013544,-0.07261189099311567
XLM,142283354823.16,354823.1600036621,0.0002493784640567043,35.48231600036621,-76.45254741188818,-40.970231411521965
BCH,20982433.29,0.0,0.0,0.0,-0.011274407170918,-0.011274407170918
LTC,83880542.21,0.0,0.0,0.0,-0.04507119710675434,-0.04507119710675434
EOS,1366411730.19,0.19000005722045898,1.3905032680838758e-08,1.90000057220459e-05,-0.7342085637237649,-0.7341895637180428
BSV,20982141.46,0.0,0.0,0.0,-0.01127425036306835,-0.01127425036306835
BNB,100000000.0,0.0,0.0,0.0,-0.05373260105295444,-0.05373260105295444
ADA,42014022058.74,-0.26000213623046875,-6.188494161563085e-10,-2.6000213623046876e-05,-22.57522685912304,-22.57525285933666
LINK,1000000000.0,0.0,0.0,0.0,-0.5373260105295443,-0.5373260105295443
TRX,104145119673.46,119673.46000671387,0.00011491042297695486,11.967346000671387,-55.95988167026223,-43.992535669590836
XTZ,1923800541.46,0.46000003814697266,2.391100650811495e-08,4.600000381469727e-05,-1.0337080699972792,-1.0336620699934644
XMR,22466083.47,0.0,0.0,0.0,-0.012071611003158842,-0.012071611003158842
DASH,17600805.03,0.0,0.0,0.0,-0.009457370348878238,-0.009457370348878238
NEO,100000000.0,0.0,0.0,0.0,-0.05373260105295444,-0.05373260105295444
ETC,194571423.67,-0.030000001192092896,-1.5418499810238018e-08,-3.0000001192092897e-06,-0.10454828684365486,-0.10455128684377407
ONT,1000000000.0,0.0,0.0,0.0,-0.5373260105295443,-0.5373260105295443
ZEC,20924230.74,0.0,0.0,0.0,-0.011243133426923856,-0.011243133426923856
IOT,2779530283.28,,,,-1.4935139182608967,
DOGE,280666706295.71,-293704.28997802734,-0.00010464510967755913,-29.370428997802737,-150.80952158234123,-180.17995058014398
ICX,4105532970.53,-0.4699997901916504,-1.1447964798350085e-08,-4.699997901916504e-05,-2.206009652152394,-2.2060566521314136
RVN,20754957265.63,-0.3699989318847656,-1.7826962128708601e-09,-3.6999893188476566e-05,-11.15217838625215,-11.152215386145338
XEM,8999999999.0,0.0,0.0,0.0,-4.835934094228574,-4.835934094228574
VET,86716263400.0,0.0,0.0,0.0,-46.594903860751145,-46.594903860751145
BAT,1500000000.0,0.0,0.0,0.0,-0.8059890157943166,-0.8059890157943166
DCR,20619744.270000003,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,-0.011079524926738533,-0.011079524926366005
ZRX,1000000000.0,0.0,0.0,0.0,-0.5373260105295443,-0.5373260105295443
QTUM,107823401.54,0.040000006556510925,3.709770268756074e-08,4.000000655651092e-06,-0.05793631819121334,-0.057932318190557684
LSK,231538505.47,-0.030000001192092896,-1.2956813399966904e-08,-3.0000001192092897e-06,-0.12441166142816819,-0.1244146614282874
BTG,20983114.73,0.0,0.0,0.0,-0.011274773326354617,-0.011274773326354617
SC,91002491209.17,0.1699981689453125,1.8680612612342884e-10,1.699981689453125e-05,-48.89800554967325,-48.89798854985636
DGB,21000000000.0,0.0,0.0,0.0,-11.283846221120433,-11.283846221120433
OMG,140245398.25,-0.050000011920928955,-3.565180373144017e-08,-5.0000011920928954e-06,-0.07535750033679965,-0.07536250033799174
ZIL,20999982720.4,0.40000152587890625,1.904765234428396e-09,4.000015258789063e-05,-11.2838369363419,-11.283796936189313
MONA,105082725.0,0.0,0.0,0.0,-0.056463681399823204,-0.056463681399823204
AE,503616445.26,-0.04000002145767212,-7.942557722628862e-09,-4.000002145767212e-06,-0.2706062153686265,-0.2706102153707723
NANO,133248289.0,0.0,0.0,0.0,-0.07159777153825776,-0.07159777153825776
KMD,200000000.0,0.0,0.0,0.0,-0.10746520210590887,-0.10746520210590887
BCD,210000000.0,0.0,0.0,0.0,-0.11283846221120432,-0.11283846221120432
XZC,21347303.34,0.0,0.0,0.0,-0.011470461339246217,-0.011470461339246217
NULS,250401085.34,0.03999999165534973,1.5974377376437587e-08,3.999999165534973e-06,-0.13454701621801018,-0.13454301621884465
ZEN,20865535.36,0.0,0.0,0.0,-0.011211594872551939,-0.011211594872551939
BTS,3527780933.67,-0.3299999237060547,-9.354317320742211e-09,-3.299999237060547e-05,-1.8955684551110923,-1.8956014551034628
THETA,1000000000.0,0.0,0.0,0.0,-0.5373260105295443,-0.5373260105295443
REP,11000000.0,0.0,0.0,0.0,-0.005910586115824987,-0.005910586115824987
GAS,60464204.03,0.0,0.0,0.0,-0.032488989531284304,-0.032488989531284304
MCO,22111377.4,0.0,0.0,0.0,-0.011881018205655127,-0.011881018205655127
SNT,6804870174.89,-0.1099996566772461,-1.616484723854228e-09,-1.099996566772461e-05,-3.6564337432451266,-3.6564447432107943
WAVES,99000000.0,0.0,0.0,0.0,-0.0531952750424249,-0.0531952750424249
ARK,381936707.22,0.020000040531158447,5.236477917947013e-09,2.000004053115845e-06,-0.20522452716531325,-0.20522252716126013
IOST,12013965608.0,0.0,0.0,0.0,-6.455416210785792,-6.455416210785792
XVG,16500000000.0,0.0,0.0,0.0,-8.865879173737483,-8.865879173737483
QASH,1000000000.0,0.0,0.0,0.0,-0.5373260105295443,-0.5373260105295443
MAID,452552412.0,0.0,0.0,0.0,-0.2431681820954827,-0.2431681820954827
STORJ,425000000.0,0.0,0.0,0.0,-0.22836355447505638,-0.22836355447505638
ARDR,998999495.0,0.0,0.0,0.0,-0.5367884131693795,-0.5367884131693795
STEEM,349382776.0,3265378.0,0.9434307604496706,326.5378,-0.18773245317581744,326.35006754682416
AION,641095291.0,0.0,0.0,0.0,-0.34447717508230735,-0.34447717508230735
GXC,100000000.0,0.0,0.0,0.0,-0.05373260105295444,-0.05373260105295444
ELF,544480199.0,10000100.0,1.8709957618085138,1000.0100000000001,-0.2925633731410024,999.7174366268591
WAN,209675017.96,-0.03999999165534973,-1.9077139867818005e-08,-3.999999165534973e-06,-0.11266384090815737,-0.1126678409073229
GNT,1000000000.0,0.0,0.0,0.0,-0.5373260105295443,-0.5373260105295443
CVC,1000000000.0,0.0,0.0,0.0,-0.5373260105295444,-0.5373260105295444
RCN,1000000000.0,0.0,0.0,0.0,-0.5373260105295444,-0.5373260105295444
PIVX,175458680.4,0.0,0.0,0.0,-0.09427851275211035,-0.09427851275211035
FUN,11000000000.0,0.0,0.0,0.0,-5.910586115824987,-5.910586115824987
WTC,42742203.0,258340.0,0.6080897116159223,25.834,-0.02296649741923392,25.811033502580766
KNC,178212585.95999998,-0.04000002145767212,-2.244511243532088e-08,-4.000002145767212e-06,-0.09575825784004029,-0.09576225784218606
NAS,51952589.0,0.0,0.0,0.0,-0.027915477384051094,-0.027915477384051094
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,20983114.73,0.0,0.0,0.0,-1.0129132412671353,-1.0129132412671353
SC,91002491209.17,0.0,0.0,0.0,-4392.943064943361,-4392.943064943361
DGB,21000000000.0,0.0,0.0,0.0,-1013.7283401590514,-1013.7283401590514
OMG,140245398.25,0.0,0.0,0.0,-6.7700349896627445,-6.7700349896627445
ZIL,20999982720.4,0.0,0.0,0.0,-1013.7275060247549,-1013.7275060247549
MONA,105082725.0,0.0,0.0,0.0,-5.072635066363812,-5.072635066363812
AE,503616445.26,0.0,0.0,0.0,-24.310964910962934,-24.310964910962934
NANO,133248289.0,0.0,0.0,0.0,-6.432265087476362,-6.432265087476362
KMD,200000000.0,0.0,0.0,0.0,-9.654555620562396,-9.654555620562396
BCD,210000000.0,0.0,0.0,0.0,-10.137283401590514,-10.137283401590514
XZC,21347303.34,0.0,0.0,0.0,-1.030493637225237,-1.030493637225237
NULS,250401085.34,0.0,0.0,0.0,-12.087556029321105,-12.087556029321105
ZEN,20865535.36,0.0,0.0,0.0,-1.007237358429657,-1.007237358429657
BTS,3527780933.67,0.0,0.0,0.0,-170.29578620638276,-170.29578620638276
THETA,1000000000.0,0.0,0.0,0.0,-48.27277810281197,-48.27277810281197
REP,11000000.0,0.0,0.0,0.0,-0.5310005591309318,-0.5310005591309318
GAS,60464204.03,0.0,0.0,0.0,-2.91877510430334,-2.91877510430334
MCO,22111377.4,0.0,0.0,0.0,-1.0673776147777314,-1.0673776147777314
SNT,6804870174.89,0.0,0.0,0.0,-328.4899879709083,-328.4899879709083
WAVES,99000000.0,0.0,0.0,0.0,-4.779005032178386,-4.779005032178386
ARK,381936707.22,0.0,0.0,0.0,-18.437145916949724,-18.437145916949724
IOST,12013965608.0,0.0,0.0,0.0,-579.9474959297986,-579.9474959297986
XVG,16500000000.0,0.0,0.0,0.0,-796.5008386963976,-796.5008386963976
QASH,1000000000.0,0.0,0.0,0.0,-48.27277810281198,-48.27277810281198
MAID,452552412.0,0.0,0.0,0.0,-21.845962164368345,-21.845962164368345
STORJ,425000000.0,0.0,0.0,0.0,-20.51593069369509,-20.51593069369509
ARDR,998999495.0,0.0,0.0,0.0,-48.22448094695622,-48.22448094695622
STEEM,349382776.0,3265378.0,0.9434307604496706,326.5378,-16.86567721879246,309.6721227812075
AION,641095291.0,0.0,0.0,0.0,-30.94745072520067,-30.94745072520067
GXC,100000000.0,0.0,0.0,0.0,-4.827277810281197,-4.827277810281197
ELF,544480199.0,10000100.0,1.8709957618085138,1000.0100000000001,-26.283571827701905,973.7264281722983
WAN,209675017.96,0.0,0.0,0.0,-10.121595615686196,-10.121595615686196
GNT,1000000000.0,0.0,0.0,0.0,-48.27277810281198,-48.27277810281198
CVC,1000000000.0,0.0,0.0,0.0,-48.27277810281198,-48.27277810281198
RCN,1000000000.0,0.0,0.0,0.0,-48.27277810281198,-48.27277810281198
PIVX,175458680.4,0.0,0.0,0.0,-8.469877945161404,-8.469877945161404
FUN,11000000000.0,0.0,0.0,0.0,-531.0005591309317,-531.0005591309317
WTC,42742203.0,258340.0,0.6080897116159223,25.834,-2.0632848810443445,23.770715118955657
KNC,178212585.95999998,0.0,0.0,0.0,-8.602816617175383,-8.602816617175383
NAS,51952589.0,0.0,0.0,0.0,-2.5078958006635905,-2.5078958006635905
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,100000000.0,0.0,0.0,0.0,-0.20802536283018722,-0.20802536283018722
LINK,1000000000.0,0.0,0.0,0.0,-2.0802536283018718,-2.0802536283018718
TRX,104145119673.46,0.0,0.0,0.0,-216.64826307064783,-216.64826307064783
VET,86716263400.0,0.0,0.0,0.0,-180.39182157063084,-180.39182157063084
BAT,1500000000.0,0.0,0.0,0.0,-3.1203804424528085,-3.1203804424528085
ZRX,1000000000.0,0.0,0.0,0.0,-2.080253628301872,-2.080253628301872
OMG,140245398.25,0.0,0.0,0.0,-0.2917459985622035,-0.2917459985622035
ZIL,20999982720.4,0.0,0.0,0.0,-43.685290248388725,-43.685290248388725
AE,503616445.26,0.0,0.0,0.0,-1.0476499375246062,-1.0476499375246062
REP,11000000.0,0.0,0.0,0.0,-0.022882789911320593,-0.022882789911320593
MCO,22111377.4,0.0,0.0,0.0,-0.045997273063102015,-0.045997273063102015
SNT,6804870174.89,0.0,0.0,0.0,-14.15585587143812,-14.15585587143812
IOST,12013965608.0,0.0,0.0,0.0,-24.992095546335904,-24.992095546335904
QASH,1000000000.0,0.0,0.0,0.0,-2.0802536283018718,-2.0802536283018718
AION,641095291.0,0.0,0.0,0.0,-1.3336408051899946,-1.3336408051899946
GNT,1000000000.0,0.0,0.0,0.0,-2.0802536283018718,-2.0802536283018718
CVC,1000000000.0,0.0,0.0,0.0,-2.080253628301872,-2.080253628301872
FUN,11000000000.0,0.0,0.0,0.0,-22.882789911320597,-22.882789911320597
WTC,42742203.0,258340.0,0.6080897116159223,25.834,-0.08891462287236516,25.745085377127634
KNC,178212585.95999998,0.0,0.0,0.0,-0.3707273785523493,-0.3707273785523493
