,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17847700.000000007,58025.000000011176,0.326172344351483,5.8025000000011175,-6.156276599453009,-0.35377659945189155
XLM,19617690557.70501,197807654.9126091,1.0185831495624909,19780.76549126091,-6766.806328866439,13013.959162394473
LTC,62894518.333385736,437742.47929204255,0.7008726808355625,43.77424792920426,-21.6944509068222,22.079797022382056
BCH,17920512.500000007,54362.500000011176,0.3042765229219091,5.436250000001118,-6.181392098363102,-0.7451420983619848
BSV,17854985.750887707,1.1175870895385742e-08,6.661338147750939e-14,1.1175870895385743e-12,-6.158789701852723,-6.158789701851606
DASH,8949253.000919923,57373.86919245683,0.6452389685295934,5.737386919245683,-3.0869006556670002,2.6504862635786828
XMR,17127780.539112706,57069.377777110785,0.3343116595304396,5.706937777711079,-5.907951978882777,-0.20101420117169866
ZEC,7084693.750000003,217500.0000000056,3.167232612302606,21.75000000000056,-2.4437509789729757,19.306249021027586
DOGE,120565841757.21407,416029069.1151123,0.3462586081553809,41602.90691151123,-41587.244872072646,15.662039438582724
MIOTA,,,,,,
BTG,17513923.58900001,1.1175870895385742e-08,6.661338147750939e-14,1.1175870895385743e-12,-6.041145803412695,-6.0411458034115775
MONA,65729674.87116793,3.725290298461914e-08,6.661338147750939e-14,3.725290298461914e-12,-22.672392481889844,-22.672392481886117
XZC,8043493.329777993,221825.0000000056,2.8360317856421124,22.18250000000056,-2.774473448341725,19.408026551658836
NANO,133248297.19700007,1.043081283569336e-07,8.881784197001252e-14,1.043081283569336e-11,-45.96185356941516,-45.96185356940473
BCD,186492897.95300007,1.1920928955078125e-07,6.661338147750939e-14,1.1920928955078126e-11,-64.32772086219691,-64.32772086218499
XVG,15852220749.120607,56749470.000011444,0.3592768395269452,5674.947000001144,-5467.968177814205,206.9788221869394
PIVX,56781165.99209402,3.725290298461914e-08,6.661338147750939e-14,3.725290298461914e-12,-19.585748499066277,-19.58574849906255
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17847700.0,58025.0,0.3261723443514386,5.8025,-6.4466475654622695,-0.6441475654622693
XRP,42872646068.0,306049895.0,0.7189907639223669,30604.9895,-15485.739865595999,15119.249634404001
ETH,107118247.3115,413217.3748999983,0.38725201159262035,41.32173748999983,-38.69146098641656,2.630276503583275
XLM,19617690557.705,197807654.91260147,1.0185831495624464,19780.765491260147,-7085.973939153006,12694.79155210714
LTC,62894518.333385706,437742.4792920053,0.7008726808354959,43.774247929200534,-22.717705558410497,21.056542370790037
BCH,17920512.5,54362.5,0.3042765229218425,5.43625,-6.472947678410168,-1.0366976784101674
EOS,925416980.2969,4151054.943199992,0.4505816213278724,415.10549431999925,-334.2636375033453,80.84185681665394
BSV,17854985.7508877,0.0,0.0,0.0,-6.449279202492405,-6.449279202492405
ADA,25927070538.0,0.0,0.0,0.0,-9364.942606798984,-9364.942606798984
TRX,66682072191.4,0.0,0.0,0.0,-24085.78238947697,-24085.78238947697
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66682072191.4,0.0,0.0,0.0,-312204.7097949204,-312204.7097949204
BNB,155536713.0,14361222.757999986,10.172603426687088,1436.1222757999988,-728.221135738543,707.9011400614557
LINK,350000000.0,0.0,0.0,0.0,-1638.6960518349777,-1638.6960518349777
VET,55454734800.0,0.0,0.0,0.0,-259638.44277804496,-259638.44277804496
BAT,1274570522.3263,3414222.0,0.2685918324224712,341.42220000000003,-5967.524807775294,-5626.102607775294
MANA,1050141509.4260001,1.1920928955078125e-07,2.220446049250313e-14,1.1920928955078126e-11,-4916.750701041173,-4916.750701041161
ZIL,8687360058.0875,0.0,0.0,0.0,-40674.12179444819,-40674.12179444819
ZRX,599919797.87214,2150340.594099045,0.35972741128171837,215.0340594099045,-2808.817726259182,-2593.783666849278
OMG,140245398.245133,0.0,0.0,0.0,-656.6273725494958,-656.6273725494958
IOST,12013965608.8475,0.0,0.0,0.0,-56249.25145742743,-56249.25145742743
WTC,42146962.4106683,464623.0,1.1146759192721456,46.4623,-197.33160256914104,-150.86930256914104
GNO,1104590.0,0.0,0.0,0.0,-5.171677919703994,-5.171677919703994
AE,276572349.5,4610165.0,1.6951492754317066,461.0165,-1294.9086204924959,-833.8921204924959
REP,11000000.0,0.0,0.0,0.0,-51.50187591481358,-51.50187591481358
QASH,350000000.0,0.0,0.0,0.0,-1638.6960518349777,-1638.6960518349777
WAX,942821661.7021481,0.0,0.0,0.0,-4414.28038461658,-4414.28038461658
SNT,3470483788.0,0.0,0.0,0.0,-16248.765946722564,-16248.765946722564
MCO,15793831.0949625,0.0,0.0,0.0,-73.946539024753,-73.946539024753
POWR,409540076.95977205,828000.0,0.2025876030283147,82.8,-1917.4620205204897,-1834.6620205204897
GNT,964450000.0,0.0,0.0,0.0,-4515.54402054927,-4515.54402054927
AION,327304427.0,,,,-1532.4356350657417,
ENG,74836171.09,,,,-350.38210885608544,
LRC,892600584.6067631,,,,-4179.145868173416,
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17847700.0,58025.0,0.3261723443514386,5.8025,-9.436155109367151,-3.633655109367151
XRP,42872646068.0,306049895.0,0.7189907639223669,30604.9895,-22666.95082540875,7938.038674591251
ETH,107118247.3115,413217.3748999983,0.38725201159262035,41.32173748999983,-56.63387420647281,-15.312136716472978
XLM,19617690557.705,197807654.91260147,1.0185831495624464,19780.765491260147,-10371.956666129068,9408.808825131078
LTC,62894518.333385706,437742.4792920053,0.7008726808354959,43.774247929200534,-33.25260008419928,10.521647845001254
BCH,17920512.5,54362.5,0.3042765229218425,5.43625,-9.474651388658083,-4.038401388658083
EOS,925416980.2969,4151054.943199992,0.4505816213278724,415.10549431999925,-489.27190433073804,-74.16641001073879
BSV,17854985.7508877,0.0,0.0,0.0,-9.440007116934765,-9.440007116934765
ADA,25927070538.0,0.0,0.0,0.0,-13707.752770837209,-13707.752770837209
TRX,66682072191.4,0.0,0.0,0.0,-35255.095962620864,-35255.095962620864
BNB,155536713.0,14361222.757999986,10.172603426687088,1436.1222757999988,-82.23292351782707,1353.8893522821718
XTZ,660373611.97278,642351.3713409901,0.09736561077238193,64.235137134099,-349.14234510374945,-284.90720796965047
LINK,350000000.0,0.0,0.0,0.0,-185.04649272895125,-185.04649272895125
DASH,8949253.00091992,57373.869192449376,0.6452389685295046,5.737386919244938,-4.731508229612208,1.0058786896327296
XMR,17127780.5391127,57069.37777709961,0.3343116595303952,5.706937777709961,-9.05553061998283,-3.3485928422728692
ZEC,7084693.75,217500.0,3.1672326123025174,21.75,-3.745707801417775,18.004292198582224
ETC,112340206.0,742299.0,0.6651549477536323,74.2299,-59.394746036422525,14.835153963577476
NEO,70538831.0,0.0,0.0,0.0,-37.29418079357205,-37.29418079357205
ICX,490271393.867712,,,,-259.2085769158696,
ONT,533255142.0,38497927.0,7.781175459967771,3849.7927,-281.93426787651106,3567.858432123489
RVN,4089515000.0,217055000.0,5.6050934031597555,21705.5,-2162.1440220355344,19543.355977964464
DOGE,120565841757.214,416029069.1150055,0.3462586081552921,41602.90691150055,-63743.674743103395,-22140.767831602847
MIOTA,2779530283.0,0.0,0.0,0.0,,
MAID,452552412.0,0.0,0.0,0.0,-239.266390333221,-239.266390333221
