,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
VET,55454734800.0,0.0,0.0,0.0,-20372.798486432912,-20372.798486432912
DCR,10011345.7150358,146976.7150357999,1.4899758416965225,14.69767150357999,-3.6779389454484943,11.019732558131496
BTG,17513923.589,-0.41099999845027924,-2.3467042531422067e-06,-4.1099999845027926e-05,-6.43421408960522,-6.434255189605065
BAT,1271156300.3263,3267670.326299906,0.2577253434554283,326.7670326299906,-466.993688540862,-140.22665591087144
MANA,1050141509.4260001,0.42600011825561523,4.056597280310825e-08,4.2600011825561525e-05,-385.79792024854095,-385.7978776485291
LSK,118133366.121928,765219.1219280064,0.6519819401494154,76.52191219280064,-43.399490975945305,33.12242121685534
QTUM,95832612.0484598,71376.0484597981,0.07453542940882851,7.13760484597981,-35.20670508538388,-28.069100239404072
HOT,133214575156.0,,,,-48939.981498369016,
OMG,140245398.245133,0.24513301253318787,1.747886280156763e-07,2.4513301253318787e-05,-51.52294474767964,-51.52292023437838
ZIL,8687360058.0875,0.08749961853027344,1.0072165324004345e-09,8.749961853027344e-06,-3191.536962187451,-3191.536953437489
ZRX,597769457.278041,191458.27804100513,0.0320390440011753,19.145827804100513,-219.6067971182489,-200.46096931414837
SC,41287989470.0,374868725.0,0.916255514548614,37486.872500000005,-15168.260968444376,22318.61153155563
IOST,12013965608.8475,-0.15250015258789062,-1.2693623929749265e-09,-1.5250015258789063e-05,-4413.655592344216,-4413.655607594231
RDD,28808713173.7887,-0.21129989624023438,-7.334577389883634e-10,-2.112998962402344e-05,-10583.660894958286,-10583.660916088276
MONA,65729674.8711679,-0.12883210182189941,-1.9600294720589773e-07,-1.2883210182189943e-05,-24.14757595647282,-24.147588839683003
KMD,114750541.36378,1060523.3637800068,0.9328201212704501,106.05233637800067,-42.156718697595764,63.89561768040491
DGB,11973689607.3626,114924491.36260033,0.9691101074895458,11492.449136260033,-4398.8591125657,7093.590023694333
XZC,7821668.32977799,212450.32977798954,2.792012658567411,21.245032977798953,-2.8735016637439816,18.37153131405497
STEEM,320982247.494,5189212.494000018,1.6432320915500842,518.9212494000018,-117.92152048877165,400.99972891123014
BCD,186492897.95299998,-0.04700002074241638,-2.520204045453056e-08,-4.700002074241639e-06,-68.51321610048282,-68.5132208004849
AE,271962184.5,4755739.5,1.7797996975709163,475.57395,-99.9126729346218,375.6612770653782
GNO,1104590.0,0.0,0.0,0.0,-0.40580104767048547,-0.40580104767048547
BTS,2730770000.0,8450000.0,0.3103970143113255,845.0,-1003.2223059661337,-158.22230596613372
GXS,60000000.0,,,,-22.04262473879822,
NULS,74205989.7942928,2457699.7942927927,3.4254472047944073,245.7699794292793,-27.26157977344478,218.50839965583452
ZEN,6781787.5,211249.5,3.2151020205651415,21.124950000000002,-2.4914732820128758,18.633476717987126
GAS,10128375.105773,0.10577300004661083,1.0443234943480206e-06,1.0577300004661083e-05,-3.720932861172334,-3.720922283872329
ELF,496029999.986466,119699999.98646599,31.807190494105164,11969.9999986466,-182.23005248146262,11787.769946165137
WAVES,100000000.0,0.0,0.0,0.0,-36.73770789799704,-36.73770789799704
QKC,2113716585.35544,534000000.3554399,33.803531938954734,53400.00003554399,-776.5310249193988,52623.46901062459
NANO,133248297.19700001,8.19700001180172,6.151673748178155e-06,0.000819700001180172,-48.952370203288844,-48.95155050328766
REP,11000000.0,0.0,0.0,0.0,-4.0411478687796745,-4.0411478687796745
ARK,113204858.0,,,,-41.588870058382334,
WAX,942821661.7021481,30456.702148079872,0.003230482209271024,3.0456702148079873,-346.37106807517705,-343.32539786036904
QASH,350000000.0,0.0,0.0,0.0,-128.58197764298964,-128.58197764298964
NAS,48627714.82,12319055.82,33.92869954244249,1231.905582,-17.864707828042615,1214.0408741719575
WTC,41682339.4106683,0.4106682986021042,9.852333393567392e-07,4.106682986021042e-05,-15.313136097743019,-15.313095030913159
SNT,3470483788.0,0.0,0.0,0.0,-1274.9761966827828,-1274.9761966827828
MCO,15793831.0949625,0.09496250003576279,6.012632391971806e-07,9.496250003576279e-06,-5.80229153357035,-5.802282037320347
XVG,15795471279.1206,-403938056.87940025,-2.49353571171097,-40393.805687940025,-5802.894099635342,-46196.699787575366
THETA,870502690.0,0.0,0.0,0.0,-319.8027354964067,-319.8027354964067
PIVX,56781165.992093995,-0.007906004786491394,-1.3923640018731476e-08,-7.906004786491394e-07,-20.86009890325232,-20.8600996938528
STORJ,135787438.70001298,-0.2999870181083679,-2.2092397911066541e-07,-2.9998701810836794e-05,-49.885192591782555,-49.88522259048437
POWR,408712076.95977205,1300009.9597720504,0.31908970427527716,130.00099597720504,-150.1514489773179,-20.15045300011286
STRAT,99387516.17011541,38052.17011541128,0.038301334082091465,3.8052170115411283,-36.512695377651575,-32.70747836611044
GNT,964450000.0,828000.0,0.08592580908282077,82.8,-354.31682382223244,-271.5168238222324
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
QTUM,95832612.0484598,71376.0484597981,0.07453542940882851,7.13760484597981,-123.20453749120624,-116.06693264522643
HOT,133214575156.0,,,,-171263.62068565047,
OMG,140245398.245133,0.24513301253318787,1.747886280156763e-07,2.4513301253318787e-05,-180.30260322367312,-180.30257871037188
ZIL,8687360058.0875,0.08749961853027344,1.0072165324004345e-09,8.749961853027344e-06,-11168.663308843315,-11168.663300093354
ZRX,597769457.278041,191458.27804100513,0.0320390440011753,19.145827804100513,-768.5057094454315,-749.3598816413311
SC,41287989470.0,374868725.0,0.916255514548614,37486.872500000005,-53080.757561119804,-15593.8850611198
IOST,12013965608.8475,-0.15250015258789062,-1.2693623929749265e-09,-1.5250015258789063e-05,-15445.421392926575,-15445.421408176591
RDD,28808713173.7887,-0.21129989624023438,-7.334577389883634e-10,-2.112998962402344e-05,-37037.12239940455,-37037.12242053454
MONA,65729674.8711679,-0.12883210182189941,-1.9600294720589773e-07,-1.2883210182189943e-05,-84.50353192767591,-84.50354481088608
KMD,114750541.36378,1060523.3637800068,0.9328201212704501,106.05233637800067,-147.52584817829003,-41.47351180028936
DGB,11973689607.3626,114924491.36260033,0.9691101074895458,11492.449136260033,-15393.641669627028,-3901.192533366995
XZC,7821668.32977799,212450.32977798954,2.792012658567411,21.245032977798953,-10.05571076882069,11.189322208978263
STEEM,320982247.494,5189212.494000018,1.6432320915500842,518.9212494000018,-412.66191644018477,106.25933295981702
BCD,186492897.95299998,-0.04700002074241638,-2.520204045453056e-08,-4.700002074241639e-06,-239.759417452541,-239.75942215254307
AE,271962184.5,4755739.5,1.7797996975709163,475.57395,-349.6406331852573,125.93331681474274
GNO,1104590.0,0.0,0.0,0.0,-1.42008547151563,-1.42008547151563
BTS,2730770000.0,8450000.0,0.3103970143113255,845.0,-3510.738647870013,-2665.738647870013
GXS,60000000.0,,,,-77.1373344778948,
NULS,74205989.7942928,2457699.7942927927,3.4254472047944073,245.7699794292793,-95.40087091709351,150.3691085121858
ZEN,6781787.5,211249.5,3.2151020205651415,21.124950000000002,-8.718816845758433,12.40613315424157
GAS,10128375.105773,0.10577300004661083,1.0443234943480206e-06,1.0577300004661083e-05,-13.02126430419325,-13.021253726893246
ELF,496029999.986466,119699999.98646599,31.807190494105164,11969.9999986466,-637.7072003337696,11332.29279831283
WAVES,100000000.0,0.0,0.0,0.0,-128.56222412982464,-128.56222412982464
QKC,2113716585.35544,534000000.3554399,33.803531938954734,53400.00003554399,-2717.441053933937,50682.558981610055
NANO,133248297.19700001,8.19700001180172,6.151673748178155e-06,0.000819700001180172,-171.30697449158203,-171.30615479158084
REP,11000000.0,0.0,0.0,0.0,-14.141844654280712,-14.141844654280712
ARK,113204858.0,,,,-145.53868326780974,
WAX,942821661.7021481,30456.702148079872,0.003230482209271024,3.0456702148079873,-1212.112497862053,-1209.066827647245
QASH,350000000.0,0.0,0.0,0.0,-449.9677844543863,-449.9677844543863
NAS,48627714.82,12319055.82,33.92869954244249,1231.905582,-62.51687171610036,1169.3887102838996
WTC,41682339.4106683,0.4106682986021042,9.852333393567392e-07,4.106682986021042e-05,-53.58774261569761,-53.58770154886775
SNT,3470483788.0,0.0,0.0,0.0,-4461.731145917788,-4461.731145917788
MCO,15793831.0949625,0.09496250003576279,6.012632391971806e-07,9.496250003576279e-06,-20.304900530991628,-20.304891034741622
XVG,15795471279.1206,-403938056.87940025,-2.49353571171097,-40393.805687940025,-20307.00918822511,-60700.81487616514
THETA,870502690.0,0.0,0.0,0.0,-1119.1376193739527,-1119.1376193739527
PIVX,56781165.992093995,-0.007906004786491394,-1.3923640018731476e-08,-7.906004786491394e-07,-72.99912988628364,-72.99913067688412
STORJ,135787438.70001298,-0.2999870181083679,-2.2092397911066541e-07,-2.9998701810836794e-05,-174.57135128165896,-174.57138128036078
POWR,408712076.95977205,1300009.9597720504,0.31908970427527716,130.00099597720504,-525.4493364266835,-395.4483404494785
STRAT,99387516.17011541,38052.17011541128,0.038301334082091465,3.8052170115411283,-127.7748012956895,-123.96958428414837
GNT,964450000.0,828000.0,0.08592580908282077,82.8,-1239.9183706200938,-1157.1183706200939
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,350000000.0,0.0,0.0,0.0,-49.30790780391155,-49.30790780391155
BNB,141175490.242,0.242000013589859,1.7141785768615136e-07,2.4200001358985904e-05,-19.888765877213004,-19.888741677211645
DASH,8891879.13172747,55688.131727470085,0.6302277952962898,5.568813172747009,-1.2526855898021234,4.316127582944886
ZEC,6867193.75,211774.75,3.181989743996594,21.177475,-0.9674484465617076,20.210026553438293
XMR,17070711.1613356,55915.16133559868,0.32862669253042043,5.591516133559868,-2.4049172916866843,3.186598841873184
XTZ,659731260.601439,-136196603.398561,-17.11167676855713,-13619.6603398561,-92.94276620884027,-13712.60310606494
NEO,70538831.0,5538831.0,8.52127846153845,553.8831,-9.937491930124851,543.9456080698751
ETC,111597907.0,722777.0,0.6518837903504604,72.27770000000001,-15.721883741329986,56.55581625867002
ONT,494757215.0,0.0,0.0,0.0,-69.70126612154299,-69.70126612154299
IOT,2779530283.0,0.0,0.0,0.0,-391.5794940924119,-391.5794940924119
RVN,3872460000.0,211290000.0,5.771105957931488,21129.0,-545.5511447266723,20583.448855273327
MAID,452552412.0,0.0,0.0,0.0,-63.75546459238227,-63.75546459238227
DOGE,120149812688.099,409962189.098999,0.3423774018345149,40996.21890989991,-16926.67396194865,24069.544947951257
XEM,8999999999.0,0.0,0.0,0.0,-1267.91762910256,-1267.91762910256
VET,55454734800.0,0.0,0.0,0.0,-7812.4484308821875,-7812.4484308821875
DCR,10011345.7150358,146976.7150357999,1.4899758416965225,14.69767150357999,-1.4103957471716289,13.287275756408361
BTG,17513923.589,-0.41099999845027924,-2.3467042531422067e-06,-4.1099999845027926e-05,-2.467356941746182,-2.467398041746027
BAT,1271156300.3263,3267670.326299906,0.2577253434554283,326.7670326299906,-179.08016474528714,147.68686788470345
MANA,1050141509.4260001,0.42600011825561523,4.056597280310825e-08,4.2600011825561525e-05,-147.94365922239348,-147.94361662238165
LSK,118133366.121928,765219.1219280064,0.6519819401494154,76.52191219280064,-16.642597500873585,59.87931469192706
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,39534493674.86256,2445683327.781929,6.5941271906404975,244568.3327781929,-219153.79582354715,25414.536954645766
ETH,53981961.382118255,-6157249.451371804,-10.238327650190882,-615.7249451371804,-299.2412610664977,-914.9662062036781
EOS,1946421090.7811399,271190888.613713,16.188275991135058,27119.088861371303,-10789.706169600482,16329.382691770821
ADA,54777882833.29655,7425303688.582649,15.680885440031101,742530.368858265,-303653.3374835537,438877.0313747113
XTZ,1393859041.7194269,-59804499.570510626,-4.11405375947187,-5980.4499570510625,-7726.657696643595,-13707.107653694657
NEO,149032179.09067222,30317739.68282418,25.538375815149507,3031.773968282418,-826.1385112500503,2205.635457032368
ETC,235780477.59493184,33280802.176127613,16.434990380748605,3328.0802176127613,-1307.0152629493048,2021.0649546634565
ONT,1045307170.9152963,141694472.119709,15.680885440031055,14169.447211970903,-5794.510388615896,8374.936823355007
RVN,8181609250.675906,1494936264.1092768,22.356951911848675,149493.62641092768,-45353.5775107383,104140.04890018937
XEM,19014911257.41817,2577527341.2348175,15.680885440031144,257752.73412348176,-105406.43352062804,152346.3006028537
VET,117162984571.42468,15881788351.53418,15.680885440031144,1588178.8351534181,-649476.2019721926,938702.6331812255
DCR,21151650.039987892,3135603.3331085853,17.404502686548184,313.56033331085854,-117.25113852013293,196.3091947907256
LSK,249588385.9553488,35230020.17930412,16.43510392130505,3523.0020179304124,-1383.5574226758413,2139.444595254571
QTUM,202472068.20783535,27576045.91948709,15.767108684737785,2757.604591948709,-1122.3748724573875,1635.2297194913217
HOT,281451480563.05054,,,,-1560185.9179688673,
ZIL,18354375620.458584,2487989786.3108864,15.680885441196235,248798.97863108866,-101744.84894825598,147054.1296828327
ZRX,1262948131.5333242,171546021.4756539,15.717948489818223,17154.60214756539,-7000.97184069341,10153.63030687198
KMD,242441262.33504567,34800543.05599716,16.759980015879595,3480.0543055997164,-1343.9383678956992,2136.115937704017
BTS,5769483246.687698,797503359.1681137,16.039955454565824,79750.33591681137,-31982.30294412308,47768.03297268829
NULS,156780034.5404595,25740680.2970486,19.64347309681811,2574.06802970486,-869.0876367726233,1704.9803929322366
ELF,1047996270.2008646,360676193.54924214,52.475725037209386,36067.619354924216,-5809.4170248466635,30258.202330077555
WAVES,211276791.77256593,28639192.683568925,15.680885440031101,2863.9192683568926,-1171.1825948037758,1692.7366735531168
QKC,4465792588.703605,1580636145.4489102,54.78511049701771,158063.61454489102,-24755.480751163617,133308.1337937274
ARK,239175592.11308894,,,,-1325.83559336833,
NAS,102739075.78400858,36425812.724997535,54.929905489016306,3642.5812724997536,-569.5193322226563,3073.061940277097
WTC,88065109.44261184,11937486.2488752,15.680886579757747,1193.7486248875202,-488.1763042847819,705.5723206027383
POWR,863513763.787627,119426146.21997118,16.050011235284735,11942.614621997118,-4786.764708213865,7155.849913783253
STRAT,209982755.58666003,28533279.829272628,15.725192762432627,2853.327982927263,-1164.0092907921803,1689.3186921350825
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,79939481711.57225,5686783985.39679,7.658690067219065,568678.398539679,312142.0020074273,880820.4005471063
LINK,497278225.7624645,-76410378.81966925,-13.319138328592983,-7641.037881966925,1941.7366440308906,-5699.301237936034
BNB,80296362.41356961,5274185.649250001,7.030168780384405,527.418564925,313.5355243872845,840.9540893122846
MAID,642984172.8682395,-98799146.39049995,-13.319138328592972,-9879.914639049995,2510.6788620713282,-7369.235776978667
BAT,1806052427.6944027,-272156883.4777489,-13.095739780140192,-27215.68834777489,7052.145053240892,-20163.543294533996
MANA,1492035733.1625078,-229262029.44316673,-13.319138293430033,-22926.202944316676,5825.9950007725,-17100.207943544177
OMG,199259950.88768572,-30617725.334274113,-13.319138177084655,-3061.7725334274114,778.0560826550867,-2283.7164507723246
SC,58661766139.83119,-8399351429.595642,-12.52492015347043,-839935.1429595642,229058.29174931583,-610876.8512102484
IOST,17069381435.254147,-2622833323.960003,-13.319138329693248,-262283.3323960003,66651.30646521736,-195632.0259307829
RDD,40931273638.74681,-6289384820.107445,-13.31913832922873,-628938.4820107445,159825.52581977422,-469112.95619097026
STEEM,456049950.10018456,-61569665.85954934,-11.894770592376258,-6156.966585954935,1780.7514058356924,-4376.215180119243
AE,386402493.0932687,-51578342.81359613,-11.776392614713416,-5157.834281359613,1508.7969698124,-3649.037311547213
GNO,1569395.8725570305,-241148.97240119474,-13.319138328592949,-24.114897240119475,6.128065370371661,-17.986831869747814
GXS,85247695.84499392,,,,332.8691389767241,
GAS,14390344.007015746,-2211179.7656544466,-13.319137423364358,-221.11797656544468,56.19039167819909,-164.9275848872456
REP,15628744.238248885,-2401469.048618164,-13.319138328592928,-240.1469048618164,61.02600881239941,-179.120896049417
WAX,1339556237.547608,-205782536.19170165,-13.316338118777837,-20578.253619170166,5230.603912323306,-15347.64970684686
QASH,497278225.7624645,-76410378.81966925,-13.319138328592983,-7641.037881966925,1941.7366440308906,-5699.301237936034
SNT,4930845773.240106,-757659945.5102863,-13.319138328592972,-75765.99455102863,19253.615839070662,-56512.37871195797
MCO,22439795.15684284,-3448035.8928601407,-13.319137807412806,-344.8035892860141,87.62131596206632,-257.18227332394775
THETA,1236805809.1561503,-190044115.1612599,-13.319138328592961,-19004.41151612599,4829.391348287036,-14175.020167838955
STORJ,192926104.56449106,-29644485.148913503,-13.319138520091778,-2964.4485148913504,753.3241300654672,-2211.124384825883
GNT,1370285670.96174,-209197073.39438796,-13.24465709688184,-20919.707339438795,5350.594018101692,-15569.113321337103
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66682072191.4,0.40000152587890625,5.998535002049721e-10,4.000015258789063e-05,-2129.05843947683,-2129.058399476677
LINK,350000000.0,0.0,0.0,0.0,-11.174974462071305,-11.174974462071305
BNB,141175490.242,0.242000013589859,1.7141785768615136e-07,2.4200001358985904e-05,-4.507521423213563,-4.507497223212204
VET,55454734800.0,0.0,0.0,0.0,-1770.5864148312485,-1770.5864148312485
BAT,1271156300.3263,3267670.326299906,0.2577253434554283,326.7670326299906,-40.586111981278414,286.1809206487122
MANA,1050141509.4260001,0.42600011825561523,4.056597280310825e-08,4.2600011825561525e-05,-33.529441569704474,-33.52939896969265
OMG,140245398.245133,0.24513301253318787,1.747886280156763e-07,2.4513301253318787e-05,-4.47782498232109,-4.4778004690198365
ZIL,8687360058.0875,0.08749961853027344,1.0072165324004345e-09,8.749961853027344e-06,-277.37436226270313,-277.37435351274127
ZRX,597769457.278041,191458.27804100513,0.0320390440011753,19.145827804100513,-19.085881197966668,0.05994660613384539
IOST,12013965608.8475,-0.15250015258789062,-1.2693623929749265e-09,-1.5250015258789063e-05,-383.5878824773536,-383.5878977273689
AE,271962184.5,4755739.5,1.7797996975709163,475.57395,-8.683344189818929,466.8906058101811
GNO,1104590.0,0.0,0.0,0.0,-0.03526790011731241,-0.03526790011731241
REP,11000000.0,0.0,0.0,0.0,-0.3512134830936696,-0.3512134830936696
WAX,942821661.7021481,30456.702148079872,0.003230482209271024,3.0456702148079873,-30.10287997659754,-27.05720976178955
QASH,350000000.0,0.0,0.0,0.0,-11.174974462071308,-11.174974462071308
WTC,41682339.4106683,0.4106682986021042,9.852333393567392e-07,4.106682986021042e-05,-1.3308545098103046,-1.3308134429804443
SNT,3470483788.0,0.0,0.0,0.0,-110.80733629123569,-110.80733629123569
MCO,15793831.0949625,0.09496250003576279,6.012632391971806e-07,9.496250003576279e-06,-0.5042733118413533,-0.5042638155913497
POWR,408712076.95977205,1300009.9597720504,0.31908970427527716,130.00099597720504,-13.049562921044501,116.95143305616054
GNT,964450000.0,828000.0,0.08592580908282077,82.8,-30.79344034269906,52.00655965730094
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17789675.0,55675.0,0.3139449644750103,5.5675,-6.5000616910639755,-0.9325616910639756
XRP,42566596173.0,384601061.0,0.9117659323102822,38460.106100000005,-15553.150976794559,22906.955123205444
ETH,106705029.9366,402286.93659999967,0.3784351421674881,40.22869365999997,-38.98830514524455,1.2403885147554163
XLM,19419882902.7924,92634758.79240036,0.4792961631278958,9263.475879240037,-7095.7134911902085,2167.7623880498286
LTC,62456775.8540937,433849.85409370065,0.6994991724410093,43.38498540937007,-22.820703361728867,20.5642820476412
BCH,17866150.0,52837.0,0.29661523378610166,5.2837000000000005,-6.528004428512754,-1.2443044285127538
EOS,921265925.3537,4023139.353700042,0.43861226439778633,402.3139353700042,-336.615781270551,65.69815409945318
BSV,17854985.7508877,44262.750887699425,0.24851742901004226,4.426275088769943,-6.523925191091928,-2.0976501023219853
ADA,25927070538.0,0.0,0.0,0.0,-9473.335401887176,-9473.335401887176
TRX,66682072191.4,0.40000152587890625,5.998535002049721e-10,4.000015258789063e-05,-24364.55882033155,-24364.558780331397
