,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
GAS,14001785.771675477,1752638.4242945127,14.308248358766384,175.26384242945127,-48.127602122264484,127.1362403071868
RDD,39826075774.2474,4985129170.595657,14.30824835876634,498512.9170595658,-136892.07649723784,361620.84056232794
BAT,1700320500.9930432,223173632.80166245,15.108425411680049,22317.363280166246,-5844.422267741238,16472.941012425006
ICX,553290603.8133142,69256763.94835216,14.30824835876634,6925.676394835216,-1901.7967045447974,5023.879690290419
OMG,193879671.5425095,24268401.72932744,14.308248358766384,2426.8401729327443,-666.4124022286525,1760.427770704092
REP,15206747.72492431,1903466.5153333694,14.308248358766363,190.34665153333694,-52.26935449614665,138.0772970371903
SNT,4797706495.232336,600540880.2241206,14.308248358766406,60054.08802241206,-16490.90430800926,43563.1837144028
IOST,16608485835.63451,2091211122.0539627,14.404984153793588,209121.1122053963,-57087.47521103049,152033.6369943658
POLY,524994042.47911555,176336681.5767082,50.57592391576284,17633.66815767082,-1804.5344218954315,15829.133735775391
GNO,1527020.1335885585,191140.9161974627,14.308248358766384,19.114091619746272,-5.248746025718058,13.865345594028215
AE,322134866.58607167,40322424.167198,14.308248358766406,4032.2424167198005,-1107.2572414388558,2924.9851752809445
LRC,1090717101.2286193,136527778.15780365,14.30824835876634,13652.777815780366,-3749.0645501855292,9903.713265594837
DGD,2764863.222713511,346084.8209697041,14.308248358766384,34.608482096970405,-9.503518999299391,25.104963097671014
QASH,483851063.97486436,60564843.66969812,14.308248358766363,6056.484366969812,-1663.1158248773936,4393.3685420924185
PPT,73617588.24614634,9214897.011572309,14.308248358766363,921.4897011572309,-253.04186580818248,668.4478353490484
GNT,1332141514.1988192,171318964.8555298,14.758411175976027,17131.896485552978,-4578.899992571438,12552.99649298154
STORJ,187716848.09877712,23496985.7581248,14.308248358766384,2349.69857581248,-645.2292532013536,1704.4693226111267
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17504850.0,59113.0,0.33883922473438854,5.911300000000001,97.29502126262132,103.20632126262132
XRP,21821174210.0,-18972946856.0,-46.50902228118616,-1897294.6856000002,121285.90697648445,-1776008.7786235157
ETH,104593906.0,563489.0,0.5416579268350041,56.3489,581.3512431246548,637.7001431246548
XLM,19166823282.0,6050487.0,0.03157746853288401,605.0487,106532.55976252838,107137.60846252838
EOS,906245118.0,0.0,0.0,0.0,5037.069042291523,5037.069042291523
TRX,66660890242.0,30422527.0,0.045658582392249514,3042.2527,370512.89976667357,373555.1524666736
LTC,60210775.0,464941.0,0.7781981920279124,46.4941,334.6620298867976,381.1561298867976
BCH,17589725.0,57012.0,0.3251750028646416,5.7012,97.76677137357143,103.46797137357143
ADA,25927070538.0,0.0,0.0,0.0,144107.19767791172,144107.19767791172
BSV,17588661.0,57138.0,0.32591578039169455,5.7138,97.76085747527331,103.47465747527332
DASH,8591920.0,64281.0,0.7537959803411098,6.428100000000001,47.7553957381378,54.1834957381378
ZEC,5765906.0,228187.0,4.120595501505231,22.8187,32.04791511314155,54.86661511314155
XMR,16751209.0,76166.0,0.45676643832341934,7.6166,93.10615262796388,100.72275262796389
ETC,107839853.0,776933.0,0.7256788811663251,77.69330000000001,599.3927848906421,677.0860848906422
XTZ,782483650.0,174994609.0,28.806216604654765,17499.460900000002,4349.1811334803515,21848.642033480355
IOT,2779530283.0,0.0,0.0,0.0,15449.115986974171,15449.115986974171
NEO,65000000.0,0.0,0.0,0.0,361.28138099271825,361.28138099271825
BNB,144443333.0,0.0,0.0,0.0,802.8413357143244,802.8413357143244
ONT,537500000.0,0.0,0.0,0.0,2987.519112055171,2987.519112055171
DOGE,118015305208.0,444829090.0,0.378351015227274,44482.909,655949.7299049752,700432.6389049751
MAID,452552412.0,0.0,0.0,0.0,2515.3655442914715,2515.3655442914715
XEM,8999999999.0,0.0,0.0,0.0,50023.575824202824,50023.575824202824
ZIL,8238440891.0,-1046935314.0,-11.275098508515413,-104693.5314,45790.69695888248,-58902.83444111753
LINK,350000000.0,0.0,0.0,0.0,1945.3612822684834,1945.3612822684834
VET,55454734800.0,0.0,0.0,0.0,308227.12570967624,308227.12570967624
DCR,9220900.0,173676.0,1.9196606605517808,17.3676,51.251376707627024,68.61897670762703
MANA,1050141509.0,0.0,0.0,0.0,5836.870378604572,5836.870378604572
LSK,114153959.0,825565.0,0.7284714543823956,82.5565,634.4876915893254,717.0441915893255
ZRX,583934416.0,31679097.0,5.736313605338039,3167.9097,3245.609726487023,6413.519426487023
BTG,17413924.0,0.0,0.0,0.0,96.78963863418834,96.78963863418834
WAVES,100000000.0,0.0,0.0,0.0,555.8175092195667,555.8175092195667
SC,39138574599.0,509202480.0,1.3181743633610576,50920.248,217539.0504802038,268459.2984802038
HC,43529781.0,0.0,0.0,0.0,241.94614452293217,241.94614452293217
STEEM,309857002.0,4271552.0,1.3978257145423667,427.15520000000004,1722.2394706588227,2149.3946706588226
GAS,10128375.0,0.0,0.0,0.0,56.29528164941729,56.29528164941729
QTUM,89212972.0,76224.0,0.0855135527268791,7.622400000000001,495.86131887114954,503.48371887114956
DGB,11362218262.0,131640385.0,1.1721603860616714,13164.0385,63153.19853593914,76317.23703593914
RDD,28808713174.0,0.0,0.0,0.0,160123.87200193596,160123.87200193596
BAT,1229949089.0,8550000.0,0.7000168967704168,855.0,6836.27239114855,7691.27239114855
ICX,400230000.0,0.0,0.0,0.0,2224.5484171494713,2224.5484171494713
OMG,140245398.0,0.0,0.0,0.0,779.508477958668,779.508477958668
BCD,153756875.0,0.0,0.0,0.0,854.6076328788425,854.6076328788425
REP,11000000.0,0.0,0.0,0.0,61.13992601415234,61.13992601415234
SNT,3470483788.0,0.0,0.0,0.0,19289.556548330467,19289.556548330467
KMD,111571400.0,388142.0,0.3491011209619366,38.8142,620.1333764813996,658.9475764813997
BTS,2686400000.0,6930000.0,0.25863323717003617,693.0,14931.48156767444,15624.48156767444
IOST,12013965609.0,10158478.0,0.08462713445107628,1015.8478,66775.72440643914,67791.57220643914
NANO,133248289.0,0.0,0.0,0.0,740.6173209974899,740.6173209974899
POLY,379761312.0,91469205.0,31.727960210856555,9146.9205,2110.7798653379473,11257.700365337947
GNO,1104590.0,0.0,0.0,0.0,6.139504625088413,6.139504625088413
AE,233020472.0,0.0,0.0,0.0,1295.1685834420775,1295.1685834420775
WTC,40997359.0,627600.0,1.5546290479464986,62.760000000000005,227.87049963960385,290.63049963960384
XVG,15172086051.0,0.0,0.0,0.0,84329.11078531752,84329.11078531752
XZC,6665688.0,252055.0,3.929987886740638,25.2055,37.04906101394755,62.25456101394755
ELF,280000000.0,0.0,0.0,0.0,1556.2890258147868,1556.2890258147868
STRAT,99188932.0,41240.0,0.041594513364962005,4.1240000000000006,551.3094512638897,555.4334512638898
PIVX,56781166.0,0.0,0.0,0.0,315.5996625670275,315.5996625670275
LRC,788984491.0,0.0,0.0,0.0,4385.313946004876,4385.313946004876
DGD,2000000.0,0.0,0.0,0.0,11.116350184391333,11.116350184391333
ZEN,5682750.0,227112.0,4.162886173899372,22.7112,31.585719505174925,54.29691950517493
POWR,395889007.0,3330006.0,0.8482816574112872,333.0006,2200.420417981476,2533.421017981476
AION,274151662.0,8857501.0,3.3387470597213698,885.7501000000001,1523.7829392124454,2409.5330392124456
QASH,350000000.0,0.0,0.0,0.0,1945.3612822684836,1945.3612822684836
PPT,53252246.0,0.0,0.0,0.0,295.9853073206763,295.9853073206763
WAN,106152493.0,0.0,0.0,0.0,590.0141425670748,590.0141425670748
GNT,963622000.0,3780000.0,0.3938148153550314,378.0,5355.979798691773,5733.979798691773
FCT,8745102.0,0.0,0.0,0.0,48.60680811511051,48.60680811511051
STORJ,135787439.0,0.0,0.0,0.0,754.7303612828385,754.7303612828385
NAS,45500000.0,0.0,0.0,0.0,252.8969666949028,252.8969666949028
MONA,65364075.0,729475.0,1.1286137765221804,72.9475,363.3049735894094,436.2524735894094
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17504849.999999996,59113.0,0.33883922473438854,5.911300000000001,-6.292355153575624,-0.38105515357562325
XLM,19166823281.999996,6050486.999996185,0.03157746853286181,605.0486999996185,-6889.773934433369,-6284.72523443375
LTC,60210774.999999985,464940.99999999255,0.7781981920279124,46.49409999999926,-21.643577658307976,24.85052234169128
BCH,17589724.999999996,57012.0,0.3251750028646416,5.7012,-6.322864620589608,-0.6216646205896081
BSV,17588660.999999996,57138.0,0.32591578039169455,5.7138,-6.322482151394875,-0.6086821513948752
DASH,8591919.999999998,64281.0,0.7537959803411098,6.428100000000001,-3.088481883084372,3.3396181169156285
ZEC,5765905.999999999,228187.0,4.120595501505231,22.8187,-2.0726329179703114,20.74606708202969
XMR,16751208.999999996,76166.00000000186,0.45676643832344155,7.6166000000001866,-6.021448700204364,1.5951512997958224
IOT,2779530282.9999995,0.0,0.0,0.0,-999.1397641656205,-999.1397641656205
DOGE,118015305207.99997,444829090.00001526,0.3783510152272962,44482.90900000153,-42422.19807232618,2060.710927675347
BTG,17413923.999999996,0.0,0.0,0.0,-6.259670572748367,-6.259670572748367
HC,43529780.99999999,0.0,0.0,0.0,-15.647368689784159,-15.647368689784159
DGB,11362218261.999998,131640385.0000019,1.1721603860616936,13164.038500000192,-4084.303072402607,9079.735427597585
BCD,153756874.99999994,-2.9802322387695312e-08,-2.220446049250313e-14,-2.9802322387695314e-12,-55.26998887759296,-55.269988877595935
NANO,133248288.99999997,1.4901161193847656e-08,2.220446049250313e-14,1.4901161193847657e-12,-47.89790018162304,-47.897900181621544
XVG,15172086050.999996,0.0,0.0,0.0,-5453.81159241597,-5453.81159241597
XZC,6665687.999999998,252055.00000000093,3.92998788674066,25.205500000000093,-2.3960717309161286,22.809428269083966
PIVX,56781165.999999985,-7.450580596923828e-09,-1.1102230246251565e-14,-7.450580596923828e-13,-20.4107583044775,-20.410758304478247
ZEN,5682749.999999999,227112.00000000093,4.162886173899394,22.711200000000094,-2.042741368762479,20.668458631237616
MONA,65364074.999999985,729474.9999999925,1.1286137765221582,72.94749999999925,-23.496001061703105,49.45149893829615
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
DASH,8591920.0,,,,-10.208173604440818,
ZEC,5765906.0,228187.0,4.120595501505231,22.8187,-6.850549054796477,15.968150945203522
XMR,16751209.0,76166.0,0.45676643832341934,7.6166,-19.902332605083785,-12.285732605083785
ETC,107839853.0,776933.0,0.7256788811663251,77.69330000000001,-128.1259533260759,-50.43265332607588
XTZ,782483650.0,174994609.0,28.806216604654765,17499.460900000002,-929.6791569098069,16569.781743090196
IOT,2779530283.0,0.0,0.0,0.0,-3302.3966316800575,-3302.3966316800575
NEO,65000000.0,0.0,0.0,0.0,-77.22735829577711,-77.22735829577711
BNB,144443333.0,0.0,0.0,0.0,-171.615031246573,-171.615031246573
ONT,537500000.0,0.0,0.0,0.0,-638.6108474458492,-638.6108474458492
DOGE,118015305208.0,444829090.0,0.378351015227274,44482.909,-140215.5424566724,-95732.63345667241
MAID,452552412.0,0.0,0.0,0.0,-537.6834964483405,-537.6834964483405
XEM,8999999999.0,0.0,0.0,0.0,-10693.018839765638,-10693.018839765638
ZIL,8238440891.0,-1046935314.0,-11.275098508515413,-104693.5314,-9788.200407505201,-114481.7318075052
LINK,350000000.0,,,,-415.839621592646,
VET,55454734800.0,0.0,0.0,0.0,-65886.50267072153,-65886.50267072153
DCR,9220900.0,173676.0,1.9196606605517808,17.3676,-10.95547304783894,6.41212695216106
MANA,1050141509.0,0.0,0.0,0.0,-1247.6869934894007,-1247.6869934894007
LSK,114153959.0,825565.0,0.7284714543823956,82.5565,-135.62782603960693,-53.07132603960693
ZRX,583934416.0,31679097.0,5.736313605338039,3167.9097,-693.7801902410363,2474.1295097589636
BTG,17413924.0,0.0,0.0,0.0,-20.689713047437415,-20.689713047437415
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66660890242.0,30422527.0,0.045658582392249514,3042.2527,-1776.1465555573482,1266.1061444426518
BNB,144443333.0,0.0,0.0,0.0,-3.8486213947909587,-3.8486213947909587
ZIL,8238440891.0,-1046935314.0,-11.275098508515413,-104693.5314,-219.50919585068897,-104913.04059585069
LINK,350000000.0,0.0,0.0,0.0,-9.325577444109763,-9.325577444109763
VET,55454734800.0,0.0,0.0,0.0,-1477.5640686284821,-1477.5640686284821
MANA,1050141509.0,0.0,0.0,0.0,-27.980502769867975,-27.980502769867975
ZRX,583934416.0,31679097.0,5.736313605338039,3167.9097,-15.558644624825735,3152.3510553751744
BAT,1229949089.0,8550000.0,0.7000168967704168,855.0,-32.771387090805,822.228612909195
OMG,140245398.0,0.0,0.0,0.0,-3.7367694863685617,-3.7367694863685617
REP,11000000.0,0.0,0.0,0.0,-0.2930895768148783,-0.2930895768148783
SNT,3470483788.0,0.0,0.0,0.0,-92.46932952434689,-92.46932952434689
IOST,12013965609.0,10158478.0,0.08462713445107628,1015.8478,-320.1061905645737,695.7416094354263
POLY,379761312.0,91469205.0,31.727960210856555,9146.9205,-10.118552929522085,9136.801947070478
GNO,1104590.0,0.0,0.0,0.0,-0.02943125596854058,-0.02943125596854058
AE,233020472.0,0.0,0.0,0.0,-6.208715593425744,-6.208715593425744
WTC,40997359.0,627600.0,1.5546290479464986,62.760000000000005,-1.0923544181670581,61.66764558183295
LRC,788984491.0,0.0,0.0,0.0,-21.02210278006292,-21.02210278006292
DGD,2000000.0,0.0,0.0,0.0,-0.0532890139663415,-0.0532890139663415
POWR,395889007.0,3330006.0,0.8482816574112872,333.0006,-10.548267411572034,322.45233258842796
AION,274151662.0,8857501.0,3.3387470597213698,885.7501000000001,-7.304635872606867,878.4454641273932
QASH,350000000.0,0.0,0.0,0.0,-9.325577444109765,-9.325577444109765
PPT,53252246.0,0.0,0.0,0.0,-1.4188798404165268,-1.4188798404165268
GNT,963622000.0,3780000.0,0.3938148153550314,378.0,-25.675233108136965,352.324766891863
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,19844743721.170414,-5555304931.355591,-21.871237363961203,-555530.4931355591,490294.8491745303,-65235.643961028836
ETH,57437336.68918451,-9558636.600255013,-14.267479269178295,-955.8636600255013,1419.0775514509655,463.2138914254642
EOS,1679170233.3658965,-475608285.3050916,-22.072258526061162,-47560.82853050916,41486.477622193066,-6074.350908316097
ADA,48039944404.74053,-13606836954.637604,-22.072258526061127,-1360683.6954637605,1186900.552973526,-173783.14249023446
ETC,199815113.51783523,-54748332.48595393,-21.506753363614905,-5474.833248595393,4936.739033848336,-538.0942147470578
XTZ,1449854158.7459326,5427800.054266453,0.3757754780370215,542.7800054266453,35820.872069466925,36363.65207489357
NEO,120437686.22959167,-34112778.02307668,-22.07225852606115,-3411.2778023076685,2975.5978728952996,-435.6799294123689
ONT,995927020.7447002,-282086433.6523652,-22.072258526061173,-28208.643365236523,24605.905487403437,-3602.737877833086
XEM,16675987322.24442,-4723307725.747349,-22.072258526061173,-472330.7725747349,412005.85927818617,-60324.91329654871
ZIL,15264903985.404547,-6812929910.648222,-30.85868814270899,-681292.9910648222,377142.879865127,-304150.1111996952
VET,102751383842.88643,-29103308593.245926,-22.07225852606115,-2910330.8593245926,2538630.629428507,-371700.2298960858
DCR,17085290.168529876,-4426289.360668324,-20.576310329329427,-442.6289360668324,422.1183142489273,-20.510621817905133
LSK,211514441.4755026,-57946418.612333,-21.504577174378614,-5794.6418612333,5225.788885891958,-568.8529753413422
ZRX,1081964768.8133514,-231132399.455194,-17.602078889558946,-23113.2399455194,26731.600094768604,3618.3601492492053
WAVES,185288748.04552564,-52481196.95857954,-22.072258526061162,-5248.119695857954,4577.842881377384,-670.2768144805696
QTUM,165301598.91300535,-46638797.785042495,-22.005619745766978,-4663.87977850425,4084.0296879671996,-579.8500905370502
KMD,206729250.2368656,-57631121.163506776,-21.800211907035315,-5763.112116350678,5107.563392553087,-655.5487237975904
BTS,4977596927.495,-1393377417.906497,-21.87071148563363,-139337.7417906497,122979.17116532206,-16358.570625327658
WTC,75963493.22282963,-20023660.549760163,-20.86077122069865,-2002.3660549760164,1876.79468053423,-125.57137444178625
ELF,518808494.5274717,-146947351.48402256,-22.07225852606115,-14694.735148402257,12817.960067856677,-1876.7750805455798
STRAT,183785930.30252773,-51957482.43871191,-22.039844861218793,-5195.748243871191,4540.7134626762545,-655.0347811949368
POWR,733537784.7201632,-199849536.06620157,-21.411211789102868,-19984.953606620158,18123.176725105113,-1861.7768815150448
AION,507972182.2658011,-122817598.44300115,-19.470448348892745,-12281.759844300115,12550.232343044789,268.47249874467343
WAN,196688625.29881424,-55710098.92777234,-22.072258526061162,-5571.009892777234,4859.494344205126,-711.515548572108
FCT,16203690.011104224,-4589534.2048486825,-22.072258526061173,-458.9534204848683,400.33702937619125,-58.61639110867702
NAS,84306380.36071417,-23878944.616153672,-22.07225852606115,-2387.894461615367,2082.91851102671,-304.97595058865727
