,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.9152011153206143,10497.35955314,17847700.0,17898062.0,50362.0,0.2821764148881911,5.0362,52866.80218152367,-5.03805292439255,-0.001852924392549582
XLM,0.005994641909899362,0.06267244,19617690558.0,19636142840.5366,18452282.536598206,0.09405940256852485,1845.2282536598207,115.64495701379988,-5527.2982550599745,-3682.070001400154
BCH,0.026045182864614307,297.56786819,17920512.5,17968462.5,47950.0,0.2675704726636585,4.795,1426.83792797105,-5.057869675776231,-0.26286967577623077
LTC,0.02102612698265709,68.38809455,62894518.33,63117286.5076922,222768.1776922047,0.35419331224284534,22.27681776922047,1523.4691198745697,-17.766629139501312,4.51018862971916
BSV,0.01165735747400297,134.03250879,17854985.75,17854985.7508877,0.0008876994252204895,4.971711931034406e-09,8.876994252204895e-08,1.1898058101374322e-05,-5.025927565635156,-5.025927476865213
XMR,0.006191852399844767,74.00915996,17127780.54,17175313.0139017,47532.47390170023,0.27751683173831143,4.753247390170023,351.7838464285458,-4.834609241885791,-0.08136185171576749
DASH,0.0035775470264861288,81.60206422,8949253.001,9000232.87409112,50979.87309112027,0.5696550660197364,5.097987309112027,416.00628779090465,-2.5334390701925567,2.5645482389194707
ZEC,0.0016033174020043534,45.23885993,7084693.75,7275743.75,191050.0,2.6966585535189935,19.105,864.28841896265,-2.048019616694719,17.05698038330528
IOT,0.003353891320902878,0.24771204,,2779530283.0,,,,,-782.3987128162703,
DOGE,0.0015038813250160589,0.00255278,120566000000.0,120939931408.434,373931408.43400574,0.3101466486687743,37393.14084340058,95.45646208221613,-34042.891074357394,3350.2497690431846
BTG,0.0009370314545204472,10.98348748,17513923.59,17513923.589,-0.000999998301267624,-5.709732686653979e-09,-9.99998301267624e-08,-1.0983468821994218e-06,-4.929923360146428,-4.929923460146258
DGB,0.0005102231809717951,0.00859153,,12191558176.3656,,,,,-3431.7522938148622,
MONA,0.0003994823480373586,1.247687,65729674.87,65729674.8711679,0.0011679008603096008,1.776823133070593e-09,1.1679008603096008e-07,1.457174720697105e-07,-18.50197975088358,-18.501979634093495
BCD,0.0005545942280537814,0.61049567,186492898.0,186492897.95299998,-0.04700002074241638,-2.520204045453056e-08,-4.700002074241639e-06,-2.869330915315539e-06,-52.49512991465516,-52.49513461465723
XZC,0.00022056710311980197,5.49977096,8043493.33,8233143.32977799,189649.99977798946,2.357806390795991,18.964999977798946,104.3031561342993,-2.317514143683881,16.647485834115066
NANO,0.0006307128934653004,0.97171651,133248297.2,133248297.19700001,-0.0029999911785125732,-2.251432373867601e-09,-2.999991178512573e-07,-2.9151409580150246e-07,-37.507523069462685,-37.5075233694618
ZEN,0.00015429317034005454,4.40568076,,7189575.0,,,,,-2.0237643245335484,
XVG,0.0003428092633367364,0.00442567,15852220749.0,15901681899.1206,49461150.12059975,0.3120140130758564,4946.115012059975,21.889872825423467,-4476.099981921205,470.01503013877027
PIVX,9.537233211241933e-05,0.34481618,56781165.99,56781165.992093995,0.002093993127346039,3.6878278208973825e-09,2.0939931273460388e-07,7.220427111177147e-08,-15.983100258390433,-15.98310004899112
