,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,0.25,3.92610524,847623054.5149393,686310214.2791466,-161312840.23579276,-19.03120017518939,-16131.284023579276,-63333.118732902876,-1031.582871740845,-17162.86689532012
BNB,0.20818717014810958,19.01997785,106374291.63474704,117974011.11953792,11599719.484790877,10.90462677262316,1159.9719484790878,22062.640766693592,-177.32501520366364,982.6469332754242
TRX,0.18762823681989418,0.01645945,110783633324.80266,122864175064.02377,12080541739.221115,10.90462677262316,1208054.1739221115,19883.9072729623,-184675.34929483663,1023378.8246272749
ICX,0.13057147937507146,0.29055933,4367231615.232275,4843461923.169358,476230307.93708324,10.904626772623205,47623.03079370833,13837.31591998926,-7280.136964183747,40342.89382952458
BAT,0.034828509599966,0.21212882,1595614374.5212054,1769610166.7930691,173995792.2718637,10.904626772623205,17399.579227186372,3690.952209959557,-2659.8752280549547,14739.703999131418
SC,0.02249383400468249,0.00225822,96803255393.72752,107359289098.16275,10556033704.435226,10.904626772623205,1055603.3704435227,2383.784643202972,-161370.1813723734,894233.1890711493
KNC,0.015667869359104043,0.80320724,189572375.91891465,210244535.97686642,20672160.05795178,10.90462677262316,2067.216005795178,1660.4028624985688,-316.01549514841207,1751.2005106467657
REP,0.015056715952401108,12.50528567,11701172.079822173,12977141.223149173,1275969.1433269996,10.904626772623205,127.59691433269997,1595.6358643409303,-19.505751672403,108.09116266029696
OMG,0.013136187320163908,0.85573,149185048.9387674,165453121.72609523,16268072.787327826,10.904626772623182,1626.8072787327826,1392.107792630004,-248.6901737692511,1378.1171049635316
THETA,0.013021468104370123,0.11896412,1063742916.3474699,1179740111.195379,115997194.8479091,10.904626772623205,11599.71948479091,1379.9504207550042,-1773.2501520366359,9826.469332754274
MCO,0.011956706789162998,4.94028299,23520821.07993554,26085678.832558997,2564857.7526234575,10.904626772623228,256.4857752623458,1267.1123127055296,-39.20900333628945,217.27677192605634
GAS,0.011545864348013175,1.74455295,64318368.72950066,71332046.7856923,7013678.056191646,10.904626772623205,701.3678056191646,1223.5732743279402,-107.21815898897171,594.1496466301929
SNT,0.010830842860819607,0.01454114,7238632445.203408,8027978296.794849,789345851.5914412,10.904626772623205,78934.58515914412,1147.7988536410369,-12066.737072213267,66867.84808693086
AE,0.009144820084042113,0.16589424,535718426.20141846,594136521.1308541,58418094.92943567,10.904626772623228,5841.809492943567,969.1225460566585,-893.0379381254455,4948.771554818122
DGD,0.008983319966463189,41.03580126,2127485.8326949407,2359480.222390759,231994.38969581807,10.904626772623205,23.19943896958181,952.0075668992583,-3.5465003040732728,19.652938665508536
NMR,0.008855569116487645,8.74814865,9837688.09159218,10910451.261035105,1072763.1694429256,10.904626772623205,107.27631694429256,938.469167253185,-16.39934013756249,90.87697680673007
STEEM,0.007045387867631434,0.17800123,381721890.3963071,426603382.34921366,44881491.95290655,11.757641644892347,4488.149195290655,798.8960771852469,-641.2213210616226,3846.9278742290326
IOST,0.006699114700436534,0.00509433,12779770812.752129,14173357123.279211,1393586310.5270824,10.904626780446725,139358.63105270825,709.9388549307432,-21303.76634245175,118054.8647102565
STORJ,0.006529492564461064,0.14036103,452090739.44767493,501389547.25803626,49298807.810361326,10.904626772623182,4929.880781036133,691.9631442034361,-753.6313146155704,4176.249466420562
RCN,0.00633589821930444,0.05788476,1063742916.3474699,1179740111.195379,115997194.8479091,10.904626772623205,11599.71948479091,671.4469784444454,-1773.2501520366363,9826.469332754274
GNT,0.0057647368190481526,0.05266663,1063742916.3474699,1179740111.195379,115997194.8479091,10.904626772623205,11599.71948479091,610.9181342092735,-1773.2501520366363,9826.469332754274
GXC,0.004743447634683816,0.43336133,106374291.63474704,117974011.11953793,11599719.484790891,10.904626772623182,1159.9719484790892,502.68698635558957,-177.32501520366367,982.6469332754255
MAID,0.004363732636791117,0.08809379,481399422.5409619,533894232.8546171,52494810.3136552,10.904626772623205,5249.48103136552,462.44667958609756,-802.4886333835465,4446.992397981973
FUN,0.003497737892396647,0.00290503,11701172079.822174,12977141223.14917,1275969143.3269958,10.90462677262316,127596.9143326996,370.6728640439223,-19505.751672403,108091.1626602966
CVC,0.0031118578164952204,0.02842993,1063742916.3474699,1179740111.1953793,115997194.84790933,10.904626772623228,11599.719484790934,329.7792129722423,-1773.2501520366366,9826.469332754297
