,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,6465.0528619,135677769354.82648,0.6529080876151154,0.014285714285714285,0.021880130690210733,2968647325.239872,0.0142857142857143,459183.7667306286
ETH,135135633.79999998,132.98409164,17970889509.08868,0.08647945170322216,0.014285714285714285,0.1651920080938951,2968647325.2398715,0.014285714285714297,22323326.71246324
XRP,100000000000.0,0.17508951,17508951000.0,0.08425651282385342,0.014285714285714285,0.16955026747404067,2968647325.239872,0.0142857142857143,16955026747.404068
BCH,20982433.29,221.26119355,4642598233.328653,0.02234109499663657,0.014285714285714285,0.6394366206251298,2968647325.239872,0.0142857142857143,13416936.235449824
BSV,20982141.46,166.82484875,3500342575.5156045,0.016844336311285048,0.014285714285714285,0.8481019389373872,2968647325.2398715,0.014285714285714297,17794994.85528454
XTZ,1923800541.46,1.57721194,3034241184.169177,0.014601364824461182,0.014285714285714285,0.9783821209495364,2968647325.239872,0.0142857142857143,1882212054.0375013
LTC,83880542.21,38.13269883,3198591453.791033,0.015392250617676188,0.014285714285714285,0.9281108163161549,2968647325.239872,0.0142857142857143,77850438.50356477
EOS,1366411730.19,2.23271099,3050802486.860128,0.014681061067403425,0.014285714285714285,0.97307096674593,2968647325.239872,0.0142857142857143,1329615583.2689621
XLM,50000000000.0,0.04074065,2037032500.0000002,0.00980260067886741,0.014285714285714285,1.4573392055550765,2968647325.2398715,0.014285714285714297,72866960277.75383
ADA,42014022058.74,0.03017688,1267852101.98395,0.006101153455141898,0.014285714285714285,2.3414776223460905,2968647325.239872,0.0142857142857143,98374892475.29472
LINK,1000000000.0,2.13036963,2130369630.0000002,0.010251757289722432,0.014285714285714285,1.3934893191468711,2968647325.239872,0.0142857142857143,1393489319.146871
BNB,100000000.0,12.61184225,1261184225.0,0.006069066320818085,0.014285714285714285,2.3538570070838554,2968647325.2398715,0.014285714285714297,235385700.70838553
TRX,104145119673.46,0.01159463,1207524128.9194896,0.005810843393954179,0.014285714285714285,2.458457975408128,2968647325.239872,0.0142857142857143,256036400061.0517
DASH,17600805.03,65.0363426,1144691985.9668834,0.005508482775180589,0.014285714285714285,2.5934027333408416,2968647325.239872,0.0142857142857143,45645975.87380124
XMR,22466083.47,46.99157798,1055716713.285694,0.0050803162788743,0.014285714285714285,2.8119734090413213,2968647325.239872,0.0142857142857143,63174029.32294277
ETC,194571423.67,4.93946936,961079585.5495437,0.004624903823455721,0.014285714285714285,3.0888673215781646,2968647325.2398715,0.014285714285714297,601005312.2872032
ICX,4105532970.53,0.21101465,866327602.8398483,0.0041689386633347635,0.014285714285714285,3.426702918744082,2968647325.239872,0.0142857142857143,14068441813.115211
NEO,100000000.0,6.62462974,662462974.0,0.0031879020087587813,0.014285714285714285,4.481227542899434,2968647325.239872,0.0142857142857143,448122754.28994346
ZEC,20924230.74,30.70535578,642485949.2945126,0.003091768640273123,0.014285714285714285,4.620563809215784,2968647325.2398725,0.014285714285714303,96681743.29292439
DOGE,280666706295.71,0.00186712,524038420.65884614,0.0025217758568422495,0.014285714285714285,5.664942126776786,2968647325.239872,0.0142857142857143,1589960648078.2551
