,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTG,20983114.73,8.05163435,168948367.330059,0.05203826672986335,0.025,0.4804156935083539,81165447.05797441,0.025000000000000012,10080617.614978306
SC,91002491209.17,0.00196884,179169344.79226226,0.05518645904342958,0.025,0.4530096772530012,81165447.05797441,0.025000000000000012,41225009171.88518
DGB,21000000000.0,0.00667126,140096460.0,0.04315150876330807,0.025,0.5793540183526009,81165447.05797443,0.025000000000000015,12166434385.40462
OMG,140245398.25,0.94596541,132667295.65617454,0.04086323074196021,0.025,0.6117969515887757,81165447.0579744,0.02500000000000001,85801707.12370381
ZIL,20999982720.4,0.00601613,126338626.04368006,0.0389139192301373,0.025,0.6424436421361147,81165447.05797441,0.025000000000000012,13491305383.68925
MONA,105082725.0,1.10235831,115838815.14119476,0.03567984263625568,0.025,0.7006757360133793,81165447.05797443,0.025000000000000015,73628915.68166654
AE,503616445.26,0.21398141,107764557.05592261,0.03319286745841156,0.025,0.753173856742667,81165447.05797443,0.025000000000000015,379310740.39550644
NANO,133248289.0,0.83844541,111721416.30240348,0.0344116309193134,0.025,0.7264985509875629,81165447.05797441,0.025000000000000012,96804688.88007201
KMD,200000000.0,0.54276285,108552570.0,0.03343558556465033,0.025,0.7477063606874939,81165447.05797443,0.025000000000000015,149541272.13749877
BCD,210000000.0,0.50704286,106479000.6,0.03279689956119652,0.025,0.7622671756929921,81165447.0579744,0.02500000000000001,160076106.89552835
XZC,21347303.34,4.87582277,104085667.70326905,0.03205972229442761,0.025,0.7797946523181618,81165447.05797441,0.025000000000000012,16646512.985945635
NULS,250401085.34,0.41340579,103517258.50184011,0.03188464496102029,0.025,0.7840764741323943,81165447.05797441,0.025000000000000012,196333600.112312
ZEN,20865535.36,4.89072712,102047639.65847096,0.03143198348478908,0.025,0.7953681959682335,81165447.0579744,0.02500000000000001,16595783.217194585
BTS,3527780933.67,0.02846416,100415320.94093226,0.030929208357963013,0.025,0.8082974420379407,81165447.05797441,0.025000000000000012,2851496304.755679
THETA,1000000000.0,0.09338535,93385350.0,0.028763887031046976,0.025,0.8691453965528256,81165447.05797441,0.025000000000000012,869145396.5528257
REP,11000000.0,9.05646064,99621067.03999999,0.03068456795686815,0.025,0.8147417957828613,81165447.05797441,0.025000000000000012,8962159.753611475
GAS,60464204.03,1.63596574,98917366.28944993,0.030467819088951662,0.025,0.8205378903889311,81165447.05797441,0.025000000000000012,49613170.41882211
MCO,22111377.4,4.19464545,92749388.60414283,0.02856800275426756,0.025,0.8751049282318288,81165447.05797441,0.025000000000000012,19349775.33273388
SNT,6804870174.89,0.01322765,90012440.96888372,0.027724987735418413,0.025,0.9017136540718009,81165447.05797441,0.025000000000000012,6136044350.884277
WAVES,99000000.0,0.7762113,76844918.7,0.023669221782611397,0.025,1.0562239954321717,81165447.05797441,0.025000000000000012,104566175.547785
ARK,381936707.22,0.19470692,74365719.89774796,0.022905596714273755,0.025,1.0914363119132848,81165447.05797441,0.025000000000000012,416859591.1125009
IOST,12013965608.0,0.00696909,83726407.57905672,0.02578880872770068,0.025,0.9694127504674773,81165447.05797441,0.025000000000000012,11646491444.072958
XVG,16500000000.0,0.00363932,60048780.0,0.018495795371246057,0.025,1.3516585525630065,81165447.05797441,0.025000000000000012,22302366117.289608
QASH,1000000000.0,0.06303999,63039990.00000001,0.019417126463608384,0.025,1.2875231588389275,81165447.05797441,0.025000000000000012,1287523158.8389275
MAID,452552412.0,0.11830743,53540312.804021165,0.016491103894794877,0.025,1.515968861726158,81165447.05797441,0.025000000000000012,686055364.8910673
STORJ,425000000.0,0.13704443,58243882.75,0.017939863840212043,0.025,1.3935445788592178,81165447.05797441,0.025000000000000012,592256446.0151676
ARDR,998999495.0,0.05393407,53880108.69329465,0.016595765392263984,0.025,1.5064083764195415,81165447.05797441,0.025000000000000012,1504901207.306892
STEEM,349382776.0,0.1501158,52447874.9254608,0.016154618999387332,0.025,1.547545008702968,81165447.05797441,0.025000000000000012,540685571.1255871
AION,641095291.0,0.07545995,48377018.60409545,0.01490074297549947,0.025,1.6777686885215204,81165447.05797441,0.025000000000000012,1075609605.5983925
GXC,100000000.0,0.49420494,49420494.0,0.015222146797485204,0.025,1.64234390408915,81165447.05797441,0.025000000000000012,164234390.408915
ELF,544480199.0,0.08864993,48268131.52773607,0.014867204357680483,0.025,1.6815535320925927,81165447.05797441,0.025000000000000012,915572601.7829278
WAN,209675017.96,0.22491461,47158974.8912164,0.014525569870123411,0.025,1.7211028705607403,81165447.05797441,0.025000000000000012,360872275.2958308
GNT,1000000000.0,0.04503273,45032730.0,0.013870659138929608,0.025,1.8023656806499275,81165447.05797441,0.025000000000000012,1802365680.6499276
CVC,1000000000.0,0.04165625,41656250.0,0.01283065993902738,0.025,1.9484578438523492,81165447.05797443,0.025000000000000015,1948457843.8523493
RCN,1000000000.0,0.04077144,40771440.0,0.012558127096521134,0.025,1.9907427124961594,81165447.05797441,0.025000000000000012,1990742712.4961593
PIVX,175458680.4,0.2313638,40594787.04032952,0.012503715716409996,0.025,1.999405662045704,81165447.05797441,0.025000000000000012,350813079.0468276
FUN,11000000000.0,0.00315806,34738660.0,0.010699953385086102,0.025,2.336458776992964,81165447.0579744,0.02500000000000001,25701046546.922604
WTC,42742203.0,0.70852337,30283849.71078411,0.009327814608460522,0.025,2.6801561833491503,81165447.05797441,0.025000000000000012,114555779.6604146
KNC,178212585.95999998,0.1764263,31441387.154354747,0.00968435100588338,0.025,2.5814842920100842,81165447.05797443,0.025000000000000015,460052991.29423684
NAS,51952589.0,0.58530695,30408211.412193548,0.009366119609516147,0.025,2.669195039384245,81165447.0579744,0.02500000000000001,138671592.84196848
