,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LSK,0.05382176174845881,1.15069479,231538505.47,231538505.47,0.0,0.0,0.0,0.0,-96.39498848566018,-96.39498848566018
SC,0.05380643510330827,0.00292689,91002491209.17,91002491209.17,0.0,0.0,0.0,0.0,-37886.50218013491,-37886.50218013491
THETA,0.04676787433749404,0.23151178,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-416.3237915438212,-416.3237915438212
WAVES,0.04576634864111568,1.16522859,194428800.0,194428800.0,0.0,0.0,0.0,0.0,-80.94533520131532,-80.94533520131532
KNC,0.04212323431503513,1.1700618,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,-74.19413948769635,-74.19413948769635
OMG,0.04166565497638851,1.4706694,140245398.25,140245398.25,0.0,0.0,0.0,0.0,-58.387495946013175,-58.387495946013175
NMR,0.04086259929740157,21.87233173,9248182.0,9248182.0,0.0,0.0,0.0,0.0,-3.8502381951273192,-3.8502381951273192
QTUM,0.036799809579479155,1.68949926,107823401.54,107823401.54,0.0,0.0,0.0,0.0,-44.88944734628468,-44.88944734628468
MONA,0.036654224891479355,1.72670512,105082725.0,105082725.0,0.0,0.0,0.0,0.0,-43.74843849775669,-43.74843849775669
REP,0.03704337408071467,16.67029615,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-4.579561706982033,-4.579561706982033
BTG,0.03561144915377449,8.40127411,20983114.73,20983114.73,0.0,0.0,0.0,0.0,-8.735769882792603,-8.735769882792603
SNT,0.03224497429647899,0.02345674,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,-2833.0293521736708,-2833.0293521736708
BCD,0.029366051331222307,0.69223208,210000000.0,210000000.0,0.0,0.0,0.0,0.0,-87.42799622420245,-87.42799622420245
ZEN,0.02981279953193477,7.0729191,20865535.36,20865535.36,0.0,0.0,0.0,0.0,-8.68681879366687,-8.68681879366687
ARK,0.02564189362127753,0.33234118,381936707.22,381936707.22,0.0,0.0,0.0,0.0,-159.00933807959274,-159.00933807959274
NANO,0.028069680086771902,1.04280063,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-55.47443289320684,-55.47443289320684
KMD,0.026282361521800243,0.6505188,200000000.0,200000000.0,0.0,0.0,0.0,0.0,-83.26475830876424,-83.26475830876424
NULS,0.024922001769493166,0.49268822,250401085.34,250401085.34,0.0,0.0,0.0,0.0,-104.24792925543674,-104.24792925543674
GAS,0.02144533602170254,1.75573909,60464204.03,60464204.03,0.0,0.0,0.0,0.0,-25.17268667444879,-25.17268667444879
XVG,0.02067246873863859,0.00620203,16500000000.0,16500000000.0,0.0,0.0,0.0,0.0,-6869.342560473049,-6869.342560473049
XZC,0.019466971120508308,4.51420031,21347303.34,21347303.34,0.0,0.0,0.0,0.0,-8.887390265744878,-8.887390265744878
BTS,0.018673583147380674,0.02620303,3527780933.67,3527780933.67,0.0,0.0,0.0,0.0,-1468.6991340414959,-1468.6991340414959
HOT,0.018460303803451105,0.00055297,165087717585.616,165258092888.50708,170375302.89108276,0.10320289442655728,17037.530289108276,9.421243123968203,-68800.87581464426,-51763.34552553598
MCO,0.018317383174789568,4.10084256,22111377.4,22111377.4,0.0,0.0,0.0,0.0,-9.205492475424357,-9.205492475424357
IOST,0.018451381480384162,0.00608537,12013971820.763948,15009539282.66929,2995567461.905342,24.934031031503267,299556.7461905342,1822.913636565491,-6248.828303486805,293307.9178870474
LRC,0.018420862017428187,0.08522614,,1069947807.9592704,,,,,-445.44472816360366,
DGD,0.017942440528080403,44.4096124,2000000.0,2000000.0,0.0,0.0,0.0,0.0,-0.8326475830876423,-0.8326475830876423
